,Early_Par_5_Scoring_Average_RANK THIS WEEK,Early_Par_5_Scoring_Average_RANK LAST WEEK,Early_Par_5_Scoring_Average_PLAYER NAME,Early_Par_5_Scoring_Average_ROUNDS,Early_Par_5_Scoring_Average_AVG,Early_Par_5_Scoring_Average_TOTAL STROKES,Early_Par_5_Scoring_Average_TOTAL HOLES
136,T129,T129,Geoff Ogilvy,90,4.7,841,179
137,T129,T129,Carl Paulson,84,4.7,672,143
138,T129,T129,Scott Simpson,61,4.7,517,110
139,T129,T129,Grant Waite,98,4.7,916,195
140,T129,T129,Boo Weekley,57,4.7,432,92
141,T142,T142,Tom Byrum,77,4.71,650,138
142,T142,T142,Glen Day,107,4.71,938,199
143,T142,T142,Ernie Els,68,4.71,278,59
144,T142,T142,Harrison Frazar,88,4.71,650,138
145,T142,T142,Steve Jones,71,4.71,513,109
146,T142,T142,Esteban Toledo,106,4.71,734,156
147,T148,T148,Craig Barlow,62,4.72,439,93
148,T148,T148,Bob Burns,99,4.72,783,166
149,T148,T148,Brent Geiberger,95,4.72,774,164
150,T148,T148,Miguel Angel Jiménez,60,4.72,401,85
151,T148,T148,Kent Jones,105,4.72,877,186
152,T148,T148,Shaun Micheel,100,4.72,732,155
153,T148,T148,Bryce Molder,65,4.72,477,101
154,T148,T148,Dicky Pride,51,4.72,486,103
155,T156,T156,Jay Don Blake,107,4.73,899,190
156,T156,T156,Brandel Chamblee,85,4.73,719,152
157,T156,T156,Stephen Gangluff,75,4.73,696,147
158,T156,T156,Lee Porter,91,4.73,790,167
159,T160,T160,Jeff Brehaut,87,4.74,805,170
160,T160,T160,Olin Browne,107,4.74,952,201
161,T160,T160,Paul Claxton,83,4.74,844,178
162,T160,T160,Brenden Pappas,62,4.74,574,121
163,T160,T160,Chris Riley,104,4.74,749,158
164,T160,T160,Brian Watts,58,4.74,531,112
165,T166,T166,Dan Forsman,83,4.75,608,128
166,T166,T166,Paul Goydos,66,4.75,651,137
167,T166,T166,Franklin Langham,72,4.75,565,119
168,T166,T166,John Riegger,88,4.75,722,152
169,T166,T166,Hal Sutton,74,4.75,665,140
170,T171,T171,David Frost,90,4.76,704,148
171,T171,T171,Pete Jordan,78,4.76,700,147
172,T171,T171,Frank Nobilo,94,4.76,848,178
173,T171,T171,Chris Smith,103,4.76,728,153
174,T171,T171,Garrett Willis,80,4.76,742,156
175,T171,T171,Richard Zokol,53,4.76,471,99
176,T177,T177,Brian Henninger,66,4.77,563,118
177,T177,T177,Billy Mayfair,99,4.77,763,160
178,T177,T177,Matt Peterson,80,4.77,734,154
179,T177,T177,Brett Quigley,93,4.77,877,184
180,T181,T181,Tommy Armour III,82,4.78,674,141
181,T181,T181,Scott Dunlap,74,4.78,574,120
182,T181,T181,Tom Lehman,78,4.78,564,118
183,T181,T181,Heath Slocum,96,4.78,726,152
184,T185,T185,Mark Brooks,97,4.79,766,160
185,T185,T185,Paul Gow,99,4.79,771,161
186,T185,T185,Jeff Sluman,118,4.79,790,165
187,188,188,David Morland IV,58,4.8,466,97
188,T189,T189,Jeff Maggert,83,4.81,601,125
189,T189,T189,Jerry Smith,91,4.81,828,172
190,T191,T191,Fulton Allem,64,4.82,564,117
191,T191,T191,Greg Kraft,86,4.82,814,169
192,T191,T191,Brad Lardon,59,4.82,525,109
193,T191,T191,Joe Ogilvie,50,4.82,472,98
194,195,195,Eduardo Herrera,59,4.84,489,101
195,196,196,Gary Nicklaus,66,4.85,592,122
196,197,197,Spike McRoy,69,4.86,530,109
197,198,198,Jason Hill,59,4.87,526,108
198,199,199,Robert Damron,85,4.88,819,168
199,200,200,Mike Hulbert,55,4.9,461,94
200,T201,T201,José Coceres,51,4.91,363,74
201,T201,T201,Deane Pappas,90,4.91,829,169
