,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
47,48,48,J.J. Henry,35.1,702,20
48,T49,T49,Rich Beem,35.11,667,19
49,T49,T49,Michael Long,35.11,316,9
50,T51,T51,Scott Hoch,35.13,527,15
51,T51,T51,John Riegger,35.13,527,15
52,53,53,David Peoples,35.14,738,21
53,54,54,Bob Estes,35.16,668,19
54,55,55,"David Berganio, Jr.",35.17,422,12
55,56,56,Jay Haas,35.18,598,17
56,T57,T57,Michael Allen,35.22,317,9
57,T57,T57,Brent Geiberger,35.22,634,18
58,T57,T57,Ian Leggatt,35.22,634,18
59,T57,T57,Dicky Pride,35.22,317,9
60,61,61,Matt Peterson,35.23,458,13
61,62,62,Steve Elkington,35.24,599,17
62,T63,T63,Brandel Chamblee,35.25,423,12
63,T63,T63,Ben Crane,35.25,564,16
64,65,65,Vijay Singh,35.27,776,22
65,T66,T66,Stewart Cink,35.28,635,18
66,T66,T66,Charles Howell III,35.28,882,25
67,T66,T66,Billy Mayfair,35.28,635,18
68,69,69,Loren Roberts,35.29,741,21
69,T70,T70,Briny Baird,35.32,777,22
70,T70,T70,Len Mattiace,35.32,883,25
71,T72,T72,Fulton Allem,35.33,212,6
72,T72,T72,Mark Brooks,35.33,530,15
73,74,74,Jerry Kelly,35.35,707,20
74,75,75,Olin Browne,35.37,672,19
75,76,76,Duffy Waldorf,35.39,637,18
76,T77,T77,Jess Daley,35.4,354,10
77,T77,T77,Harrison Frazar,35.4,531,15
78,79,79,Dudley Hart,35.41,602,17
79,80,80,Mathew Goggin,35.42,425,12
80,81,81,David Duval,35.43,496,14
81,T82,T82,Robin Freeman,35.45,390,11
82,T82,T82,Justin Leonard,35.45,780,22
83,84,84,Jeff Gove,35.46,461,13
84,T85,T85,Michael Clark II,35.47,532,15
85,T85,T85,David Gossett,35.47,603,17
86,T85,T85,J.L. Lewis,35.47,603,17
87,T85,T85,Corey Pavin,35.47,532,15
88,T89,T89,Brad Elder,35.5,355,10
89,T89,T89,Edward Fryatt,35.5,426,12
90,T89,T89,Brian Henninger,35.5,426,12
91,T89,T89,Tim Herron,35.5,710,20
92,T89,T89,Andrew Magee,35.5,568,16
93,T89,T89,Shigeki Maruyama,35.5,710,20
94,T89,T89,Bo Van Pelt,35.5,355,10
95,T96,T96,Paul Goydos,35.54,462,13
96,T96,T96,Dennis Paulson,35.54,462,13
97,T98,T98,Chad Campbell,35.55,711,20
98,T98,T98,Hal Sutton,35.55,391,11
99,T100,T100,Mark O'Meara,35.56,320,9
100,T100,T100,Kaname Yokoo,35.56,320,9
101,T102,T102,Robert Allenby,35.57,747,21
102,T102,T102,David Morland IV,35.57,249,7
103,104,104,Shaun Micheel,35.58,676,19
104,T105,T105,Frank Nobilo,35.59,605,17
105,T105,T105,Kenny Perry,35.59,783,22
106,T107,T107,Tom Byrum,35.6,534,15
107,T107,T107,Greg Chalmers,35.6,534,15
108,T107,T107,Lee Janzen,35.6,712,20
109,T107,T107,Deane Pappas,35.6,356,10
110,T107,T107,Kirk Triplett,35.6,534,15
111,T112,T112,Woody Austin,35.64,499,14
112,T112,T112,J.P. Hayes,35.64,499,14
113,T112,T112,Scott McCarron,35.64,784,22
114,115,115,Grant Waite,35.65,606,17
115,T116,T116,Paul Azinger,35.67,428,12
116,T116,T116,Per-Ulrik Johansson,35.67,535,15
117,T116,T116,Gary Nicklaus,35.67,214,6
118,T116,T116,Phil Tataurangi,35.67,642,18
119,120,120,Skip Kendall,35.68,678,19
120,121,121,Geoff Ogilvy,35.69,571,16
121,T122,T122,Franklin Langham,35.7,357,10
122,T122,T122,Chris Smith,35.7,714,20
123,T124,T124,Pat Bates,35.71,607,17
124,T124,T124,Jeff Brehaut,35.71,500,14
125,T124,T124,Matt Gogel,35.71,500,14
126,T124,T124,Jonathan Kaye,35.71,500,14
127,T128,T128,Brandt Jobe,35.74,679,19
128,T128,T128,Steve Lowery,35.74,679,19
129,T130,T130,David Frost,35.75,572,16
130,T130,T130,Frank Lickliter II,35.75,572,16
131,132,132,Craig Parry,35.77,465,13
132,133,133,Tom Pernice Jr.,35.78,644,18
133,134,134,José María Olazábal,35.79,501,14
134,135,135,Rory Sabbatini,35.8,358,10
135,136,136,Carlos Franco,35.81,752,21
136,137,137,John Daly,35.82,394,11
137,T138,T138,Donnie Hammond,35.85,466,13
138,T138,T138,Esteban Toledo,35.85,717,20
139,140,140,Mike Sposa,35.86,753,21
140,T141,T141,Steve Allan,35.87,538,15
141,T141,T141,Tom Lehman,35.87,538,15
142,T143,T143,Spike McRoy,35.88,287,8
143,T143,T143,Jeff Sluman,35.88,933,26
144,T145,T145,Bob Burns,35.89,646,18
145,T145,T145,Blaine McCallister,35.89,323,9
146,147,147,Greg Kraft,35.91,395,11
147,148,148,Heath Slocum,35.92,467,13
148,T149,T149,Jeff Maggert,35.93,503,14
149,T149,T149,Pat Perez,35.93,539,15
150,T151,T151,Paul Claxton,36.0,432,12
151,T151,T151,Matt Kuchar,36.0,504,14
152,T151,T151,Brad Lardon,36.0,252,7
153,T151,T151,Jerry Smith,36.0,396,11
154,T151,T151,Kevin Sutherland,36.0,612,17
155,156,156,Glen Day,36.05,721,20
156,157,157,Jesper Parnevik,36.06,613,17
157,158,158,Brett Quigley,36.07,505,14
158,159,159,Lee Porter,36.09,397,11
159,160,160,Steve Jones,36.1,361,10
160,T161,T161,K.J. Choi,36.11,650,18
161,T161,T161,Steve Pate,36.11,325,9
162,T163,T163,Mark Calcavecchia,36.13,578,16
163,T163,T163,Jay Williamson,36.13,542,15
164,T165,T165,Fred Couples,36.17,434,12
165,T165,T165,Brenden Pappas,36.17,217,6
166,T165,T165,Paul Stankowski,36.17,651,18
167,T168,T168,Bob Heintz,36.2,181,5
168,T168,T168,Hidemichi Tanaka,36.2,724,20
169,170,170,Brad Faxon,36.21,688,19
170,T171,T171,Bart Bryant,36.23,471,13
171,T171,T171,Luke Donald,36.23,797,22
172,T171,T171,Paul Gow,36.23,471,13
173,174,174,Craig Stadler,36.25,435,12
174,175,175,Neal Lancaster,36.26,689,19
175,176,176,Bob Tway,36.27,798,22
176,T177,T177,Bernhard Langer,36.33,436,12
177,T177,T177,Richard Zokol,36.33,218,6
178,179,179,Carl Paulson,36.36,509,14
179,180,180,Jason Hill,36.4,182,5
180,181,181,Cameron Beckman,36.41,619,17
181,T182,T182,Tommy Armour III,36.46,474,13
182,T182,T182,Garrett Willis,36.46,474,13
183,184,184,Kent Jones,36.47,693,19
184,185,185,Mike Weir,36.48,766,21
185,T186,T186,Eduardo Herrera,36.5,219,6
186,T186,T186,Bradley Hughes,36.5,292,8
187,T186,T186,Michael Muehr,36.5,365,10
188,T186,T186,Craig Perks,36.5,584,16
189,T190,T190,Brian Bateman,36.57,512,14
190,T190,T190,Tripp Isenhour,36.57,512,14
191,192,192,Steve Flesch,36.59,805,22
192,193,193,Bryce Molder,36.7,367,10
193,194,194,Pete Jordan,36.78,331,9
194,195,195,Joe Ogilvie,36.8,184,5
195,196,196,Russ Cochran,36.91,406,11
196,T197,T197,Mike Hulbert,37.29,261,7
197,T197,T197,Brian Watts,37.29,261,7
198,199,199,Scott Simpson,37.4,187,5
199,200,200,Brett Wetterich,37.45,412,11
200,201,201,José Coceres,37.78,340,9
201,202,202,Miguel Angel Jiménez,38.7,387,10
