,First_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_2_Scoring_Average_AVG,First_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
141,T141,T141,Corey Pavin,71.25,285,4
142,T141,T141,Heath Slocum,71.25,570,8
143,T144,T144,Scott Dunlap,71.29,499,7
144,T144,T144,John Huston,71.29,499,7
145,T144,T144,John Senden,71.29,499,7
146,T144,T144,Jay Williamson,71.29,499,7
147,148,148,Brandel Chamblee,71.36,785,11
148,149,149,Brian Bateman,71.38,571,8
149,150,150,Kenneth Staton,71.4,714,10
150,T151,T151,David Frost,71.43,500,7
151,T151,T151,Jason Hill,71.43,500,7
152,T153,T153,Brad Elder,71.44,643,9
153,T153,T153,David Gossett,71.44,643,9
154,T155,T155,Mark Calcavecchia,71.5,429,6
155,T155,T155,Robert Damron,71.5,429,6
156,T155,T155,Joey Sindelar,71.5,286,4
157,T158,T158,Pete Jordan,71.57,501,7
158,T158,T158,Steve Pate,71.57,501,7
159,T160,T160,Craig Barlow,71.6,358,5
160,T160,T160,Ian Leggatt,71.6,358,5
161,T162,T162,Dudley Hart,71.67,430,6
162,T162,T162,Bo Van Pelt,71.67,860,12
163,164,164,Billy Andrade,71.71,502,7
164,165,165,Tim Petrovic,71.73,789,11
165,T166,T166,Michael Muehr,71.75,287,4
166,T166,T166,Garrett Willis,71.75,574,8
167,T168,T168,Greg Kraft,71.8,359,5
168,T168,T168,David Morland IV,71.8,359,5
169,T168,T168,Dennis Paulson,71.8,359,5
170,171,171,Brenden Pappas,71.86,503,7
171,T172,T172,Lee Porter,71.88,575,8
172,T172,T172,Brett Quigley,71.88,575,8
173,T174,T174,Fulton Allem,72.0,288,4
174,T174,T174,Bob Burns,72.0,576,8
175,T174,T174,Paul Goydos,72.0,288,4
176,T174,T174,Gary Nicklaus,72.0,288,4
177,T174,T174,José María Olazábal,72.0,288,4
178,179,179,Greg Chalmers,72.09,793,11
179,T180,T180,Esteban Toledo,72.14,505,7
180,T180,T180,Grant Waite,72.14,505,7
181,T180,T180,Mike Weir,72.14,505,7
182,T180,T180,Richard Zokol,72.14,505,7
183,184,184,Frank Nobilo,72.17,866,12
184,185,185,Shaun Micheel,72.25,289,4
185,186,186,Per-Ulrik Johansson,72.27,795,11
186,187,187,"David Berganio, Jr.",72.43,507,7
187,T188,T188,Jonathan Kaye,72.5,290,4
188,T188,T188,Tommy Tolles,72.5,145,2
189,190,190,Stephen Gangluff,72.67,436,6
190,191,191,J.P. Hayes,72.71,509,7
191,192,192,Deane Pappas,72.8,364,5
192,T193,T193,Brad Lardon,73.0,292,4
193,T193,T193,Jesper Parnevik,73.0,292,4
194,T193,T193,Carl Paulson,73.0,292,4
195,196,196,Tom Scherrer,73.2,366,5
196,197,197,Steve Jones,73.22,659,9
197,T198,T198,Scott Hoch,73.33,220,3
198,T198,T198,Brian Watts,73.33,440,6
199,200,200,Spike McRoy,73.4,367,5
200,201,201,Rich Beem,73.6,368,5
201,202,202,Eduardo Herrera,74.5,298,4
