,Tenth_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_2_Scoring_Average_AVG,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
97,T97,T97,Stewart Cink,70.29,492,7
98,99,99,Greg Chalmers,70.33,422,6
99,T100,T100,Shaun Micheel,70.38,563,8
100,T100,T100,Jay Williamson,70.38,563,8
101,102,102,Kenneth Staton,70.4,704,10
102,103,103,Bob May,70.43,493,7
103,104,104,Kent Jones,70.44,634,9
104,T105,T105,Stephen Ames,70.5,564,8
105,T105,T105,Bart Bryant,70.5,282,4
106,T105,T105,Scott Hoch,70.5,282,4
107,T105,T105,Brian Watts,70.5,423,6
108,109,109,Jason Hill,70.57,494,7
109,110,110,Matt Peterson,70.63,565,8
110,T111,T111,Jeff Brehaut,70.67,424,6
111,T111,T111,Olin Browne,70.67,424,6
112,T111,T111,Ben Crane,70.67,424,6
113,T111,T111,Brad Faxon,70.67,424,6
114,115,115,Mark O'Meara,70.71,495,7
115,116,116,Paul Claxton,70.73,778,11
116,T117,T117,Briny Baird,70.75,283,4
117,T117,T117,Tim Clark,70.75,283,4
118,T117,T117,Steve Lowery,70.75,283,4
119,T117,T117,José María Olazábal,70.75,283,4
120,T117,T117,Carl Paulson,70.75,566,8
121,122,122,Jess Daley,70.8,354,5
122,T123,T123,Franklin Langham,70.86,496,7
123,T123,T123,Michael Muehr,70.86,496,7
124,T123,T123,John Riegger,70.86,496,7
125,126,126,Tom Scherrer,70.88,567,8
126,T127,T127,Pat Bates,71.0,355,5
127,T127,T127,"David Berganio, Jr.",71.0,497,7
128,T127,T127,Jim Carter,71.0,426,6
129,T127,T127,Glen Hnatiuk,71.0,426,6
130,T127,T127,Jerry Kelly,71.0,497,7
131,T127,T127,J.L. Lewis,71.0,568,8
132,T127,T127,Hal Sutton,71.0,426,6
133,T127,T127,Esteban Toledo,71.0,426,6
134,T135,T135,Scott Dunlap,71.17,427,6
135,T135,T135,Scott McCarron,71.17,427,6
136,T135,T135,Corey Pavin,71.17,427,6
137,138,138,Steve Allan,71.22,641,9
138,T139,T139,Billy Andrade,71.25,285,4
139,T139,T139,Lee Janzen,71.25,570,8
140,141,141,Brad Elder,71.29,499,7
141,T142,T142,Brian Bateman,71.33,214,3
142,T142,T142,Mathew Goggin,71.33,428,6
143,T142,T142,Davis Love III,71.33,214,3
144,T142,T142,Andrew Magee,71.33,642,9
145,T142,T142,David Toms,71.33,214,3
146,T142,T142,Brett Wetterich,71.33,642,9
147,148,148,Chris Smith,71.38,571,8
148,T149,T149,Paul Azinger,71.4,357,5
149,T149,T149,Bob Burns,71.4,357,5
150,151,151,Heath Slocum,71.57,501,7
151,152,152,Jeff Gove,71.6,716,10
152,153,153,John Daly,71.67,215,3
153,154,154,Jeff Maggert,71.75,287,4
154,T155,T155,Brandel Chamblee,71.8,359,5
155,T155,T155,Lee Porter,71.8,359,5
156,T155,T155,Dicky Pride,71.8,359,5
157,158,158,Kaname Yokoo,71.86,503,7
158,159,159,Paul Gow,71.88,575,8
159,T160,T160,Robert Damron,72.0,432,6
160,T160,T160,Stephen Gangluff,72.0,792,11
161,T160,T160,Blaine McCallister,72.0,360,5
162,T160,T160,Brett Quigley,72.0,648,9
163,T160,T160,Steve Stricker,72.0,72,1
164,T165,T165,Edward Fryatt,72.14,1010,14
165,T165,T165,J.J. Henry,72.14,505,7
166,167,167,Michael Long,72.17,433,6
167,168,168,Deane Pappas,72.18,794,11
168,T169,T169,Matt Kuchar,72.2,361,5
169,T169,T169,Jerry Smith,72.2,361,5
170,171,171,Bob Heintz,72.22,650,9
171,T172,T172,Notah Begay III,72.33,434,6
172,T172,T172,Joe Ogilvie,72.33,434,6
173,T172,T172,Brenden Pappas,72.33,434,6
174,175,175,Spike McRoy,72.4,362,5
175,176,176,Brad Lardon,72.43,507,7
176,177,177,Greg Kraft,72.45,797,11
177,T178,T178,J.P. Hayes,72.5,290,4
178,T178,T178,Peter Jacobsen,72.5,435,6
179,T178,T178,Garrett Willis,72.5,290,4
180,181,181,Eduardo Herrera,72.57,508,7
181,T182,T182,Bradley Hughes,72.6,363,5
182,T182,T182,Scott Simpson,72.6,363,5
183,184,184,Mike Hulbert,72.67,218,3
184,185,185,Woody Austin,72.77,946,13
185,T186,T186,Mark Brooks,72.83,437,6
186,T186,T186,Michael Clark II,72.83,437,6
187,T186,T186,David Frost,72.83,437,6
188,189,189,Tommy Armour III,72.86,510,7
189,T190,T190,Gary Nicklaus,73.0,584,8
190,T190,T190,Pat Perez,73.0,73,1
191,192,192,Michael Allen,73.13,585,8
192,193,193,Chris DiMarco,73.4,367,5
193,194,194,Boo Weekley,73.5,294,4
194,195,195,Fulton Allem,73.6,368,5
195,196,196,Pete Jordan,73.71,516,7
196,197,197,Bo Van Pelt,73.75,295,4
197,198,198,Dan Forsman,73.8,369,5
198,199,199,Robin Freeman,74.13,593,8
199,200,200,Miguel Angel Jiménez,74.33,223,3
200,T201,T201,David Duval,75.0,75,1
201,T201,T201,Brent Geiberger,75.0,75,1
