,Par_3_Performance_RANK THIS WEEK,Par_3_Performance_RANK LAST WEEK,Par_3_Performance_PLAYER NAME,Par_3_Performance_ROUNDS,Par_3_Performance_STATUS,Par_3_Performance_PAR 3 AVG,Par_3_Performance_TOTAL PAR
60,T59,T59,Neal Lancaster,101,+13,3.03,1233
61,T59,T59,Michael Long,71,+13,3.04,867
62,T59,T59,Mike Weir,94,+13,3.04,1101
63,T64,T64,Tommy Armour III,82,+14,3.04,999
64,T64,T64,Jim Furyk,88,+14,3.04,1011
65,T64,T64,Brian Gay,117,+14,3.03,1398
66,T64,T64,J.P. Hayes,78,+14,3.05,930
67,T64,T64,Pete Jordan,78,+14,3.04,957
68,T64,T64,John Riegger,88,+14,3.04,1041
69,T70,T70,Cameron Beckman,87,+15,3.04,1020
70,T70,T70,Stephen Gangluff,75,+15,3.05,921
71,T70,T70,Steve Pate,64,+15,3.06,747
72,T70,T70,Craig Perks,91,+15,3.04,1047
73,T70,T70,Jay Williamson,91,+15,3.04,1107
74,T75,T75,Carlos Franco,107,+16,3.04,1281
75,T75,T75,Miguel Angel Jiménez,60,+16,3.07,699
76,T75,T75,Blaine McCallister,75,+16,3.05,924
77,T75,T75,Rocco Mediate,79,+16,3.05,909
78,T75,T75,Craig Parry,69,+16,3.06,828
79,T80,T80,Fred Couples,64,+17,3.07,729
80,T80,T80,Peter Jacobsen,67,+17,3.06,831
81,T80,T80,Tom Lehman,78,+17,3.06,843
82,T80,T80,Shaun Micheel,100,+17,3.04,1179
83,T80,T80,José María Olazábal,71,+17,3.07,771
84,T80,T80,John Rollins,124,+17,3.04,1455
85,T80,T80,Joey Sindelar,104,+17,3.04,1257
86,T80,T80,Craig Stadler,72,+17,3.06,837
87,88,88,Kevin Sutherland,96,+18,3.05,1089
88,T89,T89,Luke Donald,106,+19,3.05,1263
89,T89,T89,Harrison Frazar,88,+19,3.05,1065
90,T89,T89,Kent Jones,105,+19,3.05,1257
91,T89,T89,Skip Kendall,103,+19,3.05,1239
92,T89,T89,Bernhard Langer,55,+19,3.09,648
93,T89,T89,Frank Nobilo,94,+19,3.05,1149
94,T89,T89,Rod Pampling,98,+19,3.05,1149
95,T89,T89,Kenny Perry,98,+19,3.05,1146
96,T89,T89,Phil Tataurangi,88,+19,3.06,1023
97,T89,T89,Bob Tway,103,+19,3.05,1197
98,T99,T99,Olin Browne,107,+20,3.05,1275
99,T99,T99,Chris DiMarco,111,+20,3.05,1266
100,T99,T99,John Huston,99,+20,3.05,1170
101,T99,T99,Brandt Jobe,94,+20,3.05,1146
102,T99,T99,Bryce Molder,65,+20,3.08,774
103,T104,T104,Steve Allan,93,+21,3.06,1095
104,T104,T104,Mathew Goggin,64,+21,3.08,795
105,T104,T104,Lee Janzen,101,+21,3.05,1170
106,T104,T104,Greg Kraft,86,+21,3.06,1035
107,T104,T104,Chris Smith,103,+21,3.05,1218
108,T104,T104,Hidemichi Tanaka,104,+21,3.05,1251
109,T110,T110,Jim Carter,98,+22,3.06,1185
110,T110,T110,Brad Faxon,93,+22,3.07,1011
111,T110,T110,Paul Goydos,66,+22,3.08,813
112,T113,T113,Stephen Ames,89,+23,3.07,1050
113,T113,T113,Bart Bryant,69,+23,3.08,816
114,T113,T113,Robert Gamez,69,+23,3.08,849
115,T113,T113,Per-Ulrik Johansson,87,+23,3.06,1062
116,T113,T113,Franklin Langham,72,+23,3.08,846
117,T113,T113,Rory Sabbatini,69,+23,3.09,783
118,T119,T119,Ben Crane,91,+24,3.07,1092
119,T119,T119,David Frost,90,+24,3.07,1092
120,T119,T119,Matt Gogel,79,+24,3.08,918
121,T119,T119,Brian Henninger,66,+24,3.09,816
122,T119,T119,Brad Lardon,59,+24,3.1,717
123,T119,T119,Billy Mayfair,99,+24,3.06,1137
124,T119,T119,Joe Ogilvie,50,+24,3.12,621
125,T119,T119,Duffy Waldorf,90,+24,3.07,1065
126,T127,T127,Matt Kuchar,82,+25,3.08,999
127,T127,T127,Steve Lowery,98,+25,3.07,1122
128,T127,T127,Scott Simpson,61,+25,3.1,741
129,T127,T127,Grant Waite,98,+25,3.06,1182
130,T131,T131,Stuart Appleby,97,+26,3.07,1134
131,T131,T131,Steve Flesch,110,+26,3.06,1278
132,T131,T131,David Gossett,95,+26,3.07,1122
133,T131,T131,Jeff Gove,89,+26,3.07,1089
134,T131,T131,J.J. Henry,112,+26,3.06,1314
135,T131,T131,Tim Herron,102,+26,3.06,1209
136,T131,T131,Jason Hill,59,+26,3.11,726
137,T131,T131,Michael Muehr,73,+26,3.09,870
138,T131,T131,Pat Perez,89,+26,3.07,1062
139,T140,T140,Paul Azinger,69,+27,3.11,759
140,T140,T140,Jonathan Kaye,83,+27,3.08,972
141,T140,T140,Tom Scherrer,98,+27,3.07,1152
142,T140,T140,Brian Watts,58,+27,3.12,663
143,T144,T144,Jay Don Blake,107,+28,3.07,1281
144,T144,T144,Stewart Cink,92,+28,3.08,1071
145,T144,T144,John Daly,62,+28,3.11,741
146,T144,T144,Bob Heintz,68,+28,3.1,831
147,T144,T144,Steve Jones,71,+28,3.1,834
148,T144,T144,Jerry Kelly,99,+28,3.07,1191
149,T144,T144,Gary Nicklaus,66,+28,3.1,810
150,T144,T144,Corey Pavin,78,+28,3.09,930
151,T152,T152,Billy Andrade,100,+29,3.07,1167
152,T152,T152,Paul Claxton,83,+29,3.09,1023
153,T152,T152,Dennis Paulson,89,+29,3.08,1056
154,T152,T152,Tim Petrovic,92,+29,3.08,1089
155,T152,T152,Lee Porter,91,+29,3.08,1071
156,T152,T152,Tommy Tolles,64,+29,3.11,789
157,158,158,John Senden,96,+30,3.08,1137
158,T159,T159,Robert Damron,85,+31,3.09,999
159,T159,T159,Sergio Garcia,79,+31,3.11,852
160,T159,T159,Bradley Hughes,60,+31,3.13,741
161,T159,T159,Tripp Isenhour,68,+31,3.11,837
162,T159,T159,Jeff Maggert,83,+31,3.09,999
163,T159,T159,Steve Stricker,68,+31,3.12,762
164,T165,T165,Jess Daley,76,+32,3.1,927
165,T165,T165,Charles Howell III,118,+32,3.07,1365
166,T165,T165,Jerry Smith,91,+32,3.09,1065
167,T168,T168,"David Berganio, Jr.",80,+33,3.1,978
168,T168,T168,Michael Clark II,97,+33,3.08,1167
169,T168,T168,Deane Pappas,90,+33,3.09,1080
170,T168,T168,Mike Sposa,111,+33,3.07,1323
171,T168,T168,Hal Sutton,74,+33,3.11,882
172,173,173,Boo Weekley,57,+34,3.14,705
173,T174,T174,Michael Allen,76,+37,3.12,900
174,T174,T174,Robin Freeman,79,+37,3.12,927
175,T176,T176,Jeff Brehaut,87,+38,3.11,1059
176,T176,T176,Frank Lickliter II,94,+38,3.11,1059
177,T176,T176,Bo Van Pelt,78,+38,3.12,963
178,T179,T179,Rich Beem,99,+39,3.1,1155
179,T179,T179,Greg Chalmers,94,+39,3.11,1113
180,T179,T179,Joe Durant,87,+39,3.11,1035
181,T179,T179,Brad Elder,76,+39,3.13,921
182,T179,T179,David Morland IV,58,+39,3.16,711
183,T179,T179,Brenden Pappas,62,+39,3.15,765
184,T185,T185,Woody Austin,102,+40,3.1,1218
185,T185,T185,Notah Begay III,76,+40,3.13,891
186,T187,T187,Brian Bateman,94,+41,3.11,1113
187,T187,T187,Steve Elkington,82,+41,3.13,954
188,189,189,Scott Dunlap,74,+42,3.14,870
189,T190,T190,Jonathan Byrd,96,+44,3.12,1137
190,T190,T190,Kaname Yokoo,74,+44,3.15,879
191,192,192,Kenneth Staton,104,+45,3.11,1248
192,193,193,Scott McCarron,106,+46,3.12,1173
193,194,194,Brett Wetterich,89,+48,3.14,1065
194,T195,T195,Fulton Allem,64,+50,3.19,777
195,T195,T195,Mark Calcavecchia,84,+50,3.16,951
196,T195,T195,Garrett Willis,80,+50,3.16,939
197,198,198,Andrew Magee,91,+51,3.14,1080
198,199,199,Paul Stankowski,100,+61,3.15,1194
199,200,200,Eduardo Herrera,59,+63,3.26,726
200,201,201,Edward Fryatt,94,+64,3.17,1116
201,202,202,Carl Paulson,84,+76,3.23,996
