,Par_3_Scoring_Average_RANK THIS WEEK,Par_3_Scoring_Average_RANK LAST WEEK,Par_3_Scoring_Average_PLAYER NAME,Par_3_Scoring_Average_ROUNDS,Par_3_Scoring_Average_AVG,Par_3_Scoring_Average_TOTAL STROKES,Par_3_Scoring_Average_TOTAL HOLES
181,T177,T177,Steve Stricker,68,3.12,793,254
182,T177,T177,Bo Van Pelt,78,3.12,1001,321
183,T177,T177,Brian Watts,58,3.12,690,221
184,T185,T185,Notah Begay III,76,3.13,931,297
185,T185,T185,Brad Elder,76,3.13,960,307
186,T185,T185,Steve Elkington,82,3.13,995,318
187,T185,T185,Bradley Hughes,60,3.13,772,247
188,T189,T189,Scott Dunlap,74,3.14,912,290
189,T189,T189,Andrew Magee,91,3.14,1131,360
190,T189,T189,Boo Weekley,57,3.14,739,235
191,T189,T189,Brett Wetterich,89,3.14,1113,355
192,T193,T193,Brenden Pappas,62,3.15,804,255
193,T193,T193,Paul Stankowski,100,3.15,1255,398
194,T193,T193,Kaname Yokoo,74,3.15,923,293
195,T196,T196,Mark Calcavecchia,84,3.16,1001,317
196,T196,T196,David Morland IV,58,3.16,750,237
197,T196,T196,Garrett Willis,80,3.16,989,313
198,199,199,Edward Fryatt,94,3.17,1180,372
199,200,200,Fulton Allem,64,3.19,827,259
200,201,201,Carl Paulson,84,3.23,1072,332
201,202,202,Eduardo Herrera,59,3.26,789,242
