,Early_Round_2_Scoring_Average_RANK THIS WEEK,Early_Round_2_Scoring_Average_RANK LAST WEEK,Early_Round_2_Scoring_Average_PLAYER NAME,Early_Round_2_Scoring_Average_AVG,Early_Round_2_Scoring_Average_TOTAL STROKES,Early_Round_2_Scoring_Average_TOTAL ROUNDS
61,62,62,Scott McCarron,69.92,839,12
62,T63,T63,Chad Campbell,69.93,979,14
63,T63,T63,Charles Howell III,69.93,979,14
64,T65,T65,Stephen Ames,70.0,840,12
65,T65,T65,Steve Flesch,70.0,1260,18
66,T65,T65,Dudley Hart,70.0,910,13
67,T65,T65,Skip Kendall,70.0,980,14
68,T65,T65,Shigeki Maruyama,70.0,630,9
69,T65,T65,Jeff Sluman,70.0,910,13
70,T71,T71,Jess Daley,70.07,981,14
71,T71,T71,Paul Stankowski,70.07,981,14
72,73,73,Ian Leggatt,70.08,841,12
73,74,74,Rocco Mediate,70.14,491,7
74,75,75,Stewart Cink,70.17,842,12
75,T76,T76,Pat Bates,70.2,1053,15
76,T76,T76,Pat Perez,70.2,702,10
77,T76,T76,Scott Verplank,70.2,702,10
78,79,79,David Peoples,70.22,1264,18
79,80,80,Jonathan Byrd,70.23,913,13
80,T81,T81,Stuart Appleby,70.27,773,11
81,T81,T81,David Duval,70.27,773,11
82,83,83,Bob May,70.29,984,14
83,84,84,Joey Sindelar,70.31,914,13
84,T85,T85,Tim Clark,70.33,633,9
85,T85,T85,John Huston,70.33,844,12
86,87,87,Paul Goydos,70.36,774,11
87,T88,T88,Jeff Brehaut,70.38,915,13
88,T88,T88,Tom Pernice Jr.,70.38,1126,16
89,90,90,Tom Lehman,70.4,704,10
90,91,91,Jim Carter,70.42,845,12
91,T92,T92,Olin Browne,70.43,986,14
92,T92,T92,Ben Crane,70.43,986,14
93,T92,T92,John Daly,70.43,493,7
94,T92,T92,Sergio Garcia,70.43,493,7
95,T96,T96,Franklin Langham,70.45,775,11
96,T96,T96,Peter Lonard,70.45,775,11
97,98,98,Billy Mayfair,70.46,916,13
98,99,99,Tiger Woods,70.5,423,6
99,T100,T100,Paul Claxton,70.53,1058,15
100,T100,T100,Grant Waite,70.53,1058,15
101,102,102,John Senden,70.54,917,13
102,103,103,Brad Faxon,70.58,847,12
103,104,104,Dennis Paulson,70.64,989,14
104,105,105,Lee Janzen,70.67,848,12
105,106,106,Dicky Pride,70.7,707,10
106,107,107,John Riegger,70.71,990,14
107,T108,T108,Mark Calcavecchia,70.75,566,8
108,T108,T108,Kent Jones,70.75,1132,16
109,T108,T108,Jonathan Kaye,70.75,1132,16
110,T108,T108,Davis Love III,70.75,566,8
111,T112,T112,Brent Geiberger,70.77,920,13
112,T112,T112,Mark O'Meara,70.77,920,13
113,T114,T114,Mark Brooks,70.8,708,10
114,T114,T114,Steve Lowery,70.8,708,10
115,T114,T114,Jay Williamson,70.8,1062,15
116,T117,T117,Glen Hnatiuk,70.83,850,12
117,T117,T117,Hal Sutton,70.83,850,12
118,T119,T119,Craig Barlow,70.88,567,8
119,T119,T119,Steve Stricker,70.88,567,8
120,121,121,Brett Wetterich,70.89,1276,18
121,122,122,Kenneth Staton,70.9,1418,20
122,T123,T123,Steve Pate,70.92,851,12
123,T123,T123,Chris Smith,70.92,851,12
124,125,125,Andrew Magee,70.93,993,14
125,T126,T126,Paul Gow,70.94,1206,17
126,T126,T126,Matt Peterson,70.94,1206,17
127,T128,T128,Tommy Armour III,71.0,923,13
128,T128,T128,Mathew Goggin,71.0,852,12
129,T128,T128,David Gossett,71.0,923,13
130,T128,T128,Jason Hill,71.0,994,14
131,T128,T128,J.L. Lewis,71.0,1065,15
132,T128,T128,Shaun Micheel,71.0,852,12
133,T128,T128,David Morland IV,71.0,710,10
134,135,135,Jerry Kelly,71.09,782,11
135,T136,T136,Paul Azinger,71.11,640,9
136,T136,T136,Chris DiMarco,71.11,640,9
137,138,138,Steve Allan,71.13,1067,15
138,139,139,J.J. Henry,71.14,996,14
139,140,140,Mike Hulbert,71.17,427,6
140,T141,T141,Jeff Gove,71.18,1210,17
141,T141,T141,Michael Muehr,71.18,783,11
142,T141,T141,Boo Weekley,71.18,783,11
143,T144,T144,Rich Beem,71.2,712,10
144,T144,T144,Corey Pavin,71.2,712,10
145,146,146,Jesper Parnevik,71.22,641,9
146,147,147,Scott Dunlap,71.23,926,13
147,T148,T148,Matt Kuchar,71.27,784,11
148,T148,T148,Joe Ogilvie,71.27,784,11
149,150,150,Michael Long,71.29,998,14
150,151,151,Kaname Yokoo,71.31,927,13
151,152,152,Tim Petrovic,71.33,1070,15
152,153,153,Brian Bateman,71.36,785,11
153,T154,T154,Brad Elder,71.38,1142,16
154,T154,T154,José María Olazábal,71.38,571,8
155,156,156,Heath Slocum,71.4,1071,15
156,157,157,Jerry Smith,71.41,1214,17
157,T158,T158,Greg Chalmers,71.47,1215,17
158,T158,T158,Blaine McCallister,71.47,1072,15
159,T160,T160,Brandel Chamblee,71.5,1144,16
160,T160,T160,Carl Paulson,71.5,858,12
161,T160,T160,Richard Zokol,71.5,715,10
162,163,163,Frank Nobilo,71.53,1216,17
163,164,164,Notah Begay III,71.54,930,13
164,165,165,Billy Andrade,71.55,787,11
165,166,166,Peter Jacobsen,71.6,716,10
166,167,167,Esteban Toledo,71.62,931,13
167,168,168,Bob Heintz,71.63,1146,16
168,169,169,Bradley Hughes,71.64,788,11
169,170,170,Miguel Angel Jiménez,71.67,645,9
170,T171,T171,"David Berganio, Jr.",71.71,1004,14
171,T171,T171,Dan Forsman,71.71,1004,14
172,T171,T171,Scott Hoch,71.71,502,7
173,T174,T174,Per-Ulrik Johansson,71.73,1076,15
174,T174,T174,Scott Simpson,71.73,789,11
175,176,176,Robert Damron,71.75,861,12
176,T177,T177,Bob Burns,71.77,933,13
177,T177,T177,Tom Scherrer,71.77,933,13
178,T179,T179,Edward Fryatt,71.85,1437,20
179,T179,T179,Lee Porter,71.85,934,13
180,181,181,Mike Weir,71.88,575,8
181,182,182,Brian Watts,71.92,863,12
182,183,183,Brett Quigley,71.94,1223,17
183,T184,T184,Michael Clark II,72.0,864,12
184,T184,T184,Garrett Willis,72.0,864,12
185,T186,T186,David Frost,72.08,937,13
186,T186,T186,Brenden Pappas,72.08,937,13
187,188,188,Michael Allen,72.09,793,11
188,189,189,Bo Van Pelt,72.19,1155,16
189,190,190,Woody Austin,72.22,1300,18
190,191,191,Stephen Gangluff,72.24,1228,17
191,192,192,Greg Kraft,72.25,1156,16
192,193,193,Deane Pappas,72.38,1158,16
193,194,194,Steve Jones,72.42,869,12
194,195,195,Robin Freeman,72.5,1015,14
195,T196,T196,J.P. Hayes,72.64,799,11
196,T196,T196,Pete Jordan,72.64,1017,14
197,T196,T196,Brad Lardon,72.64,799,11
198,199,199,Gary Nicklaus,72.67,872,12
199,200,200,Fulton Allem,72.89,656,9
200,201,201,Spike McRoy,72.9,729,10
201,202,202,Eduardo Herrera,73.27,806,11
