,First_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_4_Scoring_Average_ROUNDS,First_Tee_Early_Par_4_Scoring_Average_AVG,First_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
135,T132,T132,Per-Ulrik Johansson,87,4.06,1176,290
136,T132,T132,Shigeki Maruyama,87,4.06,1079,266
137,T132,T132,Bob May,91,4.06,1132,279
138,T132,T132,Tom Scherrer,98,4.06,1410,347
139,T132,T132,Jeff Sluman,118,4.06,1291,318
140,T132,T132,Paul Stankowski,100,4.06,1446,356
141,T142,T142,Mark Brooks,97,4.07,1236,304
142,T142,T142,Michael Clark II,97,4.07,990,243
143,T142,T142,José Coceres,51,4.07,599,147
144,T142,T142,Sergio Garcia,79,4.07,622,153
145,T142,T142,David Gossett,95,4.07,1220,300
146,T142,T142,Eduardo Herrera,59,4.07,676,166
147,T142,T142,Peter Jacobsen,67,4.07,785,193
148,T142,T142,Franklin Langham,72,4.07,883,217
149,T142,T142,Mark O'Meara,68,4.07,668,164
150,T142,T142,Geoff Ogilvy,90,4.07,1217,299
151,T142,T142,Tom Pernice Jr.,101,4.07,1112,273
152,T142,T142,Phil Tataurangi,88,4.07,1122,276
153,T142,T142,Kaname Yokoo,74,4.07,850,209
154,T155,T155,Brian Bateman,94,4.08,1375,337
155,T155,T155,Greg Kraft,86,4.08,1146,281
156,T155,T155,Bernhard Langer,55,4.08,669,164
157,T155,T155,Davis Love III,92,4.08,1028,252
158,T155,T155,Jesper Parnevik,85,4.08,1138,279
159,T155,T155,Tim Petrovic,92,4.08,1187,291
160,T155,T155,Tommy Tolles,64,4.08,758,186
161,T162,T162,Robert Damron,85,4.09,1267,310
162,T162,T162,Matt Gogel,79,4.09,1068,261
163,T162,T162,Miguel Angel Jiménez,60,4.09,748,183
164,T162,T162,Steve Jones,71,4.09,806,197
165,T162,T162,José María Olazábal,71,4.09,909,222
166,T162,T162,Brenden Pappas,62,4.09,986,241
167,T162,T162,Steve Pate,64,4.09,835,204
168,T162,T162,Brett Quigley,93,4.09,1321,323
169,T162,T162,Heath Slocum,96,4.09,929,227
170,T162,T162,Hal Sutton,74,4.09,883,216
171,T162,T162,Grant Waite,98,4.09,1437,351
172,T173,T173,Jess Daley,76,4.1,1288,314
173,T173,T173,Jason Hill,59,4.1,586,143
174,T173,T173,Gary Nicklaus,66,4.1,833,203
175,T173,T173,Lee Porter,91,4.1,1399,341
176,T177,T177,Woody Austin,102,4.11,1241,302
177,T177,T177,Brandel Chamblee,85,4.11,1248,304
178,T177,T177,Scott Hoch,71,4.11,657,160
179,T177,T177,Blaine McCallister,75,4.11,1093,266
180,T177,T177,Kenneth Staton,104,4.11,1393,339
181,T177,T177,Brett Wetterich,89,4.11,1162,283
182,T183,T183,Scott Dunlap,74,4.12,832,202
183,T183,T183,Garrett Willis,80,4.12,1572,382
184,T185,T185,Russ Cochran,68,4.13,921,223
185,T185,T185,Brad Elder,76,4.13,1132,274
186,T185,T185,Bradley Hughes,60,4.13,860,208
187,T185,T185,Craig Stadler,72,4.13,859,208
188,T189,T189,Fulton Allem,64,4.14,832,201
189,T189,T189,John Daly,62,4.14,629,152
190,T189,T189,Bob Heintz,68,4.14,741,179
191,T189,T189,Brad Lardon,59,4.14,828,200
192,T189,T189,Michael Muehr,73,4.14,898,217
193,T189,T189,Jerry Smith,91,4.14,1382,334
194,T189,T189,Brian Watts,58,4.14,953,230
195,196,196,Jonathan Kaye,83,4.15,742,179
196,T197,T197,Mike Hulbert,55,4.16,695,167
197,T197,T197,Joe Ogilvie,50,4.16,744,179
198,T197,T197,Craig Perks,91,4.16,1202,289
199,T197,T197,Scott Simpson,61,4.16,873,210
200,201,201,Richard Zokol,53,4.18,702,168
201,202,202,Deane Pappas,90,4.19,1064,254
