,Round_4_Scoring_Average_RANK THIS WEEK,Round_4_Scoring_Average_RANK LAST WEEK,Round_4_Scoring_Average_PLAYER NAME,Round_4_Scoring_Average_AVG,Round_4_Scoring_Average_TOTAL STROKES,Round_4_Scoring_Average_TOTAL ROUNDS
39,T39,T39,Mark O'Meara,70.22,632,9
40,T39,T39,Kaname Yokoo,70.22,632,9
41,42,42,Robert Damron,70.27,1054,15
42,43,43,Sergio Garcia,70.29,1195,17
43,44,44,Tim Petrovic,70.31,914,13
44,45,45,Kenny Perry,70.32,1547,22
45,T46,T46,Stewart Cink,70.33,1266,18
46,T46,T46,Edward Fryatt,70.33,844,12
47,T46,T46,John Riegger,70.33,1055,15
48,T46,T46,Loren Roberts,70.33,1477,21
49,T50,T50,Chris DiMarco,70.36,1759,25
50,T50,T50,Charles Howell III,70.36,1759,25
51,52,52,Olin Browne,70.37,1337,19
52,53,53,David Peoples,70.38,1478,21
53,54,54,Billy Andrade,70.39,1267,18
54,55,55,Pat Bates,70.41,1197,17
55,T56,T56,John Cook,70.44,1127,16
56,T56,T56,Michael Long,70.44,634,9
57,58,58,Donnie Hammond,70.46,916,13
58,T59,T59,Tim Clark,70.5,987,14
59,T59,T59,Jess Daley,70.5,705,10
60,T59,T59,Rocco Mediate,70.5,1128,16
61,T59,T59,Rod Pampling,70.5,1269,18
62,63,63,Brian Gay,70.52,1622,23
63,64,64,Scott Hoch,70.53,1058,15
64,65,65,Steve Pate,70.56,635,9
65,T66,T66,Dudley Hart,70.59,1200,17
66,T66,T66,Frank Nobilo,70.59,1200,17
67,T68,T68,Chad Campbell,70.6,1412,20
68,T68,T68,Greg Chalmers,70.6,1059,15
69,T68,T68,Glen Day,70.6,1412,20
70,71,71,J.P. Hayes,70.64,989,14
71,72,72,Ernie Els,70.67,1060,15
72,73,73,Dennis Paulson,70.69,919,13
73,74,74,Steve Elkington,70.71,1202,17
74,75,75,Duffy Waldorf,70.72,1273,18
75,T76,T76,Joe Durant,70.73,1061,15
76,T76,T76,Peter Jacobsen,70.73,778,11
77,T76,T76,Greg Kraft,70.73,778,11
78,79,79,J.J. Henry,70.8,1416,20
79,80,80,Robert Allenby,70.81,1487,21
80,81,81,J.L. Lewis,70.82,1204,17
81,T82,T82,K.J. Choi,70.83,1275,18
82,T82,T82,Brian Henninger,70.83,850,12
83,T84,T84,Matt Kuchar,70.86,992,14
84,T84,T84,José María Olazábal,70.86,992,14
85,86,86,Steve Allan,70.87,1063,15
86,87,87,Shigeki Maruyama,70.9,1418,20
87,88,88,Paul Goydos,70.92,922,13
88,89,89,Matt Gogel,70.93,993,14
89,90,90,David Gossett,70.94,1206,17
90,T91,T91,Mathew Goggin,71.0,852,12
91,T91,T91,Rory Sabbatini,71.0,710,10
92,T93,T93,Justin Leonard,71.05,1563,22
93,T93,T93,Shaun Micheel,71.05,1350,19
94,T95,T95,Jay Don Blake,71.06,1279,18
95,T95,T95,Billy Mayfair,71.06,1279,18
96,T97,T97,Corey Pavin,71.07,1066,15
97,T97,T97,Pat Perez,71.07,1066,15
98,99,99,Jeff Gove,71.08,924,13
99,T100,T100,Michael Allen,71.11,640,9
100,T100,T100,Steve Lowery,71.11,1351,19
101,T102,T102,Craig Barlow,71.13,569,8
102,T102,T102,Per-Ulrik Johansson,71.13,1067,15
103,T102,T102,Spike McRoy,71.13,569,8
104,T102,T102,Kirk Triplett,71.13,1067,15
105,T106,T106,Jeff Brehaut,71.14,996,14
106,T106,T106,Jonathan Kaye,71.14,996,14
107,T108,T108,Bart Bryant,71.15,925,13
108,T108,T108,Esteban Toledo,71.15,1423,20
109,T110,T110,Jim Carter,71.16,1352,19
110,T110,T110,Len Mattiace,71.16,1779,25
111,112,112,Fred Couples,71.17,854,12
112,T113,T113,Scott McCarron,71.18,1566,22
113,T113,T113,Lee Porter,71.18,783,11
114,T115,T115,Tim Herron,71.2,1424,20
115,T115,T115,Chris Smith,71.2,1424,20
116,117,117,Skip Kendall,71.21,1353,19
117,T118,T118,Michael Clark II,71.27,1069,15
118,T118,T118,Robin Freeman,71.27,784,11
119,120,120,Tom Pernice Jr.,71.28,1283,18
120,121,121,Brad Elder,71.3,713,10
121,T122,T122,Mark Calcavecchia,71.31,1141,16
122,T122,T122,Craig Parry,71.31,927,13
123,T122,T122,Matt Peterson,71.31,927,13
124,125,125,Luke Donald,71.32,1569,22
125,T126,T126,Bob Burns,71.33,1284,18
126,T126,T126,Tom Byrum,71.33,1070,15
127,T126,T126,Brandel Chamblee,71.33,856,12
128,T126,T126,Carlos Franco,71.33,1498,21
129,T126,T126,Phil Tataurangi,71.33,1284,18
130,T131,T131,Paul Gow,71.38,928,13
131,T131,T131,Mike Weir,71.38,1499,21
132,133,133,Ian Leggatt,71.39,1285,18
133,134,134,Bo Van Pelt,71.4,714,10
134,135,135,Brandt Jobe,71.42,1357,19
135,T136,T136,Cameron Beckman,71.47,1215,17
136,T136,T136,Tom Lehman,71.47,1072,15
137,T138,T138,Steve Jones,71.5,715,10
138,T138,T138,Andrew Magee,71.5,1144,16
139,T138,T138,Geoff Ogilvy,71.5,1144,16
140,T138,T138,Deane Pappas,71.5,715,10
141,142,142,Mark Brooks,71.53,1073,15
142,143,143,Heath Slocum,71.54,930,13
143,144,144,Tommy Tolles,71.55,787,11
144,145,145,Frank Lickliter II,71.56,1145,16
145,146,146,Mike Sposa,71.57,1503,21
146,147,147,Jesper Parnevik,71.59,1217,17
147,148,148,Hidemichi Tanaka,71.6,1432,20
148,149,149,Jeff Sluman,71.62,1862,26
149,150,150,Briny Baird,71.64,1576,22
150,T151,T151,Paul Azinger,71.67,860,12
151,T151,T151,Paul Claxton,71.67,860,12
152,T151,T151,Harrison Frazar,71.67,1075,15
153,T151,T151,Bernhard Langer,71.67,860,12
154,T151,T151,Richard Zokol,71.67,430,6
155,T156,T156,Woody Austin,71.71,1004,14
156,T156,T156,Scott Dunlap,71.71,502,7
157,T156,T156,Grant Waite,71.71,1219,17
158,T159,T159,Bob Heintz,71.8,359,5
159,T159,T159,Lee Janzen,71.8,1436,20
160,161,161,Bob Tway,71.82,1580,22
161,T162,T162,David Frost,71.88,1150,16
162,T162,T162,Bradley Hughes,71.88,575,8
163,164,164,Neal Lancaster,71.95,1367,19
164,T165,T165,Blaine McCallister,72.0,648,9
165,T165,T165,Paul Stankowski,72.0,1296,18
166,T165,T165,Kevin Sutherland,72.0,1224,17
167,T165,T165,Jay Williamson,72.0,1080,15
168,T169,T169,Brad Faxon,72.05,1369,19
169,T169,T169,Steve Flesch,72.05,1585,22
170,171,171,Tripp Isenhour,72.07,1009,14
171,172,172,Craig Stadler,72.08,865,12
172,173,173,John Daly,72.09,793,11
173,174,174,Kent Jones,72.11,1370,19
174,175,175,Gary Nicklaus,72.17,433,6
175,176,176,Hal Sutton,72.18,794,11
176,177,177,Bryce Molder,72.2,722,10
177,178,178,Carl Paulson,72.21,1011,14
178,179,179,Pete Jordan,72.33,651,9
179,180,180,Brian Bateman,72.36,1013,14
180,181,181,Franklin Langham,72.4,724,10
181,182,182,David Morland IV,72.43,507,7
182,183,183,Craig Perks,72.44,1159,16
183,184,184,Jason Hill,72.6,363,5
184,185,185,Tommy Armour III,72.62,944,13
185,T186,T186,Brett Quigley,72.64,1017,14
186,T186,T186,Jerry Smith,72.64,799,11
187,188,188,Fulton Allem,72.67,436,6
188,189,189,Jeff Maggert,72.71,1018,14
189,190,190,Joe Ogilvie,72.8,364,5
190,T191,T191,Michael Muehr,73.0,730,10
191,T191,T191,Brenden Pappas,73.0,438,6
192,T191,T191,Scott Simpson,73.0,365,5
193,194,194,Mike Hulbert,73.14,512,7
194,195,195,Eduardo Herrera,73.17,439,6
195,196,196,Garrett Willis,73.31,953,13
196,197,197,Brian Watts,73.57,515,7
197,198,198,Brad Lardon,73.86,517,7
198,199,199,Russ Cochran,73.91,813,11
199,200,200,José Coceres,74.33,669,9
200,201,201,Miguel Angel Jiménez,75.1,751,10
201,202,202,Brett Wetterich,75.27,828,11
