,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
566,T558,T558,Hal Jacobs,1,19,19.0
567,T558,T558,Danny King,1,19,7.0
568,T558,T558,Kenny Knox,1,19,19.0
569,T558,T558,Toshinori Muto,1,19,19.0
570,T558,T558,Mac O'Grady,1,19,
571,T558,T558,Michael Schachner,1,19,5.0
572,T558,T558,Jeremy Tucker,1,19,15.0
573,T574,T574,John Aber,1,18,18.0
574,T574,T574,Sam Arnold,1,18,17.0
575,T574,T574,Frank Bensel,1,18,14.0
576,T574,T574,Michael Carbone,1,18,16.0
577,T574,T574,Raymond Floyd,1,18,12.0
578,T574,T574,Mike Gilmore,1,18,17.0
579,T574,T574,Josh Habig,1,18,18.0
580,T574,T574,Butch Haverland,1,18,11.0
581,T574,T574,Bill Kokott,1,18,2.0
582,T574,T574,Jim Payne,1,18,18.0
583,T574,T574,Jeff Roth,1,18,18.0
584,T574,T574,Ted Tryba,1,18,17.0
585,T574,T574,Derek Watson,1,18,18.0
586,T574,T574,Beau Yokomoto,1,18,18.0
587,T588,T588,Louis Bartoletti,1,17,8.0
588,T588,T588,James Burke,1,17,16.0
589,T588,T588,Mike Donald,1,17,15.0
590,T588,T588,Ernie Gonzalez,1,17,11.0
591,T588,T588,Jim Gormley,1,17,17.0
592,T588,T588,Darrell Kestner,1,17,7.0
593,T588,T588,Joe Norman,1,17,9.0
594,T588,T588,Gary Player,1,17,2.0
595,T588,T588,Stephen Reed,1,17,
596,T588,T588,Bruce Vaughan,1,17,17.0
597,T588,T588,Oliver Wilson,1,17,17.0
598,T599,T599,Scott Baines,1,16,3.0
599,T599,T599,Ben Bunny,1,16,11.0
600,T599,T599,Rett Crowder,1,16,16.0
601,T599,T599,Todd Halpen,1,16,2.0
602,T599,T599,Wes Heffernan,1,16,16.0
603,T599,T599,John Koskinen,1,16,8.0
604,T599,T599,Sam Little,1,16,16.0
605,T599,T599,Brian McCann,1,16,
606,T599,T599,Jonathan Moore,1,16,5.0
607,T599,T599,Patrick Nagle,1,16,6.0
608,T599,T599,Andy North,1,16,16.0
609,T599,T599,Kyle Reifers,1,16,13.0
610,T599,T599,Ross Wellington,1,16,6.0
611,T599,T599,Fuzzy Zoeller,1,16,16.0
612,T613,T613,Andy Bare,1,15,1.0
613,T613,T613,Dave Kelly,1,15,
614,T613,T613,Gary Lockerbie,1,15,15.0
615,T613,T613,Eric Manning,1,15,15.0
616,T613,T613,Kevin Marsh,1,15,2.0
617,T613,T613,Todd Rossetti,1,15,3.0
618,T613,T613,Cary Sciorra,1,15,6.0
619,T613,T613,Stan Utley,1,15,12.0
620,T613,T613,Stephen Woodard,1,15,15.0
621,T622,T622,Warren Abery,1,14,11.0
622,T622,T622,John Bushka,1,14,5.0
623,T622,T622,Kevin Giancola,1,14,14.0
624,T622,T622,Rob Johnson,1,14,5.0
625,T622,T622,Brad Lardon,1,14,14.0
626,T622,T622,Jody Rokisky,1,14,7.0
627,T628,T628,Jay Choe,1,13,7.0
628,T628,T628,Bobby Clampett,1,13,
629,T628,T628,Mike Deuel,1,13,1.0
630,T628,T628,Ryan Helminen,1,13,8.0
631,T628,T628,Tatsuhiko Ichihara,1,13,2.0
632,T628,T628,Richard Johnson,1,13,6.0
633,T628,T628,Curtis Malm,1,13,11.0
634,T628,T628,Clay Ogden,1,13,13.0
635,T628,T628,Unho Park,1,13,7.0
636,T628,T628,Steven Reilly,1,13,13.0
637,T628,T628,David Sanchez,1,13,10.0
638,T628,T628,Peter Uihlein,1,13,7.0
639,T640,T640,Seve Ballesteros,1,12,9.0
640,T640,T640,Markus Brier,1,12,12.0
641,T640,T640,Brad Elder,1,12,4.0
642,T640,T640,Martin Flores,1,12,5.0
643,T640,T640,Chris Gray,1,12,2.0
644,T640,T640,Kip Henley,1,12,
645,T640,T640,David Ogrin,1,12,12.0
646,T640,T640,Dustin White,2,12,6.0
647,T648,T648,Ryan Baca,1,11,1.0
648,T648,T648,Phil Blackmar,1,11,3.0
649,T648,T648,Gary Day,1,11,4.0
650,T648,T648,Billy McKay,1,11,11.0
651,T652,T652,Jamie Elliott,1,10,4.0
652,T652,T652,Jamie Johnson,1,10,4.0
653,T652,T652,Alan McLean,1,10,8.0
654,655,655,Michael Harris,1,7,2.0
