,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
566,T566,T566,Koumei Oda,1,14,12.0
567,T566,T566,Tony Saraceno,1,14,9.0
568,T566,T566,Steve Schneiter,1,14,8.0
569,T566,T566,Zack Sucher,1,14,14.0
570,T566,T566,Craig Thomas,1,14,8.0
571,T566,T566,Cameron Yancey,1,14,
572,T573,T573,Ryan Brehm,1,13,
573,T573,T573,Steve Conway,1,13,13.0
574,T573,T573,Oliver Fisher,1,13,3.0
575,T576,T576,Cam Burke,1,12,12.0
576,T576,T576,Bob Gaus,1,12,12.0
577,T576,T576,Tim Parun,1,12,4.0
578,T576,T576,Curt Sanders,1,12,3.0
579,580,580,Randall Hutchison,1,11,11.0
580,T581,T581,Ryan Benzel,1,10,8.0
581,T581,T581,Robert Floyd,1,10,
582,T581,T581,Robert Rock,1,10,6.0
583,T584,T584,Kyle German,1,8,6.0
584,T584,T584,Chris Wilson,1,8,5.0
