,Approach__200_yards_RTP_Score_RANK THIS WEEK,Approach__200_yards_RTP_Score_RANK LAST WEEK,Approach__200_yards_RTP_Score_PLAYER NAME,Approach__200_yards_RTP_Score_ROUNDS,Approach__200_yards_RTP_Score_AVG RTP
46,47,47,Casey Wittenberg,71,-.181
47,48,48,Mathew Goggin,76,-.180
48,T49,T49,J.J. Henry,97,-.179
49,T49,T49,Ryan Moore,89,-.179
50,51,51,Bill Haas,91,-.178
51,T52,T52,Steve Marino,98,-.177
52,T52,T52,Peter Tomasulo,61,-.177
53,54,54,Justin Rose,71,-.176
54,55,55,Tim Clark,81,-.175
55,56,56,Scott Sterling,51,-.174
56,T57,T57,Freddie Jacobson,83,-.173
57,T57,T57,Pat Perez,74,-.173
58,T57,T57,Kevin Sutherland,96,-.173
59,T60,T60,Tim Herron,87,-.172
60,T60,T60,Brett Quigley,92,-.172
61,62,62,Ernie Els,70,-.171
62,63,63,Bubba Watson,73,-.168
63,T64,T64,Jerry Kelly,90,-.167
64,T64,T64,Greg Owen,97,-.167
65,66,66,Kevin Stadler,65,-.163
66,T67,T67,Jim Furyk,86,-.160
67,T67,T67,Steve Lowery,83,-.160
68,69,69,Dean Wilson,81,-.159
69,70,70,Rory Sabbatini,81,-.156
70,71,71,Mike Weir,85,-.155
71,72,72,Scott Verplank,88,-.154
72,T73,T73,Luke Donald,79,-.153
73,T73,T73,Hunter Mahan,94,-.153
74,T73,T73,Steve Stricker,81,-.153
75,T76,T76,Aron Price,89,-.152
76,T76,T76,Bo Van Pelt,100,-.152
77,78,78,Chris Stroud,88,-.151
78,79,79,Briny Baird,89,-.149
79,T80,T80,Steve Elkington,70,-.148
80,T80,T80,Rocco Mediate,79,-.148
81,T82,T82,Padraig Harrington,66,-.146
82,T82,T82,Ryan Palmer,78,-.146
83,84,84,Chez Reavie,81,-.144
84,T85,T85,Robert Allenby,71,-.143
85,T85,T85,Lucas Glover,93,-.143
86,T85,T85,Bryce Molder,69,-.143
87,88,88,Charles Howell III,99,-.142
88,89,89,Bill Lunde,83,-.141
89,T90,T90,Robert Garrigus,83,-.140
90,T90,T90,Marc Leishman,91,-.140
91,T90,T90,Vijay Singh,71,-.140
92,93,93,Brian Davis,103,-.139
93,T94,T94,Aaron Baddeley,66,-.138
94,T94,T94,Will MacKenzie,69,-.138
95,T96,T96,Greg Chalmers,85,-.136
96,T96,T96,Joe Ogilvie,85,-.136
97,98,98,Nathan Green,104,-.135
98,T99,T99,Brendon de Jonge,90,-.134
99,T99,T99,D.A. Points,99,-.134
100,T99,T99,Brandt Snedeker,81,-.134
101,102,102,Ted Purdy,101,-.133
102,103,103,Charlie Wi,92,-.132
103,104,104,Jason Dufner,90,-.131
104,105,105,Brian Bateman,55,-.130
105,T106,T106,Ken Duke,87,-.128
106,T106,T106,Jeff Quinney,78,-.128
107,108,108,Johnson Wagner,81,-.127
108,T109,T109,David Duval,56,-.126
109,T109,T109,Spencer Levin,75,-.126
110,T111,T111,Cameron Beckman,87,-.124
111,T111,T111,Ryuji Imada,85,-.124
112,T113,T113,Sergio Garcia,59,-.123
113,T113,T113,Bob Heintz,59,-.123
114,115,115,Ian Poulter,59,-.122
115,116,116,Webb Simpson,94,-.121
116,117,117,Chris Riley,77,-.120
117,118,118,Jeff Overton,92,-.118
118,119,119,Kirk Triplett,60,-.117
119,120,120,Tom Pernice Jr.,82,-.115
120,T121,T121,Lee Janzen,74,-.113
121,T121,T121,David Mathis,82,-.113
122,T123,T123,Chad Campbell,90,-.111
123,T123,T123,Todd Hamilton,83,-.111
124,125,125,Kent Jones,73,-.110
125,T126,T126,Woody Austin,84,-.108
126,T126,T126,Justin Leonard,95,-.108
127,128,128,Ben Crane,93,-.104
128,129,129,James Nitties,86,-.098
129,T130,T130,Alex Cejka,82,-.097
130,T130,T130,Adam Scott,53,-.097
131,132,132,David Toms,98,-.095
132,T133,T133,Mark Calcavecchia,72,-.092
133,T133,T133,John Merrick,91,-.092
134,135,135,Fred Couples,54,-.089
135,T136,T136,Steve Flesch,77,-.088
136,T136,T136,Rick Price,54,-.088
137,T136,T136,Boo Weekley,79,-.088
138,139,139,Bob Estes,78,-.086
139,T140,T140,Jason Bohn,88,-.083
140,T140,T140,Jason Gore,74,-.083
141,T140,T140,Darron Stiles,52,-.083
142,143,143,Kevin Streelman,97,-.082
143,T144,T144,Ángel Cabrera,55,-.078
144,T144,T144,Nick O'Hern,90,-.078
145,T144,T144,Andres Romero,58,-.078
146,147,147,John Mallinger,90,-.077
147,148,148,Vaughn Taylor,88,-.076
148,149,149,J.B. Holmes,74,-.074
149,T150,T150,Rich Beem,77,-.072
150,T150,T150,K.J. Choi,65,-.072
151,152,152,Stewart Cink,79,-.068
152,T153,T153,Joe Durant,62,-.067
153,T153,T153,Jeff Maggert,79,-.067
154,T153,T153,Billy Mayfair,83,-.067
155,T156,T156,Mark Brooks,55,-.059
156,T156,T156,Leif Olson,51,-.059
157,158,158,Colt Knost,71,-.058
158,159,159,Peter Lonard,86,-.055
159,T160,T160,Tom Lehman,55,-.053
160,T160,T160,Carl Pettersson,86,-.053
161,T162,T162,Tommy Armour III,58,-.050
162,T162,T162,Chris DiMarco,97,-.050
163,164,164,Heath Slocum,95,-.049
164,165,165,Parker McLachlin,71,-.048
165,166,166,Ricky Barnes,67,-.040
166,167,167,Glen Day,79,-.038
167,168,168,Brian Gay,96,-.036
168,169,169,Paul Goydos,79,-.032
169,170,170,Stuart Appleby,79,-.026
170,171,171,Bart Bryant,58,-.018
171,T172,T172,Jeff Klauk,97,-.015
172,T172,T172,Cliff Kresge,78,-.015
173,T174,T174,Richard Johnson,85,E
174,T174,T174,Jarrod Lyle,65,E
175,T174,T174,Gary Woodland,53,E
176,177,177,Corey Pavin,73,+.006
177,178,178,Ben Curtis,63,+.007
178,179,179,Eric Axley,71,+.014
179,180,180,Derek Fathauer,63,+.017
180,181,181,Marc Turnesa,77,+.023
181,182,182,Brendon Todd,53,+.042
182,183,183,Brad Faxon,59,+.070
183,184,184,Greg Kraft,51,+.099
