,Approaches_from__275_yards_RANK THIS WEEK,Approaches_from__275_yards_RANK LAST WEEK,Approaches_from__275_yards_PLAYER NAME,Approaches_from__275_yards_ROUNDS,Approaches_from__275_yards_AVG,Approaches_from__275_yards_TOTAL DISTANCE (FEET),Approaches_from__275_yards_# OF ATTEMPTS,Approaches_from__275_yards_RELATIVE TO PAR
33,34,34,Rod Pampling,72,"80' 11""",1698.6670000000001,21,-12
34,35,35,Jay Williamson,69,"81' 1""",1134.667,14,-5
35,T36,T36,Ian Poulter,59,"81' 4""",732.1669999999999,9,-5
36,T36,T36,Adam Scott,53,"81' 4""",569.1669999999999,7,-5
37,38,38,Gary Woodland,53,"81' 10""",245.583,3,+1
38,39,39,Ben Crane,93,"81' 11""",737.5,9,-6
39,40,40,Jeff Overton,92,"82' 4""",905.4169999999999,11,-6
40,41,41,Chad Campbell,90,"83' 1""",1163.5,14,-8
41,42,42,John Senden,100,"83' 2""",1746.0829999999999,21,-13
42,T43,T43,Robert Garrigus,83,"83' 5""",918.0,11,-3
43,T43,T43,Jeff Klauk,97,"83' 5""",1667.75,20,-9
44,45,45,Stephen Ames,77,"83' 8""",1004.25,12,-10
45,46,46,Nicholas Thompson,96,"83' 11""",1426.4170000000001,17,-5
46,47,47,Andres Romero,58,"84' 3""",1094.833,13,-4
47,48,48,Ricky Barnes,67,"84' 4""",758.9169999999999,9,-3
48,49,49,Steve Lowery,83,"84' 5""",2195.0,26,-14
49,50,50,Robert Allenby,71,"85' 1""",510.5,6,-2
50,51,51,Johnson Wagner,81,"85' 2""",1789.0,21,-11
51,52,52,Parker McLachlin,71,"85' 3""",1534.9170000000001,18,-9
52,53,53,Zach Johnson,94,"85' 4""",1280.333,15,-9
53,54,54,Will MacKenzie,69,"85' 5""",1366.0,16,-4
54,T55,T55,Harrison Frazar,93,"86' 1""",1376.6670000000001,16,-11
55,T55,T55,Kevin Na,91,"86' 1""",1721.0,20,-15
56,57,57,Todd Hamilton,83,"86' 10""",434.0,5,-2
57,58,58,Daniel Chopra,89,"87' 0""",1653.0,19,-10
58,59,59,Jonathan Byrd,89,"87' 1""",2437.833,28,-15
59,60,60,Anthony Kim,76,"87' 4""",1222.417,14,-7
60,61,61,Mark Wilson,99,"87' 6""",1837.3329999999999,21,-12
61,T62,T62,Greg Owen,97,"87' 7""",1226.0,14,-8
62,T62,T62,Kevin Stadler,65,"87' 7""",1313.9170000000001,15,-8
63,64,64,Nick Watney,86,"87' 11""",1494.0829999999999,17,-7
64,65,65,Webb Simpson,94,"88' 0""",968.4169999999999,11,-6
65,T66,T66,Kris Blanks,60,"88' 1""",1145.25,13,-4
66,T66,T66,Jimmy Walker,74,"88' 1""",1145.083,13,-5
67,68,68,Cliff Kresge,78,"88' 3""",705.75,8,-3
68,69,69,Corey Pavin,73,"88' 5""",530.25,6,-1
69,70,70,Dustin Johnson,85,"88' 6""",1150.75,13,-5
70,71,71,Brad Adamonis,70,"88' 10""",621.8330000000001,7,-3
71,72,72,Rory Sabbatini,81,"89' 0""",1869.5,21,-12
72,73,73,Scott Sterling,51,"89' 2""",356.75,4,-2
73,74,74,Nathan Green,104,"89' 6""",1879.0829999999999,21,-13
74,75,75,Alex Cejka,82,"90' 0""",1440.0829999999999,16,-11
75,76,76,Steve Elkington,70,"90' 2""",1262.333,14,-7
76,T77,T77,Bob Heintz,59,"90' 9""",544.5,6,-6
77,T77,T77,Peter Tomasulo,61,"90' 9""",998.0830000000001,11,-5
78,79,79,Steve Marino,98,"91' 0""",1274.333,14,-6
79,80,80,Tag Ridings,50,"91' 1""",728.5830000000001,8,-2
80,81,81,Charles Howell III,99,"91' 2""",1185.167,13,-7
81,82,82,Ryan Palmer,78,"91' 6""",1922.0829999999999,21,-10
82,83,83,Kevin Streelman,97,"91' 7""",1098.667,12,-4
83,84,84,Vijay Singh,71,"91' 9""",826.0830000000001,9,-5
84,85,85,Bob Estes,78,"92' 2""",922.0,10,-6
85,86,86,Billy Mayfair,83,"92' 5""",2125.25,23,-12
86,87,87,Tiger Woods,64,"92' 8""",555.8330000000001,6,-4
87,88,88,Bo Van Pelt,100,"92' 10""",1671.1670000000001,18,-9
88,89,89,Rich Beem,77,"93' 0""",1302.417,14,+1
89,T90,T90,Jerry Kelly,90,"93' 4""",1400.4170000000001,15,-10
90,T90,T90,Aron Price,89,"93' 4""",1400.25,15,-4
91,92,92,Joe Ogilvie,85,"93' 11""",1596.5829999999999,17,-5
92,T93,T93,Woody Austin,84,"94' 2""",1600.9170000000001,17,-6
93,T93,T93,Ryan Moore,89,"94' 2""",1318.0829999999999,14,-3
94,T93,T93,Pat Perez,74,"94' 2""",847.5,9,-1
95,96,96,Stuart Appleby,79,"94' 7""",1512.8329999999999,16,-4
96,97,97,Brett Quigley,92,"94' 8""",1609.1670000000001,17,-6
97,98,98,Matt Kuchar,82,"94' 11""",1328.25,14,-8
98,99,99,Rocco Mediate,79,"95' 0""",1330.25,14,-6
99,100,100,Jeff Quinney,78,"95' 8""",1626.4170000000001,17,-8
100,101,101,Charlie Wi,92,"95' 9""",1341.0,14,-6
101,102,102,Ernie Els,70,"96' 0""",1343.5,14,-9
102,103,103,Y.E. Yang,83,"96' 1""",1344.6670000000001,14,-8
103,104,104,Chris Stroud,88,"96' 6""",1351.0829999999999,14,-6
104,105,105,Greg Chalmers,85,"96' 7""",2317.667,24,-10
105,106,106,Jeff Maggert,79,"96' 8""",1739.5829999999999,18,-5
106,107,107,Ken Duke,87,"96' 9""",1354.8329999999999,14,-7
107,108,108,Patrick Sheehan,51,"97' 4""",1460.0829999999999,15,-8
108,109,109,D.J. Trahan,96,"97' 5""",2240.333,23,-11
109,T110,T110,Mark Brooks,55,"97' 8""",585.75,6,-2
110,T110,T110,Derek Fathauer,63,"97' 8""",683.9169999999999,7,E
111,T110,T110,Brian Vranesh,51,"97' 8""",1269.333,13,-8
112,113,113,Charley Hoffman,97,"97' 10""",2250.417,23,-6
113,114,114,James Nitties,86,"98' 3""",1669.75,17,-2
114,T115,T115,Jason Bohn,88,"98' 8""",1183.667,12,-6
115,T115,T115,Jason Gore,74,"98' 8""",2171.083,22,-7
116,117,117,Michael Letzig,96,"98' 9""",1778.0,18,-5
117,118,118,Matt Bettencourt,98,"99' 1""",2377.417,24,-18
118,119,119,Dean Wilson,81,"99' 4""",1291.583,13,-6
119,T120,T120,Joe Durant,62,"99' 5""",696.0830000000001,7,-5
120,T120,T120,Matt Weibring,65,"99' 5""",1392.0,14,-11
121,T122,T122,David Mathis,82,"99' 6""",1492.3329999999999,15,-9
122,T122,T122,Kirk Triplett,60,"99' 6""",2089.75,21,-5
123,T124,T124,Brendon de Jonge,90,"100' 1""",1700.9170000000001,17,-7
124,T124,T124,Jarrod Lyle,65,"100' 1""",900.75,9,-6
125,126,126,Paul Goydos,79,"100' 2""",1702.25,17,-10
126,127,127,Marc Turnesa,77,"100' 3""",1102.833,11,-7
127,128,128,Ryuji Imada,85,"100' 5""",1908.5829999999999,19,-13
128,129,129,Mark Calcavecchia,72,"100' 6""",401.917,4,-4
129,130,130,Brian Gay,96,"100' 7""",503.083,5,-1
130,131,131,Bart Bryant,58,"100' 8""",1107.333,11,-6
131,132,132,Vaughn Taylor,88,"100' 9""",2317.583,23,-9
132,133,133,Tom Pernice Jr.,82,"101' 3""",1821.9170000000001,18,-11
133,134,134,Freddie Jacobson,83,"101' 4""",2331.083,23,-11
134,135,135,Matt Jones,56,"101' 7""",914.4169999999999,9,-4
135,136,136,Tim Petrovic,97,"102' 2""",2145.417,21,-14
136,137,137,Tommy Armour III,58,"102' 4""",511.583,5,-2
137,138,138,Eric Axley,71,"102' 6""",1127.75,11,-8
138,139,139,Kenny Perry,92,"102' 8""",1334.3329999999999,13,-5
139,T140,T140,Brian Bateman,55,"102' 9""",513.9169999999999,5,-2
140,T140,T140,Nick O'Hern,90,"102' 9""",1335.5,13,-10
141,142,142,Camilo Villegas,76,"103' 6""",620.8330000000001,6,-5
142,143,143,Chris Riley,77,"104' 1""",1769.3329999999999,17,-9
143,144,144,Casey Wittenberg,71,"104' 3""",1459.5,14,-6
144,145,145,John Rollins,92,"104' 7""",2824.75,27,-8
145,146,146,Scott Verplank,88,"105' 0""",1785.1670000000001,17,-5
146,147,147,David Duval,56,"105' 4""",526.5,5,-1
147,T148,T148,K.J. Choi,65,"105' 7""",738.9169999999999,7,-5
148,T148,T148,Steve Flesch,77,"105' 7""",1901.0829999999999,18,-9
149,150,150,Brandt Snedeker,81,"106' 2""",955.5,9,-5
150,151,151,Scott McCarron,91,"106' 7""",1705.8329999999999,16,-9
151,152,152,Tim Clark,81,"106' 10""",427.25,4,-4
152,153,153,Ben Curtis,63,"107' 11""",971.5,9,-6
153,154,154,Bill Lunde,83,"108' 1""",2270.25,21,-8
154,155,155,D.A. Points,99,"108' 11""",1742.8329999999999,16,-1
155,156,156,Chris DiMarco,97,"109' 1""",1745.3329999999999,16,-5
156,157,157,David Toms,98,"109' 8""",1755.0,16,-6
157,158,158,Luke Donald,79,"109' 9""",658.25,6,-2
158,159,159,Justin Leonard,95,"109' 10""",1317.5829999999999,12,-9
159,T160,T160,Heath Slocum,95,"110' 1""",1651.25,15,-4
160,T160,T160,Bubba Watson,73,"110' 1""",330.333,3,-1
161,162,162,Jason Day,61,"110' 4""",772.1669999999999,7,-3
162,163,163,Michael Allen,73,"110' 5""",1435.3329999999999,13,-5
163,164,164,Steve Stricker,81,"110' 10""",554.3330000000001,5,-4
164,165,165,Spencer Levin,75,"111' 1""",2221.833,20,-12
165,166,166,Chez Reavie,81,"112' 4""",1909.0,17,-5
166,167,167,Brendon Todd,53,"112' 7""",337.75,3,+1
167,168,168,John Mallinger,90,"113' 3""",1472.75,13,-7
168,169,169,Kent Jones,73,"113' 4""",1473.3329999999999,13,-5
169,170,170,Stewart Cink,79,"113' 10""",682.9169999999999,6,E
170,171,171,Cameron Beckman,87,"114' 2""",1370.0829999999999,12,-3
171,172,172,Colt Knost,71,"114' 5""",1372.5829999999999,12,-6
172,173,173,Briny Baird,89,"114' 6""",1717.9170000000001,15,-7
173,174,174,Brian Davis,103,"115' 5""",1731.4170000000001,15,-11
174,175,175,Rick Price,54,"116' 7""",815.8330000000001,7,-1
175,176,176,Brad Faxon,59,"117' 11""",825.3330000000001,7,-2
176,177,177,Carl Pettersson,86,"118' 0""",1298.417,11,-3
177,178,178,Tom Lehman,55,"120' 6""",481.833,4,-2
178,179,179,Richard Johnson,85,"121' 4""",1092.083,9,-2
179,180,180,Greg Kraft,51,"122' 5""",979.3330000000001,8,-2
180,181,181,Glen Day,79,"123' 9""",1237.417,10,-4
181,182,182,Peter Lonard,86,"126' 0""",2015.4170000000001,16,-4
182,183,183,Jason Dufner,90,"126' 4""",1010.6669999999999,8,-6
183,184,184,Darron Stiles,52,"127' 9""",511.083,4,-2
