,Approach_200-225_yards_RTP_RANK THIS WEEK,Approach_200-225_yards_RTP_RANK LAST WEEK,Approach_200-225_yards_RTP_PLAYER NAME,Approach_200-225_yards_RTP_ROUNDS,Approach_200-225_yards_RTP_AVG RTP
81,T82,T82,Aaron Baddeley,66,+.022
82,T82,T82,Ernie Els,70,+.022
83,T82,T82,Kevin Na,91,+.022
84,T85,T85,Stewart Cink,79,+.023
85,T85,T85,Greg Owen,97,+.023
86,87,87,Justin Leonard,95,+.024
87,88,88,Jay Williamson,69,+.025
88,89,89,Brett Quigley,92,+.026
89,T90,T90,Mike Weir,85,+.027
90,T90,T90,Dean Wilson,81,+.027
91,92,92,Spencer Levin,75,+.028
92,93,93,Peter Lonard,86,+.030
93,T94,T94,Ryan Moore,89,+.033
94,T94,T94,Rory Sabbatini,81,+.033
95,96,96,Webb Simpson,94,+.034
96,97,97,Vijay Singh,71,+.035
97,T98,T98,Brian Davis,103,+.038
98,T98,T98,Richard Johnson,85,+.038
99,100,100,Lucas Glover,93,+.041
100,101,101,Jeff Quinney,78,+.044
101,102,102,Kevin Sutherland,96,+.048
102,T103,T103,Rocco Mediate,79,+.051
103,T103,T103,John Merrick,91,+.051
104,105,105,Tim Herron,87,+.052
105,106,106,Kirk Triplett,60,+.054
106,107,107,Todd Hamilton,83,+.056
107,T108,T108,Tommy Armour III,58,+.059
108,T108,T108,Rich Beem,77,+.059
109,T108,T108,Steve Flesch,77,+.059
110,T108,T108,Kevin Streelman,97,+.059
111,112,112,Corey Pavin,73,+.061
112,113,113,Freddie Jacobson,83,+.063
113,114,114,Stephen Ames,77,+.064
114,115,115,Kris Blanks,60,+.065
115,116,116,Ian Poulter,59,+.066
116,T117,T117,Padraig Harrington,66,+.067
117,T117,T117,Kent Jones,73,+.067
118,119,119,Carl Pettersson,86,+.068
119,120,120,Bart Bryant,58,+.069
120,121,121,Chris Riley,77,+.071
121,122,122,Bob Estes,78,+.072
122,123,123,Robert Allenby,71,+.074
123,124,124,Kevin Stadler,65,+.075
124,T125,T125,K.J. Choi,65,+.076
125,T125,T125,Chris DiMarco,97,+.076
126,127,127,Jeff Overton,92,+.078
127,T128,T128,David Mathis,82,+.080
128,T128,T128,Adam Scott,53,+.080
129,T130,T130,Jason Bohn,88,+.081
130,T130,T130,Brian Gay,96,+.081
131,T132,T132,Steve Elkington,70,+.082
132,T132,T132,Bob Heintz,59,+.082
133,134,134,Lee Janzen,74,+.085
134,T135,T135,Jeff Maggert,79,+.086
135,T135,T135,David Toms,98,+.086
136,137,137,Boo Weekley,79,+.089
137,138,138,Cliff Kresge,78,+.090
138,139,139,Billy Mayfair,83,+.091
139,T140,T140,Glen Day,79,+.095
140,T140,T140,Y.E. Yang,83,+.095
141,142,142,Ted Purdy,101,+.097
142,143,143,Vaughn Taylor,88,+.098
143,144,144,James Nitties,86,+.099
144,145,145,Joe Ogilvie,85,+.100
145,T146,T146,Brendon Todd,53,+.103
146,T146,T146,Charlie Wi,92,+.103
147,T148,T148,Mark Brooks,55,+.105
148,T148,T148,Fred Couples,54,+.105
149,T148,T148,Ben Crane,93,+.105
150,T151,T151,Jason Dufner,90,+.107
151,T151,T151,David Duval,56,+.107
152,153,153,Greg Chalmers,85,+.108
153,T154,T154,Alex Cejka,82,+.109
154,T154,T154,Joe Durant,62,+.109
155,T156,T156,Woody Austin,84,+.110
156,T156,T156,Nathan Green,104,+.110
157,158,158,Peter Tomasulo,61,+.111
158,159,159,Jeff Klauk,97,+.112
159,160,160,Ryan Palmer,78,+.113
160,161,161,Nick O'Hern,90,+.114
161,T162,T162,Tom Pernice Jr.,82,+.115
162,T162,T162,Johnson Wagner,81,+.115
163,164,164,Paul Goydos,79,+.126
164,165,165,John Mallinger,90,+.128
165,166,166,Colt Knost,71,+.135
166,167,167,Andres Romero,58,+.140
167,168,168,Mark Calcavecchia,72,+.144
168,169,169,Leif Olson,51,+.153
169,170,170,Heath Slocum,95,+.157
170,171,171,Gary Woodland,53,+.160
171,172,172,Parker McLachlin,71,+.162
172,173,173,Jason Gore,74,+.170
173,174,174,Marc Turnesa,77,+.183
174,175,175,Stuart Appleby,79,+.186
175,176,176,Ricky Barnes,67,+.188
176,177,177,Greg Kraft,51,+.197
177,178,178,Darron Stiles,52,+.203
178,179,179,Derek Fathauer,63,+.224
179,180,180,Eric Axley,71,+.230
180,181,181,Rick Price,54,+.234
181,182,182,Brad Faxon,59,+.240
182,183,183,Jarrod Lyle,65,+.244
183,184,184,Ben Curtis,63,+.296
