,Approach_250-275_yards_RTP_RANK THIS WEEK,Approach_250-275_yards_RTP_RANK LAST WEEK,Approach_250-275_yards_RTP_PLAYER NAME,Approach_250-275_yards_RTP_ROUNDS,Approach_250-275_yards_RTP_AVG RTP
57,58,58,Dustin Johnson,85,-.625
58,59,59,Ben Crane,93,-.622
59,T60,T60,Charley Hoffman,97,-.621
60,T60,T60,Kevin Na,91,-.621
61,T60,T60,Carl Pettersson,86,-.621
62,63,63,Charles Warren,63,-.615
63,64,64,Ryan Palmer,78,-.611
64,T65,T65,Jason Dufner,90,-.600
65,T65,T65,Geoff Ogilvy,78,-.600
66,67,67,Nathan Green,104,-.595
67,68,68,Tim Herron,87,-.594
68,69,69,Aaron Baddeley,66,-.591
69,T70,T70,Brad Faxon,59,-.588
70,T70,T70,Leif Olson,51,-.588
71,T70,T70,Steve Stricker,81,-.588
72,T70,T70,Camilo Villegas,76,-.588
73,T74,T74,Mark Brooks,55,-.583
74,T74,T74,Jim Furyk,86,-.583
75,76,76,Joe Ogilvie,85,-.581
76,T77,T77,Steve Marino,98,-.576
77,T77,T77,Nick O'Hern,90,-.576
78,T79,T79,Brad Adamonis,70,-.571
79,T79,T79,Michael Letzig,96,-.571
80,T81,T81,Chris DiMarco,97,-.567
81,T81,T81,Tom Pernice Jr.,82,-.567
82,83,83,Jonathan Byrd,89,-.558
83,84,84,Luke Donald,79,-.556
84,85,85,Sean O'Hair,80,-.552
85,86,86,Jay Williamson,69,-.550
86,87,87,Johnson Wagner,81,-.548
87,T88,T88,Daniel Chopra,89,-.545
88,T88,T88,Martin Laird,72,-.545
89,T88,T88,Patrick Sheehan,51,-.545
90,91,91,Brian Davis,103,-.541
91,T92,T92,Jarrod Lyle,65,-.538
92,T92,T92,Aron Price,89,-.538
93,T94,T94,Harrison Frazar,93,-.536
94,T94,T94,Heath Slocum,95,-.536
95,96,96,Tim Petrovic,97,-.531
96,T97,T97,Kris Blanks,60,-.529
97,T97,T97,Greg Owen,97,-.529
98,T97,T97,Chris Stroud,88,-.529
99,100,100,Lee Janzen,74,-.524
100,101,101,John Rollins,92,-.522
101,T102,T102,Bill Haas,91,-.520
102,T102,T102,Justin Leonard,95,-.520
103,104,104,Bo Van Pelt,100,-.516
104,105,105,Mark Wilson,99,-.514
105,106,106,John Senden,100,-.512
106,T107,T107,Rich Beem,77,-.500
107,T107,T107,Jason Bohn,88,-.500
108,T107,T107,Alex Cejka,82,-.500
109,T107,T107,Fred Couples,54,-.500
110,T107,T107,J.J. Henry,97,-.500
111,T107,T107,Kent Jones,73,-.500
112,T107,T107,Phil Mickelson,66,-.500
113,T107,T107,Corey Pavin,73,-.500
114,T107,T107,Andres Romero,58,-.500
115,T107,T107,Justin Rose,71,-.500
116,T107,T107,Scott Sterling,51,-.500
117,T107,T107,Darron Stiles,52,-.500
118,T107,T107,Kevin Sutherland,96,-.500
119,T107,T107,Boo Weekley,79,-.500
120,121,121,George McNeill,82,-.484
121,122,122,Mark Calcavecchia,72,-.483
122,T123,T123,Cameron Beckman,87,-.480
123,T123,T123,Vaughn Taylor,88,-.480
124,T123,T123,Peter Tomasulo,61,-.480
125,126,126,Ben Curtis,63,-.476
126,T127,T127,Stewart Cink,79,-.471
127,T127,T127,Jason Day,61,-.471
128,129,129,Rory Sabbatini,81,-.469
129,T130,T130,Troy Matteson,95,-.467
130,T130,T130,Kirk Triplett,60,-.467
131,132,132,Lucas Glover,93,-.457
132,T133,T133,Brian Bateman,55,-.455
133,T133,T133,Freddie Jacobson,83,-.455
134,135,135,D.A. Points,99,-.452
135,T136,T136,Spencer Levin,75,-.450
136,T136,T136,Parker McLachlin,71,-.450
137,T136,T136,Pat Perez,74,-.450
138,T136,T136,Chez Reavie,81,-.450
139,140,140,Ken Duke,87,-.448
140,141,141,Jeff Klauk,97,-.447
141,T142,T142,Steve Lowery,83,-.444
142,T142,T142,Bryce Molder,69,-.444
143,T142,T142,Matt Weibring,65,-.444
144,145,145,Marc Turnesa,77,-.435
145,146,146,Hunter Mahan,94,-.425
146,T147,T147,Jeff Maggert,79,-.423
147,T147,T147,David Mathis,82,-.423
148,149,149,Ian Poulter,59,-.421
149,150,150,Scott Verplank,88,-.414
150,T151,T151,Ernie Els,70,-.412
151,T151,T151,Colt Knost,71,-.412
152,T153,T153,Bart Bryant,58,-.400
153,T153,T153,Brian Gay,96,-.400
154,T153,T153,Paul Goydos,79,-.400
155,T153,T153,Greg Kraft,51,-.400
156,157,157,Brendon de Jonge,90,-.371
157,158,158,Peter Lonard,86,-.368
158,T159,T159,Ricky Barnes,67,-.364
159,T159,T159,Sergio Garcia,59,-.364
160,T161,T161,David Duval,56,-.350
161,T161,T161,Kevin Streelman,97,-.350
162,T161,T161,Casey Wittenberg,71,-.350
163,164,164,Cliff Kresge,78,-.333
164,165,165,David Toms,98,-.323
165,166,166,Will MacKenzie,69,-.317
166,T167,T167,John Merrick,91,-.308
167,T167,T167,Gary Woodland,53,-.308
168,169,169,Jeff Overton,92,-.300
169,T170,T170,Steve Flesch,77,-.286
170,T170,T170,Ryuji Imada,85,-.286
171,172,172,Robert Garrigus,83,-.278
172,173,173,Bill Lunde,83,-.276
173,T174,T174,Bob Heintz,59,-.273
174,T174,T174,Billy Mayfair,83,-.273
175,176,176,Joe Durant,62,-.263
176,177,177,K.J. Choi,65,-.250
177,178,178,J.B. Holmes,74,-.231
178,179,179,Richard Johnson,85,-.217
179,180,180,Tom Lehman,55,-.200
180,181,181,Chad Campbell,90,-.158
181,182,182,Brendon Todd,53,-.133
182,183,183,Kevin Stadler,65,E
183,184,184,Ángel Cabrera,55,+.077
