,Approaches__100_yards-Rgh_RTP_RANK THIS WEEK,Approaches__100_yards-Rgh_RTP_RANK LAST WEEK,Approaches__100_yards-Rgh_RTP_PLAYER NAME,Approaches__100_yards-Rgh_RTP_ROUNDS,Approaches__100_yards-Rgh_RTP_AVG RTP
41,42,42,D.A. Points,99,+.076
42,T43,T43,Nathan Green,104,+.077
43,T43,T43,Kevin Stadler,65,+.077
44,45,45,Charles Howell III,99,+.078
45,T46,T46,Kris Blanks,60,+.079
46,T46,T46,Jimmy Walker,74,+.079
47,48,48,Justin Leonard,95,+.081
48,T49,T49,Spencer Levin,75,+.082
49,T49,T49,Kevin Na,91,+.082
50,51,51,Cameron Beckman,87,+.083
51,52,52,Greg Owen,97,+.084
52,53,53,Zach Johnson,94,+.086
53,T54,T54,Jonathan Byrd,89,+.087
54,T54,T54,Jason Day,61,+.087
55,T54,T54,Charley Hoffman,97,+.087
56,T54,T54,Adam Scott,53,+.087
57,58,58,Joe Ogilvie,85,+.088
58,59,59,Tom Lehman,55,+.091
59,60,60,Phil Mickelson,66,+.092
60,61,61,George McNeill,82,+.093
61,T62,T62,Martin Laird,72,+.095
62,T62,T62,Hunter Mahan,94,+.095
63,T62,T62,Rory Sabbatini,81,+.095
64,T65,T65,Jerry Kelly,90,+.096
65,T65,T65,John Rollins,92,+.096
66,67,67,Aron Price,89,+.099
67,T68,T68,Aaron Baddeley,66,+.100
68,T68,T68,Daniel Chopra,89,+.100
69,70,70,Charlie Wi,92,+.101
70,T71,T71,Padraig Harrington,66,+.102
71,T71,T71,Marc Leishman,91,+.102
72,T71,T71,Kenny Perry,92,+.102
73,T71,T71,Carl Pettersson,86,+.102
74,75,75,Brian Vranesh,51,+.103
75,T76,T76,Glen Day,79,+.104
76,T76,T76,Brian Gay,96,+.104
77,T78,T78,Tom Pernice Jr.,82,+.107
78,T78,T78,Y.E. Yang,83,+.107
79,T80,T80,Jason Bohn,88,+.108
80,T80,T80,Scott McCarron,91,+.108
81,T80,T80,Scott Sterling,51,+.108
82,83,83,Mark Brooks,55,+.109
83,T84,T84,Stephen Ames,77,+.111
84,T84,T84,Bryce Molder,69,+.111
85,T86,T86,Brian Davis,103,+.112
86,T86,T86,Matt Jones,56,+.112
87,T86,T86,Webb Simpson,94,+.112
88,T89,T89,Brad Adamonis,70,+.113
89,T89,T89,Ken Duke,87,+.113
90,T91,T91,Alex Cejka,82,+.114
91,T91,T91,David Mathis,82,+.114
92,T91,T91,Nick O'Hern,90,+.114
93,T91,T91,Charles Warren,63,+.114
94,T95,T95,Chad Campbell,90,+.115
95,T95,T95,Boo Weekley,79,+.115
96,97,97,Kevin Sutherland,96,+.117
97,T98,T98,Jeff Klauk,97,+.118
98,T98,T98,John Merrick,91,+.118
99,100,100,Freddie Jacobson,83,+.120
100,T101,T101,Tim Herron,87,+.121
101,T101,T101,John Senden,100,+.121
102,103,103,Stewart Cink,79,+.122
103,T104,T104,Tag Ridings,50,+.123
104,T104,T104,Bo Van Pelt,100,+.123
105,T104,T104,Mark Wilson,99,+.123
106,107,107,Kirk Triplett,60,+.124
107,T108,T108,K.J. Choi,65,+.125
108,T108,T108,Scott Verplank,88,+.125
109,T110,T110,Woody Austin,84,+.127
110,T110,T110,Will MacKenzie,69,+.127
111,T110,T110,James Nitties,86,+.127
112,T110,T110,Pat Perez,74,+.127
113,114,114,J.J. Henry,97,+.128
114,T115,T115,Chris DiMarco,97,+.129
115,T115,T115,Ryuji Imada,85,+.129
116,T115,T115,Bill Lunde,83,+.129
117,T118,T118,Steve Flesch,77,+.132
118,T118,T118,Chris Stroud,88,+.132
119,120,120,Ernie Els,70,+.133
120,121,121,Stuart Appleby,79,+.134
121,T122,T122,Rich Beem,77,+.137
122,T122,T122,Bob Estes,78,+.137
123,124,124,John Mallinger,90,+.138
124,125,125,Jay Williamson,69,+.139
125,126,126,Davis Love III,89,+.140
126,127,127,Mark Calcavecchia,72,+.141
127,128,128,Ian Poulter,59,+.142
128,129,129,Mike Weir,85,+.144
129,130,130,D.J. Trahan,96,+.146
130,131,131,Justin Rose,71,+.147
131,T132,T132,Brendon de Jonge,90,+.152
132,T132,T132,Cliff Kresge,78,+.152
133,134,134,Brett Quigley,92,+.155
134,T135,T135,Vijay Singh,71,+.156
135,T135,T135,Johnson Wagner,81,+.156
136,137,137,J.B. Holmes,74,+.158
137,138,138,Ryan Moore,89,+.159
138,T139,T139,Nicholas Thompson,96,+.160
139,T139,T139,Casey Wittenberg,71,+.160
140,141,141,Corey Pavin,73,+.162
141,T142,T142,Tim Clark,81,+.165
142,T142,T142,Heath Slocum,95,+.165
143,144,144,Vaughn Taylor,88,+.166
144,145,145,Jason Gore,74,+.171
145,T146,T146,Jeff Quinney,78,+.176
146,T146,T146,Dean Wilson,81,+.176
147,T148,T148,Mathew Goggin,76,+.177
148,T148,T148,Todd Hamilton,83,+.177
149,T150,T150,Brian Bateman,55,+.180
150,T150,T150,Bob Heintz,59,+.180
151,T150,T150,Steve Lowery,83,+.180
152,T150,T150,Chez Reavie,81,+.180
153,154,154,Peter Tomasulo,61,+.181
154,155,155,Kent Jones,73,+.182
155,156,156,Rod Pampling,72,+.183
156,T157,T157,Michael Allen,73,+.186
157,T157,T157,Lee Janzen,74,+.186
158,159,159,Jeff Overton,92,+.188
159,160,160,Jeff Maggert,79,+.190
160,161,161,Matt Weibring,65,+.191
161,T162,T162,Steve Elkington,70,+.195
162,T162,T162,Richard Johnson,85,+.195
163,T162,T162,Marc Turnesa,77,+.195
164,165,165,Joe Durant,62,+.202
165,166,166,Matt Bettencourt,98,+.204
166,167,167,Ryan Palmer,78,+.205
167,168,168,Ricky Barnes,67,+.211
168,T169,T169,Greg Kraft,51,+.217
169,T169,T169,Leif Olson,51,+.217
170,171,171,Rick Price,54,+.223
171,T172,T172,Billy Mayfair,83,+.225
172,T172,T172,Darron Stiles,52,+.225
173,174,174,Peter Lonard,86,+.236
174,175,175,Bart Bryant,58,+.237
175,176,176,Brad Faxon,59,+.238
176,177,177,Derek Fathauer,63,+.241
177,178,178,Paul Goydos,79,+.243
178,179,179,Brendon Todd,53,+.246
179,180,180,Gary Woodland,53,+.248
180,181,181,David Duval,56,+.252
181,182,182,Patrick Sheehan,51,+.277
182,183,183,Colt Knost,71,+.313
183,184,184,Eric Axley,71,+.324
