,Approaches_from__200_yards_RANK THIS WEEK,Approaches_from__200_yards_RANK LAST WEEK,Approaches_from__200_yards_PLAYER NAME,Approaches_from__200_yards_ROUNDS,Approaches_from__200_yards_AVG,Approaches_from__200_yards_TOTAL DISTANCE (FEET),Approaches_from__200_yards_# OF ATTEMPTS,Approaches_from__200_yards_RELATIVE TO PAR
95,T94,T94,Kirk Triplett,60,"51' 4""",8360.583,163,-19
96,T97,T97,Scott McCarron,91,"51' 5""",12691.5,247,-60
97,T97,T97,Ryan Moore,89,"51' 5""",12960.833,252,-45
98,T97,T97,D.A. Points,99,"51' 5""",13839.417,269,-36
99,T97,T97,Jeff Quinney,78,"51' 5""",10071.667,196,-25
100,101,101,Billy Mayfair,83,"51' 8""",10790.667,209,-14
101,T102,T102,Joe Durant,62,"51' 9""",6207.4169999999995,120,-8
102,T102,T102,Tag Ridings,50,"51' 9""",5385.75,104,-31
103,T104,T104,Bob Heintz,59,"51' 10""",6323.75,122,-15
104,T104,T104,Charles Howell III,99,"51' 10""",12078.667,233,-33
105,T104,T104,Webb Simpson,94,"51' 10""",12847.333,248,-30
106,T104,T104,Matt Weibring,65,"51' 10""",7254.25,140,-29
107,T108,T108,Briny Baird,89,"51' 11""",10790.167,208,-31
108,T108,T108,Steve Marino,98,"51' 11""",13505.667,260,-46
109,T110,T110,Brad Adamonis,70,"52' 0""",7695.3330000000005,148,-34
110,T110,T110,Leif Olson,51,"52' 0""",5253.4169999999995,101,-6
111,T112,T112,Kris Blanks,60,"52' 1""",6254.75,120,-26
112,T112,T112,Tim Herron,87,"52' 1""",10005.083,192,-33
113,T112,T112,Michael Letzig,96,"52' 1""",12297.5,236,-58
114,T112,T112,Jeff Maggert,79,"52' 1""",10157.167,195,-13
115,T116,T116,Chris DiMarco,97,"52' 2""",13556.583,260,-13
116,T116,T116,Harrison Frazar,93,"52' 2""",12042.917,231,-44
117,T116,T116,Mark Wilson,99,"52' 2""",13191.417,253,-47
118,119,119,Matt Jones,56,"52' 3""",6057.75,116,-39
119,T120,T120,Daniel Chopra,89,"52' 4""",11978.5,229,-45
120,T120,T120,Bo Van Pelt,100,"52' 4""",13093.417,250,-38
121,T122,T122,Stuart Appleby,79,"52' 6""",10125.75,193,-5
122,T122,T122,Ricky Barnes,67,"52' 6""",6612.4169999999995,126,-5
123,T124,T124,Aaron Baddeley,66,"52' 7""",8788.167,167,-23
124,T124,T124,Jonathan Byrd,89,"52' 7""",13048.583,248,-61
125,126,126,John Mallinger,90,"52' 8""",10951.0,208,-16
126,T127,T127,Martin Laird,72,"52' 9""",9120.75,173,-52
127,T127,T127,Patrick Sheehan,51,"52' 9""",5541.4169999999995,105,-31
128,T129,T129,Will MacKenzie,69,"52' 10""",10304.083,195,-27
129,T129,T129,Corey Pavin,73,"52' 10""",8394.917,159,+1
130,T131,T131,Luke Donald,79,"52' 11""",10000.917,189,-29
131,T131,T131,Bill Lunde,83,"52' 11""",11270.333,213,-30
132,T131,T131,Scott Verplank,88,"52' 11""",13382.25,253,-39
133,134,134,Jimmy Walker,74,"53' 1""",7960.5830000000005,150,-37
134,T135,T135,Glen Day,79,"53' 2""",9881.667,186,-7
135,T135,T135,Richard Johnson,85,"53' 2""",12066.167,227,E
136,T135,T135,Brian Vranesh,51,"53' 2""",5899.8330000000005,111,-26
137,138,138,James Nitties,86,"53' 3""",11440.5,215,-21
138,T139,T139,Steve Flesch,77,"53' 4""",9654.667,181,-16
139,T139,T139,Justin Leonard,95,"53' 4""",11834.75,222,-24
140,T141,T141,Steve Elkington,70,"53' 6""",9794.667,183,-27
141,T141,T141,Charlie Wi,92,"53' 6""",11335.0,212,-28
142,143,143,Paul Goydos,79,"53' 7""",11573.917,216,-7
143,144,144,Scott Piercy,85,"53' 8""",11381.0,212,-51
144,T145,T145,Rich Beem,77,"53' 10""",8937.917,166,-12
145,T145,T145,Rory Sabbatini,81,"53' 10""",10335.75,192,-30
146,T147,T147,Ryan Palmer,78,"54' 1""",11850.417,219,-32
147,T147,T147,Vaughn Taylor,88,"54' 1""",12161.333,225,-17
148,T149,T149,Joe Ogilvie,85,"54' 2""",11591.917,214,-29
149,T149,T149,Chez Reavie,81,"54' 2""",10557.167,195,-28
150,T149,T149,Darron Stiles,52,"54' 2""",6499.5,120,-10
151,152,152,Tim Petrovic,97,"54' 3""",13290.583,245,-55
152,153,153,Carl Pettersson,86,"54' 4""",11358.333,209,-11
153,154,154,Nathan Green,104,"54' 8""",14606.417,267,-36
154,155,155,Steve Lowery,83,"54' 9""",13310.0,243,-39
155,156,156,Andres Romero,58,"55' 1""",5621.9169999999995,102,-8
156,T157,T157,Freddie Jacobson,83,"55' 5""",10864.917,196,-34
157,T157,T157,Peter Lonard,86,"55' 5""",12138.667,219,-12
158,159,159,Matt Bettencourt,98,"55' 7""",12398.25,223,-51
159,160,160,David Duval,56,"55' 8""",6181.6669999999995,111,-14
160,T161,T161,Michael Allen,73,"56' 0""",8736.583,156,-30
161,T161,T161,Mark Brooks,55,"56' 0""",5652.8330000000005,101,-6
162,T161,T161,Brendon Todd,53,"56' 0""",6723.8330000000005,120,+5
163,164,164,Jarrod Lyle,65,"56' 3""",7202.0,128,E
164,T165,T165,Brendon de Jonge,90,"56' 4""",12626.5,224,-30
165,T165,T165,Jason Gore,74,"56' 4""",9461.583,168,-14
166,T167,T167,Greg Chalmers,85,"56' 5""",11231.0,199,-27
167,T167,T167,Spencer Levin,75,"56' 5""",10324.083,183,-23
168,T169,T169,Colt Knost,71,"57' 1""",8853.25,155,-9
169,T169,T169,David Mathis,82,"57' 1""",11591.417,203,-23
170,T169,T169,Casey Wittenberg,71,"57' 1""",8222.333,144,-26
171,172,172,Jeff Klauk,97,"57' 2""",15550.0,272,-4
172,T173,T173,Bob Estes,78,"57' 4""",10658.833,186,-16
173,T173,T173,Chris Riley,77,"57' 4""",11931.083,208,-25
174,175,175,Kent Jones,73,"57' 5""",8905.833,155,-17
175,176,176,John Rollins,92,"57' 10""",15037.25,260,-49
176,177,177,Marc Turnesa,77,"58' 1""",12424.75,214,+5
177,178,178,Ryuji Imada,85,"58' 8""",13720.0,234,-29
178,179,179,Ben Curtis,63,"58' 9""",8691.25,148,+1
179,180,180,Parker McLachlin,71,"59' 3""",11027.417,186,-9
180,181,181,Greg Kraft,51,"59' 4""",6587.5830000000005,111,+11
181,182,182,Eric Axley,71,"59' 7""",8336.667,140,+2
182,183,183,Brad Faxon,59,"62' 2""",9753.75,157,+11
183,184,184,Derek Fathauer,63,"62' 3""",7156.0,115,+2
