,GIR_Percentage_-_75-100_yards_RANK THIS WEEK,GIR_Percentage_-_75-100_yards_RANK LAST WEEK,GIR_Percentage_-_75-100_yards_PLAYER NAME,GIR_Percentage_-_75-100_yards_ROUNDS,GIR_Percentage_-_75-100_yards_%,GIR_Percentage_-_75-100_yards_GREENS HIT,GIR_Percentage_-_75-100_yards_TOTAL HOLES,GIR_Percentage_-_75-100_yards_RELATIVE TO PAR
27,T27,T27,Kevin Na,91,85.71,60,70,-0.37
28,29,29,Kirk Triplett,60,85.37,70,82,-0.24
29,T30,T30,Bob Heintz,59,85.07,57,67,-0.4
30,T30,T30,Brett Quigley,92,85.07,57,67,-0.23
31,T30,T30,Boo Weekley,79,85.07,57,67,-0.21
32,33,33,Bo Van Pelt,100,84.85,56,66,-0.38
33,34,34,Chris Stroud,88,84.81,67,79,-0.28
34,35,35,Jeff Klauk,97,84.76,89,105,-0.27
35,T36,T36,Steve Elkington,70,84.62,55,65,-0.4
36,T36,T36,D.J. Trahan,96,84.62,55,65,-0.29
37,38,38,Tim Clark,81,84.52,71,84,-0.37
38,39,39,Steve Flesch,77,84.48,49,58,-0.22
39,T40,T40,Padraig Harrington,66,84.44,38,45,-0.24
40,T40,T40,Mark Wilson,99,84.44,76,90,-0.25
41,42,42,Jay Williamson,69,84.29,59,70,-0.24
42,43,43,Vaughn Taylor,88,84.27,75,89,-0.35
43,T44,T44,Carl Pettersson,86,84.21,48,57,-0.29
44,T44,T44,Justin Rose,71,84.21,48,57,-0.27
45,46,46,Bryce Molder,69,84.06,58,69,-0.4
46,T47,T47,Zach Johnson,94,83.87,78,93,-0.41
47,T47,T47,Chez Reavie,81,83.87,78,93,-0.29
48,49,49,J.B. Holmes,74,83.82,57,68,-0.4
49,50,50,Ben Curtis,63,83.64,46,55,-0.39
50,51,51,Spencer Levin,75,83.58,56,67,-0.32
51,52,52,David Toms,98,83.33,75,90,-0.35
52,53,53,Bill Haas,91,83.13,69,83,-0.42
53,54,54,Kenny Perry,92,82.95,73,88,-0.26
54,55,55,Charlie Wi,92,82.89,63,76,-0.38
55,56,56,Stewart Cink,79,82.81,53,64,-0.32
56,57,57,Darron Stiles,52,82.76,48,58,-0.21
57,58,58,Ernie Els,70,82.69,43,52,-0.33
58,T59,T59,Retief Goosen,74,82.61,38,46,-0.37
59,T59,T59,Greg Kraft,51,82.61,57,69,-0.16
60,61,61,Daniel Chopra,89,82.56,71,86,-0.37
61,62,62,Dean Wilson,81,82.35,70,85,-0.5
62,63,63,John Mallinger,90,82.28,65,79,-0.38
63,T64,T64,John Merrick,91,82.26,51,62,-0.39
64,T64,T64,Brendon Todd,53,82.26,51,62,-0.2
65,66,66,Steve Marino,98,82.18,83,101,-0.31
66,67,67,Stuart Appleby,79,82.09,55,67,-0.29
67,68,68,Cameron Beckman,87,82.02,73,89,-0.25
68,69,69,Matt Weibring,65,82.0,41,50,-0.37
69,T70,T70,Glen Day,79,81.82,72,88,-0.33
70,T70,T70,Pat Perez,74,81.82,36,44,-0.42
71,72,72,Mike Weir,85,81.71,67,82,-0.34
72,73,73,Gary Woodland,53,81.58,31,38,-0.19
73,T74,T74,Jim Furyk,86,81.48,66,81,-0.41
74,T74,T74,John Senden,100,81.48,66,81,-0.36
75,T76,T76,Lee Janzen,74,81.43,57,70,-0.26
76,T76,T76,Brandt Snedeker,81,81.43,57,70,-0.33
77,78,78,Rory Sabbatini,81,81.36,48,59,-0.31
78,T79,T79,Freddie Jacobson,83,81.33,61,75,-0.43
79,T79,T79,Scott Piercy,85,81.33,61,75,-0.43
80,81,81,Michael Allen,73,81.25,39,48,-0.26
81,82,82,Brian Gay,96,81.2,95,117,-0.41
82,T83,T83,Charles Howell III,99,81.18,69,85,-0.32
83,T83,T83,Jeff Quinney,78,81.18,69,85,-0.32
84,85,85,Luke Donald,79,81.16,56,69,-0.36
85,86,86,Brad Adamonis,70,81.13,43,53,-0.21
86,87,87,Marc Turnesa,77,81.08,60,74,-0.38
87,88,88,Tommy Armour III,58,80.77,63,78,-0.32
88,89,89,Chris DiMarco,97,80.73,88,109,-0.41
89,90,90,Scott Verplank,88,80.58,83,103,-0.41
90,91,91,Peter Lonard,86,80.56,58,72,-0.24
91,92,92,Rocco Mediate,79,80.52,62,77,-0.16
92,93,93,Jason Day,61,80.43,37,46,-0.35
93,94,94,Johnson Wagner,81,80.39,41,51,-0.32
94,95,95,Geoff Ogilvy,78,80.3,53,66,-0.34
95,T96,T96,Jason Dufner,90,80.0,52,65,-0.38
96,T96,T96,David Duval,56,80.0,28,35,-0.39
97,T96,T96,Matt Kuchar,82,80.0,68,85,-0.26
98,T96,T96,Camilo Villegas,76,80.0,36,45,-0.31
99,100,100,John Rollins,92,79.79,75,94,-0.36
100,101,101,Woody Austin,84,79.73,59,74,-0.41
101,102,102,Eric Axley,71,79.66,47,59,-0.26
102,103,103,Mark Calcavecchia,72,79.63,43,54,-0.3
103,104,104,Fred Couples,54,79.59,39,49,-0.28
104,105,105,Jerry Kelly,90,79.55,70,88,-0.26
105,106,106,Bill Lunde,83,79.41,54,68,-0.22
106,107,107,Ben Crane,93,79.27,65,82,-0.32
107,T108,T108,Ricky Barnes,67,79.17,38,48,-0.32
108,T108,T108,Jeff Overton,92,79.17,57,72,-0.32
109,110,110,Tim Petrovic,97,79.01,64,81,-0.33
110,111,111,Peter Tomasulo,61,78.95,30,38,-0.23
111,112,112,Heath Slocum,95,78.7,85,108,-0.29
112,T113,T113,Ryuji Imada,85,78.57,55,70,-0.36
113,T113,T113,Charles Warren,63,78.57,44,56,-0.27
114,115,115,Aaron Baddeley,66,78.43,40,51,-0.3
115,116,116,Lucas Glover,93,78.26,54,69,-0.3
116,117,117,Brian Davis,103,77.78,70,90,-0.41
117,118,118,Robert Garrigus,83,77.42,24,31,-0.25
118,119,119,Derek Fathauer,63,77.36,41,53,-0.29
119,120,120,Jonathan Byrd,89,77.27,51,66,-0.31
120,121,121,Tim Herron,87,77.22,61,79,-0.3
121,122,122,Casey Wittenberg,71,77.14,54,70,-0.19
122,T123,T123,Greg Owen,97,76.92,60,78,-0.32
123,T123,T123,Aron Price,89,76.92,70,91,-0.3
124,T123,T123,Webb Simpson,94,76.92,70,91,-0.46
125,126,126,Rich Beem,77,76.81,53,69,-0.32
126,127,127,Ted Purdy,101,76.77,76,99,-0.32
127,128,128,J.J. Henry,97,76.67,46,60,-0.26
128,129,129,Bubba Watson,73,76.6,36,47,-0.31
129,130,130,Kevin Stadler,65,76.56,49,64,-0.31
130,131,131,Jason Bohn,88,76.4,68,89,-0.32
131,132,132,Kent Jones,73,76.39,55,72,-0.27
132,133,133,Davis Love III,89,76.12,51,67,-0.2
133,134,134,Tiger Woods,64,75.86,22,29,-0.36
134,135,135,D.A. Points,99,75.56,68,90,-0.41
135,136,136,Martin Laird,72,75.47,40,53,-0.4
136,137,137,Kevin Streelman,97,75.34,55,73,-0.2
137,138,138,Troy Matteson,95,75.28,67,89,-0.37
138,T139,T139,Matt Jones,56,75.0,39,52,-0.23
139,T139,T139,Marc Leishman,91,75.0,57,76,-0.25
140,141,141,Matt Bettencourt,98,74.74,71,95,-0.32
141,142,142,Bart Bryant,58,74.6,47,63,-0.32
142,143,143,Phil Mickelson,66,74.47,35,47,-0.26
143,144,144,Leif Olson,51,74.42,32,43,-0.28
144,145,145,Tag Ridings,50,74.36,29,39,-0.34
145,146,146,Dustin Johnson,85,74.32,55,74,-0.36
146,147,147,Ryan Palmer,78,74.29,52,70,-0.29
147,148,148,Vijay Singh,71,74.24,49,66,-0.14
148,149,149,Ken Duke,87,74.12,63,85,-0.4
149,150,150,Michael Letzig,96,73.61,53,72,-0.3
150,151,151,Rick Price,54,73.58,39,53,-0.28
151,152,152,Nick Watney,86,73.42,58,79,-0.31
152,T153,T153,Richard Johnson,85,73.33,66,90,-0.26
153,T153,T153,Tom Pernice Jr.,82,73.33,66,90,-0.35
154,155,155,Nathan Green,104,73.17,60,82,-0.25
155,156,156,George McNeill,82,73.13,49,67,-0.27
156,T157,T157,Brad Faxon,59,73.08,38,52,-0.24
157,T157,T157,Charley Hoffman,97,73.08,57,78,-0.37
158,159,159,Justin Leonard,95,73.0,73,100,-0.38
159,160,160,Joe Ogilvie,85,72.82,75,103,-0.36
160,161,161,Todd Hamilton,83,72.6,53,73,-0.17
161,162,162,Harrison Frazar,93,71.95,59,82,-0.32
162,163,163,Kris Blanks,60,71.88,46,64,-0.26
163,164,164,Patrick Sheehan,51,71.7,38,53,-0.45
164,165,165,Stephen Ames,77,71.67,43,60,-0.53
165,166,166,Ángel Cabrera,55,71.43,20,28,-0.5
166,167,167,Robert Allenby,71,70.97,22,31,-0.45
167,T168,T168,K.J. Choi,65,70.77,46,65,-0.3
168,T168,T168,Parker McLachlin,71,70.77,46,65,-0.3
169,170,170,Ian Poulter,59,70.45,31,44,-0.39
170,171,171,Cliff Kresge,78,70.27,52,74,-0.37
171,172,172,Ryan Moore,89,70.0,42,60,-0.4
172,173,173,Steve Lowery,83,69.84,44,63,-0.27
173,T174,T174,Jimmy Walker,74,69.05,29,42,-0.45
174,T174,T174,Y.E. Yang,83,69.05,29,42,-0.41
175,176,176,Mathew Goggin,76,68.89,31,45,-0.29
176,177,177,Jason Gore,74,67.16,45,67,-0.44
177,T178,T178,Colt Knost,71,66.67,46,69,-0.2
178,T178,T178,Adam Scott,53,66.67,24,36,-0.29
179,180,180,Anthony Kim,76,65.88,56,85,-0.39
180,181,181,Brian Vranesh,51,64.86,24,37,-0.08
181,182,182,Scott McCarron,91,64.63,53,82,-0.28
182,183,183,James Nitties,86,64.56,51,79,-0.27
183,184,184,Rod Pampling,72,63.16,36,57,-0.31
