,GIR_Percentage_-_175-200_yards_RANK THIS WEEK,GIR_Percentage_-_175-200_yards_RANK LAST WEEK,GIR_Percentage_-_175-200_yards_PLAYER NAME,GIR_Percentage_-_175-200_yards_ROUNDS,GIR_Percentage_-_175-200_yards_%,GIR_Percentage_-_175-200_yards_GREENS HIT,GIR_Percentage_-_175-200_yards_TOTAL HOLES,GIR_Percentage_-_175-200_yards_RELATIVE TO PAR
54,55,55,Brett Quigley,92,57.35,160,279,-0.13
55,56,56,Bo Van Pelt,100,57.24,162,283,-0.15
56,57,57,K.J. Choi,65,57.23,99,173,-0.12
57,58,58,Jeff Maggert,79,57.14,148,259,-0.08
58,59,59,Spencer Levin,75,57.09,153,268,-0.13
59,T60,T60,Kenny Perry,92,57.02,130,228,-0.13
60,T60,T60,Jimmy Walker,74,57.02,130,228,-0.10
61,62,62,Scott McCarron,91,57.0,171,300,-0.06
62,63,63,Ben Crane,93,56.97,184,323,-0.14
63,64,64,Jeff Klauk,97,56.93,193,339,-0.16
64,65,65,Charles Warren,63,56.89,95,167,-0.04
65,66,66,Steve Flesch,77,56.81,121,213,-0.12
66,T67,T67,John Merrick,91,56.68,140,247,-0.14
67,T67,T67,Steve Stricker,81,56.68,123,217,-0.15
68,69,69,Vijay Singh,71,56.67,85,150,-0.14
69,70,70,Nick Watney,86,56.61,107,189,-0.09
70,71,71,Gary Woodland,53,56.6,60,106,-0.05
71,72,72,Matt Kuchar,82,56.57,142,251,-0.13
72,73,73,Brian Vranesh,51,56.55,82,145,+0.05
73,74,74,Will MacKenzie,69,56.5,126,223,-0.10
74,75,75,Todd Hamilton,83,56.47,131,232,-0.08
75,76,76,Marc Turnesa,77,56.46,153,271,-0.10
76,T77,T77,Glen Day,79,56.43,136,241,-0.02
77,T77,T77,Aron Price,89,56.43,158,280,-0.12
78,79,79,Ted Purdy,101,56.31,165,293,-0.15
79,80,80,Jason Day,61,56.21,95,169,-0.20
80,81,81,Cameron Beckman,87,56.13,151,269,-0.13
81,82,82,Steve Elkington,70,55.98,117,209,-0.09
82,T83,T83,Kris Blanks,60,55.97,89,159,-0.20
83,T83,T83,Peter Tomasulo,61,55.97,89,159,-0.11
84,85,85,Andres Romero,58,55.93,66,118,-0.21
85,86,86,Jason Dufner,90,55.91,156,279,-0.14
86,87,87,Jim Furyk,86,55.79,135,242,-0.17
87,88,88,Jarrod Lyle,65,55.69,93,167,-0.12
88,89,89,Rick Price,54,55.63,84,151,-0.10
89,90,90,Justin Rose,71,55.61,104,187,-0.16
90,91,91,Davis Love III,89,55.56,135,243,-0.12
91,92,92,Brian Gay,96,55.52,176,317,-0.17
92,93,93,Harrison Frazar,93,55.51,141,254,-0.17
93,94,94,Mathew Goggin,76,55.45,122,220,-0.15
94,95,95,Bart Bryant,58,55.34,114,206,-0.16
95,96,96,Woody Austin,84,55.27,152,275,-0.11
96,97,97,Jerry Kelly,90,55.2,154,279,-0.08
97,98,98,Robert Garrigus,83,55.14,118,214,-0.17
98,99,99,Jonathan Byrd,89,55.06,147,267,-0.10
99,T100,T100,Kent Jones,73,55.04,131,238,-0.11
100,T100,T100,Mike Weir,85,55.04,131,238,-0.15
101,102,102,Scott Verplank,88,55.0,154,280,-0.13
102,103,103,Y.E. Yang,83,54.96,133,242,-0.05
103,104,104,Marc Leishman,91,54.95,150,273,-0.14
104,105,105,Phil Mickelson,66,54.93,78,142,-0.12
105,T106,T106,Chris DiMarco,97,54.87,169,308,-0.14
106,T106,T106,Webb Simpson,94,54.87,169,308,-0.11
107,108,108,John Mallinger,90,54.81,148,270,-0.14
108,109,109,Darron Stiles,52,54.78,86,157,-0.09
109,110,110,Boo Weekley,79,54.76,115,210,-0.18
110,T111,T111,Jeff Quinney,78,54.72,145,265,-0.19
111,T111,T111,Dean Wilson,81,54.72,145,265,-0.12
112,113,113,Kevin Sutherland,96,54.66,135,247,-0.13
113,T114,T114,Ernie Els,70,54.64,106,194,-0.07
114,T114,T114,James Nitties,86,54.64,159,291,-0.14
115,116,116,Brad Adamonis,70,54.63,118,216,-0.11
116,117,117,Jason Bohn,88,54.52,163,299,-0.17
117,118,118,Richard Johnson,85,54.51,151,277,-0.15
118,119,119,Tim Herron,87,54.44,147,270,-0.09
119,120,120,Zach Johnson,94,54.38,149,274,-0.10
120,121,121,George McNeill,82,54.32,151,278,-0.14
121,122,122,Stephen Ames,77,54.26,102,188,-0.17
122,123,123,Tim Clark,81,54.25,115,212,-0.16
123,124,124,Sergio Garcia,59,54.17,78,144,-0.08
124,125,125,Bill Lunde,83,54.12,138,255,-0.12
125,126,126,Peter Lonard,86,53.99,149,276,-0.06
126,T127,T127,Mark Calcavecchia,72,53.91,124,230,-0.10
127,T127,T127,Carl Pettersson,86,53.91,138,256,-0.11
128,T127,T127,Adam Scott,53,53.91,62,115,-0.13
129,130,130,Anthony Kim,76,53.85,84,156,-0.11
130,131,131,Charley Hoffman,97,53.62,148,276,-0.13
131,132,132,Bubba Watson,73,53.55,83,155,-0.17
132,133,133,Freddie Jacobson,83,53.46,139,260,-0.11
133,T134,T134,Derek Fathauer,63,53.33,96,180,-0.09
134,T134,T134,Tom Pernice Jr.,82,53.33,152,285,-0.14
135,T134,T134,Nicholas Thompson,96,53.33,152,285,-0.09
136,137,137,Matt Bettencourt,98,53.29,162,304,-0.17
137,T138,T138,Fred Couples,54,53.28,73,137,-0.18
138,T138,T138,Corey Pavin,73,53.28,130,244,-0.23
139,140,140,Scott Piercy,85,53.25,131,246,-0.11
140,141,141,Brandt Snedeker,81,53.15,135,254,-0.07
141,142,142,Geoff Ogilvy,78,52.97,98,185,-0.16
142,143,143,Bob Estes,78,52.88,147,278,-0.11
143,144,144,Steve Lowery,83,52.85,130,246,-0.09
144,145,145,John Rollins,92,52.78,133,252,-0.05
145,T146,T146,Luke Donald,79,52.59,122,232,-0.12
146,T146,T146,Rocco Mediate,79,52.59,122,232,-0.11
147,T148,T148,Stuart Appleby,79,52.5,126,240,-0.11
148,T148,T148,Greg Chalmers,85,52.5,147,280,-0.14
149,150,150,Scott Sterling,51,52.45,75,143,-0.05
150,151,151,Tommy Armour III,58,52.41,87,166,-0.16
151,152,152,Jeff Overton,92,52.27,138,264,-0.14
152,153,153,Chris Riley,77,52.16,145,278,-0.09
153,154,154,Casey Wittenberg,71,52.06,101,194,-0.07
154,155,155,Padraig Harrington,66,51.97,79,152,-0.09
155,156,156,Ken Duke,87,51.79,130,251,-0.13
156,157,157,Brian Davis,103,51.52,170,330,-0.13
157,158,158,Kevin Na,91,51.46,141,274,-0.14
158,159,159,Nathan Green,104,51.4,184,358,-0.11
159,160,160,Lee Janzen,74,51.28,120,234,-0.16
160,161,161,Mark Brooks,55,51.27,81,158,-0.07
161,162,162,Daniel Chopra,89,51.1,116,227,-0.17
162,163,163,Aaron Baddeley,66,51.03,99,194,-0.15
163,164,164,Dustin Johnson,85,50.97,79,155,-0.08
164,165,165,Tag Ridings,50,50.89,57,112,-0.09
165,T166,T166,Bob Heintz,59,50.56,91,180,-0.18
166,T166,T166,Chez Reavie,81,50.56,135,267,-0.13
167,168,168,Michael Letzig,96,50.32,159,316,-0.15
168,169,169,Camilo Villegas,76,50.29,87,173,-0.17
169,170,170,Joe Ogilvie,85,50.0,121,242,-0.12
170,171,171,Pat Perez,74,49.32,109,221,-0.14
171,172,172,Eric Axley,71,49.05,103,210,-0.09
172,173,173,Ryuji Imada,85,48.95,116,237,-0.10
173,174,174,Kirk Triplett,60,48.65,90,185,E
174,175,175,David Mathis,82,48.53,132,272,-0.11
175,176,176,Charlie Wi,92,48.11,140,291,-0.16
176,177,177,Brian Bateman,55,47.85,78,163,-0.10
177,178,178,David Duval,56,47.22,85,180,-0.14
178,179,179,Ian Poulter,59,46.32,63,136,-0.11
179,180,180,Parker McLachlin,71,46.15,114,247,-0.11
180,181,181,Greg Kraft,51,45.26,62,137,-0.06
181,182,182,Retief Goosen,74,43.14,88,204,-0.11
182,183,183,J.B. Holmes,74,41.3,76,184,-0.01
183,184,184,Brad Faxon,59,39.44,84,213,-0.21
