,Driving_Pct._320_All_Drives_RANK THIS WEEK,Driving_Pct._320_All_Drives_RANK LAST WEEK,Driving_Pct._320_All_Drives_PLAYER NAME,Driving_Pct._320_All_Drives_ROUNDS,Driving_Pct._320_All_Drives_%,Driving_Pct._320_All_Drives_TOTAL DRIVES FOR 320+,Driving_Pct._320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._320_All_Drives_RELATIVE TO PAR
31,32,32,Sean O'Hair,81,9.07,86,948,-0.279
32,33,33,Rory Sabbatini,77,9.03,80,886,-0.338
33,34,34,Mathias Grönberg,87,9.0,99,1100,-0.293
34,35,35,Pat Perez,93,8.98,99,1103,-0.404
35,36,36,Jason Gore,94,8.96,106,1183,-0.349
36,37,37,Stewart Cink,87,8.86,79,892,-0.253
37,38,38,James Driscoll,85,8.71,92,1056,-0.315
38,39,39,Charles Howell III,101,8.7,106,1218,-0.198
39,40,40,Brenden Pappas,66,8.59,67,780,-0.388
40,41,41,John Huston,56,8.53,58,680,-0.224
41,42,42,Brandt Jobe,52,8.41,55,654,-0.291
42,43,43,Troy Matteson,94,8.32,103,1238,-0.155
43,44,44,Nicholas Thompson,113,8.07,108,1338,-0.241
44,45,45,Todd Demsey,80,7.98,79,990,-0.380
45,46,46,Matt Jones,95,7.94,93,1172,-0.398
46,47,47,Mathew Goggin,91,7.78,89,1144,-0.337
47,48,48,Kenny Perry,97,7.73,99,1280,-0.242
48,49,49,Steve Marino,119,7.67,111,1447,-0.243
49,50,50,Kevin Stadler,90,7.65,78,1020,-0.308
50,51,51,Padraig Harrington,52,7.59,34,448,-0.353
51,52,52,Ted Purdy,68,7.55,62,821,-0.065
52,53,53,Bill Haas,99,7.51,94,1252,-0.309
53,54,54,Bo Van Pelt,101,7.48,97,1297,-0.227
54,55,55,Ryan Palmer,69,7.42,62,836,-0.258
55,56,56,Jimmy Walker,73,7.41,64,864,-0.344
56,57,57,Jon Mills,95,7.37,80,1085,-0.275
57,58,58,Boo Weekley,86,7.35,66,898,-0.182
58,59,59,D.J. Trahan,94,7.2,78,1084,-0.231
59,60,60,Steve Lowery,74,7.17,67,935,-0.358
60,61,61,Sergio Garcia,72,6.76,53,784,-0.132
61,62,62,Joe Ogilvie,100,6.74,82,1217,-0.317
62,T63,T63,Tim Herron,97,6.69,81,1211,-0.333
63,T63,T63,Camilo Villegas,79,6.69,59,882,-0.305
64,65,65,Nick Flanagan,89,6.57,73,1111,-0.164
65,66,66,Michael Letzig,88,6.4,66,1032,-0.288
66,67,67,Tom Scherrer,56,6.35,39,614,-0.333
67,68,68,Bob Sowards,61,6.34,46,726,-0.304
68,69,69,Mark Hensby,71,6.26,56,895,-0.232
69,T70,T70,Hunter Mahan,87,6.25,63,1008,-0.270
70,T70,T70,John Rollins,94,6.25,69,1104,-0.217
71,72,72,Chris Stroud,81,6.2,57,920,-0.386
72,73,73,Ernie Els,51,6.18,31,502,-0.161
73,74,74,Kyle Thompson,70,6.16,49,796,-0.163
74,75,75,Carlos Franco,73,6.15,54,878,-0.389
75,76,76,Brad Adamonis,87,5.95,63,1059,-0.302
76,77,77,John Riegger,73,5.94,53,893,-0.245
77,78,78,Parker McLachlin,88,5.9,65,1102,-0.354
78,79,79,Ryan Moore,72,5.8,51,880,-0.275
79,80,80,Geoff Ogilvy,65,5.72,39,682,-0.282
80,81,81,J.J. Henry,108,5.64,78,1382,-0.282
81,82,82,Kevin Sutherland,98,5.54,68,1228,-0.397
82,83,83,Rod Pampling,83,5.49,52,948,-0.308
83,84,84,Jonathan Byrd,88,5.48,59,1076,-0.220
84,85,85,Mike Weir,88,5.39,50,928,-0.260
85,86,86,David Duval,51,5.24,30,572,-0.233
86,87,87,Aaron Baddeley,76,5.09,43,844,-0.093
87,88,88,Eric Axley,113,5.05,69,1366,-0.275
88,89,89,Mark Calcavecchia,67,5.03,38,756,-0.263
89,90,90,Cody Freeman,66,4.95,38,768,-0.184
90,91,91,Alejandro Cañizares,52,4.91,28,570,-0.500
91,92,92,Stephen Ames,83,4.88,45,923,-0.356
92,93,93,Jeff Maggert,86,4.82,53,1100,-0.283
93,94,94,Steve Stricker,75,4.8,39,812,-0.385
94,95,95,Y.E. Yang,89,4.74,53,1118,-0.132
95,96,96,Ryan Armour,87,4.73,50,1056,-0.080
96,T97,T97,Chad Campbell,94,4.72,56,1186,-0.268
97,T97,T97,Steve Elkington,84,4.72,48,1018,-0.313
98,99,99,John Senden,93,4.63,53,1144,-0.132
99,100,100,K.J. Choi,74,4.61,37,802,-0.351
100,101,101,Robert Allenby,108,4.58,55,1200,-0.236
101,T102,T102,Scott Sterling,89,4.55,47,1032,-0.383
102,T102,T102,Mark Wilson,107,4.55,66,1452,-0.212
103,104,104,Marco Dawson,64,4.53,34,750,-0.176
104,105,105,Brad Elder,67,4.52,34,752,-0.265
105,106,106,Retief Goosen,59,4.44,26,586,-0.269
106,107,107,Steve Flesch,95,4.42,50,1130,-0.180
107,108,108,Ben Crane,86,4.4,46,1046,-0.326
108,109,109,Will MacKenzie,62,4.29,34,792,-0.235
109,110,110,Joe Durant,92,4.27,47,1100,-0.255
110,T111,T111,Rich Beem,90,4.26,47,1102,-0.149
111,T111,T111,Trevor Immelman,70,4.26,32,752,-0.250
112,113,113,Michael Allen,91,4.22,46,1090,-0.348
113,114,114,Jesper Parnevik,88,4.21,44,1045,-0.273
114,115,115,Tim Wilkinson,95,4.2,47,1118,-0.191
115,T116,T116,Cameron Beckman,87,4.07,42,1031,-0.214
116,T116,T116,Kenneth Ferrie,72,4.07,34,836,-0.118
117,T116,T116,Jeff Gove,50,4.07,25,615,-0.240
118,119,119,Woody Austin,109,4.05,50,1236,-0.340
119,120,120,Tim Petrovic,97,3.98,45,1130,-0.156
120,121,121,Vaughn Taylor,103,3.96,52,1314,-0.212
121,122,122,Carl Pettersson,110,3.91,53,1354,-0.264
122,123,123,David Lutterus,59,3.88,27,695,-0.222
123,124,124,Kent Jones,68,3.79,29,766,-0.414
124,T125,T125,Stuart Appleby,87,3.75,35,934,-0.486
125,T125,T125,Charlie Wi,97,3.75,46,1226,-0.304
126,127,127,Justin Leonard,101,3.7,38,1026,-0.289
127,128,128,Todd Hamilton,92,3.69,38,1031,-0.526
128,129,129,Justin Bolli,87,3.62,37,1022,-0.405
129,130,130,Tommy Armour III,77,3.6,33,917,-0.182
130,131,131,Ian Poulter,51,3.57,18,504,-0.278
131,T132,T132,Nathan Green,95,3.55,45,1266,-0.267
132,T132,T132,Lee Janzen,89,3.55,37,1043,-0.189
133,134,134,Frank Lickliter II,107,3.52,49,1392,-0.122
134,135,135,Ben Curtis,80,3.51,31,882,-0.258
135,136,136,David Toms,70,3.45,27,782,-0.407
136,T137,T137,Briny Baird,113,3.44,46,1338,-0.283
137,T137,T137,Robert Gamez,79,3.44,34,988,-0.235
138,139,139,Brandt Snedeker,85,3.41,32,938,-0.281
139,140,140,Jay Williamson,96,3.4,38,1118,-0.289
140,141,141,Richard Johnson,60,3.37,23,682,-0.304
141,142,142,Patrick Sheehan,124,3.35,49,1461,-0.327
142,143,143,Brett Quigley,80,3.34,34,1018,-0.353
143,144,144,Ken Duke,116,3.21,47,1462,-0.149
144,145,145,Zach Johnson,85,3.11,31,998,-0.355
145,146,146,Peter Lonard,92,3.05,34,1114,-0.235
146,T147,T147,Billy Andrade,71,3.02,26,862,-0.615
147,T147,T147,Bob Tway,70,3.02,24,794,-0.292
148,149,149,Greg Kraft,63,3.01,21,698,-0.190
149,150,150,Brett Rumford,72,2.95,25,848,-0.200
150,151,151,Doug LaBelle II,65,2.94,21,714,-0.238
151,152,152,Bob Estes,90,2.92,35,1198,-0.314
152,153,153,Jim Furyk,95,2.85,30,1054,-0.100
153,154,154,Tim Clark,90,2.84,29,1022,-0.138
154,155,155,J.P. Hayes,67,2.73,24,878,-0.167
155,156,156,Freddie Jacobson,78,2.68,24,896,-0.167
156,157,157,Ryuji Imada,80,2.64,25,948,-0.280
157,158,158,Chad Collins,72,2.62,23,878,-0.217
158,T159,T159,Jerry Kelly,89,2.52,26,1032,-0.346
159,T159,T159,Scott Verplank,82,2.52,23,912,-0.043
160,161,161,Scott McCarron,63,2.51,19,756,-0.105
161,T162,T162,Tom Lehman,51,2.44,13,532,E
162,T162,T162,Kevin Na,97,2.44,31,1269,-0.258
163,164,164,Brian Davis,108,2.39,34,1422,-0.353
164,165,165,Craig Kanada,65,2.34,18,768,-0.500
165,166,166,Johnson Wagner,83,2.32,22,950,-0.409
166,167,167,Tom Pernice Jr.,104,2.2,30,1364,-0.300
167,168,168,Chris Riley,51,2.16,12,556,-0.167
168,169,169,Gavin Coles,54,2.12,13,612,+0.154
169,T170,T170,Chez Reavie,102,2.08,26,1252,-0.192
170,T170,T170,Heath Slocum,104,2.08,25,1200,-0.280
171,172,172,Jim McGovern,75,2.05,18,878,-0.278
172,173,173,Billy Mayfair,103,2.04,27,1326,-0.259
173,174,174,Alex Cejka,75,2.03,17,836,-0.235
174,175,175,Chris DiMarco,87,1.98,21,1060,-0.286
175,176,176,Cliff Kresge,84,1.97,20,1016,-0.100
176,177,177,Marc Turnesa,87,1.89,20,1060,-0.150
177,178,178,Omar Uresti,74,1.82,16,878,-0.125
178,T179,T179,Jin Park,85,1.75,17,974,-0.176
179,T179,T179,Ron Whittaker,54,1.75,10,570,-0.200
180,T181,T181,John Mallinger,95,1.71,20,1169,E
181,T181,T181,Nick O'Hern,82,1.71,17,992,-0.118
182,183,183,Paul Goydos,78,1.7,16,939,-0.250
183,184,184,Paul Claxton,63,1.58,11,696,-0.182
184,185,185,Jeff Quinney,87,1.57,16,1021,-0.250
185,T186,T186,Glen Day,64,1.54,12,779,-0.167
186,T186,T186,Dean Wilson,109,1.54,20,1296,-0.350
187,188,188,Shane Bertsch,96,1.52,19,1252,-0.368
188,189,189,Matt Kuchar,88,1.43,14,980,-0.071
189,190,190,Bart Bryant,81,1.39,13,934,-0.308
190,191,191,Rocco Mediate,87,1.24,12,964,-0.417
191,192,192,Olin Browne,77,1.23,12,974,-0.167
192,193,193,Dudley Hart,74,1.17,11,938,-0.273
193,194,194,Brian Gay,102,0.75,9,1202,E
194,195,195,Shigeki Maruyama,50,0.52,3,581,-0.333
195,196,196,Stephen Leaney,53,0.48,3,628,-0.333
196,197,197,Corey Pavin,69,0.13,1,776,E
