,Driving_Pct._320_Measured_RANK THIS WEEK,Driving_Pct._320_Measured_RANK LAST WEEK,Driving_Pct._320_Measured_PLAYER NAME,Driving_Pct._320_Measured_ROUNDS,Driving_Pct._320_Measured_%,Driving_Pct._320_Measured_TOTAL DRIVES FOR 320+,Driving_Pct._320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._320_Measured_RELATIVE TO PAR
160,T160,T160,Brett Rumford,72,2.94,4.0,136,-0.75
161,T162,T162,Nick O'Hern,82,2.78,4.0,144,-0.25
162,T162,T162,Heath Slocum,104,2.78,5.0,180,-0.40
163,164,164,Jerry Kelly,89,2.63,4.0,152,E
164,T165,T165,Jim Furyk,95,2.56,4.0,156,E
165,T165,T165,Cliff Kresge,84,2.56,4.0,156,E
166,167,167,Craig Kanada,65,2.54,3.0,118,-1.33
167,168,168,Peter Lonard,92,2.44,4.0,164,-0.50
168,169,169,Marc Turnesa,87,2.41,4.0,166,+0.25
169,170,170,John Mallinger,95,2.3,4.0,174,-0.25
170,171,171,Alex Cejka,75,2.24,3.0,134,-0.33
171,172,172,Jim McGovern,75,2.17,3.0,138,-0.33
172,173,173,Dudley Hart,74,2.14,3.0,140,-0.33
173,174,174,Zach Johnson,85,2.08,3.0,144,-0.67
174,175,175,Johnson Wagner,83,2.03,3.0,148,-1.00
175,176,176,Billy Mayfair,103,2.02,4.0,198,E
176,177,177,Rocco Mediate,87,2.0,3.0,150,-0.33
177,178,178,Paul Claxton,63,1.75,2.0,114,E
178,179,179,Dean Wilson,109,1.52,3.0,198,-0.33
179,180,180,Omar Uresti,74,1.43,2.0,140,+0.50
180,181,181,Bart Bryant,81,1.41,2.0,142,E
181,182,182,Paul Goydos,78,1.39,2.0,144,-0.50
182,183,183,Jin Park,85,1.3,2.0,154,-0.50
183,184,184,Jeff Quinney,87,1.27,2.0,158,+0.50
184,185,185,Shigeki Maruyama,50,1.11,1.0,90,E
185,186,186,Greg Kraft,63,0.94,1.0,106,-1.00
186,187,187,Glen Day,64,0.86,1.0,116,-1.00
187,188,188,Chad Collins,72,0.76,1.0,132,E
188,189,189,Olin Browne,77,0.67,1.0,150,E
189,190,190,Matt Kuchar,88,0.66,1.0,152,E
190,191,191,Chris DiMarco,87,0.6,1.0,166,-1.00
191,T192,T192,Gavin Coles,54,0.0,,92,E
192,T192,T192,Brian Gay,102,0.0,,180,E
193,T192,T192,Stephen Leaney,53,0.0,,98,E
194,T192,T192,Corey Pavin,69,0.0,,122,E
195,T192,T192,Bob Tway,70,0.0,,124,E
196,T192,T192,Scott Verplank,82,0.0,,138,E
