,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
566,T567,T567,Ryan Benzel,1,15,7.0
567,T567,T567,Rohan Blizard,1,15,14.0
568,T567,T567,Jay Choi,1,15,3.0
569,T567,T567,Doug Dvorak,1,15,10.0
570,T567,T567,Peter Jacobsen,1,15,4.0
571,T572,T572,Henrik Bjornstad,1,14,14.0
572,T572,T572,Garrett Chaussard,1,14,5.0
573,T572,T572,Jeff Cuzzort,1,14,14.0
574,T572,T572,Philippe Gasnier,1,14,5.0
575,T572,T572,Justin Hicks,1,14,1.0
576,T572,T572,Cameron Peck,1,14,
577,T572,T572,Jacob Scriven,1,14,14.0
578,T572,T572,Lucas Wald,1,14,14.0
579,T572,T572,Philip Walton,1,14,8.0
580,T581,T581,Charlie Beljan,1,13,1.0
581,T581,T581,Brian Bergstol,1,13,13.0
582,T581,T581,Daniel Im,1,13,10.0
583,T581,T581,Tony Rohlik,1,13,5.0
584,T581,T581,Tim Thelen,1,13,13.0
585,T586,T586,Jeffrey Bors,1,12,1.0
586,T586,T586,Mike Gilmore,1,12,6.0
587,T586,T586,Todd Halpen,1,12,4.0
588,T586,T586,Rob Rashell,1,12,5.0
589,T590,T590,Fernando Figueroa,1,11,
590,T590,T590,Matthew Kohn,1,11,9.0
591,T590,T590,Scott Mahlberg,1,11,2.0
592,T590,T590,Jeff Martin,1,11,5.0
593,594,594,Yohann Benson,1,9,4.0
594,595,595,Brad Dean,1,8,7.0
