,YTD_Sub-Par_Rounds_Streak_RANK THIS WEEK,YTD_Sub-Par_Rounds_Streak_RANK LAST WEEK,YTD_Sub-Par_Rounds_Streak_PLAYER NAME,YTD_Sub-Par_Rounds_Streak_VALUE
142,T100,T100,Brandt Snedeker,5
143,T100,T100,Kevin Stadler,5
144,T100,T100,Steve Stricker,5
145,T100,T100,Vaughn Taylor,5
146,T100,T100,D.J. Trahan,5
147,T100,T100,Omar Uresti,5
148,T100,T100,Johnson Wagner,5
149,T100,T100,Charles Warren,5
150,T100,T100,Boo Weekley,5
151,T100,T100,Ron Whittaker,5
152,T100,T100,Jay Williamson,5
153,T100,T100,Dean Wilson,5
154,T100,T100,Tiger Woods,5
155,T156,T156,Aaron Baddeley,4
156,T156,T156,Brian Bateman,4
157,T156,T156,Rich Beem,4
158,T156,T156,Justin Bolli,4
159,T156,T156,Michael Bradley,4
160,T156,T156,Mark Brooks,4
161,T156,T156,Andrew Buckle,4
162,T156,T156,Jonathan Byrd,4
163,T156,T156,Ángel Cabrera,4
164,T156,T156,Mark Calcavecchia,4
165,T156,T156,Alejandro Cañizares,4
166,T156,T156,Paul Casey,4
167,T156,T156,José Coceres,4
168,T156,T156,John Daly,4
169,T156,T156,Chris DiMarco,4
170,T156,T156,David Duval,4
171,T156,T156,Kenneth Ferrie,4
172,T156,T156,Steve Flesch,4
173,T156,T156,Dan Forsman,4
174,T156,T156,Harrison Frazar,4
175,T156,T156,Tommy Gainey,4
176,T156,T156,Jeff Gove,4
177,T156,T156,J.B. Holmes,4
178,T156,T156,Charles Howell III,4
179,T156,T156,Kent Jones,4
180,T156,T156,Jerry Kelly,4
181,T156,T156,Søren Kjeldsen,4
182,T156,T156,Cliff Kresge,4
183,T156,T156,Doug LaBelle II,4
184,T156,T156,Neal Lancaster,4
185,T156,T156,Stephen Leaney,4
186,T156,T156,Peter Lonard,4
187,T156,T156,Larry Mize,4
188,T156,T156,Sean O'Hair,4
189,T156,T156,Jin Park,4
190,T156,T156,Dicky Pride,4
191,T156,T156,Alvaro Quiros,4
192,T156,T156,John Rollins,4
193,T156,T156,Bob Sowards,4
194,T156,T156,Graeme Storm,4
195,T156,T156,Roland Thatcher,4
196,T156,T156,Kyle Thompson,4
197,T156,T156,Jhonattan Vegas,4
198,T156,T156,Camilo Villegas,4
199,T156,T156,Garrett Willis,4
200,T156,T156,Casey Wittenberg,4
201,T202,T202,Ryan Armour,3
202,T202,T202,Craig Barlow,3
203,T202,T202,Notah Begay III,3
204,T202,T202,Jason Bohn,3
205,T202,T202,Olin Browne,3
206,T202,T202,Tom Byrum,3
207,T202,T202,Alex Cejka,3
208,T202,T202,Paul Claxton,3
209,T202,T202,Robert Damron,3
210,T202,T202,Luke Donald,3
211,T202,T202,Nick Dougherty,3
212,T202,T202,Nick Flanagan,3
213,T202,T202,Cody Freeman,3
214,T202,T202,Nathan Green,3
215,T202,T202,Mathias Grönberg,3
216,T202,T202,Anders Hansen,3
217,T202,T202,Trevor Immelman,3
218,T202,T202,Freddie Jacobson,3
219,T202,T202,Richard Johnson,3
220,T202,T202,Richard Johnson,3
221,T202,T202,Robert Karlsson,3
222,T202,T202,Jonathan Kaye,3
223,T202,T202,Chris Kirk,3
224,T202,T202,J.L. Lewis,3
225,T202,T202,Shigeki Maruyama,3
226,T202,T202,Bob May,3
227,T202,T202,Shaun Micheel,3
228,T202,T202,Yusaku Miyazato,3
229,T202,T202,Mark O'Meara,3
230,T202,T202,Arron Oberholser,3
231,T202,T202,Deane Pappas,3
232,T202,T202,Corey Pavin,3
233,T202,T202,Travis Perkins,3
234,T202,T202,Ted Purdy,3
235,T202,T202,Andres Romero,3
236,T202,T202,Mike Ruiz,3
237,T202,T202,Michael Sim,3
238,T202,T202,Jeev Milkha Singh,3
239,T202,T202,Paul Stankowski,3
240,T202,T202,Michael Thompson,3
241,T202,T202,Kirk Triplett,3
242,T202,T202,Lee Westwood,3
243,T202,T202,Brett Wetterich,3
244,T245,T245,Paul Azinger,2
245,T245,T245,Ronnie Black,2
246,T245,T245,Ryan Blaum,2
247,T245,T245,Guy Boros,2
248,T245,T245,Casey Bourque,2
249,T245,T245,Darren Clarke,2
250,T245,T245,Erik Compton,2
251,T245,T245,Chip Deason,2
252,T245,T245,Bryan DeCorso,2
253,T245,T245,John Douma,2
254,T245,T245,Niclas Fasth,2
255,T245,T245,Rick Fehr,2
256,T245,T245,Robert Floyd,2
257,T245,T245,"Jim Gallagher, Jr.",2
258,T245,T245,Brent Geiberger,2
259,T245,T245,Tom Gillis,2
260,T245,T245,Richard Green,2
261,T245,T245,Rob Grube,2
262,T245,T245,Anton Haig,2
263,T245,T245,Grégory Havret,2
264,T245,T245,Gabriel Hjertstedt,2
265,T245,T245,Miguel Angel Jiménez,2
266,T245,T245,Brendan Jones,2
267,T245,T245,Ian Leggatt,2
268,T245,T245,Spencer Levin,2
269,T245,T245,WC Liang,2
270,T245,T245,Jamie Lovemark,2
271,T245,T245,Pablo Martin Benavides,2
272,T245,T245,Daisuke Maruyama,2
273,T245,T245,Len Mattiace,2
274,T245,T245,Graeme McDowell,2
275,T245,T245,Andrew McLardy,2
276,T245,T245,Spike McRoy,2
277,T245,T245,John Morse,2
278,T245,T245,José María Olazábal,2
279,T245,T245,Dennis Paulson,2
280,T245,T245,D.A. Points,2
281,T245,T245,Stephen Poole,2
282,T245,T245,Ian Poulter,2
283,T245,T245,Nick Price,2
284,T245,T245,Webb Simpson,2
285,T245,T245,Jeff Sluman,2
286,T245,T245,Chris Smith,2
287,T245,T245,Henrik Stenson,2
288,T245,T245,Richard Sterne,2
289,T245,T245,Toru Taniguchi,2
290,T245,T245,Nick Taylor,2
291,T245,T245,Esteban Toledo,2
292,T245,T245,Peter Tomasulo,2
293,T245,T245,Jon Turcott,2
294,T245,T245,Drew Weaver,2
