,YTD_Rounds_in_60s_Streak_RANK THIS WEEK,YTD_Rounds_in_60s_Streak_RANK LAST WEEK,YTD_Rounds_in_60s_Streak_PLAYER NAME,YTD_Rounds_in_60s_Streak_BEST STREAK
127,T76,T76,Tim Petrovic,4
128,T76,T76,Carl Pettersson,4
129,T76,T76,Dicky Pride,4
130,T76,T76,Chris Riley,4
131,T76,T76,Brett Rumford,4
132,T76,T76,Adam Scott,4
133,T76,T76,John Senden,4
134,T76,T76,Vijay Singh,4
135,T76,T76,Bob Sowards,4
136,T76,T76,Vaughn Taylor,4
137,T76,T76,Nicholas Thompson,4
138,T76,T76,Jhonattan Vegas,4
139,T76,T76,Camilo Villegas,4
140,T76,T76,Johnson Wagner,4
141,T76,T76,Charles Warren,4
142,T76,T76,Boo Weekley,4
143,T76,T76,Jay Williamson,4
144,T76,T76,Casey Wittenberg,4
145,T76,T76,Y.E. Yang,4
146,T147,T147,Stuart Appleby,3
147,T147,T147,Ryan Armour,3
148,T147,T147,Notah Begay III,3
149,T147,T147,Jason Bohn,3
150,T147,T147,Olin Browne,3
151,T147,T147,Tom Byrum,3
152,T147,T147,Ángel Cabrera,3
153,T147,T147,Alex Cejka,3
154,T147,T147,Paul Claxton,3
155,T147,T147,José Coceres,3
156,T147,T147,Fred Couples,3
157,T147,T147,Marco Dawson,3
158,T147,T147,David Duval,3
159,T147,T147,Ernie Els,3
160,T147,T147,Nick Flanagan,3
161,T147,T147,Fred Funk,3
162,T147,T147,Sergio Garcia,3
163,T147,T147,Robert Garrigus,3
164,T147,T147,Retief Goosen,3
165,T147,T147,Paul Goydos,3
166,T147,T147,Nathan Green,3
167,T147,T147,Mathias Grönberg,3
168,T147,T147,J.P. Hayes,3
169,T147,T147,Bob Heintz,3
170,T147,T147,J.B. Holmes,3
171,T147,T147,Trevor Immelman,3
172,T147,T147,Richard Johnson,3
173,T147,T147,Richard Johnson,3
174,T147,T147,Matt Jones,3
175,T147,T147,Craig Kanada,3
176,T147,T147,Doug LaBelle II,3
177,T147,T147,Martin Laird,3
178,T147,T147,Stephen Leaney,3
179,T147,T147,J.L. Lewis,3
180,T147,T147,Steve Lowery,3
181,T147,T147,Will MacKenzie,3
182,T147,T147,Jeff Maggert,3
183,T147,T147,Shigeki Maruyama,3
184,T147,T147,Bob May,3
185,T147,T147,Yusaku Miyazato,3
186,T147,T147,Jin Park,3
187,T147,T147,Corey Pavin,3
188,T147,T147,Ted Purdy,3
189,T147,T147,Brett Quigley,3
190,T147,T147,Jeff Quinney,3
191,T147,T147,Alvaro Quiros,3
192,T147,T147,Tag Ridings,3
193,T147,T147,Andres Romero,3
194,T147,T147,Tom Scherrer,3
195,T147,T147,Michael Sim,3
196,T147,T147,Brandt Snedeker,3
197,T147,T147,Kevin Stadler,3
198,T147,T147,Scott Sterling,3
199,T147,T147,Steve Stricker,3
200,T147,T147,Roland Thatcher,3
201,T147,T147,Michael Thompson,3
202,T147,T147,David Toms,3
203,T147,T147,D.J. Trahan,3
204,T147,T147,Kirk Triplett,3
205,T147,T147,Lee Westwood,3
206,T147,T147,Garrett Willis,3
207,T208,T208,Paul Azinger,2
208,T208,T208,Craig Barlow,2
209,T208,T208,Ryan Blaum,2
210,T208,T208,Michael Bradley,2
211,T208,T208,Andrew Buckle,2
212,T208,T208,Mark Calcavecchia,2
213,T208,T208,Darren Clarke,2
214,T208,T208,John Daly,2
215,T208,T208,Luke Donald,2
216,T208,T208,Nick Dougherty,2
217,T208,T208,John Douma,2
218,T208,T208,Kenneth Ferrie,2
219,T208,T208,Dan Forsman,2
220,T208,T208,Cody Freeman,2
221,T208,T208,"Jim Gallagher, Jr.",2
222,T208,T208,Jeff Gove,2
223,T208,T208,Rob Grube,2
224,T208,T208,Padraig Harrington,2
225,T208,T208,Grégory Havret,2
226,T208,T208,Freddie Jacobson,2
227,T208,T208,Brendan Jones,2
228,T208,T208,Neal Lancaster,2
229,T208,T208,Tom Lehman,2
230,T208,T208,Spencer Levin,2
231,T208,T208,WC Liang,2
232,T208,T208,Pablo Martin Benavides,2
233,T208,T208,Daisuke Maruyama,2
234,T208,T208,Jim McGovern,2
235,T208,T208,Larry Mize,2
236,T208,T208,Arron Oberholser,2
237,T208,T208,D.A. Points,2
238,T208,T208,Stephen Poole,2
239,T208,T208,Ian Poulter,2
240,T208,T208,Nick Price,2
241,T208,T208,John Rollins,2
242,T208,T208,Justin Rose,2
243,T208,T208,Webb Simpson,2
244,T208,T208,Chris Smith,2
245,T208,T208,Paul Stankowski,2
246,T208,T208,Henrik Stenson,2
247,T208,T208,Kyle Thompson,2
248,T208,T208,Esteban Toledo,2
249,T208,T208,Jon Turcott,2
250,T208,T208,Drew Weaver,2
251,T208,T208,Ron Whittaker,2
