,Driving_Pct._260-280_Measured_RANK THIS WEEK,Driving_Pct._260-280_Measured_RANK LAST WEEK,Driving_Pct._260-280_Measured_PLAYER NAME,Driving_Pct._260-280_Measured_ROUNDS,Driving_Pct._260-280_Measured_%,Driving_Pct._260-280_Measured_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_Measured_TOTAL DRVS - OVERALL,Driving_Pct._260-280_Measured_RELATIVE TO PAR
102,T102,,Martin Laird,83,18.18,28,154,-0.07
103,104,,Andres Gonzales,73,18.12,25,138,E
104,105,,Billy Horschel,88,17.68,29,164,+0.07
105,106,,Sung Kang,104,17.55,33,188,+0.21
106,107,,Miguel Angel Carballo,63,17.54,20,114,+0.05
107,T108,,Bill Haas,92,16.9,24,142,-0.25
108,T108,,Hunter Mahan,73,16.9,24,142,-0.21
109,T110,,Troy Merritt,82,16.89,25,148,E
110,T110,,Richy Werenski,81,16.89,25,148,+0.24
111,112,,J.J. Henry,92,16.86,29,172,-0.03
112,T113,,Jason Dufner,89,16.67,24,144,-0.13
113,T113,,James Hahn,96,16.67,28,168,+0.21
114,115,,Lucas Glover,93,16.48,29,176,E
115,116,,Matt Every,76,16.43,23,140,+0.26
116,117,,Russell Knox,75,16.07,18,112,-0.11
117,118,,Robert Streb,98,15.91,28,176,+0.25
118,119,,Rickie Fowler,78,15.83,19,120,+0.37
119,120,,Patton Kizzire,84,15.79,24,152,+0.21
120,121,,Emiliano Grillo,90,15.49,22,142,+0.05
121,122,,Dominic Bozzelli,69,15.38,20,130,+0.05
122,123,,Charl Schwartzel,63,15.22,14,92,-0.14
123,124,,Ben Martin,86,15.19,24,158,-0.08
124,125,,Rick Lamb,54,15.0,15,100,+0.07
125,126,,Seung-Yul Noh,91,14.94,26,174,-0.12
126,127,,Patrick Reed,107,14.88,25,168,-0.24
127,T128,,Shane Lowry,52,14.86,11,74,-0.36
128,T128,,Phil Mickelson,85,14.86,22,148,+0.09
129,130,,Jimmy Walker,68,14.71,15,102,+0.33
130,T131,,Patrick Cantlay,52,14.58,14,96,-0.36
131,T131,,Louis Oosthuizen,69,14.58,14,96,-0.21
132,133,,Jordan Spieth,85,14.39,19,132,E
133,134,,Seamus Power,86,14.38,23,160,-0.09
134,T135,,Paul Casey,94,14.29,20,140,+0.05
135,T135,,Sergio Garcia,65,14.29,12,84,+0.08
136,137,,Retief Goosen,52,14.13,13,92,E
137,138,,Charley Hoffman,112,14.06,27,192,+0.19
138,139,,Sebastián Muñoz,51,13.83,13,94,+0.15
139,140,,Tag Ridings,67,13.56,16,118,+0.06
140,141,,Bryson DeChambeau,91,13.53,23,170,-0.17
141,142,,Byeong Hun An,77,13.39,15,112,+0.47
142,143,,Bud Cauley,92,13.37,23,172,+0.09
143,144,,Daniel Berger,91,13.24,18,136,E
144,145,,Sean O'Hair,84,13.19,19,144,+0.11
145,146,,Charles Howell III,86,13.16,20,152,+0.10
146,147,,Cody Gribble,79,12.99,20,154,E
147,148,,Keegan Bradley,104,12.77,24,188,+0.17
148,149,,Brian Campbell,55,12.75,13,102,+0.08
149,150,,Gary Woodland,94,12.68,18,142,E
150,151,,Harold Varner III,101,12.63,24,190,+0.21
151,T152,,Graham DeLaet,82,12.5,19,152,E
152,T152,,Jhonattan Vegas,95,12.5,19,152,+0.11
153,154,,Patrick Rodgers,76,12.14,17,140,E
154,155,,Scott Piercy,70,11.82,13,110,E
155,156,,Harris English,84,11.81,17,144,E
156,157,,Scott Stallings,81,11.69,18,154,-0.06
157,158,,Anirban Lahiri,72,11.36,15,132,+0.07
158,159,,Robert Garrigus,78,11.11,16,144,+0.19
159,160,,Nick Watney,75,10.87,15,138,-0.20
160,T161,,Jason Day,71,10.71,12,112,-0.25
161,T161,,Brendan Steele,89,10.71,15,140,+0.27
162,163,,Trey Mullinax,88,10.26,16,156,+0.19
163,164,,Hudson Swafford,94,10.12,17,168,+0.12
164,165,,Tony Finau,106,9.9,19,192,E
165,166,,Martin Flores,88,9.88,16,162,-0.19
166,167,,Matt Jones,64,9.82,11,112,+0.18
167,168,,Smylie Kaufman,76,9.7,13,134,+0.15
168,169,,Justin Rose,66,9.26,10,108,-0.10
169,170,,Jason Kokrak,95,9.2,16,174,+0.06
170,T171,,Jamie Lovemark,98,8.93,15,168,+0.27
171,T171,,Hideki Matsuyama,83,8.93,10,112,-0.30
172,T173,,Rory McIlroy,51,8.82,6,68,+0.50
173,T173,,Bubba Watson,71,8.82,9,102,-0.33
174,175,,Ollie Schniederjans,92,8.62,15,174,-0.07
175,176,,Jon Rahm,90,8.22,12,146,+0.08
176,177,,Brandon Hagy,85,7.79,12,154,+0.17
177,178,,Kevin Chappell,95,7.64,11,144,E
178,179,,J.B. Holmes,83,7.5,9,120,+0.56
179,180,,Xander Schauffele,96,7.14,12,168,+0.25
180,181,,Brooks Koepka,88,7.03,9,128,+0.22
181,T182,,Dustin Johnson,77,6.67,8,120,+0.25
182,T182,,Grayson Murray,94,6.67,12,180,-0.08
183,184,,Justin Thomas,86,6.56,8,122,+0.13
184,185,,Adam Scott,58,6.25,5,80,-0.20
185,186,,Ryan Palmer,61,5.88,6,102,-0.17
186,187,,Kevin Tway,96,5.68,10,176,-0.20
187,188,,Ryan Brehm,83,5.48,8,146,+0.25
188,189,,Andrew Loupe,55,4.81,5,104,-0.20
189,190,,Luke List,102,4.08,8,196,-0.38
