,Driving_Pct._240-260_Measured_RANK THIS WEEK,Driving_Pct._240-260_Measured_RANK LAST WEEK,Driving_Pct._240-260_Measured_PLAYER NAME,Driving_Pct._240-260_Measured_ROUNDS,Driving_Pct._240-260_Measured_%,Driving_Pct._240-260_Measured_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_Measured_TOTAL DRVS - OVERALL,Driving_Pct._240-260_Measured_RELATIVE TO PAR
33,34,,Chez Reavie,98,9.2,16.0,174,+0.13
34,35,,Tyrone Van Aswegen,105,9.14,17.0,186,+0.59
35,36,,Vaughn Taylor,90,8.93,15.0,168,-0.47
36,37,,William McGirt,89,8.9,13.0,146,+0.15
37,T38,,Whee Kim,74,8.82,12.0,136,+0.42
38,T38,,Jimmy Walker,68,8.82,9.0,102,+0.22
39,40,,Mark Anderson,54,8.65,9.0,104,E
40,41,,Wesley Bryan,95,8.62,15.0,174,+0.20
41,42,,Derek Fathauer,81,8.45,12.0,142,+0.17
42,T43,,Ryan Blaum,100,8.33,16.0,192,E
43,T43,,Geoff Ogilvy,80,8.33,12.0,144,+0.08
44,45,,Alex Cejka,85,8.22,12.0,146,+0.17
45,46,,Branden Grace,70,8.14,7.0,86,+0.86
46,47,,Chad Campbell,97,8.06,15.0,186,-0.27
47,48,,Russell Knox,75,8.04,9.0,112,-0.11
48,49,,Michael Kim,94,7.78,14.0,180,-0.07
49,T50,,Si Woo Kim,80,7.63,9.0,118,+0.67
50,T50,,Chris Stroud,67,7.63,9.0,118,E
51,52,,Retief Goosen,52,7.61,7.0,92,+0.71
52,53,,Brett Drewitt,57,7.55,8.0,106,+0.13
53,54,,Chad Collins,66,7.26,9.0,124,E
54,55,,Rod Pampling,71,7.25,10.0,138,+0.60
55,56,,Matt Kuchar,95,7.24,11.0,152,+0.09
56,57,,Chris Kirk,89,7.23,12.0,166,+0.08
57,58,,John Huh,92,7.14,12.0,168,+0.25
58,59,,Emiliano Grillo,90,7.04,10.0,142,+0.10
59,60,,Kevin Na,86,7.03,9.0,128,-0.33
60,61,,Camilo Villegas,76,6.94,10.0,144,+0.20
61,62,,Ryan Moore,82,6.92,9.0,130,-0.33
62,T63,,Ricky Barnes,100,6.82,12.0,176,+0.08
63,T63,,Anirban Lahiri,72,6.82,9.0,132,+0.22
64,65,,Troy Merritt,82,6.76,10.0,148,+0.40
65,66,,Scott Brown,95,6.59,12.0,182,-0.25
66,67,,Scott Piercy,70,6.36,7.0,110,+0.14
67,68,,Cameron Percy,71,6.15,8.0,130,+0.25
68,69,,Miguel Angel Carballo,63,6.14,7.0,114,+1.00
69,70,,Jordan Spieth,85,6.06,8.0,132,-0.13
70,71,,Zach Johnson,81,5.97,8.0,134,E
71,72,,Patton Kizzire,84,5.92,9.0,152,+0.44
72,73,,Danny Lee,93,5.88,10.0,170,+0.20
73,74,,Francesco Molinari,75,5.83,7.0,120,+0.29
74,75,,J.J. Henry,92,5.81,10.0,172,-0.20
75,76,,Kevin Kisner,105,5.77,9.0,156,+0.33
76,77,,Matt Every,76,5.71,8.0,140,E
77,78,,Blayne Barber,77,5.63,8.0,142,+0.50
78,79,,Webb Simpson,102,5.62,10.0,178,+0.20
79,T80,,Ernie Els,52,5.56,4.0,72,-0.50
80,T80,,Brian Harman,104,5.56,10.0,180,E
81,T80,,Brett Stegmaier,78,5.56,8.0,144,+0.25
82,T80,,Johnson Wagner,71,5.56,7.0,126,+0.14
83,84,,Steven Bowditch,59,5.45,6.0,110,+0.50
84,T85,,C.T. Pan,88,5.36,9.0,168,+0.22
85,T85,,Kyle Reifers,96,5.36,9.0,168,+0.11
86,T87,,Sung Kang,104,5.32,10.0,188,+0.50
87,T87,,Sebastián Muñoz,51,5.32,5.0,94,E
88,89,,Louis Oosthuizen,69,5.21,5.0,96,-0.20
89,90,,Cody Gribble,79,5.19,8.0,154,+0.25
90,91,,Ollie Schniederjans,92,5.17,9.0,174,E
91,92,,Robert Streb,98,5.11,9.0,176,+0.67
92,93,,Ben Martin,86,5.06,8.0,158,-0.25
93,T94,,J.B. Holmes,83,5.0,6.0,120,E
94,T94,,Rick Lamb,54,5.0,5.0,100,E
95,T94,,Cameron Smith,86,5.0,8.0,160,+0.13
96,97,,Martin Flores,88,4.94,8.0,162,+0.50
97,98,,Brad Fritsch,56,4.81,5.0,104,-0.40
98,99,,J.J. Spaun,92,4.65,8.0,172,+0.25
99,100,,Seung-Yul Noh,91,4.6,8.0,174,+0.13
100,101,,Scott Stallings,81,4.55,7.0,154,+0.14
101,102,,Gonzalo Fernandez-Castaño,63,4.46,5.0,112,E
102,T103,,Daniel Berger,91,4.41,6.0,136,+0.50
103,T103,,Shawn Stefani,72,4.41,6.0,136,+0.50
104,105,,Andres Gonzales,73,4.35,6.0,138,E
105,106,,Fabián Gómez,61,4.24,5.0,118,+0.20
106,107,,Bill Haas,92,4.23,6.0,142,-0.17
107,108,,Nick Taylor,97,4.21,8.0,190,+0.25
108,T109,,Patrick Cantlay,52,4.17,4.0,96,+0.25
109,T109,,Sean O'Hair,84,4.17,6.0,144,+0.17
110,T109,,Ian Poulter,72,4.17,5.0,120,-0.20
111,T109,,Xander Schauffele,96,4.17,7.0,168,-0.14
112,113,,Aaron Baddeley,61,4.08,4.0,98,+0.75
113,T114,,Marc Leishman,94,4.05,6.0,148,-0.17
114,T114,,Shane Lowry,52,4.05,3.0,74,+0.67
115,116,,Jhonattan Vegas,95,3.95,6.0,152,-0.17
116,117,,Ryan Palmer,61,3.92,4.0,102,+0.25
117,T118,,Dominic Bozzelli,69,3.85,5.0,130,+0.60
118,T118,,Pat Perez,93,3.85,6.0,156,+0.17
119,T118,,Rory Sabbatini,71,3.85,5.0,130,+0.20
120,121,,Seamus Power,86,3.75,6.0,160,+0.50
121,T122,,Adam Hadwin,98,3.57,6.0,168,E
122,T122,,Patrick Reed,107,3.57,6.0,168,-0.33
123,124,,Jim Herman,77,3.52,5.0,142,E
124,125,,Robert Garrigus,78,3.47,5.0,144,+0.20
125,126,,Boo Weekley,75,3.42,5.0,146,+0.20
126,127,,Phil Mickelson,85,3.38,5.0,148,+0.60
127,128,,Rickie Fowler,78,3.33,4.0,120,-0.50
128,129,,Harold Varner III,101,3.16,6.0,190,E
129,130,,Smylie Kaufman,76,2.99,4.0,134,+0.25
130,131,,James Hahn,96,2.98,5.0,168,+0.20
131,T132,,Bryson DeChambeau,91,2.94,5.0,170,+0.20
132,T132,,J.T. Poston,95,2.94,5.0,170,+0.40
133,134,,Bud Cauley,92,2.91,5.0,172,E
134,135,,Stewart Cink,93,2.87,5.0,174,-0.20
135,T136,,Jonas Blixt,74,2.86,4.0,140,+0.50
136,T136,,Sam Saunders,76,2.86,4.0,140,-0.50
137,T136,,Brendan Steele,89,2.86,4.0,140,E
138,T139,,Morgan Hoffmann,92,2.84,5.0,176,+0.60
139,T139,,Kevin Streelman,90,2.84,5.0,176,-0.20
140,T141,,Kelly Kraft,75,2.82,4.0,142,+0.50
141,T141,,Hunter Mahan,73,2.82,4.0,142,-0.25
142,T143,,Kevin Chappell,95,2.78,4.0,144,+0.50
143,T143,,Jason Dufner,89,2.78,4.0,144,-0.50
144,T143,,Harris English,84,2.78,4.0,144,+0.25
145,T143,,Justin Rose,66,2.78,3.0,108,-0.67
146,T147,,Ryan Brehm,83,2.74,4.0,146,+0.25
147,T147,,Jon Rahm,90,2.74,4.0,146,-0.75
148,T149,,Byeong Hun An,77,2.68,3.0,112,E
149,T149,,Jason Day,71,2.68,3.0,112,+1.67
150,151,,Charley Hoffman,112,2.6,5.0,192,E
151,152,,Kyle Stanley,104,2.55,5.0,196,+0.20
152,153,,Mackenzie Hughes,106,2.45,5.0,204,-0.40
153,154,,Billy Horschel,88,2.44,4.0,164,-0.25
154,155,,Sergio Garcia,65,2.38,2.0,84,E
155,156,,David Lingmerth,79,2.24,3.0,134,-0.33
156,157,,Charl Schwartzel,63,2.17,2.0,92,E
157,158,,Paul Casey,94,2.14,3.0,140,+0.33
158,159,,Luke List,102,2.04,4.0,196,+0.75
159,160,,Richy Werenski,81,2.03,3.0,148,E
160,T161,,Graham DeLaet,82,1.97,3.0,152,+1.33
161,T161,,Charles Howell III,86,1.97,3.0,152,E
162,163,,Brian Campbell,55,1.96,2.0,102,E
163,164,,Martin Laird,83,1.95,3.0,154,E
164,165,,Trey Mullinax,88,1.92,3.0,156,+0.67
165,T166,,Matt Jones,64,1.79,2.0,112,+0.50
166,T166,,Jamie Lovemark,98,1.79,3.0,168,-0.33
167,T166,,Hideki Matsuyama,83,1.79,2.0,112,-0.50
168,169,,Lucas Glover,93,1.7,3.0,176,+0.67
169,170,,Grayson Murray,94,1.67,3.0,180,E
170,171,,Justin Thomas,86,1.64,2.0,122,-0.50
171,172,,Julián Etulain,68,1.59,2.0,126,+0.50
172,173,,Brooks Koepka,88,1.56,2.0,128,-0.50
173,174,,Patrick Rodgers,76,1.43,2.0,140,+0.50
174,175,,Brandon Hagy,85,1.3,2.0,154,E
175,176,,Adam Scott,58,1.25,1.0,80,+1.00
176,T177,,Rafa Cabrera Bello,63,1.19,1.0,84,E
177,T177,,Hudson Swafford,94,1.19,2.0,168,E
178,179,,Jason Kokrak,95,1.15,2.0,174,E
179,180,,Kevin Tway,96,1.14,2.0,176,E
180,181,,Keegan Bradley,104,1.06,2.0,188,+1.00
181,182,,Tony Finau,106,1.04,2.0,192,E
182,183,,Bubba Watson,71,0.98,1.0,102,E
183,184,,Andrew Loupe,55,0.96,1.0,104,E
184,185,,Tag Ridings,67,0.85,1.0,118,E
185,186,,Nick Watney,75,0.72,1.0,138,E
186,187,,Russell Henley,99,0.59,1.0,170,+1.00
187,T188,,Dustin Johnson,77,0.0,,120,E
188,T188,,Rory McIlroy,51,0.0,,68,E
189,T188,,Gary Woodland,94,0.0,,142,E
