,Approach__200_yards_RTP_Score_RANK THIS WEEK,Approach__200_yards_RTP_Score_RANK LAST WEEK,Approach__200_yards_RTP_Score_PLAYER NAME,Approach__200_yards_RTP_Score_ROUNDS,Approach__200_yards_RTP_Score_AVG RTP
103,T103,T103,Joe Ogilvie,104,-0.16699999999999998
104,T105,T105,Robert Allenby,93,-0.166
105,T105,T105,David Frost,78,-0.166
106,T105,T105,Corey Pavin,83,-0.166
107,T108,T108,Arjun Atwal,85,-0.165
108,T108,T108,Notah Begay III,71,-0.165
109,T110,T110,Lee Janzen,84,-0.16399999999999998
110,T110,T110,Brian Kortan,65,-0.16399999999999998
111,T110,T110,Kirk Triplett,88,-0.16399999999999998
112,113,113,Hunter Mahan,94,-0.162
113,114,114,Scott Verplank,92,-0.161
114,T115,T115,Guy Boros,64,-0.16
115,T115,T115,Glen Day,101,-0.16
116,117,117,Tom Carter,113,-0.159
117,118,118,Tim Petrovic,111,-0.156
118,T119,T119,Rich Barcelo,67,-0.155
119,T119,T119,Tripp Isenhour,55,-0.155
120,T119,T119,Freddie Jacobson,83,-0.155
121,T119,T119,Richard Johnson,102,-0.155
122,123,123,Davis Love III,85,-0.154
123,124,124,Jerry Kelly,113,-0.153
124,T125,T125,Tom Byrum,83,-0.152
125,T125,T125,Dan Olsen,75,-0.152
126,127,127,Pat Perez,102,-0.15
127,128,128,Stephen Ames,97,-0.149
128,129,129,Tommy Armour III,87,-0.14800000000000002
129,130,130,Kris Cox,73,-0.147
130,131,131,Hank Kuehne,91,-0.145
131,132,132,Neal Lancaster,106,-0.14400000000000002
132,T133,T133,Michael Allen,87,-0.142
133,T133,T133,Arron Oberholser,77,-0.142
134,T135,T135,Justin Leonard,90,-0.14
135,T135,T135,Steve Lowery,91,-0.14
136,T137,T137,Mathias Grönberg,91,-0.139
137,T137,T137,Patrick Sheehan,113,-0.139
138,139,139,Kent Jones,99,-0.138
139,140,140,Chris Couch,55,-0.136
140,T141,T141,Alex Cejka,76,-0.135
141,T141,T141,Brent Geiberger,94,-0.135
142,T141,T141,Chris Riley,78,-0.135
143,T144,T144,David Branshaw,84,-0.131
144,T144,T144,Zach Johnson,109,-0.131
145,T146,T146,Fred Funk,97,-0.13
146,T146,T146,Jay Williamson,100,-0.13
147,148,148,Bob Estes,73,-0.129
148,149,149,J.P. Hayes,79,-0.127
149,150,150,Justin Rose,77,-0.126
150,T151,T151,Steve Elkington,64,-0.125
151,T151,T151,Steve Flesch,109,-0.125
152,153,153,Steve Stricker,81,-0.124
153,T154,T154,Billy Mayfair,109,-0.11900000000000001
154,T154,T154,José María Olazábal,56,-0.11900000000000001
155,T156,T156,K.J. Choi,83,-0.11699999999999999
156,T156,T156,Danny Ellis,81,-0.11699999999999999
157,158,158,Kevin Na,100,-0.11599999999999999
158,T159,T159,Mark Brooks,72,-0.115
159,T159,T159,Robert Gamez,103,-0.115
160,T159,T159,Bob Tway,90,-0.115
161,162,162,Nick Price,51,-0.114
162,163,163,Sergio Garcia,65,-0.109
163,164,164,Heath Slocum,92,-0.10800000000000001
164,T165,T165,John Cook,57,-0.102
165,T165,T165,Joey Sindelar,100,-0.102
166,167,167,Gene Sauers,83,-0.10099999999999999
167,168,168,Todd Hamilton,92,-0.1
168,169,169,Craig Perks,75,-0.099
169,170,170,Stephen Leaney,84,-0.098
170,171,171,Olin Browne,92,-0.095
171,172,172,Len Mattiace,75,-0.094
172,173,173,Russ Cochran,61,-0.091
173,T174,T174,John Riegger,53,-0.09
174,T174,T174,Loren Roberts,81,-0.09
175,176,176,Pat Bates,99,-0.08900000000000001
176,177,177,Hirofumi Miyase,65,-0.084
177,178,178,Spike McRoy,93,-0.083
178,179,179,Bob Burns,88,-0.079
179,T180,T180,Tim Clark,84,-0.077
180,T180,T180,Niclas Fasth,61,-0.077
181,182,182,Ben Curtis,56,-0.07400000000000001
182,183,183,Robert Damron,92,-0.07200000000000001
183,184,184,Craig Bowden,83,-0.068
184,185,185,Andre Stolz,53,-0.067
185,186,186,Esteban Toledo,92,-0.066
186,187,187,Brad Faxon,94,-0.065
187,188,188,Scott Simpson,55,-0.061
188,189,189,Blaine McCallister,68,-0.06
189,T190,T190,Skip Kendall,99,-0.046
190,T190,T190,David Morland IV,73,-0.046
191,192,192,Omar Uresti,85,-0.03
192,193,193,Bernhard Langer,59,-0.028999999999999998
193,194,194,Dicky Pride,66,-0.023
194,195,195,Mark O'Meara,58,0.026000000000000002
195,196,196,David Gossett,57,0.034
