,GIR_Percentage_-_175-200_yards_RANK THIS WEEK,GIR_Percentage_-_175-200_yards_RANK LAST WEEK,GIR_Percentage_-_175-200_yards_PLAYER NAME,GIR_Percentage_-_175-200_yards_ROUNDS,GIR_Percentage_-_175-200_yards_%,GIR_Percentage_-_175-200_yards_GREENS HIT,GIR_Percentage_-_175-200_yards_TOTAL HOLES,GIR_Percentage_-_175-200_yards_RELATIVE TO PAR
124,125,125,Scott McCarron,88,52.74,106,201,-0.12
125,126,126,Steve Pate,71,52.66,109,207,-0.06
126,127,127,Dan Olsen,75,52.63,100,190,-0.11
127,128,128,Tom Byrum,83,52.61,151,287,-0.13
128,129,129,David Morland IV,73,52.56,123,234,-0.16
129,130,130,Mark Calcavecchia,79,52.54,93,177,-0.17
130,131,131,Ryan Palmer,103,52.53,135,257,-0.03
131,132,132,Joe Ogilvie,104,52.49,137,261,-0.15
132,133,133,Craig Perks,75,52.41,98,187,-0.04
133,134,134,Hirofumi Miyase,65,52.33,101,193,-0.20
134,135,135,Jay Delsing,76,52.22,106,203,-0.08
135,136,136,Blaine McCallister,68,52.11,111,213,-0.11
136,137,137,David Peoples,82,52.05,127,244,-0.14
137,138,138,Kevin Sutherland,86,51.97,119,229,-0.10
138,139,139,Hunter Mahan,94,51.91,122,235,-0.07
139,140,140,Brad Faxon,94,51.82,142,274,-0.21
140,141,141,Vaughn Taylor,84,51.69,107,207,-0.08
141,142,142,Dan Forsman,79,51.68,123,238,-0.07
142,143,143,Corey Pavin,83,51.64,142,275,-0.10
143,144,144,Spike McRoy,93,51.58,147,285,-0.03
144,145,145,David Frost,78,51.55,133,258,-0.13
145,146,146,Loren Roberts,81,51.36,132,257,-0.17
146,147,147,Jesper Parnevik,86,51.33,116,226,-0.15
147,148,148,Brenden Pappas,111,51.31,137,267,-0.11
148,149,149,Tag Ridings,53,51.28,60,117,-0.07
149,150,150,Jason Bohn,98,51.22,126,246,-0.12
150,151,151,Kris Cox,73,51.16,88,172,-0.06
151,T152,T152,Robert Damron,92,51.07,143,280,-0.12
152,T152,T152,Matt Kuchar,83,51.07,119,233,-0.03
153,154,154,Danny Ellis,81,51.04,98,192,-0.13
154,155,155,Greg Chalmers,70,50.97,105,206,-0.16
155,156,156,Rocco Mediate,53,50.93,55,108,-0.04
156,157,157,Matt Gogel,86,50.85,120,236,-0.14
157,158,158,Peter Lonard,68,50.62,82,162,-0.13
158,159,159,J.L. Lewis,106,50.56,135,267,-0.14
159,160,160,Ken Duke,89,50.39,129,256,-0.05
160,161,161,Rich Beem,81,50.33,76,151,-0.03
161,162,162,Steve Lowery,91,50.23,107,213,-0.13
162,163,163,Dean Wilson,99,50.17,151,301,-0.17
163,T164,T164,Paul Azinger,75,50.0,112,224,-0.19
164,T164,T164,Darren Clarke,54,50.0,55,110,-0.16
165,T164,T164,Mark Hensby,97,50.0,143,286,-0.19
166,167,167,Chris Riley,78,49.74,94,189,-0.16
167,168,168,J.P. Hayes,79,49.73,93,187,-0.19
168,169,169,Harrison Frazar,86,49.7,82,165,-0.17
169,T170,T170,Scott Hend,81,49.69,81,163,-0.12
170,T170,T170,José María Olazábal,56,49.69,80,161,-0.21
171,172,172,Gene Sauers,83,49.64,136,274,-0.10
172,173,173,Dennis Paulson,71,48.97,95,194,-0.06
173,174,174,Ben Crane,92,48.51,130,268,-0.11
174,175,175,Omar Uresti,85,48.35,132,273,-0.06
175,176,176,Aaron Baddeley,87,48.12,128,266,-0.09
176,177,177,Niclas Fasth,61,48.1,76,158,-0.11
177,178,178,Mark Brooks,72,47.96,94,196,-0.15
178,179,179,Deane Pappas,72,47.9,80,167,-0.10
179,180,180,Tom Carter,113,47.55,136,286,-0.15
180,181,181,Dicky Pride,66,47.25,86,182,-0.05
181,182,182,Jonathan Byrd,85,47.06,96,204,-0.26
182,183,183,Andre Stolz,53,46.67,63,135,-0.17
183,184,184,Craig Parry,52,46.56,61,131,-0.13
184,185,185,Steve Stricker,81,46.3,119,257,-0.14
185,186,186,Cliff Kresge,89,46.24,123,266,-0.08
186,187,187,Brian Gay,96,46.04,157,341,-0.15
187,188,188,Esteban Toledo,92,45.61,130,285,-0.07
188,189,189,Tommy Tolles,67,45.14,79,175,-0.13
189,190,190,Arjun Atwal,85,44.69,101,226,-0.15
190,191,191,Len Mattiace,75,44.4,115,259,-0.12
191,192,192,Tim Petrovic,111,44.31,113,255,-0.13
192,193,193,Todd Fischer,104,44.05,137,311,-0.12
193,194,194,Kevin Muncrief,50,41.41,53,128,E
194,195,195,Chris Couch,55,40.71,46,113,-0.04
195,196,196,David Gossett,57,33.14,56,169,-0.04
