,Approaches__200_yards-Rgh_RTP_RANK THIS WEEK,Approaches__200_yards-Rgh_RTP_RANK LAST WEEK,Approaches__200_yards-Rgh_RTP_PLAYER NAME,Approaches__200_yards-Rgh_RTP_ROUNDS,Approaches__200_yards-Rgh_RTP_AVG RTP
56,T57,T57,Craig Barlow,80,-.200
57,T57,T57,Danny Briggs,85,-.200
58,T57,T57,Kevin Na,100,-.200
59,T57,T57,John Riegger,53,-.200
60,T57,T57,Roger Tambellini,81,-.200
61,62,62,Michael Allen,87,-.196
62,63,63,Joe Ogilvie,104,-.195
63,64,64,Mathias Grönberg,91,-.192
64,T65,T65,Briny Baird,100,-.188
65,T65,T65,Freddie Jacobson,83,-.188
66,67,67,Darren Clarke,54,-.182
67,T68,T68,Russ Cochran,61,-.174
68,T68,T68,Scott Hoch,52,-.174
69,70,70,Patrick Sheehan,113,-.171
70,T71,T71,Bart Bryant,73,-.167
71,T71,T71,Steve Flesch,109,-.167
72,T71,T71,Nick Price,51,-.167
73,74,74,Stephen Ames,97,-.163
74,75,75,Kenny Perry,79,-.161
75,T76,T76,Lucas Glover,95,-.158
76,T76,T76,Dan Olsen,75,-.158
77,T78,T78,Ben Crane,92,-.156
78,T78,T78,Jeff Sluman,98,-.156
79,80,80,Sergio Garcia,65,-.154
80,T81,T81,Mark Calcavecchia,79,-.143
81,T81,T81,Geoff Ogilvy,91,-.143
82,83,83,Shigeki Maruyama,93,-.140
83,84,84,Kevin Sutherland,86,-.130
84,85,85,Brett Quigley,102,-.128
85,86,86,Greg Chalmers,70,-.122
86,87,87,Arron Oberholser,77,-.120
87,88,88,Cliff Kresge,89,-.119
88,89,89,Danny Ellis,81,-.115
89,T90,T90,Jay Delsing,76,-.111
90,T90,T90,Tim Petrovic,111,-.111
91,T90,T90,John Senden,99,-.111
92,93,93,Aaron Baddeley,87,-.109
93,94,94,Glen Day,101,-.107
94,T95,T95,Joe Durant,85,-.105
95,T95,T95,Andre Stolz,53,-.105
96,97,97,Neal Lancaster,106,-.104
97,98,98,Luke Donald,72,-.103
98,T99,T99,J.J. Henry,103,-.100
99,T99,T99,Scott McCarron,88,-.100
100,101,101,Jason Dufner,79,-.098
101,102,102,Hank Kuehne,91,-.096
102,103,103,Bernhard Langer,59,-.095
103,T104,T104,Arjun Atwal,85,-.094
104,T104,T104,Skip Kendall,99,-.094
105,106,106,Robert Gamez,103,-.093
106,T107,T107,Bob Estes,73,-.087
107,T107,T107,Dicky Pride,66,-.087
108,T109,T109,Jeff Brehaut,106,-.083
109,T109,T109,Jay Haas,84,-.083
110,T109,T109,Rocco Mediate,53,-.083
111,T112,T112,David Frost,78,-.080
112,T112,T112,John Rollins,90,-.080
113,114,114,Dan Forsman,79,-.077
114,115,115,Chris DiMarco,105,-.074
115,T116,T116,Dudley Hart,60,-.067
116,T116,T116,Jeff Maggert,60,-.067
117,T118,T118,Mark Hensby,97,-.065
118,T118,T118,Lee Janzen,84,-.065
119,T120,T120,Rich Barcelo,67,-.063
120,T120,T120,Rory Sabbatini,89,-.063
121,T120,T120,Duffy Waldorf,79,-.063
122,123,123,Fred Funk,97,-.059
123,T124,T124,D.J. Brigman,79,-.056
124,T124,T124,Steve Stricker,81,-.056
125,126,126,Ted Purdy,114,-.054
126,127,127,Jesper Parnevik,86,-.053
127,T128,T128,John Daly,79,-.051
128,T128,T128,Ken Duke,89,-.051
129,T130,T130,Tim Clark,84,-.045
130,T130,T130,Adam Scott,55,-.045
131,132,132,Carlos Franco,99,-.038
132,133,133,Billy Andrade,104,-.036
133,134,134,Jonathan Kaye,79,-.029
134,T135,T135,Cameron Beckman,99,-.022
135,T135,T135,Charles Howell III,104,-.022
136,T137,T137,Notah Begay III,71,E
137,T137,T137,José Coceres,68,E
138,T137,T137,Mike Heinen,53,E
139,T137,T137,Jerry Kelly,113,E
140,T137,T137,Blaine McCallister,68,E
141,T137,T137,Scott Simpson,55,E
142,T137,T137,Mike Weir,75,E
143,T137,T137,Jay Williamson,100,E
144,145,145,Shaun Micheel,93,+.030
145,T146,T146,Chris Couch,55,+.038
146,T146,T146,Hidemichi Tanaka,89,+.038
147,148,148,Loren Roberts,81,+.042
148,149,149,Rich Beem,81,+.043
149,150,150,K.J. Choi,83,+.045
150,151,151,Gene Sauers,83,+.050
151,152,152,Len Mattiace,75,+.059
152,153,153,Matt Kuchar,83,+.061
153,154,154,Billy Mayfair,109,+.063
154,155,155,Matt Gogel,86,+.067
155,156,156,Brian Gay,96,+.069
156,T157,T157,Richard Johnson,102,+.071
157,T157,T157,Mark Wilson,62,+.071
158,159,159,Pat Perez,102,+.077
159,160,160,Craig Perks,75,+.080
160,161,161,Pat Bates,99,+.086
161,162,162,Steve Pate,71,+.094
162,163,163,Omar Uresti,85,+.100
163,164,164,Brad Faxon,94,+.103
164,165,165,Daniel Chopra,108,+.105
165,166,166,Todd Fischer,104,+.106
166,167,167,Kirk Triplett,88,+.111
167,168,168,Todd Hamilton,92,+.121
168,169,169,Robert Damron,92,+.125
169,170,170,Fred Couples,54,+.148
170,171,171,Tom Pernice Jr.,103,+.149
171,172,172,Olin Browne,92,+.154
172,173,173,Corey Pavin,83,+.156
173,174,174,Mark Brooks,72,+.160
174,175,175,José María Olazábal,56,+.167
175,176,176,Tripp Isenhour,55,+.174
176,177,177,J.P. Hayes,79,+.182
177,178,178,Spike McRoy,93,+.185
178,179,179,Guy Boros,64,+.206
179,T180,T180,Kevin Muncrief,50,+.208
180,T180,T180,Craig Parry,52,+.208
181,182,182,John Cook,57,+.231
182,183,183,Craig Bowden,83,+.242
183,T184,T184,Tom Byrum,83,+.250
184,T184,T184,Heath Slocum,92,+.250
185,186,186,David Gossett,57,+.259
186,187,187,David Morland IV,73,+.261
187,188,188,Kent Jones,99,+.267
188,189,189,David Peoples,82,+.276
189,190,190,Mark O'Meara,58,+.278
190,191,191,Bob Burns,88,+.290
191,192,192,Hirofumi Miyase,65,+.316
192,193,193,Dean Wilson,99,+.323
193,194,194,Paul Azinger,75,+.324
194,195,195,Esteban Toledo,92,+.400
195,196,196,Stephen Leaney,84,+.435
