,Approach_225-250_yards_RTP_RANK THIS WEEK,Approach_225-250_yards_RTP_RANK LAST WEEK,Approach_225-250_yards_RTP_PLAYER NAME,Approach_225-250_yards_RTP_ROUNDS,Approach_225-250_yards_RTP_AVG RTP
50,T50,T50,Adam Scott,55,-.324
51,52,52,Rod Pampling,98,-.322
52,T53,T53,Charles Howell III,104,-.319
53,T53,T53,Blaine McCallister,68,-.319
54,T53,T53,Bo Van Pelt,107,-.319
55,56,56,Matt Kuchar,83,-.316
56,T57,T57,Stuart Appleby,84,-.315
57,T57,T57,John Senden,99,-.315
58,59,59,Jonathan Kaye,79,-.313
59,60,60,Carlos Franco,99,-.312
60,61,61,J.P. Hayes,79,-.311
61,62,62,Woody Austin,94,-.310
62,T63,T63,David Morland IV,73,-.308
63,T63,T63,Roger Tambellini,81,-.308
64,65,65,Jesper Parnevik,86,-.304
65,T66,T66,Cameron Beckman,99,-.302
66,T66,T66,Dennis Paulson,71,-.302
67,T66,T66,David Toms,80,-.302
68,69,69,Brett Quigley,102,-.300
69,T70,T70,Tom Carter,113,-.299
70,T70,T70,Dean Wilson,99,-.299
71,T72,T72,David Branshaw,84,-.294
72,T72,T72,Darren Clarke,54,-.294
73,T72,T72,Heath Slocum,92,-.294
74,75,75,Retief Goosen,56,-.293
75,76,76,Carl Pettersson,100,-.292
76,77,77,Tommy Armour III,87,-.291
77,T78,T78,Tag Ridings,53,-.290
78,T78,T78,Jeff Sluman,98,-.290
79,80,80,Spike McRoy,93,-.286
80,81,81,Steve Allan,102,-.283
81,T82,T82,Glen Day,101,-.281
82,T82,T82,Mark Hensby,97,-.281
83,T82,T82,Pat Perez,102,-.281
84,85,85,Hirofumi Miyase,65,-.280
85,86,86,Joe Ogilvie,104,-.274
86,T87,T87,Mike Heinen,53,-.273
87,T87,T87,Tommy Tolles,67,-.273
88,89,89,Kenny Perry,79,-.269
89,90,90,Olin Browne,92,-.268
90,T91,T91,Stephen Ames,97,-.267
91,T91,T91,Briny Baird,100,-.267
92,93,93,Kirk Triplett,88,-.266
93,T94,T94,Matt Gogel,86,-.265
94,T94,T94,Rocco Mediate,53,-.265
95,96,96,Scott Hend,81,-.260
96,T97,T97,Billy Andrade,104,-.259
97,T97,T97,Scott Simpson,55,-.259
98,99,99,Hunter Mahan,94,-.258
99,100,100,Richard Johnson,102,-.257
100,101,101,Dan Forsman,79,-.256
101,T102,T102,Alex Cejka,76,-.255
102,T102,T102,Jason Dufner,79,-.255
103,T102,T102,Brad Faxon,94,-.255
104,T102,T102,Todd Hamilton,92,-.255
105,T102,T102,Frank Lickliter II,89,-.255
106,T107,T107,Neal Lancaster,106,-.250
107,T107,T107,Dan Olsen,75,-.250
108,T107,T107,Deane Pappas,72,-.250
109,T110,T110,Jeff Brehaut,106,-.246
110,T110,T110,Daniel Chopra,108,-.246
111,T112,T112,Cliff Kresge,89,-.245
112,T112,T112,Justin Leonard,90,-.245
113,114,114,Kris Cox,73,-.244
114,115,115,Ben Crane,92,-.242
115,116,116,Bob Burns,88,-.240
116,T117,T117,Russ Cochran,61,-.238
117,T117,T117,Stephen Leaney,84,-.238
118,119,119,Shaun Micheel,93,-.237
119,120,120,Brian Gay,96,-.236
120,121,121,Steve Flesch,109,-.234
121,T122,T122,Tom Byrum,83,-.233
122,T122,T122,Joe Durant,85,-.233
123,T122,T122,Kevin Sutherland,86,-.233
124,125,125,David Peoples,82,-.231
125,126,126,Greg Chalmers,70,-.229
126,127,127,Geoff Ogilvy,91,-.227
127,128,128,Jay Haas,84,-.226
128,129,129,John Riegger,53,-.219
129,130,130,Scott McCarron,88,-.218
130,T131,T131,Jason Bohn,98,-.217
131,T131,T131,Fred Funk,97,-.217
132,T131,T131,Ryan Palmer,103,-.217
133,134,134,Bob Estes,73,-.216
134,T135,T135,John Daly,79,-.213
135,T135,T135,David Frost,78,-.213
136,T135,T135,Len Mattiace,75,-.213
137,138,138,Tim Petrovic,111,-.210
138,139,139,Steve Lowery,91,-.207
139,T140,T140,Chad Campbell,100,-.206
140,T140,T140,Zach Johnson,109,-.206
141,142,142,Craig Perks,75,-.205
142,143,143,Robert Damron,92,-.203
143,144,144,Bob Tway,90,-.196
144,T145,T145,Robert Allenby,93,-.194
145,T145,T145,Tripp Isenhour,55,-.194
146,T145,T145,Jerry Kelly,113,-.194
147,T145,T145,Joey Sindelar,100,-.194
148,T145,T145,Scott Verplank,92,-.194
149,150,150,Gene Sauers,83,-.189
150,T151,T151,Mark Calcavecchia,79,-.188
151,T151,T151,Brenden Pappas,111,-.188
152,T153,T153,Kent Jones,99,-.186
153,T153,T153,Shigeki Maruyama,93,-.186
154,155,155,Tom Pernice Jr.,103,-.183
155,T156,T156,Freddie Jacobson,83,-.182
156,T156,T156,Davis Love III,85,-.182
157,T156,T156,Nick Price,51,-.182
158,159,159,Arjun Atwal,85,-.179
159,160,160,Pat Bates,99,-.172
160,161,161,Dicky Pride,66,-.171
161,162,162,Jay Williamson,100,-.169
162,163,163,Niclas Fasth,61,-.167
163,164,164,Todd Fischer,104,-.164
164,T165,T165,Michael Allen,87,-.163
165,T165,T165,Notah Begay III,71,-.163
166,167,167,Steve Stricker,81,-.162
167,168,168,Fred Couples,54,-.161
168,T169,T169,Chris DiMarco,105,-.159
169,T169,T169,Kevin Na,100,-.159
170,171,171,Mark Brooks,72,-.156
171,172,172,Rich Beem,81,-.154
172,173,173,Robert Gamez,103,-.153
173,174,174,J.J. Henry,103,-.148
174,175,175,Steve Elkington,64,-.143
175,176,176,Luke Donald,72,-.140
176,177,177,Patrick Sheehan,113,-.139
177,178,178,Esteban Toledo,92,-.138
178,179,179,Hank Kuehne,91,-.136
179,180,180,John Cook,57,-.133
180,181,181,Brent Geiberger,94,-.130
181,182,182,Andre Stolz,53,-.121
182,183,183,Chris Riley,78,-.106
183,184,184,Mathias Grönberg,91,-.103
184,185,185,José María Olazábal,56,-.100
185,186,186,Danny Ellis,81,-.095
186,187,187,K.J. Choi,83,-.093
187,T188,T188,Stewart Cink,103,-.083
188,T188,T188,Rory Sabbatini,89,-.083
189,190,190,Bernhard Langer,59,-.079
190,191,191,David Gossett,57,-.033
191,T192,T192,Ben Curtis,56,E
192,T192,T192,Skip Kendall,99,E
193,194,194,Craig Barlow,80,+.027
194,195,195,Tim Clark,84,+.042
195,196,196,Mark O'Meara,58,+.045
