,Approach_200-225_yards_RTP_RANK THIS WEEK,Approach_200-225_yards_RTP_RANK LAST WEEK,Approach_200-225_yards_RTP_PLAYER NAME,Approach_200-225_yards_RTP_ROUNDS,Approach_200-225_yards_RTP_AVG RTP
167,168,168,Heath Slocum,92,+.074
168,T169,T169,Spike McRoy,93,+.075
169,T169,T169,Craig Perks,75,+.075
170,171,171,Richard Johnson,102,+.077
171,172,172,Mike Weir,75,+.078
172,173,173,J.P. Hayes,79,+.082
173,174,174,Gene Sauers,83,+.085
174,175,175,Pat Bates,99,+.086
175,176,176,Corey Pavin,83,+.089
176,T177,T177,Olin Browne,92,+.092
177,T177,T177,Todd Hamilton,92,+.092
178,179,179,John Cook,57,+.101
179,180,180,Esteban Toledo,92,+.102
180,T181,T181,Alex Cejka,76,+.111
181,T181,T181,Mark O'Meara,58,+.111
182,T181,T181,John Riegger,53,+.111
183,184,184,Sergio Garcia,65,+.112
184,185,185,Brad Faxon,94,+.113
185,186,186,Kevin Na,100,+.114
186,187,187,Blaine McCallister,68,+.116
187,188,188,Niclas Fasth,61,+.117
188,T189,T189,Robert Damron,92,+.121
189,T189,T189,Billy Mayfair,109,+.121
190,191,191,José María Olazábal,56,+.125
191,192,192,Omar Uresti,85,+.166
192,193,193,Craig Bowden,83,+.168
193,194,194,Hirofumi Miyase,65,+.183
194,195,195,David Morland IV,73,+.204
195,196,196,David Gossett,57,+.267
