,Approach_100-125_yards_RTP_Score_RANK THIS WEEK,Approach_100-125_yards_RTP_Score_RANK LAST WEEK,Approach_100-125_yards_RTP_Score_PLAYER NAME,Approach_100-125_yards_RTP_Score_ROUNDS,Approach_100-125_yards_RTP_Score_AVG RTP
45,T44,T44,Mark Wilson,62,-.170
46,47,47,Shigeki Maruyama,93,-.169
47,48,48,Corey Pavin,83,-.168
48,49,49,Retief Goosen,56,-.164
49,50,50,Brian Bateman,84,-.161
50,T51,T51,Justin Leonard,90,-.158
51,T51,T51,Phil Mickelson,83,-.158
52,53,53,Mark Calcavecchia,79,-.156
53,54,54,Neal Lancaster,106,-.155
54,T55,T55,Bob Burns,88,-.154
55,T55,T55,Sergio Garcia,65,-.154
56,T55,T55,Rory Sabbatini,89,-.154
57,58,58,Craig Bowden,83,-.152
58,59,59,Mark O'Meara,58,-.150
59,60,60,Brian Gay,96,-.149
60,T61,T61,Stephen Ames,97,-.148
61,T61,T61,Stuart Appleby,84,-.148
62,T61,T61,Mark Hensby,97,-.148
63,T61,T61,Jerry Kelly,113,-.148
64,65,65,J.J. Henry,103,-.146
65,66,66,David Morland IV,73,-.145
66,T67,T67,Dan Forsman,79,-.143
67,T67,T67,Dicky Pride,66,-.143
68,69,69,Rich Beem,81,-.142
69,70,70,Ted Purdy,114,-.141
70,71,71,Peter Lonard,68,-.139
71,72,72,Craig Perks,75,-.136
72,73,73,David Toms,80,-.135
73,T74,T74,Daniel Chopra,108,-.133
74,T74,T74,Chris Couch,55,-.133
75,T74,T74,Ernie Els,62,-.133
76,T74,T74,Steve Pate,71,-.133
77,T74,T74,John Rollins,90,-.133
78,T79,T79,Jason Dufner,79,-.131
79,T79,T79,Scott Hend,81,-.131
80,T81,T81,Luke Donald,72,-.130
81,T81,T81,Kent Jones,99,-.130
82,T81,T81,Dennis Paulson,71,-.130
83,84,84,Russ Cochran,61,-.128
84,T85,T85,Freddie Jacobson,83,-.127
85,T85,T85,Shaun Micheel,93,-.127
86,T87,T87,Frank Lickliter II,89,-.126
87,T87,T87,Kevin Sutherland,86,-.126
88,T87,T87,Jay Williamson,100,-.126
89,T90,T90,Paul Azinger,75,-.125
90,T90,T90,Hunter Mahan,94,-.125
91,92,92,K.J. Choi,83,-.120
92,T93,T93,Harrison Frazar,86,-.119
93,T93,T93,Joey Sindelar,100,-.119
94,95,95,Tom Lehman,70,-.118
95,96,96,Rod Pampling,98,-.117
96,97,97,Rich Barcelo,67,-.116
97,T98,T98,Billy Andrade,104,-.113
98,T98,T98,Robert Damron,92,-.113
99,T98,T98,Heath Slocum,92,-.113
100,101,101,Steve Stricker,81,-.111
101,T102,T102,Cameron Beckman,99,-.110
102,T102,T102,David Branshaw,84,-.110
103,104,104,Lee Janzen,84,-.109
104,T105,T105,Arjun Atwal,85,-.108
105,T105,T105,Todd Fischer,104,-.108
106,107,107,Tom Byrum,83,-.107
107,T108,T108,Len Mattiace,75,-.105
108,T108,T108,Spike McRoy,93,-.105
109,T108,T108,David Peoples,82,-.105
110,111,111,Joe Durant,85,-.103
111,112,112,Joe Ogilvie,104,-.100
112,T113,T113,Steve Flesch,109,-.099
113,T113,T113,Jeff Sluman,98,-.099
114,115,115,Scott McCarron,88,-.098
115,116,116,Cliff Kresge,89,-.096
116,T117,T117,Pat Bates,99,-.094
117,T117,T117,Hank Kuehne,91,-.094
118,T117,T117,José María Olazábal,56,-.094
119,120,120,Roland Thatcher,66,-.093
120,121,121,Arron Oberholser,77,-.092
121,122,122,Nick Price,51,-.091
122,123,123,Steve Elkington,64,-.090
123,T124,T124,Lucas Glover,95,-.087
124,T124,T124,Hidemichi Tanaka,89,-.087
125,126,126,Briny Baird,100,-.086
126,T127,T127,Robert Allenby,93,-.085
127,T127,T127,Bart Bryant,73,-.085
128,129,129,Chris Smith,105,-.084
129,T130,T130,Jason Bohn,98,-.082
130,T130,T130,José Coceres,68,-.082
131,132,132,Brent Geiberger,94,-.081
132,133,133,Bernhard Langer,59,-.080
133,134,134,Mike Weir,75,-.079
134,T135,T135,Kevin Na,100,-.078
135,T135,T135,Esteban Toledo,92,-.078
136,T135,T135,Dean Wilson,99,-.078
137,138,138,Jay Delsing,76,-.075
138,T139,T139,Glen Day,101,-.074
139,T139,T139,Hirofumi Miyase,65,-.074
140,T141,T141,Carlos Franco,99,-.073
141,T141,T141,Rocco Mediate,53,-.073
142,T141,T141,Kenny Perry,79,-.073
143,144,144,Jeff Brehaut,106,-.072
144,145,145,Mathias Grönberg,91,-.071
145,T146,T146,Michael Allen,87,-.070
146,T146,T146,J.L. Lewis,106,-.070
147,148,148,John Huston,62,-.068
148,149,149,Carl Pettersson,100,-.065
149,150,150,Grant Waite,79,-.062
150,151,151,Tom Pernice Jr.,103,-.060
151,152,152,D.J. Brigman,79,-.059
152,153,153,Darren Clarke,54,-.056
153,154,154,J.P. Hayes,79,-.055
154,155,155,Tag Ridings,53,-.054
155,T156,T156,Dudley Hart,60,-.052
156,T156,T156,John Riegger,53,-.052
157,T156,T156,Bob Tway,90,-.052
158,T159,T159,Craig Barlow,80,-.050
159,T159,T159,Jonathan Byrd,85,-.050
160,T159,T159,Tim Petrovic,111,-.050
161,T162,T162,Chad Campbell,100,-.049
162,T162,T162,Fred Funk,97,-.049
163,164,164,Jonathan Kaye,79,-.048
164,165,165,Brian Kortan,65,-.046
165,166,166,Ben Crane,92,-.044
166,T167,T167,Tim Herron,84,-.043
167,T167,T167,Deane Pappas,72,-.043
168,T167,T167,Brenden Pappas,111,-.043
169,170,170,Steve Lowery,91,-.038
170,171,171,Billy Mayfair,109,-.037
171,172,172,Davis Love III,85,-.033
172,T173,T173,Woody Austin,94,-.032
173,T173,T173,Kevin Muncrief,50,-.032
174,175,175,Steve Allan,102,-.031
175,176,176,Jeff Maggert,60,-.029
176,177,177,David Frost,78,-.026
177,178,178,Mike Heinen,53,-.020
178,179,179,Tommy Tolles,67,-.012
179,T180,T180,Greg Chalmers,70,-.009
180,T180,T180,Ken Duke,89,-.009
181,182,182,Tom Carter,113,-.007
182,T183,T183,Alex Cejka,76,E
183,T183,T183,Danny Ellis,81,E
184,T183,T183,Andre Stolz,53,E
185,T183,T183,Roger Tambellini,81,E
186,187,187,Gene Sauers,83,+.010
187,T188,T188,Tommy Armour III,87,+.025
188,T188,T188,Scott Simpson,55,+.025
189,190,190,Niclas Fasth,61,+.027
190,191,191,Tripp Isenhour,55,+.037
191,T192,T192,Guy Boros,64,+.038
192,T192,T192,Dan Olsen,75,+.038
193,194,194,Aaron Baddeley,87,+.052
194,195,195,Kris Cox,73,+.082
195,196,196,David Gossett,57,+.088
