,Approach_75-100_yards_RTP_Score_RANK THIS WEEK,Approach_75-100_yards_RTP_Score_RANK LAST WEEK,Approach_75-100_yards_RTP_Score_PLAYER NAME,Approach_75-100_yards_RTP_Score_ROUNDS,Approach_75-100_yards_RTP_Score_AVG RTP
79,80,,Ricky Barnes,100,-.183
80,81,,Michael Kim,94,-.180
81,T82,,Brett Drewitt,57,-.179
82,T82,,Brad Fritsch,56,-.179
83,84,,Grayson Murray,94,-.176
84,85,,Søren Kjeldsen,58,-.172
85,T86,,Ben Crane,86,-.170
86,T86,,Ryan Moore,82,-.170
87,T88,,K.J. Choi,72,-.167
88,T88,,Graham DeLaet,82,-.167
89,90,,Tony Finau,106,-.164
90,91,,Chez Reavie,98,-.162
91,92,,Lucas Glover,93,-.160
92,T93,,Brooks Koepka,88,-.159
93,T93,,Luke List,102,-.159
94,95,,Scott Brown,95,-.158
95,96,,Blayne Barber,77,-.157
96,97,,James Hahn,96,-.154
97,98,,Whee Kim,74,-.152
98,99,,Brian Harman,104,-.151
99,T100,,Shane Lowry,52,-.150
100,T100,,Johnson Wagner,71,-.150
101,102,,Kevin Chappell,95,-.148
102,T103,,Zac Blair,105,-.147
103,T103,,Matt Jones,64,-.147
104,T103,,Peter Malnati,91,-.147
105,T103,,Richy Werenski,81,-.147
106,107,,C.T. Pan,88,-.146
107,T108,,Dominic Bozzelli,69,-.143
108,T108,,Jamie Lovemark,98,-.143
109,T108,,Brandt Snedeker,53,-.143
110,111,,Matt Every,76,-.140
111,112,,Charley Hoffman,112,-.138
112,T113,,Luke Donald,50,-.135
113,T113,,Sebastián Muñoz,51,-.135
114,115,,Geoff Ogilvy,80,-.130
115,T116,,Morgan Hoffmann,92,-.129
116,T116,,Nick Taylor,97,-.129
117,118,,J.B. Holmes,83,-.128
118,T119,,Ken Duke,77,-.127
119,T119,,Kevin Tway,96,-.127
120,T121,,Justin Rose,66,-.125
121,T121,,Tyrone Van Aswegen,105,-.125
122,T121,,Jimmy Walker,68,-.125
123,T124,,Bryson DeChambeau,91,-.122
124,T124,,David Hearn,93,-.122
125,126,,Mark Hubbard,81,-.121
126,127,,Shawn Stefani,72,-.119
127,128,,Webb Simpson,102,-.117
128,129,,Bill Haas,92,-.115
129,130,,Boo Weekley,75,-.109
130,131,,Alex Cejka,85,-.107
131,T132,,Miguel Angel Carballo,63,-.105
132,T132,,Hunter Mahan,73,-.105
133,T132,,Brendan Steele,89,-.105
134,135,,Charles Howell III,86,-.100
135,136,,Nick Watney,75,-.099
136,T137,,Brandon Hagy,85,-.093
137,T137,,Trey Mullinax,88,-.093
138,139,,Jason Kokrak,95,-.086
139,140,,Justin Thomas,86,-.083
140,141,,Russell Knox,75,-.077
141,T142,,Steven Alker,69,-.070
142,T142,,Jordan Spieth,85,-.070
143,T144,,Emiliano Grillo,90,-.069
144,T144,,William McGirt,89,-.069
145,146,,Rory Sabbatini,71,-.065
146,147,,J.T. Poston,95,-.064
147,148,,Greg Chalmers,75,-.063
148,T149,,Rod Pampling,71,-.061
149,T149,,Cameron Tringale,89,-.061
150,151,,Julián Etulain,68,-.057
151,152,,Patrick Rodgers,76,-.056
152,153,,Chad Collins,66,-.051
153,154,,Martin Laird,83,-.048
154,155,,Billy Horschel,88,-.045
155,156,,Andres Gonzales,73,-.042
156,157,,D.A. Points,68,-.040
157,158,,Ian Poulter,72,-.038
158,T159,,Brian Campbell,55,-.036
159,T159,,Fabián Gómez,61,-.036
160,161,,Adam Scott,58,-.034
161,162,,Martin Flores,88,-.032
162,163,,Ryan Palmer,61,-.029
163,164,,Cameron Percy,71,-.026
164,165,,Aaron Baddeley,61,-.024
165,166,,Daniel Summerhays,100,-.023
166,167,,Jason Bohn,75,-.020
167,168,,Seung-Yul Noh,91,-.019
168,169,,Chris Kirk,89,-.018
169,170,,Kevin Streelman,90,-.014
170,T171,,Jonas Blixt,74,E
171,T171,,Steven Bowditch,59,E
172,T171,,Cody Gribble,79,E
173,T171,,Jim Herman,77,E
174,T171,,Danny Lee,93,E
175,T171,,Nicholas Lindheim,58,E
176,T171,,Tag Ridings,67,E
177,T178,,Harris English,84,+.020
178,T178,,Ben Martin,86,+.020
179,180,,Byeong Hun An,77,+.026
180,181,,Anirban Lahiri,72,+.040
181,T182,,Ernie Els,52,+.042
182,T182,,Ryo Ishikawa,56,+.042
183,184,,J.J. Spaun,92,+.052
184,185,,Carl Pettersson,63,+.061
185,186,,Brett Stegmaier,78,+.063
186,187,,Retief Goosen,52,+.077
187,188,,Michael Thompson,60,+.086
188,189,,John Huh,92,+.087
189,190,,Andrew Loupe,55,+.094
