,GIR_Percentage_-_175-200_yards_RANK THIS WEEK,GIR_Percentage_-_175-200_yards_RANK LAST WEEK,GIR_Percentage_-_175-200_yards_PLAYER NAME,GIR_Percentage_-_175-200_yards_ROUNDS,GIR_Percentage_-_175-200_yards_%,GIR_Percentage_-_175-200_yards_GREENS HIT,GIR_Percentage_-_175-200_yards_TOTAL HOLES,GIR_Percentage_-_175-200_yards_RELATIVE TO PAR
33,34,,Mark Hubbard,81,59.81,125,209,-0.08
34,35,,Ricky Barnes,100,59.77,159,266,-0.1
35,36,,Hudson Swafford,94,59.67,145,243,-0.12
36,37,,Rick Lamb,54,59.65,68,114,-0.19
37,38,,Gary Woodland,94,59.63,130,218,-0.06
38,39,,Louis Oosthuizen,69,59.51,97,163,-0.16
39,40,,Webb Simpson,102,59.48,160,269,-0.18
40,41,,Ryan Palmer,61,59.46,88,148,-0.07
41,T42,,Rickie Fowler,78,59.39,117,197,-0.26
42,T42,,Justin Rose,66,59.39,98,165,-0.14
43,44,,Keegan Bradley,104,59.33,178,300,-0.11
44,45,,Robert Garrigus,78,59.22,106,179,-0.15
45,46,,Derek Fathauer,81,59.03,134,227,-0.15
46,T47,,Ryan Brehm,83,58.96,102,173,-0.11
47,T47,,C.T. Pan,88,58.96,158,268,-0.1
48,49,,Nick Taylor,97,58.78,164,279,-0.09
49,50,,Ian Poulter,72,58.57,123,210,-0.11
50,51,,Rory Sabbatini,71,58.54,96,164,-0.13
51,52,,Kyle Stanley,104,58.5,179,306,-0.12
52,53,,J.T. Poston,95,58.45,121,207,-0.25
53,T54,,Jason Dufner,89,58.44,135,231,-0.15
54,T54,,Tyrone Van Aswegen,105,58.44,180,308,-0.06
55,56,,Adam Scott,58,58.33,77,132,-0.12
56,57,,Patrick Rodgers,76,58.29,116,199,-0.03
57,58,,Martin Flores,88,58.25,113,194,-0.12
58,59,,Russell Knox,75,57.89,99,171,-0.08
59,60,,Nick Watney,75,57.64,117,203,-0.15
60,61,,Jonathan Randolph,68,57.59,91,158,-0.18
61,62,,Harris English,84,57.27,126,220,-0.16
62,T63,,Brad Fritsch,56,57.25,75,131,-0.08
63,T63,,Vaughn Taylor,90,57.25,146,255,-0.16
64,65,,Luke List,102,57.2,135,236,-0.13
65,T66,,Bud Cauley,92,57.14,156,273,-0.11
66,T66,,Stewart Cink,93,57.14,136,238,-0.11
67,68,,Brooks Koepka,88,57.06,101,177,-0.24
68,69,,Tag Ridings,67,57.04,77,135,-0.21
69,70,,Shane Lowry,52,57.02,69,121,-0.07
70,71,,Xander Schauffele,96,56.99,110,193,-0.06
71,72,,Brett Stegmaier,78,56.92,111,195,-0.13
72,73,,Geoff Ogilvy,80,56.84,133,234,-0.12
73,74,,Scott Stallings,81,56.8,117,206,-0.1
74,75,,Charles Howell III,86,56.76,126,222,-0.13
75,76,,Shawn Stefani,72,56.67,119,210,-0.06
76,T77,,Alex Cejka,85,56.5,139,246,-0.04
77,T77,,Marc Leishman,94,56.5,139,246,-0.18
78,79,,Matt Kuchar,95,56.47,144,255,-0.08
79,T80,,Chad Campbell,97,56.25,171,304,-0.13
80,T80,,Patton Kizzire,84,56.25,144,256,-0.15
81,82,,Adam Hadwin,98,56.23,149,265,-0.13
82,83,,Mackenzie Hughes,106,56.21,172,306,-0.1
83,T84,,Chris Kirk,89,56.17,132,235,-0.11
84,T84,,Ben Martin,86,56.17,132,235,-0.16
85,86,,Branden Grace,70,56.16,82,146,-0.12
86,87,,Jason Bohn,75,56.07,134,239,-0.1
87,88,,Retief Goosen,52,56.06,74,132,-0.09
88,89,,Andrew Loupe,55,55.97,75,134,-0.01
89,90,,Brian Stuard,93,55.95,141,252,-0.19
90,91,,Julián Etulain,68,55.9,90,161,-0.04
91,92,,Seamus Power,86,55.86,124,222,-0.1
92,93,,Harold Varner III,101,55.76,155,278,-0.1
93,94,,Seung-Yul Noh,91,55.75,126,226,-0.15
94,T95,,Blayne Barber,77,55.71,122,219,-0.17
95,T95,,Sean O'Hair,84,55.71,122,219,-0.18
96,97,,Kevin Kisner,105,55.51,146,263,-0.09
97,98,,Bill Haas,92,55.37,134,242,-0.14
98,99,,Ollie Schniederjans,92,55.34,145,262,-0.21
99,100,,Aaron Baddeley,61,55.26,84,152,-0.06
100,101,,Sebastián Muñoz,51,55.14,59,107,-0.2
101,102,,Nicholas Lindheim,58,55.1,81,147,-0.1
102,103,,Daniel Berger,91,54.91,123,224,-0.12
103,104,,Kevin Na,86,54.87,124,226,-0.21
104,105,,Smylie Kaufman,76,54.71,93,170,-0.11
105,106,,Richy Werenski,81,54.65,94,172,-0.19
106,107,,Dominic Bozzelli,69,54.59,101,185,-0.14
107,108,,Danny Lee,93,54.58,143,262,-0.13
108,109,,Michael Kim,94,54.55,156,286,-0.1
109,110,,J.J. Spaun,92,54.47,134,246,-0.15
110,111,,Troy Merritt,82,54.34,119,219,-0.08
111,112,,Bubba Watson,71,54.23,77,142,-0.13
112,T113,,Sam Saunders,76,54.09,119,220,-0.15
113,T113,,Robert Streb,98,54.09,152,281,-0.13
114,115,,Sung Kang,104,53.93,144,267,-0.06
115,116,,Cody Gribble,79,53.88,111,206,-0.13
116,117,,Kevin Streelman,90,53.85,133,247,-0.19
117,118,,Billy Hurley III,80,53.82,134,249,-0.12
118,119,,Gonzalo Fernandez-Castaño,63,53.79,71,132,-0.13
119,120,,Chris Stroud,67,53.7,87,162,-0.08
120,121,,Tim Wilkinson,64,53.67,95,177,-0.06
121,T122,,Martin Laird,83,53.65,125,233,-0.14
122,T122,,Phil Mickelson,85,53.65,125,233,-0.11
123,124,,Kelly Kraft,75,53.59,127,237,-0.13
124,125,,Zac Blair,105,53.57,180,336,-0.13
125,126,,Jamie Lovemark,98,53.54,121,226,-0.12
126,127,,Chad Collins,66,53.44,101,189,-0.08
127,128,,Matt Jones,64,53.42,78,146,-0.12
128,129,,Michael Thompson,60,53.33,88,165,-0.17
129,130,,Ben Crane,86,53.21,149,280,-0.13
130,131,,Francesco Molinari,75,53.14,110,207,-0.07
131,T132,,Brandon Hagy,85,53.06,104,196,-0.06
132,T132,,Cameron Smith,86,53.06,130,245,-0.15
133,134,,John Huh,92,52.92,154,291,-0.14
134,135,,Chez Reavie,98,52.84,149,282,-0.2
135,136,,Ryan Moore,82,52.72,126,239,-0.09
136,137,,Andres Gonzales,73,52.53,83,158,-0.05
137,138,,Boo Weekley,75,52.4,109,208,-0.09
138,139,,Charley Hoffman,112,52.33,135,258,-0.16
139,140,,Whee Kim,74,52.17,96,184,-0.09
140,141,,Hunter Mahan,73,52.13,98,188,-0.11
141,142,,David Hearn,93,52.11,148,284,-0.09
142,143,,Ryan Blaum,100,52.1,149,286,-0.19
143,144,,Daniel Summerhays,100,52.08,150,288,-0.13
144,145,,Si Woo Kim,80,51.85,98,189,-0.13
145,146,,David Lingmerth,79,51.82,114,220,-0.11
146,147,,James Hahn,96,51.66,140,271,-0.14
147,148,,Justin Thomas,86,51.45,89,173,-0.19
148,149,,Morgan Hoffmann,92,51.35,133,259,-0.12
149,150,,Jason Day,71,51.3,79,154,-0.25
150,151,,Steve Wheatcroft,51,51.03,74,145,-0.08
151,152,,Søren Kjeldsen,58,50.99,77,151,-0.18
152,153,,Brian Gay,82,50.93,137,269,-0.14
153,T154,,Brian Harman,104,50.87,146,287,-0.13
154,T154,,J.B. Holmes,83,50.87,88,173,-0.14
155,156,,Trey Mullinax,88,50.85,90,177,-0.11
156,157,,Spencer Levin,89,50.75,135,266,-0.16
157,158,,Steven Bowditch,59,50.61,83,164,-0.08
158,159,,Anirban Lahiri,72,50.53,96,190,-0.1
159,160,,Ernie Els,52,50.49,52,103,-0.15
160,161,,Patrick Reed,107,50.4,127,252,-0.18
161,162,,Rafa Cabrera Bello,63,50.35,71,141,-0.13
162,163,,Wesley Bryan,95,50.31,161,320,-0.17
163,164,,Cameron Tringale,89,50.2,127,253,-0.13
164,T165,,Steven Alker,69,50.0,92,184,-0.07
165,T165,,Grayson Murray,94,50.0,115,230,-0.11
166,T165,,Brandt Snedeker,53,50.0,63,126,-0.08
167,T165,,Kevin Tway,96,50.0,98,196,-0.23
168,169,,Charl Schwartzel,63,49.7,84,169,-0.1
169,170,,Jimmy Walker,68,49.39,81,164,-0.16
170,171,,Camilo Villegas,76,49.12,112,228,-0.14
171,172,,Fabián Gómez,61,49.11,83,169,-0.07
172,173,,Rod Pampling,71,49.1,109,222,-0.11
173,174,,Graeme McDowell,56,49.04,102,208,-0.06
174,175,,Greg Chalmers,75,48.71,113,232,-0.19
175,176,,Kevin Chappell,95,48.65,90,185,-0.04
176,177,,Brett Drewitt,57,48.59,69,142,-0.07
177,178,,Ken Duke,77,48.52,115,237,-0.11
178,179,,Matt Every,76,48.31,86,178,-0.16
179,180,,Zach Johnson,81,48.09,113,235,-0.19
180,181,,Tom Hoge,54,47.9,57,119,-0.19
181,182,,Mark Anderson,54,47.83,66,138,-0.05
182,183,,Jonas Blixt,74,47.74,95,199,-0.09
183,184,,Carl Pettersson,63,47.62,90,189,-0.12
184,185,,Peter Malnati,91,47.04,119,253,-0.26
185,186,,K.J. Choi,72,46.92,99,211,-0.14
186,187,,Ryo Ishikawa,56,46.25,74,160,-0.14
187,188,,Brian Campbell,55,45.69,53,116,-0.23
188,189,,Bryce Molder,74,45.17,117,259,-0.11
189,190,,Luke Donald,50,44.25,77,174,-0.13
