,Approaches_from__100_yards_Rgh_RANK THIS WEEK,Approaches_from__100_yards_Rgh_RANK LAST WEEK,Approaches_from__100_yards_Rgh_PLAYER NAME,Approaches_from__100_yards_Rgh_ROUNDS,Approaches_from__100_yards_Rgh_AVG,Approaches_from__100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__100_yards_Rgh_# OF ATTEMPTS,Approaches_from__100_yards_Rgh_RELATIVE TO PAR
61,T61,,Matt Kuchar,95,"45' 10""",8567.25,187,+27
62,T61,,Ben Martin,86,"45' 10""",8933.167,195,+29
63,T61,,Justin Rose,66,"45' 10""",7558.5830000000005,165,+8
64,65,,Jonas Blixt,74,"45' 11""",9007.083,196,+50
65,T66,,Kyle Stanley,104,"46' 0""",10857.167,236,+29
66,T66,,Chris Stroud,67,"46' 0""",7317.3330000000005,159,+25
67,T68,,Chad Campbell,97,"46' 1""",12130.167,263,+36
68,T68,,Chad Collins,66,"46' 1""",8575.167,186,+25
69,T68,,Tyrone Van Aswegen,105,"46' 1""",11850.833,257,+35
70,T71,,Jason Bohn,75,"46' 2""",9420.583,204,+39
71,T71,,Paul Casey,94,"46' 2""",8917.333,193,+11
72,T71,,Sean O'Hair,84,"46' 2""",9695.75,210,+7
73,74,,Johnson Wagner,71,"46' 3""",8420.917,182,+32
74,T75,,Charley Hoffman,112,"46' 4""",13890.583,300,+11
75,T75,,Jason Kokrak,95,"46' 4""",11732.167,253,+19
76,T77,,Cody Gribble,79,"46' 5""",11048.833,238,+29
77,T77,,Pat Perez,93,"46' 5""",10255.833,221,+23
78,T77,,Hudson Swafford,94,"46' 5""",11464.5,247,+25
79,T80,,Luke Donald,50,"46' 6""",5910.4169999999995,127,+16
80,T80,,Ernie Els,52,"46' 6""",5303.0,114,+17
81,T80,,Peter Malnati,91,"46' 6""",9667.667,208,+27
82,83,,Patton Kizzire,84,"46' 7""",12661.417,272,+39
83,T84,,Ricky Barnes,100,"46' 8""",14245.667,305,+20
84,T84,,Patrick Cantlay,52,"46' 8""",6576.0830000000005,141,+5
85,T84,,James Hahn,96,"46' 8""",10649.0,228,+8
86,T84,,Brian Stuard,93,"46' 8""",7889.3330000000005,169,+28
87,T84,,Kevin Tway,96,"46' 8""",12871.333,276,+35
88,T89,,Kevin Chappell,95,"46' 9""",10425.667,223,+22
89,T89,,Tag Ridings,67,"46' 9""",8935.917,191,+12
90,T91,,Stewart Cink,93,"46' 10""",12449.417,266,+21
91,T91,,Brett Drewitt,57,"46' 10""",7121.0830000000005,152,+24
92,T91,,Chris Kirk,89,"46' 10""",9640.0,206,+32
93,T91,,Ollie Schniederjans,92,"46' 10""",15037.667,321,+35
94,95,,K.J. Choi,72,"46' 11""",7181.5,153,+21
95,T96,,Brandon Hagy,85,"47' 0""",12266.0,261,+6
96,T96,,Michael Kim,94,"47' 0""",12086.0,257,+19
97,T98,,Keegan Bradley,104,"47' 1""",11434.333,243,+40
98,T98,,Smylie Kaufman,76,"47' 1""",11538.0,245,+32
99,T100,,Bryson DeChambeau,91,"47' 2""",10795.333,229,+37
100,T100,,Vaughn Taylor,90,"47' 2""",8628.667,183,+20
101,102,,Robert Streb,98,"47' 3""",12663.75,268,+31
102,T103,,Steven Bowditch,59,"47' 4""",9090.5,192,+50
103,T103,,Ryan Brehm,83,"47' 4""",11546.167,244,+21
104,T103,,Cameron Smith,86,"47' 4""",11445.25,242,+31
105,106,,Michael Thompson,60,"47' 5""",7299.5830000000005,154,+26
106,T107,,Alex Cejka,85,"47' 6""",8784.333,185,+23
107,T107,,Sung Kang,104,"47' 6""",13673.583,288,+26
108,T107,,Rick Lamb,54,"47' 6""",5697.3330000000005,120,+30
109,T107,,Sebastián Muñoz,51,"47' 6""",7646.0830000000005,161,+20
110,T111,,Charles Howell III,86,"47' 7""",11414.25,240,+21
111,T111,,Mackenzie Hughes,106,"47' 7""",15218.5,320,+38
112,T111,,Billy Hurley III,80,"47' 7""",10283.75,216,+34
113,114,,Sergio Garcia,65,"47' 8""",6477.9169999999995,136,+17
114,T115,,Daniel Berger,91,"47' 9""",9890.25,207,+12
115,T115,,Zac Blair,105,"47' 9""",10644.333,223,+21
116,T115,,Russell Henley,99,"47' 9""",12281.333,257,+32
117,T118,,Adam Hadwin,98,"47' 10""",9855.917,206,+16
118,T118,,Martin Laird,83,"47' 10""",8609.5,180,+24
119,T120,,J.J. Henry,92,"47' 11""",11605.833,242,+43
120,T120,,Anirban Lahiri,72,"47' 11""",8528.917,178,+29
121,T120,,Spencer Levin,89,"47' 11""",9013.167,188,+36
122,T120,,Daniel Summerhays,100,"47' 11""",11165.583,233,+30
123,T120,,Nick Taylor,97,"47' 11""",12449.417,260,+34
124,T125,,Scott Brown,95,"48' 0""",11174.833,233,+30
125,T125,,J.B. Holmes,83,"48' 0""",11045.0,230,+17
126,T127,,Byeong Hun An,77,"48' 1""",8517.75,177,+29
127,T127,,Ryo Ishikawa,56,"48' 1""",8180.5830000000005,170,+34
128,T129,,Greg Chalmers,75,"48' 2""",10165.0,211,+36
129,T129,,Tony Finau,106,"48' 2""",14633.5,304,+23
130,T129,,Fabián Gómez,61,"48' 2""",7316.3330000000005,152,+18
131,T129,,John Huh,92,"48' 2""",12082.083,251,+28
132,T129,,Ian Poulter,72,"48' 2""",8242.167,171,+17
133,T129,,Kyle Reifers,96,"48' 2""",9634.583,200,+28
134,T135,,Hunter Mahan,73,"48' 3""",9367.917,194,+20
135,T135,,Scott Piercy,70,"48' 3""",7532.6669999999995,156,+32
136,137,,Brian Gay,82,"48' 4""",9761.583,202,+28
137,T138,,Blayne Barber,77,"48' 6""",9598.833,198,+33
138,T138,,Dominic Bozzelli,69,"48' 6""",9463.583,195,+24
139,T140,,Ryan Blaum,100,"48' 7""",14082.25,290,+40
140,T140,,Patrick Rodgers,76,"48' 7""",12204.333,251,+29
141,T140,,Adam Scott,58,"48' 7""",6852.5830000000005,141,+15
142,143,,Brian Campbell,55,"48' 8""",6469.9169999999995,133,+11
143,144,,William McGirt,89,"48' 10""",7611.5,156,+26
144,T145,,Branden Grace,70,"48' 11""",7049.0,144,+2
145,T145,,Seamus Power,86,"48' 11""",13931.583,285,+11
146,T145,,Gary Woodland,94,"48' 11""",10811.417,221,+17
147,T148,,Marc Leishman,94,"49' 0""",11814.25,241,+19
148,T148,,Bryce Molder,74,"49' 0""",10731.5,219,+35
149,150,,Julián Etulain,68,"49' 1""",7608.4169999999995,155,+14
150,151,,Gonzalo Fernandez-Castaño,63,"49' 2""",8748.667,178,+17
151,T152,,Rafa Cabrera Bello,63,"49' 3""",6204.9169999999995,126,+12
152,T152,,Sam Saunders,76,"49' 3""",8967.333,182,+25
153,T154,,Cameron Percy,71,"49' 5""",9291.917,188,+32
154,T154,,J.J. Spaun,92,"49' 5""",10277.0,208,+26
155,156,,Camilo Villegas,76,"49' 6""",12032.25,243,+31
156,T157,,Whee Kim,74,"49' 7""",11011.0,222,+25
157,T157,,Brett Stegmaier,78,"49' 7""",8932.083,180,+39
158,T159,,Jim Furyk,54,"49' 8""",5268.8330000000005,106,+13
159,T159,,Grayson Murray,94,"49' 8""",13506.167,272,+30
160,T159,,Harold Varner III,101,"49' 8""",13302.833,268,+31
161,162,,Jamie Lovemark,98,"49' 9""",13128.667,264,+6
162,T163,,Rickie Fowler,78,"49' 11""",7635.1669999999995,153,+12
163,T163,,Brooks Koepka,88,"49' 11""",11485.667,230,+27
164,T163,,Patrick Reed,107,"49' 11""",13237.833,265,+29
165,T166,,Nicholas Lindheim,58,"50' 0""",8503.167,170,+28
166,T166,,Kevin Streelman,90,"50' 0""",10449.75,209,+22
167,T168,,Andres Gonzales,73,"50' 1""",11327.167,226,+9
168,T168,,Russell Knox,75,"50' 1""",7014.6669999999995,140,+28
169,T168,,Kelly Kraft,75,"50' 1""",10672.833,213,+55
170,T168,,Shawn Stefani,72,"50' 1""",10258.917,205,+37
171,T172,,Matt Every,76,"50' 2""",11880.167,237,+58
172,T172,,Derek Fathauer,81,"50' 2""",11335.75,226,+41
173,T172,,Brandt Snedeker,53,"50' 2""",4715.5,94,+12
174,175,,C.T. Pan,88,"50' 3""",12015.833,239,+32
175,176,,Cameron Tringale,89,"50' 5""",11849.0,235,+32
176,T177,,Matt Jones,64,"50' 7""",9102.667,180,+17
177,T177,,Carl Pettersson,63,"50' 7""",9859.5,195,+47
178,179,,Troy Merritt,82,"50' 11""",11154.5,219,+33
179,180,,Richy Werenski,81,"51' 0""",9225.25,181,+42
180,181,,David Hearn,93,"51' 1""",9760.917,191,+33
181,182,,Brian Harman,104,"51' 6""",12612.333,245,+39
182,183,,Ben Crane,86,"52' 1""",10526.583,202,+41
183,184,,Graeme McDowell,56,"52' 2""",6416.75,123,+27
184,185,,Steve Wheatcroft,51,"52' 4""",5759.75,110,+13
185,186,,Rod Pampling,71,"52' 8""",11169.75,212,+25
186,187,,Søren Kjeldsen,58,"52' 9""",5008.25,95,+22
187,188,,Seung-Yul Noh,91,"53' 3""",14920.333,280,+34
188,189,,Si Woo Kim,80,"53' 8""",9492.583,177,+46
189,190,,Kevin Kisner,105,"53' 9""",10639.0,198,+15
