,Approaches__200_yards-Rgh_RTP_RANK THIS WEEK,Approaches__200_yards-Rgh_RTP_RANK LAST WEEK,Approaches__200_yards-Rgh_RTP_PLAYER NAME,Approaches__200_yards-Rgh_RTP_ROUNDS,Approaches__200_yards-Rgh_RTP_AVG RTP
88,89,,Chez Reavie,98,-.054
89,T90,,Matt Jones,64,-.050
90,T90,,Gary Woodland,94,-.050
91,T92,,Harris English,84,-.045
92,T92,,Ian Poulter,72,-.045
93,T92,,Nick Taylor,97,-.045
94,T95,,Ryan Blaum,100,-.042
95,T95,,David Lingmerth,79,-.042
96,97,,Stewart Cink,93,-.041
97,T98,,Rafa Cabrera Bello,63,-.036
98,T98,,Patrick Reed,107,-.036
99,100,,Ryan Palmer,61,-.032
100,101,,K.J. Choi,72,-.031
101,102,,Brendan Steele,89,-.029
102,103,,Ryan Brehm,83,-.023
103,T104,,Ricky Barnes,100,E
104,T104,,Bud Cauley,92,E
105,T104,,Sergio Garcia,65,E
106,T104,,Jim Herman,77,E
107,T104,,Tom Hoge,54,E
108,T104,,Smylie Kaufman,76,E
109,T104,,Matt Kuchar,95,E
110,T104,,Troy Merritt,82,E
111,T104,,Rod Pampling,71,E
112,T104,,Adam Scott,58,E
113,T104,,Shawn Stefani,72,E
114,T104,,Chris Stroud,67,E
115,T104,,Nick Watney,75,E
116,T117,,Scott Brown,95,+.020
117,T117,,Patrick Rodgers,76,+.020
118,T117,,Cameron Tringale,89,+.020
119,120,,Billy Hurley III,80,+.023
120,121,,Matt Every,76,+.024
121,122,,Chad Campbell,97,+.025
122,123,,Billy Horschel,88,+.026
123,T124,,Seamus Power,86,+.032
124,T124,,Kevin Streelman,90,+.032
125,T126,,Nicholas Lindheim,58,+.033
126,T126,,Scott Stallings,81,+.033
127,128,,Seung-Yul Noh,91,+.034
128,129,,Ryan Moore,82,+.037
129,130,,John Huh,92,+.039
130,131,,Ollie Schniederjans,92,+.047
131,132,,Zach Johnson,81,+.050
132,T133,,Jason Bohn,75,+.056
133,T133,,Steve Wheatcroft,51,+.056
134,135,,Alex Cejka,85,+.057
135,136,,Kyle Stanley,104,+.059
136,137,,Johnson Wagner,71,+.074
137,138,,Steven Alker,69,+.077
138,139,,Robert Streb,98,+.078
139,T140,,Russell Knox,75,+.080
140,T140,,Daniel Summerhays,100,+.080
141,142,,Ben Martin,86,+.086
142,T143,,Steven Bowditch,59,+.091
143,T143,,Ryo Ishikawa,56,+.091
144,145,,Brian Harman,104,+.093
145,T146,,Keegan Bradley,104,+.095
146,T146,,Paul Casey,94,+.095
147,T146,,Brett Drewitt,57,+.095
148,149,,William McGirt,89,+.097
149,T150,,Aaron Baddeley,61,+.100
150,T150,,Charles Howell III,86,+.100
151,T150,,Michael Thompson,60,+.100
152,153,,Camilo Villegas,76,+.103
153,154,,Miguel Angel Carballo,63,+.105
154,T155,,Russell Henley,99,+.119
155,T155,,Si Woo Kim,80,+.119
156,157,,Brad Fritsch,56,+.120
157,158,,Byeong Hun An,77,+.125
158,159,,Brett Stegmaier,78,+.133
159,T160,,Derek Fathauer,81,+.150
160,T160,,Brandt Snedeker,53,+.150
161,162,,Kelly Kraft,75,+.154
162,163,,Mark Hubbard,81,+.156
163,164,,Ben Crane,86,+.160
164,165,,Robert Garrigus,78,+.161
165,166,,Chad Collins,66,+.172
166,167,,Ryan Armour,63,+.174
167,168,,Fabián Gómez,61,+.176
168,169,,Jonas Blixt,74,+.179
169,T170,,Greg Chalmers,75,+.184
170,T170,,Cody Gribble,79,+.184
171,172,,Morgan Hoffmann,92,+.189
172,T173,,Luke Donald,50,+.200
173,T173,,Søren Kjeldsen,58,+.200
174,175,,Zac Blair,105,+.216
175,176,,Brian Stuard,93,+.229
176,177,,Kyle Reifers,96,+.231
177,T178,,Chris Kirk,89,+.238
178,T178,,Francesco Molinari,75,+.238
179,180,,Wesley Bryan,95,+.241
180,181,,David Hearn,93,+.267
181,182,,Jim Furyk,54,+.273
182,183,,Patton Kizzire,84,+.283
183,184,,Peter Malnati,91,+.314
184,185,,Bryce Molder,74,+.324
185,186,,Ernie Els,52,+.333
186,187,,Carl Pettersson,63,+.341
187,188,,Cameron Percy,71,+.344
188,189,,Graeme McDowell,56,+.360
189,190,,Spencer Levin,89,+.400
