,GIR_Percentage_-_75-100_yards_RANK THIS WEEK,GIR_Percentage_-_75-100_yards_RANK LAST WEEK,GIR_Percentage_-_75-100_yards_PLAYER NAME,GIR_Percentage_-_75-100_yards_ROUNDS,GIR_Percentage_-_75-100_yards_%,GIR_Percentage_-_75-100_yards_GREENS HIT,GIR_Percentage_-_75-100_yards_TOTAL HOLES,GIR_Percentage_-_75-100_yards_RELATIVE TO PAR
40,T40,,Brandt Snedeker,53,84.09,37,44,-0.19
41,42,,Charles Howell III,86,84.06,58,69,-0.24
42,43,,Gonzalo Fernandez-Castaño,63,83.87,26,31,-0.46
43,T44,,Nicholas Lindheim,58,83.78,31,37,-0.26
44,T44,,Richy Werenski,81,83.78,31,37,-0.32
45,T46,,Billy Hurley III,80,83.72,72,86,-0.39
46,T46,,Sebastián Muñoz,51,83.72,36,43,-0.42
47,48,,K.J. Choi,72,83.64,46,55,-0.41
48,T49,,Chad Campbell,97,83.33,55,66,-0.4
49,T49,,Paul Casey,94,83.33,40,48,-0.33
50,T49,,Trey Mullinax,88,83.33,65,78,-0.18
51,T49,,Vaughn Taylor,90,83.33,85,102,-0.36
52,53,,Zac Blair,105,83.15,74,89,-0.3
53,54,,Matt Every,76,83.1,59,71,-0.37
54,55,,Geoff Ogilvy,80,83.08,54,65,-0.28
55,56,,Spencer Levin,89,83.02,44,53,-0.36
56,57,,Kelly Kraft,75,82.81,53,64,-0.34
57,T58,,Smylie Kaufman,76,82.67,62,75,-0.45
58,T58,,Bryce Molder,74,82.67,62,75,-0.35
59,T58,,Justin Thomas,86,82.67,62,75,-0.35
60,61,,Ollie Schniederjans,92,82.61,76,92,-0.28
61,T62,,Peter Malnati,91,82.56,71,86,-0.35
62,T62,,Patrick Reed,107,82.56,71,86,-0.39
63,64,,Ryan Moore,82,82.46,47,57,-0.3
64,T65,,Rod Pampling,71,82.35,42,51,-0.24
65,T65,,Brendan Steele,89,82.35,56,68,-0.23
66,67,,Phil Mickelson,85,82.14,69,84,-0.46
67,68,,Tony Finau,106,82.05,64,78,-0.27
68,69,,Daniel Summerhays,100,82.0,41,50,-0.27
69,70,,Boo Weekley,75,81.97,50,61,-0.24
70,T71,,Brad Fritsch,56,81.82,27,33,-0.44
71,T71,,Retief Goosen,52,81.82,27,33,-0.22
72,T71,,David Hearn,93,81.82,45,55,-0.22
73,T71,,Charley Hoffman,112,81.82,63,77,-0.3
74,T71,,Ryo Ishikawa,56,81.82,27,33,-0.3
75,T76,,Robert Garrigus,78,81.48,44,54,-0.3
76,T76,,C.T. Pan,88,81.48,44,54,-0.27
77,T78,,Søren Kjeldsen,58,81.25,26,32,-0.42
78,T78,,Seamus Power,86,81.25,52,64,-0.37
79,80,,Kevin Kisner,105,81.16,56,69,-0.41
80,81,,Kyle Stanley,104,81.08,60,74,-0.33
81,82,,Mackenzie Hughes,106,81.05,77,95,-0.32
82,T83,,Branden Grace,70,81.03,47,58,-0.34
83,T83,,Whee Kim,74,81.03,47,58,-0.28
84,85,,Zach Johnson,81,80.88,55,68,-0.35
85,86,,Patrick Rodgers,76,80.82,59,73,-0.22
86,87,,Aaron Baddeley,61,80.77,42,52,-0.26
87,88,,Jim Herman,77,80.7,46,57,-0.3
88,89,,Robert Streb,98,80.56,58,72,-0.33
89,90,,Tyrone Van Aswegen,105,80.52,62,77,-0.34
90,91,,Scott Piercy,70,80.36,45,56,-0.38
91,T92,,Emiliano Grillo,90,80.33,49,61,-0.24
92,T92,,Dustin Johnson,77,80.33,49,61,-0.31
93,94,,Hudson Swafford,94,80.28,57,71,-0.37
94,95,,Blayne Barber,77,80.23,69,86,-0.36
95,T96,,Chez Reavie,98,80.0,64,80,-0.27
96,T96,,Kevin Tway,96,80.0,68,85,-0.24
97,98,,J.T. Poston,95,79.69,51,64,-0.25
98,T99,,Billy Horschel,88,79.63,43,54,-0.21
99,T99,,Rory Sabbatini,71,79.63,43,54,-0.21
100,101,,Byeong Hun An,77,79.55,35,44,-0.26
101,102,,Johnson Wagner,71,79.31,46,58,-0.39
102,103,,Kyle Reifers,96,79.22,61,77,-0.28
103,104,,Sam Saunders,76,79.17,38,48,-0.53
104,105,,Harold Varner III,101,79.12,72,91,-0.31
105,106,,Graeme McDowell,56,79.07,34,43,-0.44
106,T107,,Jason Day,71,79.03,49,62,-0.37
107,T107,,Shawn Stefani,72,79.03,49,62,-0.29
108,109,,Carl Pettersson,63,78.95,30,38,-0.37
109,110,,Martin Laird,83,78.87,56,71,-0.23
110,111,,Francesco Molinari,75,78.85,41,52,-0.34
111,T112,,Morgan Hoffmann,92,78.82,67,85,-0.36
112,T112,,Nick Taylor,97,78.82,67,85,-0.37
113,T114,,Russell Henley,99,78.79,52,66,-0.42
114,T114,,Charl Schwartzel,63,78.79,26,33,-0.35
115,116,,Bill Haas,92,78.69,48,61,-0.27
116,T117,,Sean O'Hair,84,78.67,59,75,-0.36
117,T117,,Cameron Smith,86,78.67,59,75,-0.44
118,T119,,Harris English,84,78.57,44,56,-0.3
119,T119,,Seung-Yul Noh,91,78.57,55,70,-0.22
120,T119,,Brian Stuard,93,78.57,44,56,-0.32
121,122,,Keegan Bradley,104,78.48,62,79,-0.34
122,123,,Camilo Villegas,76,78.43,40,51,-0.4
123,124,,Michael Thompson,60,78.38,29,37,-0.17
124,T125,,Rafa Cabrera Bello,63,78.13,25,32,-0.4
125,T125,,Pat Perez,93,78.13,50,64,-0.38
126,T125,,Xander Schauffele,96,78.13,50,64,-0.44
127,128,,Dominic Bozzelli,69,78.0,39,50,-0.36
128,129,,Luke List,102,77.92,60,77,-0.28
129,T130,,Bud Cauley,92,77.78,56,72,-0.39
130,T130,,Chad Collins,66,77.78,35,45,-0.34
131,T130,,Ken Duke,77,77.78,56,72,-0.34
132,T133,,Tag Ridings,67,77.5,31,40,-0.32
133,T133,,Nick Watney,75,77.5,62,80,-0.31
134,T135,,Ernie Els,52,77.42,24,31,-0.21
135,T135,,Brett Stegmaier,78,77.42,48,62,-0.15
136,137,,Brett Drewitt,57,77.36,41,53,-0.24
137,138,,Matt Jones,64,77.27,34,44,-0.26
138,139,,Tom Hoge,54,77.14,27,35,-0.3
139,T140,,Stewart Cink,93,77.08,74,96,-0.3
140,T140,,Sergio Garcia,65,77.08,37,48,-0.43
141,142,,Jason Dufner,89,77.05,47,61,-0.45
142,143,,Kevin Streelman,90,77.01,67,87,-0.18
143,144,,Shane Lowry,52,76.92,20,26,-0.35
144,145,,Mark Anderson,54,76.79,43,56,-0.3
145,146,,Russell Knox,75,76.74,33,43,-0.48
146,147,,Bubba Watson,71,76.67,46,60,-0.39
147,148,,Cody Gribble,79,76.6,36,47,-0.19
148,T149,,Sung Kang,104,76.56,49,64,-0.45
149,T149,,Chris Kirk,89,76.56,49,64,-0.31
150,151,,James Hahn,96,76.39,55,72,-0.25
151,T152,,Steven Alker,69,76.19,32,42,-0.34
152,T152,,Justin Rose,66,76.19,32,42,-0.22
153,154,,Michael Kim,94,75.68,56,74,-0.36
154,155,,Brooks Koepka,88,75.56,34,45,-0.44
155,156,,Anirban Lahiri,72,75.41,46,61,-0.22
156,T157,,Kevin Chappell,95,75.0,54,72,-0.33
157,T157,,Brandon Hagy,85,75.0,54,72,-0.26
158,T157,,J.J. Spaun,92,75.0,54,72,-0.15
159,160,,Grayson Murray,94,74.49,73,98,-0.36
160,161,,Chris Stroud,67,74.42,32,43,-0.28
161,162,,Steven Bowditch,59,74.29,26,35,-0.27
162,163,,Steve Wheatcroft,51,73.68,28,38,-0.36
163,T164,,Mark Hubbard,81,73.47,36,49,-0.28
164,T164,,Ryan Palmer,61,73.47,36,49,-0.25
165,166,,Derek Fathauer,81,73.13,49,67,-0.45
166,167,,Matt Kuchar,95,73.08,57,78,-0.49
167,168,,Si Woo Kim,80,72.86,51,70,-0.31
168,169,,Brian Harman,104,72.62,61,84,-0.39
169,170,,Jason Kokrak,95,72.46,50,69,-0.24
170,171,,Greg Chalmers,75,72.37,55,76,-0.33
171,172,,Jonathan Randolph,68,72.22,26,36,-0.42
172,173,,Marc Leishman,94,72.0,36,50,-0.36
173,174,,Fabián Gómez,61,71.74,33,46,-0.27
174,T175,,William McGirt,89,71.19,42,59,-0.26
175,T175,,Cameron Tringale,89,71.19,42,59,-0.26
176,177,,Ian Poulter,72,69.7,23,33,-0.3
177,178,,Bryson DeChambeau,91,69.35,43,62,-0.26
178,179,,Danny Lee,93,68.92,51,74,-0.29
179,T180,,Julián Etulain,68,68.89,31,45,-0.29
180,T180,,Hunter Mahan,73,68.89,31,45,-0.39
181,182,,Scott Brown,95,68.49,50,73,-0.44
182,183,,Louis Oosthuizen,69,67.5,27,40,-0.41
183,T184,,Jonas Blixt,74,66.67,32,48,-0.25
184,T184,,Andrew Loupe,55,66.67,28,42,-0.07
185,186,,Brian Campbell,55,65.85,27,41,-0.3
186,187,,Jamie Lovemark,98,65.63,42,64,-0.4
187,188,,J.B. Holmes,83,65.15,43,66,-0.35
188,189,,Rory McIlroy,51,64.58,31,48,-0.39
189,190,,John Huh,92,60.0,21,35,-0.19
