,Approach_250-275_yards_RTP_RANK THIS WEEK,Approach_250-275_yards_RTP_RANK LAST WEEK,Approach_250-275_yards_RTP_PLAYER NAME,Approach_250-275_yards_RTP_ROUNDS,Approach_250-275_yards_RTP_AVG RTP
47,T47,,Brad Fritsch,56,-.600
48,T47,,Danny Lee,93,-.600
49,T47,,Hunter Mahan,73,-.600
50,T47,,Phil Mickelson,85,-.600
51,T47,,Rory Sabbatini,71,-.600
52,T53,,Cody Gribble,79,-.591
53,T53,,Dustin Johnson,77,-.591
54,T53,,Bubba Watson,71,-.591
55,56,,Patrick Reed,107,-.590
56,57,,Cameron Tringale,89,-.588
57,T58,,Kevin Na,86,-.583
58,T58,,Ryan Palmer,61,-.583
59,T58,,Tag Ridings,67,-.583
60,61,,Nick Taylor,97,-.581
61,T62,,Derek Fathauer,81,-.579
62,T62,,Sergio Garcia,65,-.579
63,T62,,Smylie Kaufman,76,-.579
64,T65,,Martin Laird,83,-.577
65,T65,,Pat Perez,93,-.577
66,67,,Jamie Lovemark,98,-.576
67,T68,,Andres Gonzales,73,-.571
68,T68,,Russell Henley,99,-.571
69,T68,,Jhonattan Vegas,95,-.571
70,T71,,Wesley Bryan,95,-.565
71,T71,,Louis Oosthuizen,69,-.565
72,T71,,Richy Werenski,81,-.565
73,74,,Hudson Swafford,94,-.559
74,T75,,Ernie Els,52,-.556
75,T75,,Brandon Hagy,85,-.556
76,T75,,John Huh,92,-.556
77,T75,,Sam Saunders,76,-.556
78,T75,,Boo Weekley,75,-.556
79,T80,,Zac Blair,105,-.552
80,T80,,Kevin Chappell,95,-.552
81,82,,Brian Gay,82,-.550
82,T83,,Steven Alker,69,-.545
83,T83,,Scott Brown,95,-.545
84,T83,,Whee Kim,74,-.545
85,T83,,Spencer Levin,89,-.545
86,T83,,Michael Thompson,60,-.545
87,88,,Ian Poulter,72,-.542
88,89,,Morgan Hoffmann,92,-.536
89,T90,,Rafa Cabrera Bello,63,-.533
90,T90,,Lucas Glover,93,-.533
91,T90,,Kyle Stanley,104,-.533
92,93,,Graeme McDowell,56,-.529
93,T94,,Blayne Barber,77,-.526
94,T94,,Ben Crane,86,-.526
95,96,,Kevin Tway,96,-.524
96,97,,Chez Reavie,98,-.522
97,98,,Robert Garrigus,78,-.519
98,T99,,Ryan Brehm,83,-.500
99,T99,,Retief Goosen,52,-.500
100,T99,,James Hahn,96,-.500
101,T99,,J.J. Henry,92,-.500
102,T99,,Billy Hurley III,80,-.500
103,T99,,Luke List,102,-.500
104,T99,,D.A. Points,68,-.500
105,T99,,Chris Stroud,67,-.500
106,107,,Brian Harman,104,-.485
107,108,,Keegan Bradley,104,-.484
108,T109,,Stewart Cink,93,-.483
109,T109,,Mackenzie Hughes,106,-.483
110,111,,J.T. Poston,95,-.480
111,T112,,Martin Flores,88,-.476
112,T112,,Cameron Percy,71,-.476
113,T114,,Jason Day,71,-.474
114,T114,,Julián Etulain,68,-.474
115,T116,,Ryan Blaum,100,-.469
116,T116,,William McGirt,89,-.469
117,T118,,Charles Howell III,86,-.467
118,T118,,Sean O'Hair,84,-.467
119,T120,,Brian Campbell,55,-.462
120,T120,,Scott Stallings,81,-.462
121,T122,,Si Woo Kim,80,-.458
122,T122,,Xander Schauffele,96,-.458
123,124,,Chris Kirk,89,-.448
124,T125,,Byeong Hun An,77,-.444
125,T125,,Francesco Molinari,75,-.444
126,T125,,Patrick Rodgers,76,-.444
127,T128,,Billy Horschel,88,-.440
128,T128,,Brooks Koepka,88,-.440
129,T128,,Brendan Steele,89,-.440
130,131,,Kevin Streelman,90,-.433
131,132,,Charley Hoffman,112,-.432
132,T133,,Michael Kim,94,-.429
133,T133,,Jon Rahm,90,-.429
134,135,,Jonas Blixt,74,-.424
135,136,,Tyrone Van Aswegen,105,-.423
136,T137,,Alex Cejka,85,-.421
137,T137,,Sung Kang,104,-.421
138,T137,,Brett Stegmaier,78,-.421
139,140,,Matt Every,76,-.417
140,141,,Paul Casey,94,-.406
141,T142,,Daniel Berger,91,-.400
142,T142,,Jason Bohn,75,-.400
143,T142,,Miguel Angel Carballo,63,-.400
144,T142,,Russell Knox,75,-.400
145,T142,,Sebastián Muñoz,51,-.400
146,T142,,Geoff Ogilvy,80,-.400
147,T142,,Brandt Snedeker,53,-.400
148,149,,Adam Hadwin,98,-.395
149,T150,,Emiliano Grillo,90,-.393
150,T150,,Brian Stuard,93,-.393
151,152,,K.J. Choi,72,-.385
152,153,,Johnson Wagner,71,-.381
153,T154,,Tom Hoge,54,-.375
154,T154,,Shane Lowry,52,-.375
155,156,,Bryce Molder,74,-.368
156,T157,,Rod Pampling,71,-.367
157,T157,,Robert Streb,98,-.367
158,159,,Gonzalo Fernandez-Castaño,63,-.364
159,T160,,Scott Piercy,70,-.357
160,T160,,Steve Wheatcroft,51,-.357
161,162,,Trey Mullinax,88,-.353
162,T163,,Dominic Bozzelli,69,-.333
163,T163,,Graham DeLaet,82,-.333
164,T163,,Ben Martin,86,-.333
165,166,,Jim Herman,77,-.313
166,167,,Jason Dufner,89,-.310
167,168,,Tim Wilkinson,64,-.308
168,169,,Greg Chalmers,75,-.296
169,170,,Vaughn Taylor,90,-.290
170,171,,David Lingmerth,79,-.286
171,T172,,Charl Schwartzel,63,-.278
172,T172,,Shawn Stefani,72,-.278
173,T174,,Patrick Cantlay,52,-.250
174,T174,,Camilo Villegas,76,-.250
175,176,,Bryson DeChambeau,91,-.240
176,177,,Ryo Ishikawa,56,-.235
177,T178,,Fabián Gómez,61,-.231
178,T178,,Patton Kizzire,84,-.231
179,T178,,Justin Thomas,86,-.231
180,181,,Bill Haas,92,-.227
181,182,,Rory McIlroy,51,-.222
182,183,,Ken Duke,77,-.208
183,184,,Ryan Armour,63,-.200
184,185,,Harold Varner III,101,-.160
185,186,,Adam Scott,58,-.111
186,187,,Branden Grace,70,-.091
187,188,,Jason Kokrak,95,-.080
188,189,,J.B. Holmes,83,-.053
189,190,,Steven Bowditch,59,E
