,Short_Game_Rating_RANK THIS WEEK,Short_Game_Rating_RANK LAST WEEK,Short_Game_Rating_PLAYER NAME,Short_Game_Rating_EVENTS,Short_Game_Rating_RATING
86,T72,T72,Brendon Todd,6,6.7
87,T72,T72,Scott Verplank,4,6.7
88,T72,T72,Y.E. Yang,7,6.7
89,T90,T90,Stuart Appleby,16,6.6
90,T90,T90,Franklin Corpening,1,6.6
91,T90,T90,Jim Furyk,16,6.6
92,T90,T90,Jeff Gove,2,6.6
93,T90,T90,Hank Kuehne,3,6.6
94,T90,T90,David Lingmerth,10,6.6
95,T90,T90,Shane Lowry,2,6.6
96,T90,T90,Hunter Mahan,14,6.6
97,T90,T90,Jin Park,4,6.6
98,T90,T90,Pat Perez,13,6.6
99,T90,T90,Tag Ridings,8,6.6
100,T90,T90,Brandt Snedeker,12,6.6
101,T90,T90,Kevin Sutherland,4,6.6
102,T103,T103,Ricky Barnes,6,6.5
103,T103,T103,Jason Bohn,12,6.5
104,T103,T103,Ben Crane,8,6.5
105,T103,T103,Brendon de Jonge,22,6.5
106,T103,T103,Martin Flores,15,6.5
107,T103,T103,Rickie Fowler,12,6.5
108,T103,T103,Sergio Garcia,11,6.5
109,T103,T103,Jim Herman,5,6.5
110,T103,T103,Chris Kirk,19,6.5
111,T103,T103,John Mallinger,6,6.5
112,T103,T103,William McGirt,11,6.5
113,T103,T103,Phil Mickelson,13,6.5
114,T103,T103,Hideto Tanihara,1,6.5
115,T103,T103,Nicholas Thompson,16,6.5
116,T103,T103,Peter Tomasulo,6,6.5
117,T103,T103,Jimmy Walker,17,6.5
118,T103,T103,Tom Watson,1,6.5
119,T103,T103,Casey Wittenberg,8,6.5
120,T121,T121,Robert Allenby,5,6.4
121,T121,T121,Todd Baek,1,6.4
122,T121,T121,George Coetzee,5,6.4
123,T121,T121,Harris English,18,6.4
124,T121,T121,Gonzalo Fernandez-Castaño,4,6.4
125,T121,T121,Brian Harman,13,6.4
126,T121,T121,Tim Herron,7,6.4
127,T121,T121,Charles Howell III,16,6.4
128,T121,T121,Colt Knost,7,6.4
129,T121,T121,Doug LaBelle II,11,6.4
130,T121,T121,Richard Lee,15,6.4
131,T121,T121,Ryan Palmer,16,6.4
132,T121,T121,Cameron Percy,11,6.4
133,T121,T121,Michael Thompson,7,6.4
134,T121,T121,Camilo Villegas,14,6.4
135,T121,T121,Mike Weir,6,6.4
136,T137,T137,Greg Chalmers,13,6.3
137,T137,T137,Ben Curtis,8,6.3
138,T137,T137,Ken Duke,13,6.3
139,T137,T137,Marcus Fraser,1,6.3
140,T137,T137,Tommy Gainey,11,6.3
141,T137,T137,Bill Haas,15,6.3
142,T137,T137,John Huh,13,6.3
143,T137,T137,Ryuji Imada,1,6.3
144,T137,T137,Zach Johnson,13,6.3
145,T137,T137,Matt Jones,13,6.3
146,T137,T137,Greg Owen,10,6.3
147,T137,T137,Jesper Parnevik,2,6.3
148,T137,T137,John Peterson,2,6.3
149,T137,T137,D.A. Points,12,6.3
150,T137,T137,Marcel Siem,4,6.3
151,T137,T137,Heath Slocum,4,6.3
152,T137,T137,Henrik Stenson,8,6.3
153,T137,T137,David Toms,6,6.3
154,T137,T137,Cameron Tringale,15,6.3
155,T137,T137,Marc Turnesa,1,6.3
156,T137,T137,Tiger Woods,10,6.3
157,T158,T158,Kiradech Aphibarnrat,1,6.2
158,T158,T158,Brad Fritsch,12,6.2
159,T158,T158,Lucas Glover,8,6.2
160,T158,T158,Charley Hoffman,15,6.2
161,T158,T158,Bill Lunde,3,6.2
162,T158,T158,Troy Matteson,7,6.2
163,T158,T158,Jeff Overton,16,6.2
164,T158,T158,Tim Petrovic,5,6.2
165,T158,T158,Carl Pettersson,15,6.2
166,T158,T158,"Ted Potter, Jr.",9,6.2
167,T158,T158,John Rollins,13,6.2
168,T158,T158,Rory Sabbatini,13,6.2
169,T158,T158,Charl Schwartzel,10,6.2
170,T158,T158,Vijay Singh,9,6.2
171,T158,T158,Kevin Stadler,13,6.2
172,T158,T158,Chris Stroud,16,6.2
173,T158,T158,Vaughn Taylor,7,6.2
174,T158,T158,Josh Teater,12,6.2
175,T158,T158,Lee Westwood,12,6.2
176,T158,T158,Charlie Wi,13,6.2
177,T158,T158,Thaworn Wiratchant,1,6.2
178,T179,T179,Stephen Ames,6,6.1
179,T179,T179,Justin Bolli,3,6.1
180,T179,T179,Chad Campbell,10,6.1
181,T179,T179,Nicolas Colsaerts,6,6.1
182,T179,T179,Graham DeLaet,17,6.1
183,T179,T179,Ross Fisher,5,6.1
184,T179,T179,Brandt Jobe,11,6.1
185,T179,T179,Dustin Johnson,8,6.1
186,T179,T179,Jerry Kelly,11,6.1
187,T179,T179,Troy Kelly,2,6.1
188,T179,T179,David Mathis,10,6.1
189,T179,T179,Graeme McDowell,7,6.1
190,T179,T179,George McNeill,13,6.1
191,T179,T179,John Senden,9,6.1
192,T179,T179,Brendan Steele,15,6.1
193,T179,T179,Bo Van Pelt,11,6.1
194,T195,T195,Scott Brown,10,6.0
195,T195,T195,Jason Dufner,14,6.0
196,T195,T195,Ernie Els,8,6.0
197,T195,T195,Padraig Harrington,7,6.0
198,T195,T195,David Hearn,14,6.0
199,T195,T195,Morgan Hoffmann,10,6.0
200,T195,T195,Billy Horschel,20,6.0
201,T195,T195,Ben Kohles,10,6.0
202,T195,T195,Martin Laird,11,6.0
203,T195,T195,Justin Leonard,17,6.0
204,T195,T195,Jeff Maggert,10,6.0
205,T195,T195,Matteo Manassero,4,6.0
206,T195,T195,John Merrick,15,6.0
207,T195,T195,Alex Noren,1,6.0
208,T195,T195,Scott Piercy,10,6.0
209,T195,T195,Chez Reavie,13,6.0
210,T195,T195,Daniel Summerhays,15,6.0
211,T195,T195,Johnson Wagner,3,6.0
212,T195,T195,Dean Wilson,1,6.0
213,T214,T214,David Frost,1,5.9
214,T214,T214,Brian Gay,15,5.9
215,T214,T214,Luke Guthrie,11,5.9
216,T214,T214,Justin Hicks,14,5.9
217,T214,T214,D.H. Lee,9,5.9
218,T214,T214,Marc Leishman,13,5.9
219,T214,T214,Ryan Moore,11,5.9
220,T214,T214,Henrik Norlander,9,5.9
221,T214,T214,Scott Stallings,10,5.9
222,T214,T214,Robert Streb,10,5.9
223,T214,T214,D.J. Trahan,5,5.9
224,T214,T214,Bubba Watson,14,5.9
225,T214,T214,Chris Wood,2,5.9
226,T227,T227,Woody Austin,1,5.8
227,T227,T227,Gary Christian,2,5.8
228,T227,T227,Erik Compton,10,5.8
229,T227,T227,Scott Jamieson,1,5.8
230,T227,T227,Satoshi Kodaira,1,5.8
231,T227,T227,Rory McIlroy,9,5.8
232,T227,T227,Gary Woodland,16,5.8
233,T234,T234,Will Claxton,7,5.7
234,T234,T234,Fred Couples,2,5.7
235,T234,T234,Robert Garrigus,8,5.7
236,T234,T234,Fabián Gómez,6,5.7
237,T234,T234,Martin Kaymer,7,5.7
238,T234,T234,Paul Lawrie,2,5.7
239,T234,T234,Dicky Pride,9,5.7
240,T234,T234,Kevin Streelman,16,5.7
241,T234,T234,Nick Watney,16,5.7
242,T234,T234,Boo Weekley,18,5.7
243,T244,T244,Billy Andrade,1,5.6
244,T244,T244,Jamie Donaldson,3,5.6
245,T244,T244,James Hahn,10,5.6
246,T244,T244,Russell Henley,12,5.6
247,T244,T244,J.J. Henry,15,5.6
248,T244,T244,Ryo Ishikawa,9,5.6
249,T244,T244,Russell Knox,5,5.6
250,T244,T244,Nick O'Hern,6,5.6
251,T244,T244,Adam Scott,10,5.6
252,T244,T244,Andrew Svoboda,5,5.6
253,T254,T254,Charlie Beljan,6,5.5
254,T254,T254,Scott Gardiner,7,5.5
255,T254,T254,Andrew Johnson,1,5.5
256,T254,T254,Jason Kokrak,11,5.5
257,T254,T254,Ken Looper,2,5.5
258,T254,T254,"Wes Short, Jr.",3,5.5
259,T254,T254,Toru Taniguchi,1,5.5
260,T254,T254,Jaco Van Zyl,1,5.5
261,T262,T262,Sangmoon Bae,15,5.4
262,T262,T262,Joe Durant,1,5.4
263,T262,T262,Skip Kendall,1,5.4
264,T262,T262,Kevin Kisner,1,5.4
265,T262,T262,Steve LeBrun,9,5.4
266,T262,T262,Sean O'Hair,7,5.4
267,T262,T262,Thorbjørn Olesen,3,5.4
268,T262,T262,Kenny Perry,2,5.4
269,T270,T270,Stephen Gallacher,2,5.3
270,T270,T270,Bobby Gates,3,5.3
271,T270,T270,Nathan Green,3,5.3
272,T270,T270,Kent Jones,1,5.3
273,T270,T270,John Kimbell,1,5.3
274,T270,T270,Davis Love III,5,5.3
275,T270,T270,Chris Williams,1,5.3
276,T277,T277,David Branshaw,1,5.2
277,T277,T277,Ángel Cabrera,12,5.2
278,T277,T277,Retief Goosen,4,5.2
279,T277,T277,Branden Grace,4,5.2
280,T277,T277,Scott Harrington,1,5.2
281,T277,T277,Richie Ramsay,1,5.2
282,T277,T277,Justin Thomas,1,5.2
283,T284,T284,Mike Hendry,1,5.1
284,T284,T284,Kyle Stanley,10,5.1
285,T286,T286,Matt Bettencourt,3,5.0
286,T286,T286,Derek Ernst,6,5.0
287,T286,T286,Michael Kim,1,5.0
288,T286,T286,Joey Snyder III,2,5.0
289,T290,T290,Arjun Atwal,2,4.9
290,T290,T290,John Daly,3,4.9
291,T292,T292,Chris DiMarco,4,4.8
292,T292,T292,Frank Lickliter II,1,4.8
293,T294,T294,Mikko Ilonen,1,4.7
294,T294,T294,Kelly Kraft,1,4.7
295,T294,T294,Aaron Watkins,2,4.7
296,297,297,Michael Bradley,3,4.5
297,298,298,Blayne Barber,1,4.4
298,299,299,Steve Wheatcroft,1,4.3
299,300,300,Rafa Cabrera Bello,1,4.2
300,301,301,Rod Perry,1,4.1
301,T302,T302,Alexandre Rocha,1,3.2
302,T302,T302,Jeremiah Wooding,1,3.2
303,304,304,Daniel Popovic,1,2.8
304,305,305,Mark Anderson,1,1.8
