,Last_15_Events_-_Accuracy_RANK THIS WEEK,Last_15_Events_-_Accuracy_RANK LAST WEEK,Last_15_Events_-_Accuracy_PLAYER NAME,Last_15_Events_-_Accuracy_EVENTS,Last_15_Events_-_Accuracy_RATING
139,T130,T130,Scott Gardiner,4,6.9
140,T130,T130,Paul Haley II,3,6.9
141,T130,T130,Skip Kendall,1,6.9
142,T130,T130,David Lynn,7,6.9
143,T130,T130,John Peterson,3,6.9
144,T130,T130,Tim Petrovic,5,6.9
145,T130,T130,D.A. Points,8,6.9
146,T130,T130,Roger Sloan,1,6.9
147,T130,T130,Kevin Sutherland,4,6.9
148,T130,T130,D.J. Trahan,5,6.9
149,T130,T130,Camilo Villegas,11,6.9
150,T130,T130,Bubba Watson,10,6.9
151,T130,T130,Steve Wheatcroft,1,6.9
152,T130,T130,Gary Woodland,12,6.9
153,T154,T154,Robert Allenby,4,6.8
154,T154,T154,Charlie Beljan,4,6.8
155,T154,T154,Justin Bolli,2,6.8
156,T154,T154,Nicolas Colsaerts,5,6.8
157,T154,T154,Franklin Corpening,1,6.8
158,T154,T154,Harris English,10,6.8
159,T154,T154,Matt Every,10,6.8
160,T154,T154,Rickie Fowler,8,6.8
161,T154,T154,Retief Goosen,7,6.8
162,T154,T154,Hunter Haas,5,6.8
163,T154,T154,Brian Harman,6,6.8
164,T154,T154,Russell Henley,9,6.8
165,T154,T154,Matt Kuchar,11,6.8
166,T154,T154,Richard Lee,11,6.8
167,T154,T154,Hunter Mahan,8,6.8
168,T154,T154,John Mallinger,8,6.8
169,T154,T154,Rory McIlroy,10,6.8
170,T154,T154,John Merrick,10,6.8
171,T154,T154,Rod Perry,1,6.8
172,T154,T154,Robert Streb,5,6.8
173,T154,T154,Daniel Summerhays,9,6.8
174,T154,T154,Josh Teater,7,6.8
175,T176,T176,Stuart Appleby,12,6.7
176,T176,T176,Sangmoon Bae,8,6.7
177,T176,T176,Thomas Bjørn,1,6.7
178,T176,T176,Bart Bryant,1,6.7
179,T176,T176,Fred Couples,2,6.7
180,T176,T176,Ben Curtis,5,6.7
181,T176,T176,Tom Gillis,8,6.7
182,T176,T176,Andres Gonzales,3,6.7
183,T176,T176,Jeff Gove,2,6.7
184,T176,T176,Mike Hendry,1,6.7
185,T176,T176,Colt Knost,4,6.7
186,T176,T176,Joost Luiten,1,6.7
187,T176,T176,Bill Lunde,5,6.7
188,T176,T176,Dicky Pride,6,6.7
189,T176,T176,Kyle Reifers,3,6.7
190,T176,T176,Brendan Steele,7,6.7
191,T176,T176,Chris Stroud,11,6.7
192,T176,T176,Andrew Svoboda,5,6.7
193,T176,T176,Guan Tian Liang,1,6.7
194,T195,T195,Joe Affrunti,2,6.6
195,T195,T195,Jonathan Byrd,3,6.6
196,T195,T195,Ben Crane,6,6.6
197,T195,T195,Jason Day,11,6.6
198,T195,T195,Derek Ernst,6,6.6
199,T195,T195,Steve Flesch,2,6.6
200,T195,T195,David Frost,1,6.6
201,T195,T195,Luke Guthrie,6,6.6
202,T195,T195,J.J. Henry,7,6.6
203,T195,T195,Ryuji Imada,2,6.6
204,T195,T195,Freddie Jacobson,8,6.6
205,T195,T195,Lee Janzen,3,6.6
206,T195,T195,Jason Kokrak,9,6.6
207,T195,T195,Michael Letzig,4,6.6
208,T195,T195,Eric Meierdierks,2,6.6
209,T195,T195,Phil Mickelson,8,6.6
210,T195,T195,Henrik Norlander,8,6.6
211,T195,T195,Geoff Ogilvy,6,6.6
212,T195,T195,Jin Park,4,6.6
213,T195,T195,Carl Pettersson,9,6.6
214,T195,T195,Scott Piercy,8,6.6
215,T195,T195,Marcel Siem,5,6.6
216,T217,T217,Ryan Blaum,1,6.5
217,T217,T217,Scott Brown,7,6.5
218,T217,T217,Chris DiMarco,5,6.5
219,T217,T217,Martin Flores,10,6.5
220,T217,T217,Charley Hoffman,11,6.5
221,T217,T217,Martin Laird,7,6.5
222,T217,T217,Ken Looper,2,6.5
223,T217,T217,Michael Thompson,6,6.5
224,T217,T217,Scott Verplank,4,6.5
225,T217,T217,Duffy Waldorf,1,6.5
226,T227,T227,Padraig Harrington,6,6.4
227,T227,T227,Doug LaBelle II,6,6.4
228,T227,T227,Danny Lee,1,6.4
229,T227,T227,Marc Leishman,9,6.4
230,T227,T227,Frank Lickliter II,1,6.4
231,T227,T227,William McGirt,8,6.4
232,T227,T227,Rod Pampling,5,6.4
233,T227,T227,Cameron Percy,9,6.4
234,T227,T227,Jimmy Walker,9,6.4
235,T227,T227,Lee Williams,5,6.4
236,T227,T227,Casey Wittenberg,4,6.4
237,T238,T238,Rafa Cabrera Bello,2,6.3
238,T238,T238,Greg Chalmers,7,6.3
239,T238,T238,Erik Compton,6,6.3
240,T238,T238,Gonzalo Fernandez-Castaño,5,6.3
241,T238,T238,Branden Grace,5,6.3
242,T238,T238,Peter Hanson,6,6.3
243,T238,T238,Scott Harrington,1,6.3
244,T238,T238,Morgan Hoffmann,9,6.3
245,T238,T238,Billy Horschel,9,6.3
246,T238,T238,Andrew Johnson,1,6.3
247,T238,T238,Jeff Klauk,3,6.3
248,T238,T238,Scott Langley,5,6.3
249,T238,T238,Justin Leonard,10,6.3
250,T238,T238,Matteo Manassero,4,6.3
251,T238,T238,Thorbjørn Olesen,3,6.3
252,T238,T238,Jeff Overton,10,6.3
253,T238,T238,Patrick Reed,10,6.3
254,T238,T238,Aaron Watkins,2,6.3
255,T238,T238,Bernd Wiesberger,1,6.3
256,T238,T238,Chris Williams,1,6.3
257,T238,T238,Chris Wood,2,6.3
258,T259,T259,Blake Adams,2,6.2
259,T259,T259,Stephen Ames,4,6.2
260,T259,T259,Kiradech Aphibarnrat,1,6.2
261,T259,T259,Matt Bettencourt,4,6.2
262,T259,T259,Paul Casey,1,6.2
263,T259,T259,Tommy Gainey,9,6.2
264,T259,T259,Brian Gay,9,6.2
265,T259,T259,Fabián Gómez,5,6.2
266,T259,T259,Scott Jamieson,1,6.2
267,T259,T259,Steve Marino,5,6.2
268,T259,T259,Troy Matteson,4,6.2
269,T259,T259,Kevin Na,6,6.2
270,T259,T259,Joe Ogilvie,4,6.2
271,T259,T259,Brett Quigley,1,6.2
272,T259,T259,John Senden,7,6.2
273,T259,T259,Justin Thomas,2,6.2
274,T259,T259,Cameron Tringale,9,6.2
275,T259,T259,Mike Weir,4,6.2
276,T259,T259,Charlie Wi,6,6.2
277,T278,T278,Ángel Cabrera,10,6.1
278,T278,T278,Mathew Goggin,1,6.1
279,T278,T278,Tim Herron,7,6.1
280,T278,T278,Hank Kuehne,3,6.1
281,T278,T278,Luke List,5,6.1
282,T278,T278,Andres Romero,7,6.1
283,T278,T278,Shawn Stefani,7,6.1
284,T285,T285,George Coetzee,6,6.0
285,T285,T285,J.B. Holmes,3,6.0
286,T285,T285,Charles Howell III,10,6.0
287,T285,T285,Neal Lancaster,2,6.0
288,T289,T289,Steven Bowditch,8,5.9
289,T289,T289,John Daly,3,5.9
290,T289,T289,Bobby Gates,3,5.9
291,T289,T289,Nathan Green,6,5.9
292,T289,T289,Mikko Ilonen,1,5.9
293,T289,T289,Sean O'Hair,4,5.9
294,T289,T289,Jonathan Randolph,1,5.9
295,T289,T289,Alexandre Rocha,1,5.9
296,T289,T289,Jaco Van Zyl,1,5.9
297,T298,T298,Jonas Blixt,9,5.8
298,T298,T298,Troy Kelly,3,5.8
299,300,300,Alistair Presnell,3,5.7
300,T301,T301,Aaron Baddeley,3,5.6
301,T301,T301,Jamie Donaldson,4,5.6
302,T301,T301,Paul Lawrie,3,5.6
303,304,304,Richie Ramsay,1,5.5
304,305,305,Kelly Kraft,2,5.4
305,T306,T306,Marcus Fraser,1,5.3
306,T306,T306,Seung-Yul Noh,5,5.3
307,T306,T306,Jhonattan Vegas,1,5.3
308,309,309,Thaworn Wiratchant,1,5.1
309,310,310,Brett Rumford,1,5.0
310,311,311,Satoshi Kodaira,1,4.9
311,T312,T312,Kevin Kisner,1,4.7
312,T312,T312,Jesper Parnevik,2,4.7
313,T314,T314,Zack Fischer,1,4.3
314,T314,T314,Toru Taniguchi,1,4.3
315,316,316,Daniel Popovic,1,4.2
