,Driving_Pct._280-300_All_Drives_RANK THIS WEEK,Driving_Pct._280-300_All_Drives_RANK LAST WEEK,Driving_Pct._280-300_All_Drives_PLAYER NAME,Driving_Pct._280-300_All_Drives_ROUNDS,Driving_Pct._280-300_All_Drives_%,Driving_Pct._280-300_All_Drives_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._280-300_All_Drives_RELATIVE TO PAR
46,47,47,Troy Matteson,91,34.01,384,1129,-0.013
47,48,48,Martin Piller,63,33.98,247,727,+0.004
48,49,49,Rod Pampling,72,33.97,285,839,-0.102
49,50,50,Ben Crane,76,33.94,296,872,-0.091
50,51,51,Steve Stricker,70,33.91,253,746,-0.154
51,52,52,Tom Gillis,55,33.86,237,700,-0.030
52,53,53,Kevin Streelman,90,33.77,335,992,-0.137
53,54,54,D.A. Points,89,33.75,349,1034,-0.158
54,55,55,James Driscoll,71,33.69,287,852,-0.021
55,T56,T56,Spencer Levin,113,33.66,441,1310,-0.070
56,T56,T56,John Senden,94,33.66,380,1129,-0.063
57,58,58,Tim Herron,85,33.64,362,1076,-0.025
58,T59,T59,Kevin Chappell,78,33.57,286,852,+0.003
59,T59,T59,Roland Thatcher,67,33.57,285,849,-0.063
60,61,61,Scott Piercy,78,33.45,295,882,-0.010
61,T62,T62,Jason Bohn,74,33.44,315,942,-0.108
62,T62,T62,Padraig Harrington,60,33.44,210,628,-0.081
63,64,64,Mark Wilson,89,33.37,325,974,-0.065
64,T65,T65,Lee Janzen,62,33.33,233,699,-0.116
65,T65,T65,John Merrick,71,33.33,280,840,-0.021
66,67,67,Pat Perez,76,33.3,325,976,-0.068
67,68,68,Jonathan Byrd,83,33.13,334,1008,-0.072
68,69,69,Kevin Kisner,70,33.12,264,797,-0.049
69,70,70,George McNeill,69,33.04,267,808,-0.090
70,71,71,Charles Howell III,108,32.91,418,1270,-0.077
71,72,72,Ricky Barnes,78,32.85,293,892,-0.078
72,73,73,Bo Van Pelt,92,32.73,325,993,-0.058
73,74,74,Hunter Haas,96,32.72,388,1186,-0.067
74,T75,T75,Geoff Ogilvy,69,32.71,246,752,-0.110
75,T75,T75,Michael Thompson,79,32.71,316,966,-0.063
76,77,77,Andres Romero,77,32.7,310,948,-0.042
77,78,78,Aaron Baddeley,77,32.6,283,868,-0.166
78,79,79,Vaughn Taylor,89,32.56,377,1158,-0.103
79,80,80,Billy Mayfair,94,32.52,386,1187,-0.119
80,81,81,Stuart Appleby,65,32.38,272,840,-0.026
81,82,82,Harrison Frazar,58,32.36,189,584,-0.042
82,83,83,Rickie Fowler,84,32.25,298,924,-0.070
83,84,84,Scott McCarron,65,32.23,243,754,-0.012
84,85,85,Brian Davis,105,32.22,413,1282,-0.109
85,86,86,D.J. Brigman,67,32.21,248,770,+0.012
86,87,87,Ryuji Imada,83,32.17,341,1060,-0.070
87,88,88,Andres Gonzales,60,31.99,206,644,-0.073
88,89,89,Jarrod Lyle,83,31.67,318,1004,-0.057
89,90,90,Chris Kirk,87,31.66,340,1074,-0.065
90,91,91,Joe Durant,71,31.65,282,891,-0.078
91,92,92,Johnson Wagner,81,31.6,309,978,-0.110
92,93,93,Bio Kim,71,31.52,255,809,+0.043
93,T94,T94,Bobby Gates,82,31.51,294,933,-0.078
94,T94,T94,Sung Kang,63,31.51,225,714,-0.084
95,96,96,Camilo Villegas,69,31.45,251,798,-0.076
96,97,97,Charley Hoffman,93,31.4,325,1035,-0.058
97,98,98,Briny Baird,60,31.34,215,686,-0.102
98,99,99,Luke Donald,73,31.32,228,728,-0.162
99,100,100,Arjun Atwal,91,31.27,364,1164,-0.071
100,T101,T101,J.J. Henry,96,31.18,343,1100,-0.032
101,T101,T101,Alex Prugh,82,31.18,309,991,+0.071
102,103,103,Nick Watney,80,31.13,269,864,-0.089
103,104,104,Jim Herman,69,31.08,248,798,+0.044
104,105,105,David Hearn,88,30.92,329,1064,-0.116
105,106,106,Heath Slocum,89,30.86,320,1037,-0.088
106,107,107,Trevor Immelman,84,30.84,288,934,-0.122
107,108,108,Phil Mickelson,79,30.79,250,812,-0.152
108,109,109,Charl Schwartzel,58,30.71,172,560,-0.035
109,110,110,Michael Putnam,67,30.68,227,740,+0.022
110,111,111,Blake Adams,116,30.67,449,1464,-0.056
111,112,112,Kris Blanks,92,30.57,354,1158,-0.059
112,113,113,Alex Cejka,59,30.52,199,652,-0.020
113,114,114,Shaun Micheel,77,30.31,274,904,-0.033
114,T115,T115,Sergio Garcia,61,30.19,189,626,-0.127
115,T115,T115,J.P. Hayes,56,30.19,202,669,-0.040
116,117,117,Matt Bettencourt,84,30.15,325,1078,-0.077
117,118,118,Lucas Glover,74,30.12,256,850,-0.109
118,119,119,Derek Lamely,65,29.96,243,811,-0.029
119,120,120,Ryan Palmer,82,29.95,251,838,-0.008
120,121,121,Martin Laird,77,29.93,258,862,-0.031
121,122,122,Colt Knost,80,29.81,279,936,+0.025
122,123,123,Stephen Ames,69,29.78,249,836,-0.084
123,124,124,Marc Turnesa,54,29.73,190,639,-0.016
124,125,125,Adam Scott,60,29.5,187,634,-0.032
125,126,126,Josh Teater,104,29.42,378,1285,-0.016
126,127,127,Will Strickler,51,29.4,177,602,-0.068
127,128,128,Zach Johnson,79,29.24,262,896,-0.168
128,129,129,Kent Jones,76,29.23,273,934,-0.084
129,T130,T130,Michael Bradley,74,29.2,240,822,-0.042
130,T130,T130,Brandt Jobe,100,29.2,330,1130,-0.039
131,132,132,Jim Furyk,87,28.98,284,980,-0.067
132,133,133,Steve Flesch,88,28.83,314,1089,-0.070
133,134,134,Shane Bertsch,62,28.71,209,728,-0.100
134,135,135,Stewart Cink,72,28.63,207,723,-0.130
135,136,136,Woody Austin,59,28.59,199,696,-0.156
136,137,137,Alexandre Rocha,65,28.57,196,686,-0.036
137,138,138,Chris DiMarco,93,28.56,327,1145,-0.098
138,139,139,Scott Gutschewski,67,28.44,219,770,+0.023
139,T140,T140,Keegan Bradley,91,28.4,305,1074,+0.007
140,T140,T140,Tim Petrovic,88,28.4,305,1074,-0.082
141,142,142,Greg Chalmers,88,28.22,311,1102,-0.071
142,143,143,David Toms,78,28.17,231,820,-0.126
143,144,144,Ángel Cabrera,50,28.16,138,490,+0.065
144,145,145,David Mathis,83,28.09,275,979,-0.073
145,146,146,Sean O'Hair,71,28.04,235,838,-0.017
146,147,147,Davis Love III,70,28.02,204,728,-0.078
147,148,148,Aron Price,58,27.99,192,686,-0.089
148,149,149,Garrett Willis,71,27.95,249,891,-0.193
149,150,150,Chris Couch,73,27.91,264,946,-0.053
150,151,151,Justin Leonard,82,27.86,287,1030,-0.105
151,152,152,Michael Connell,76,27.83,280,1006,-0.114
152,153,153,Nathan Green,81,27.74,271,977,-0.055
153,154,154,Zack Miller,86,27.68,289,1044,+0.048
154,155,155,Marc Leishman,87,27.51,307,1116,-0.042
155,156,156,Bryce Molder,82,27.47,272,990,-0.132
156,T157,T157,Matt McQuillan,59,27.27,183,671,-0.087
157,T157,T157,Ian Poulter,52,27.27,150,550,-0.187
158,159,159,Robert Karlsson,61,27.19,171,629,-0.082
159,160,160,Steve Elkington,50,27.13,159,586,-0.145
160,161,161,Justin Hicks,60,27.11,167,616,+0.054
161,162,162,Kyle Stanley,98,27.06,302,1116,-0.033
162,163,163,Jimmy Walker,79,26.93,286,1062,-0.007
163,T164,T164,David Duval,67,26.86,217,808,+0.014
164,T164,T164,Nate Smith,66,26.86,199,741,-0.060
165,166,166,Tag Ridings,87,26.72,276,1033,+0.025
166,167,167,Ben Curtis,66,26.67,231,866,-0.104
167,168,168,Steven Bowditch,86,26.65,290,1088,-0.028
168,169,169,Scott Stallings,84,26.01,250,961,+0.056
169,170,170,Jhonattan Vegas,84,25.97,254,978,+0.035
170,171,171,Jason Day,76,25.91,214,826,-0.028
171,172,172,Rocco Mediate,53,25.67,173,674,E
172,173,173,Daniel Summerhays,75,25.65,236,920,-0.034
173,174,174,Nick O'Hern,89,25.64,272,1061,-0.107
174,175,175,Chris Riley,76,25.63,243,948,-0.115
175,176,176,Kevin Na,84,25.37,240,946,-0.171
176,177,177,Paul Goydos,81,25.19,260,1032,-0.119
177,178,178,Richard Johnson,64,23.84,180,755,+0.089
178,179,179,Robert Garrigus,83,23.45,227,968,+0.040
179,180,180,Jerry Kelly,85,23.0,218,948,-0.179
180,181,181,Dustin Johnson,72,22.5,171,760,-0.064
181,182,182,Dean Wilson,62,22.1,175,792,E
182,183,183,J.B. Holmes,57,21.12,139,658,+0.043
183,184,184,Brian Gay,90,20.29,209,1030,-0.139
184,185,185,Gary Woodland,93,20.23,197,974,+0.066
185,186,186,Bubba Watson,85,17.94,148,825,-0.007
