,First_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_2_Scoring_Average_AVG,First_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
77,T78,T78,Chris Couch,70.75,283,4
78,T78,T78,Tim Petrovic,70.75,566,8
79,T78,T78,Ted Purdy,70.75,566,8
80,81,81,Charles Howell III,70.78,637,9
81,T82,T82,Tom Gillis,70.8,354,5
82,T82,T82,Kevin Na,70.8,354,5
83,T82,T82,Vaughn Taylor,70.8,354,5
84,85,85,Mark Wilson,70.82,779,11
85,T86,T86,Michael Connell,70.83,425,6
86,T86,T86,Retief Goosen,70.83,425,6
87,T88,T88,Mathew Goggin,70.88,567,8
88,T88,T88,Martin Laird,70.88,567,8
89,90,90,Joe Ogilvie,70.89,638,9
90,T91,T91,Alex Cejka,71.0,568,8
91,T91,T91,Mathias Grönberg,71.0,284,4
92,T91,T91,Freddie Jacobson,71.0,213,3
93,T91,T91,Jerry Kelly,71.0,497,7
94,T91,T91,Bryce Molder,71.0,639,9
95,T91,T91,Kevin Streelman,71.0,284,4
96,T91,T91,Jay Williamson,71.0,355,5
97,98,98,Jim Furyk,71.1,711,10
98,99,99,Steve Marino,71.11,640,9
99,100,100,Woody Austin,71.13,569,8
100,T101,T101,David Toms,71.14,498,7
101,T101,T101,Charlie Wi,71.14,498,7
102,103,103,Jeff Gove,71.17,427,6
103,T104,T104,Brian Davis,71.2,712,10
104,T104,T104,Trevor Immelman,71.2,356,5
105,T104,T104,Brenden Pappas,71.2,356,5
106,T104,T104,Roland Thatcher,71.2,356,5
107,108,108,Will MacKenzie,71.22,641,9
108,T109,T109,Sergio Garcia,71.25,285,4
109,T109,T109,Kenny Perry,71.25,570,8
110,T109,T109,Heath Slocum,71.25,570,8
111,112,112,Troy Merritt,71.27,784,11
112,T113,T113,Tim Herron,71.29,499,7
113,T113,T113,Kevin Stadler,71.29,499,7
114,T113,T113,Charles Warren,71.29,499,7
115,116,116,Bo Van Pelt,71.3,713,10
116,T117,T117,Chris Riley,71.33,642,9
117,T117,T117,Vance Veazey,71.33,428,6
118,119,119,Chad Collins,71.36,785,11
119,T120,T120,Skip Kendall,71.4,357,5
120,T120,T120,Greg Kraft,71.4,357,5
121,T120,T120,Scott McCarron,71.4,357,5
122,T120,T120,Aron Price,71.4,357,5
123,124,124,David Lutterus,71.43,500,7
124,T125,T125,Troy Matteson,71.5,429,6
125,T125,T125,George McNeill,71.5,572,8
126,T125,T125,Webb Simpson,71.5,715,10
127,T128,T128,Luke Donald,71.57,501,7
128,T128,T128,Roger Tambellini,71.57,501,7
129,130,130,Craig Bowden,71.63,573,8
130,T131,T131,Brian Gay,71.67,430,6
131,T131,T131,Lee Janzen,71.67,430,6
132,T133,T133,Bill Haas,71.71,502,7
133,T133,T133,Cameron Percy,71.71,502,7
134,T135,T135,Cameron Beckman,71.75,287,4
135,T135,T135,Steve Lowery,71.75,574,8
136,T137,T137,Richard Johnson,71.8,359,5
137,T137,T137,Pat Perez,71.8,359,5
138,T137,T137,Ian Poulter,71.8,359,5
139,T137,T137,Cameron Tringale,71.8,359,5
140,T137,T137,Mike Weir,71.8,359,5
141,142,142,Andrew McLardy,71.83,431,6
142,143,143,Hunter Mahan,71.89,647,9
143,144,144,Ángel Cabrera,71.9,719,10
144,T145,T145,Matt Bettencourt,72.0,792,11
145,T145,T145,Tim Clark,72.0,504,7
146,T145,T145,Ben Curtis,72.0,288,4
147,T145,T145,James Driscoll,72.0,288,4
148,T145,T145,John Mallinger,72.0,648,9
149,T145,T145,Scott Piercy,72.0,216,3
150,T145,T145,Jeff Quinney,72.0,360,5
151,T145,T145,Chris Wilson,72.0,288,4
152,153,153,Davis Love III,72.09,793,11
153,154,154,Ernie Els,72.17,433,6
154,T155,T155,Stephen Ames,72.2,361,5
155,T155,T155,Greg Chalmers,72.2,361,5
156,T155,T155,Charley Hoffman,72.2,361,5
157,T158,T158,Stuart Appleby,72.25,578,8
158,T158,T158,Paul Casey,72.25,289,4
159,T158,T158,Brian Stuard,72.25,578,8
160,161,161,Alex Prugh,72.33,434,6
161,162,162,Ryan Palmer,72.38,579,8
162,163,163,Steve Flesch,72.43,507,7
163,T164,T164,Daniel Chopra,72.5,435,6
164,T164,T164,Brad Faxon,72.5,435,6
165,T164,T164,Steve Wheatcroft,72.5,435,6
166,T167,T167,Chris Stroud,72.56,653,9
167,T167,T167,Nick Watney,72.56,653,9
168,169,169,Nicholas Thompson,72.58,871,12
169,170,170,Kris Blanks,72.6,363,5
170,T171,T171,Henrik Bjornstad,72.67,218,3
171,T171,T171,Zach Johnson,72.67,218,3
172,T171,T171,Jerod Turner,72.67,218,3
173,174,174,Padraig Harrington,72.86,510,7
174,175,175,Derek Lamely,72.9,729,10
175,T176,T176,Jason Dufner,73.0,511,7
176,T176,T176,Kevin Johnson,73.0,365,5
177,T176,T176,Marc Leishman,73.0,511,7
178,T176,T176,Michael Letzig,73.0,584,8
179,T176,T176,Garth Mulroy,73.0,292,4
180,T176,T176,Brett Wetterich,73.0,219,3
181,182,182,Blake Adams,73.2,366,5
182,T183,T183,John Daly,73.25,293,4
183,T183,T183,John Senden,73.25,293,4
184,185,185,Justin Bolli,73.4,367,5
185,186,186,Brent Delahoussaye,73.5,441,6
186,187,187,Bob Estes,73.6,368,5
187,188,188,Ryan Moore,73.71,516,7
188,T189,T189,Mark Calcavecchia,74.0,222,3
189,T189,T189,Rory McIlroy,74.0,222,3
190,191,191,Rory Sabbatini,74.2,371,5
191,192,192,Y.E. Yang,75.0,300,4
