,Tenth_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_5_Scoring_Average_AVG,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
121,T119,T119,Boo Weekley,88,4.73,227,48
122,T119,T119,Mark Wilson,87,4.73,265,56
123,T124,T124,Henrik Bjornstad,72,4.74,270,57
124,T124,T124,John Daly,63,4.74,199,42
125,T124,T124,Brian Davis,101,4.74,431,91
126,T124,T124,Scott Piercy,88,4.74,237,50
127,T124,T124,Brett Quigley,96,4.74,379,80
128,T124,T124,Camilo Villegas,78,4.74,166,35
129,T130,T130,David Duval,71,4.75,271,57
130,T130,T130,Brad Faxon,58,4.75,247,52
131,T130,T130,Sergio Garcia,58,4.75,209,44
132,T130,T130,George McNeill,79,4.75,285,60
133,T130,T130,Jeff Overton,89,4.75,242,51
134,T130,T130,Jay Williamson,76,4.75,299,63
135,T136,T136,Ben Curtis,78,4.76,238,50
136,T136,T136,Steve Elkington,74,4.76,195,41
137,T136,T136,Rory McIlroy,54,4.76,81,17
138,T136,T136,Geoff Ogilvy,62,4.76,138,29
139,T140,T140,Martin Laird,91,4.77,267,56
140,T140,T140,Bryce Molder,84,4.77,267,56
141,T140,T140,Kevin Na,94,4.77,205,43
142,T140,T140,Nicholas Thompson,88,4.77,367,77
143,T144,T144,Ricky Barnes,103,4.78,258,54
144,T144,T144,Michael Bradley,77,4.78,263,55
145,T144,T144,Chad Campbell,94,4.78,220,46
146,T144,T144,Alex Cejka,81,4.78,277,58
147,T144,T144,Steve Flesch,78,4.78,215,45
148,T144,T144,Richard Johnson,90,4.78,277,58
149,T144,T144,Justin Leonard,89,4.78,191,40
150,T144,T144,Bill Lunde,79,4.78,344,72
151,T144,T144,Shaun Micheel,70,4.78,153,32
152,T144,T144,John Senden,103,4.78,153,32
153,T144,T144,Omar Uresti,74,4.78,215,45
154,T155,T155,Robert Allenby,76,4.79,115,24
155,T155,T155,Stuart Appleby,101,4.79,254,53
156,T155,T155,Rickie Fowler,98,4.79,335,70
157,T155,T155,Nathan Green,86,4.79,187,39
158,T155,T155,Kevin Johnson,62,4.79,182,38
159,T155,T155,Andres Romero,73,4.79,254,53
160,T155,T155,Steve Wheatcroft,74,4.79,230,48
161,T155,T155,Charlie Wi,95,4.79,321,67
162,T163,T163,Bob Estes,79,4.8,221,46
163,T163,T163,Brian Stuard,81,4.8,235,49
164,T163,T163,Garrett Willis,82,4.8,293,61
165,166,166,Jeff Gove,57,4.81,226,47
166,T167,T167,Ángel Cabrera,64,4.82,188,39
167,T167,T167,Heath Slocum,97,4.82,342,71
168,T169,T169,Stephen Ames,75,4.83,145,30
169,T169,T169,Tom Gillis,97,4.83,198,41
170,T169,T169,Mathias Grönberg,61,4.83,227,47
171,T169,T169,Rocco Mediate,71,4.83,261,54
172,T173,T173,Ben Crane,85,4.84,179,37
173,T173,T173,Brent Delahoussaye,57,4.84,179,37
174,T173,T173,David Lutterus,69,4.84,266,55
175,T173,T173,Johnson Wagner,85,4.84,247,51
176,177,177,Dean Wilson,54,4.85,160,33
177,178,178,Greg Owen,69,4.87,224,46
178,T179,T179,Craig Bowden,56,4.88,273,56
179,T179,T179,Tim Petrovic,105,4.88,273,56
180,181,181,Billy Mayfair,78,4.89,181,37
181,T182,T182,Rich Barcelo,70,4.9,206,42
182,T182,T182,James Nitties,92,4.9,250,51
183,T182,T182,Kenny Perry,69,4.9,152,31
184,185,185,Greg Kraft,52,4.91,172,35
185,T186,T186,Robert Garrigus,71,4.95,193,39
186,T186,T186,Steve Lowery,67,4.95,297,60
187,T186,T186,Y.E. Yang,72,4.95,104,21
188,189,189,Vance Veazey,58,4.96,238,48
189,190,190,Nick Watney,91,5.02,236,47
190,T191,T191,Cameron Beckman,68,5.06,167,33
191,T191,T191,Andrew McLardy,52,5.06,167,33
