,Tenth_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_2_Scoring_Average_AVG,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
112,T111,T111,Tim Petrovic,70.83,425,6
113,T111,T111,Mike Weir,70.83,425,6
114,115,115,Matt Jones,70.86,496,7
115,T116,T116,Scott McCarron,70.88,567,8
116,T116,T116,John Senden,70.88,567,8
117,T118,T118,Sergio Garcia,71.0,355,5
118,T118,T118,Freddie Jacobson,71.0,497,7
119,T118,T118,Jarrod Lyle,71.0,355,5
120,T118,T118,John Merrick,71.0,497,7
121,T118,T118,Ian Poulter,71.0,284,4
122,T118,T118,Chris Riley,71.0,355,5
123,T118,T118,Chris Stroud,71.0,426,6
124,T118,T118,Cameron Tringale,71.0,355,5
125,T118,T118,Nick Watney,71.0,213,3
126,T118,T118,Y.E. Yang,71.0,213,3
127,128,128,Chris Tidland,71.17,427,6
128,T129,T129,Henrik Bjornstad,71.18,783,11
129,T129,T129,James Driscoll,71.18,783,11
130,131,131,Dean Wilson,71.2,356,5
131,T132,T132,Derek Lamely,71.25,285,4
132,T132,T132,Joe Ogilvie,71.25,570,8
133,T134,T134,Paul Goydos,71.33,428,6
134,T134,T134,Adam Scott,71.33,428,6
135,T134,T134,Heath Slocum,71.33,428,6
136,T134,T134,Brian Stuard,71.33,642,9
137,T138,T138,Jason Dufner,71.4,357,5
138,T138,T138,Chris Wilson,71.4,357,5
139,140,140,Nathan Green,71.43,500,7
140,T141,T141,Trevor Immelman,71.5,286,4
141,T141,T141,Bubba Watson,71.5,572,8
142,T141,T141,Steve Wheatcroft,71.5,572,8
143,T144,T144,Jason Day,71.57,501,7
144,T144,T144,Pat Perez,71.57,501,7
145,T146,T146,Jonathan Byrd,71.6,358,5
146,T146,T146,Kevin Stadler,71.6,358,5
147,T148,T148,Rich Barcelo,71.67,215,3
148,T148,T148,Craig Bowden,71.67,430,6
149,T148,T148,Greg Kraft,71.67,430,6
150,T148,T148,John Mallinger,71.67,430,6
151,T148,T148,Garth Mulroy,71.67,430,6
152,T148,T148,Geoff Ogilvy,71.67,215,3
153,T148,T148,John Rollins,71.67,430,6
154,T155,T155,Brendon de Jonge,71.71,502,7
155,T155,T155,Ted Purdy,71.71,502,7
156,157,157,Ryan Palmer,71.75,287,4
157,158,158,Bill Lunde,71.78,646,9
158,T159,T159,J.J. Henry,71.8,359,5
159,T159,T159,Steve Lowery,71.8,359,5
160,161,161,Vijay Singh,71.83,431,6
161,162,162,Rory Sabbatini,71.86,503,7
162,T163,T163,Andrew McLardy,72.0,144,2
163,T163,T163,Kenny Perry,72.0,216,3
164,T163,T163,Michael Sim,72.0,216,3
165,T163,T163,Roger Tambellini,72.0,360,5
166,T163,T163,Nicholas Thompson,72.0,432,6
167,168,168,George McNeill,72.13,577,8
168,169,169,Scott Piercy,72.14,505,7
169,T170,T170,Chris Couch,72.33,217,3
170,T170,T170,Greg Owen,72.33,434,6
171,T170,T170,Jeev Milkha Singh,72.33,217,3
172,T170,T170,Vaughn Taylor,72.33,217,3
173,174,174,James Nitties,72.63,581,8
174,T175,T175,Ricky Barnes,72.67,218,3
175,T175,T175,Bob Estes,72.67,436,6
176,T175,T175,Mathias Grönberg,72.67,436,6
177,T175,T175,Ryuji Imada,72.67,218,3
178,179,179,Rocco Mediate,72.75,582,8
179,T180,T180,Ben Crane,72.83,437,6
180,T180,T180,Brad Faxon,72.83,437,6
181,T182,T182,Ángel Cabrera,73.0,292,4
182,T182,T182,Johnson Wagner,73.0,219,3
183,184,184,Billy Mayfair,73.25,293,4
184,185,185,Jason Bohn,73.4,367,5
185,186,186,Daniel Chopra,73.71,516,7
186,187,187,Kevin Johnson,74.17,445,6
187,188,188,David Lutterus,74.2,371,5
188,189,189,Robert Garrigus,74.33,223,3
189,190,190,David Duval,74.4,372,5
190,T191,T191,Justin Bolli,75.0,375,5
191,T191,T191,Bill Haas,75.0,75,1
