,First_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_4_Scoring_Average_ROUNDS,First_Tee_Early_Par_4_Scoring_Average_AVG,First_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
83,T79,T79,Jarrod Lyle,54,4.02,708,176
84,T79,T79,Will MacKenzie,72,4.02,980,244
85,T79,T79,Jeff Maggert,76,4.02,973,242
86,T79,T79,Hunter Mahan,85,4.02,1114,277
87,T79,T79,Troy Matteson,84,4.02,1319,328
88,T79,T79,Billy Mayfair,78,4.02,1057,263
89,T79,T79,George McNeill,79,4.02,912,227
90,T79,T79,Tom Pernice Jr.,74,4.02,1336,332
91,T79,T79,Alex Prugh,88,4.02,1129,281
92,T79,T79,Jeff Quinney,91,4.02,1321,329
93,T79,T79,Paul Stankowski,62,4.02,936,233
94,T79,T79,Y.E. Yang,72,4.02,1478,368
95,T96,T96,Michael Bradley,77,4.03,1478,367
96,T96,T96,James Driscoll,78,4.03,1008,250
97,T96,T96,Jason Dufner,87,4.03,1618,401
98,T96,T96,Jim Furyk,76,4.03,600,149
99,T96,T96,Sergio Garcia,58,4.03,834,207
100,T96,T96,Robert Garrigus,71,4.03,1059,263
101,T96,T96,Trevor Immelman,55,4.03,818,203
102,T96,T96,Skip Kendall,58,4.03,753,187
103,T96,T96,Spencer Levin,110,4.03,1483,368
104,T96,T96,Ryan Palmer,84,4.03,1144,284
105,T96,T96,Brenden Pappas,66,4.03,1007,250
106,T96,T96,Brandt Snedeker,89,4.03,1210,300
107,T96,T96,Kevin Stadler,86,4.03,1339,332
108,T96,T96,Vaughn Taylor,87,4.03,1480,367
109,T96,T96,Bubba Watson,77,4.03,1019,253
110,T96,T96,Mark Wilson,87,4.03,1228,305
111,T112,T112,Woody Austin,93,4.04,1221,302
112,T112,T112,Aaron Baddeley,94,4.04,1284,318
113,T112,T112,Lucas Glover,75,4.04,1046,259
114,T112,T112,Ryuji Imada,90,4.04,1612,399
115,T112,T112,Lee Janzen,77,4.04,1094,271
116,T112,T112,Marc Leishman,87,4.04,1314,325
117,T112,T112,Shaun Micheel,70,4.04,864,214
118,T112,T112,Omar Uresti,74,4.04,1091,270
119,T112,T112,Camilo Villegas,78,4.04,1001,248
120,T121,T121,Chad Campbell,94,4.05,1616,399
121,T121,T121,Alex Cejka,81,4.05,1024,253
122,T121,T121,Daniel Chopra,74,4.05,908,224
123,T121,T121,Jason Day,82,4.05,1226,303
124,T121,T121,Mathias Grönberg,61,4.05,883,218
125,T121,T121,Richard Johnson,90,4.05,1357,335
126,T121,T121,Dustin Johnson,83,4.05,1013,250
127,T121,T121,Bill Lunde,79,4.05,936,231
128,T121,T121,Ian Poulter,55,4.05,846,209
129,T121,T121,Aron Price,70,4.05,708,175
130,T121,T121,Brett Quigley,96,4.05,1385,342
131,T121,T121,Chris Wilson,65,4.05,819,202
132,T133,T133,Robert Allenby,76,4.06,1137,280
133,T133,T133,Henrik Bjornstad,72,4.06,945,233
134,T133,T133,Kris Blanks,91,4.06,1068,263
135,T133,T133,J.P. Hayes,79,4.06,832,205
136,T133,T133,Zach Johnson,93,4.06,1567,386
137,T133,T133,Steve Lowery,67,4.06,886,218
138,T133,T133,David Lutterus,69,4.06,1055,260
139,T133,T133,Ryan Moore,80,4.06,1020,251
140,T133,T133,Geoff Ogilvy,62,4.06,779,192
141,T133,T133,Scott Piercy,88,4.06,1440,355
142,T133,T133,D.A. Points,90,4.06,1295,319
143,T133,T133,Roland Thatcher,72,4.06,1105,272
144,T133,T133,Chris Tidland,77,4.06,1168,288
145,T133,T133,Garrett Willis,82,4.06,1206,297
146,T147,T147,Blake Adams,84,4.07,1358,334
147,T147,T147,Rich Barcelo,70,4.07,1006,247
148,T147,T147,Cameron Beckman,68,4.07,935,230
149,T147,T147,Justin Bolli,55,4.07,664,163
150,T147,T147,Mark Calcavecchia,50,4.07,716,176
151,T147,T147,Brian Davis,101,4.07,1067,262
152,T147,T147,Davis Love III,79,4.07,805,198
153,T147,T147,Rocco Mediate,71,4.07,1067,262
154,T147,T147,John Merrick,109,4.07,1649,405
155,T147,T147,Cameron Tringale,55,4.07,598,147
156,T147,T147,Jerod Turner,54,4.07,1042,256
157,T147,T147,Steve Wheatcroft,74,4.07,1070,263
158,T159,T159,Matt Bettencourt,91,4.08,1203,295
159,T159,T159,Jason Bohn,84,4.08,1254,307
160,T159,T159,Ben Curtis,78,4.08,1315,322
161,T159,T159,Padraig Harrington,57,4.08,588,144
162,T159,T159,Tim Herron,79,4.08,1166,286
163,T159,T159,Martin Laird,91,4.08,1304,320
164,T159,T159,Kenny Perry,69,4.08,927,227
165,T159,T159,Andres Romero,73,4.08,996,244
166,T159,T159,Adam Scott,70,4.08,673,165
167,T159,T159,Josh Teater,101,4.08,1284,315
168,T159,T159,Scott Verplank,74,4.08,1436,352
169,T170,T170,Craig Bowden,56,4.09,466,114
170,T170,T170,Steve Flesch,78,4.09,1403,343
171,T170,T170,Garth Mulroy,53,4.09,617,151
172,T170,T170,Jeff Overton,89,4.09,1220,298
173,T170,T170,Ted Purdy,86,4.09,966,236
174,T175,T175,Martin Flores,75,4.1,721,176
175,T175,T175,Kevin Johnson,62,4.1,902,220
176,T175,T175,Derek Lamely,81,4.1,1017,248
177,T178,T178,Brent Delahoussaye,57,4.11,850,207
178,T178,T178,Brad Faxon,58,4.11,600,146
179,T178,T178,Jeff Gove,57,4.11,735,179
180,T178,T178,Rod Pampling,77,4.11,1225,298
181,T182,T182,John Daly,63,4.12,1039,252
182,T182,T182,Nathan Green,86,4.12,1214,295
183,T182,T182,John Mallinger,78,4.12,684,166
184,T182,T182,Troy Merritt,86,4.12,1080,262
185,T186,T186,Stuart Appleby,101,4.13,1761,426
186,T186,T186,Roger Tambellini,77,4.13,1023,248
187,188,188,Mike Weir,59,4.14,770,186
188,189,189,Andrew McLardy,52,4.15,727,175
189,190,190,David Duval,71,4.17,943,226
190,191,191,Vance Veazey,58,4.19,763,182
191,192,192,Greg Kraft,52,4.24,530,125
