,First_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_5_Scoring_Average_ROUNDS,First_Tee_Early_Par_5_Scoring_Average_AVG,First_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
96,T87,T87,Rod Pampling,77,4.68,435,93
97,T87,T87,Andres Romero,73,4.68,360,77
98,T87,T87,Heath Slocum,97,4.68,459,98
99,T87,T87,Garrett Willis,82,4.68,426,91
100,T101,T101,Stuart Appleby,101,4.69,553,118
101,T101,T101,Joe Durant,67,4.69,286,61
102,T101,T101,Bob Estes,79,4.69,366,78
103,T101,T101,Brad Faxon,58,4.69,225,48
104,T101,T101,Jerry Kelly,99,4.69,450,96
105,T101,T101,Skip Kendall,58,4.69,239,51
106,T101,T101,Alex Prugh,88,4.69,380,81
107,T101,T101,Chris Riley,73,4.69,314,67
108,T101,T101,Rory Sabbatini,79,4.69,492,105
109,T101,T101,Brian Stuard,81,4.69,300,64
110,T111,T111,Greg Chalmers,93,4.7,414,88
111,T111,T111,Daniel Chopra,74,4.7,315,67
112,T111,T111,Martin Flores,75,4.7,221,47
113,T111,T111,Rickie Fowler,98,4.7,348,74
114,T111,T111,Justin Leonard,89,4.7,432,92
115,T111,T111,Steve Marino,81,4.7,376,80
116,T111,T111,Geoff Ogilvy,62,4.7,282,60
117,T111,T111,Cameron Percy,73,4.7,310,66
118,T111,T111,Boo Weekley,88,4.7,418,89
119,T120,T120,Blake Adams,84,4.71,391,83
120,T120,T120,Ben Curtis,78,4.71,405,86
121,T120,T120,Hunter Mahan,85,4.71,367,78
122,T120,T120,Scott McCarron,90,4.71,457,97
123,T120,T120,Sean O'Hair,84,4.71,339,72
124,T120,T120,Josh Teater,101,4.71,419,89
125,T120,T120,Steve Wheatcroft,74,4.71,391,83
126,T127,T127,Kris Blanks,91,4.72,392,83
127,T127,T127,Matt Every,60,4.72,236,50
128,T127,T127,Rocco Mediate,71,4.72,340,72
129,T127,T127,Bryce Molder,84,4.72,288,61
130,T127,T127,Mike Weir,59,4.72,250,53
131,T132,T132,Chad Collins,87,4.73,402,85
132,T132,T132,Michael Connell,89,4.73,421,89
133,T132,T132,Ernie Els,72,4.73,265,56
134,T132,T132,Cliff Kresge,50,4.73,265,56
135,T132,T132,Brandt Snedeker,89,4.73,421,89
136,T132,T132,Chris Tidland,77,4.73,421,89
137,T132,T132,Omar Uresti,74,4.73,378,80
138,T139,T139,Jason Bohn,84,4.74,455,96
139,T139,T139,Tim Herron,79,4.74,365,77
140,T139,T139,Trevor Immelman,55,4.74,237,50
141,T139,T139,Lee Janzen,77,4.74,365,77
142,T139,T139,Jay Williamson,76,4.74,351,74
143,T144,T144,Steve Lowery,67,4.75,285,60
144,T144,T144,Bill Lunde,79,4.75,356,75
145,T144,T144,Kenny Perry,69,4.75,323,68
146,T144,T144,Carl Pettersson,99,4.75,522,110
147,T144,T144,Scott Piercy,88,4.75,499,105
148,T144,T144,D.A. Points,90,4.75,475,100
149,T144,T144,Johnson Wagner,85,4.75,399,84
150,T151,T151,Chris DiMarco,88,4.76,547,115
151,T151,T151,Billy Mayfair,78,4.76,343,72
152,T151,T151,Ian Poulter,55,4.76,233,49
153,T151,T151,Jeev Milkha Singh,59,4.76,257,54
154,T155,T155,Ricky Barnes,103,4.77,515,108
155,T155,T155,Michael Bradley,77,4.77,467,98
156,T155,T155,Chad Campbell,94,4.77,549,115
157,T155,T155,Tim Clark,88,4.77,410,86
158,T155,T155,Luke Donald,71,4.77,248,52
159,T155,T155,Derek Lamely,81,4.77,286,60
160,T155,T155,Spencer Levin,110,4.77,501,105
161,T155,T155,Davis Love III,79,4.77,267,56
162,T155,T155,David Lutterus,69,4.77,353,74
163,T155,T155,Jeff Quinney,91,4.77,420,88
164,T155,T155,Nicholas Thompson,88,4.77,348,73
165,T155,T155,Scott Verplank,74,4.77,482,101
166,T167,T167,Alex Cejka,81,4.78,387,81
167,T167,T167,Freddie Jacobson,83,4.78,483,101
168,T167,T167,Greg Owen,69,4.78,282,59
169,170,170,Jeff Gove,57,4.79,278,58
170,T171,T171,Jeff Maggert,76,4.8,307,64
171,T171,T171,Camilo Villegas,78,4.8,307,64
172,T173,T173,George McNeill,79,4.81,327,68
173,T173,T173,Jerod Turner,54,4.81,308,64
174,T173,T173,Mark Wilson,87,4.81,428,89
175,T176,T176,Troy Merritt,86,4.82,352,73
176,T176,T176,Roger Tambellini,77,4.82,357,74
177,T176,T176,Vance Veazey,58,4.82,265,55
178,T176,T176,Jimmy Walker,82,4.82,400,83
179,T180,T180,Mathias Grönberg,61,4.84,295,61
180,T180,T180,Chris Wilson,65,4.84,305,63
181,T182,T182,Kevin Johnson,62,4.86,287,59
182,T182,T182,Shaun Micheel,70,4.86,321,66
183,T182,T182,Michael Sim,64,4.86,287,59
184,185,185,Justin Bolli,55,4.87,229,47
185,T186,T186,Aaron Baddeley,94,4.88,478,98
186,T186,T186,Rory McIlroy,54,4.88,322,66
187,T188,T188,Mark Calcavecchia,50,4.9,245,50
188,T188,T188,Brenden Pappas,66,4.9,343,70
189,190,190,Nathan Green,86,4.91,471,96
190,191,191,Greg Kraft,52,4.93,207,42
191,192,192,David Duval,71,4.94,336,68
