,First_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_3_Scoring_Average_ROUNDS,First_Tee_Early_Par_3_Scoring_Average_AVG,First_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
160,T158,T158,J.B. Holmes,100,3.11,410,132
161,T158,T158,Joe Ogilvie,99,3.11,339,109
162,T158,T158,Kenny Perry,69,3.11,258,83
163,T158,T158,John Rollins,81,3.11,311,100
164,T165,T165,Steve Flesch,78,3.12,427,137
165,T165,T165,Jeff Gove,57,3.12,215,69
166,T165,T165,Will MacKenzie,72,3.12,296,95
167,T168,T168,Brent Delahoussaye,57,3.13,244,78
168,T168,T168,Matt Every,60,3.13,210,67
169,T168,T168,Bill Haas,87,3.13,297,95
170,T168,T168,Trevor Immelman,55,3.13,222,71
171,T168,T168,Brett Quigley,96,3.13,413,132
172,T168,T168,Camilo Villegas,78,3.13,263,84
173,T174,T174,Ernie Els,72,3.14,232,74
174,T174,T174,Greg Kraft,52,3.14,154,49
175,T174,T174,Ryan Moore,80,3.14,286,91
176,T177,T177,Ben Curtis,78,3.15,359,114
177,T177,T177,Martin Flores,75,3.15,205,65
178,T177,T177,Jim Furyk,76,3.15,170,54
179,T177,T177,Lucas Glover,75,3.15,296,94
180,T177,T177,Steve Stricker,73,3.15,173,55
181,182,182,Billy Mayfair,78,3.16,307,97
182,T183,T183,Chris Couch,66,3.17,241,76
183,T183,T183,Martin Laird,91,3.17,361,114
184,T185,T185,Andrew McLardy,52,3.18,207,65
185,T185,T185,Cameron Tringale,55,3.18,178,56
186,T185,T185,Chris Wilson,65,3.18,245,77
187,188,188,Tim Herron,79,3.2,336,105
188,189,189,D.J. Trahan,92,3.21,360,112
189,190,190,Matt Bettencourt,91,3.22,367,114
190,191,191,Sergio Garcia,58,3.25,244,75
191,192,192,Michael Connell,89,3.28,413,126
