,Tenth_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_4_Scoring_Average_AVG,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
74,T71,T71,Will MacKenzie,72,4.03,467,116
75,T71,T71,Troy Matteson,84,4.03,750,186
76,T71,T71,Rory Sabbatini,79,4.03,516,128
77,T71,T71,Omar Uresti,74,4.03,798,198
78,T71,T71,Vance Veazey,58,4.03,347,86
79,T71,T71,Boo Weekley,88,4.03,729,181
80,T71,T71,Brett Wetterich,54,4.03,556,138
81,T82,T82,Stuart Appleby,101,4.04,888,220
82,T82,T82,Stewart Cink,84,4.04,392,97
83,T82,T82,Tim Clark,88,4.04,569,141
84,T82,T82,Chad Collins,87,4.04,638,158
85,T82,T82,Tom Gillis,97,4.04,969,240
86,T82,T82,Nathan Green,86,4.04,639,158
87,T82,T82,Garth Mulroy,53,4.04,384,95
88,T82,T82,Kevin Na,94,4.04,602,149
89,T82,T82,Jeff Overton,89,4.04,614,152
90,T82,T82,Tim Petrovic,105,4.04,860,213
91,T82,T82,John Senden,103,4.04,942,233
92,T82,T82,Chris Tidland,77,4.04,521,129
93,T82,T82,Johnson Wagner,85,4.04,832,206
94,T95,T95,Graham DeLaet,88,4.05,604,149
95,T95,T95,Matt Jones,89,4.05,770,190
96,T95,T95,Hunter Mahan,85,4.05,421,104
97,T95,T95,Rocco Mediate,71,4.05,449,111
98,T95,T95,Tom Pernice Jr.,74,4.05,701,173
99,T95,T95,Chris Riley,73,4.05,530,131
100,T95,T95,Paul Stankowski,62,4.05,401,99
101,T95,T95,Kevin Streelman,90,4.05,769,190
102,T95,T95,Steve Stricker,73,4.05,81,20
103,T95,T95,D.J. Trahan,92,4.05,915,226
104,T95,T95,Scott Verplank,74,4.05,567,140
105,T95,T95,Jimmy Walker,82,4.05,716,177
106,T107,T107,John Daly,63,4.06,442,109
107,T107,T107,Luke Donald,71,4.06,382,94
108,T107,T107,Bob Estes,79,4.06,711,175
109,T107,T107,Steve Flesch,78,4.06,637,157
110,T107,T107,Martin Laird,91,4.06,722,178
111,T107,T107,Justin Leonard,89,4.06,621,153
112,T107,T107,Scott McCarron,90,4.06,808,199
113,T107,T107,Aron Price,70,4.06,572,141
114,T107,T107,Michael Sim,64,4.06,638,157
115,T107,T107,Roger Tambellini,77,4.06,890,219
116,T107,T107,Cameron Tringale,55,4.06,515,127
117,T107,T107,Mark Wilson,87,4.06,666,164
118,T119,T119,Stephen Ames,75,4.07,586,144
119,T119,T119,Aaron Baddeley,94,4.07,774,190
120,T119,T119,Kris Blanks,91,4.07,986,242
121,T119,T119,David Duval,71,4.07,403,99
122,T119,T119,Zach Johnson,93,4.07,436,107
123,T119,T119,Michael Letzig,84,4.07,789,194
124,T119,T119,Davis Love III,79,4.07,387,95
125,T119,T119,Ryan Moore,80,4.07,488,120
126,T119,T119,Scott Piercy,88,4.07,863,212
127,T119,T119,Ian Poulter,55,4.07,183,45
128,T119,T119,Webb Simpson,98,4.07,623,153
129,T119,T119,Garrett Willis,82,4.07,561,138
130,T131,T131,Rich Barcelo,70,4.08,803,197
131,T131,T131,Henrik Bjornstad,72,4.08,486,119
132,T131,T131,Lucas Glover,75,4.08,388,95
133,T131,T131,Padraig Harrington,57,4.08,212,52
134,T131,T131,Skip Kendall,58,4.08,477,117
135,T131,T131,Vijay Singh,75,4.08,367,90
136,T131,T131,Nicholas Thompson,88,4.08,686,168
137,T131,T131,Steve Wheatcroft,74,4.08,531,130
138,T139,T139,Justin Bolli,55,4.09,786,192
139,T139,T139,Brent Delahoussaye,57,4.09,519,127
140,T139,T139,Robert Garrigus,71,4.09,528,129
141,T139,T139,J.J. Henry,92,4.09,925,226
142,T139,T139,Steve Marino,81,4.09,483,118
143,T139,T139,Troy Merritt,86,4.09,617,151
144,T139,T139,Joe Ogilvie,99,4.09,790,193
145,T139,T139,Rod Pampling,77,4.09,564,138
146,T139,T139,Brenden Pappas,66,4.09,790,193
147,T139,T139,Josh Teater,101,4.09,936,229
148,T139,T139,David Toms,86,4.09,524,128
149,T150,T150,Michael Bradley,77,4.1,632,154
150,T150,T150,Brian Davis,101,4.1,643,157
151,T150,T150,Jim Furyk,76,4.1,41,10
152,T150,T150,Derek Lamely,81,4.1,705,172
153,T150,T150,James Nitties,92,4.1,779,190
154,T150,T150,Greg Owen,69,4.1,684,167
155,T150,T150,Jeev Milkha Singh,59,4.1,406,99
156,T150,T150,Brian Stuard,81,4.1,652,159
157,T150,T150,Camilo Villegas,78,4.1,258,63
158,T150,T150,Jay Williamson,76,4.1,492,120
159,T150,T150,Chris Wilson,65,4.1,860,210
160,T161,T161,Briny Baird,87,4.11,711,173
161,T161,T161,Paul Goydos,78,4.11,604,147
162,T161,T161,Tim Herron,79,4.11,846,206
163,T161,T161,Bill Lunde,79,4.11,658,160
164,T161,T161,John Mallinger,78,4.11,686,167
165,T161,T161,Cameron Percy,73,4.11,646,157
166,T161,T161,Roland Thatcher,72,4.11,933,227
167,T168,T168,Woody Austin,93,4.12,651,158
168,T168,T168,Ángel Cabrera,64,4.12,317,77
169,T168,T168,Sergio Garcia,58,4.12,177,43
170,T168,T168,Cliff Kresge,50,4.12,597,145
171,T168,T168,David Lutterus,69,4.12,704,171
172,T168,T168,Jarrod Lyle,54,4.12,280,68
173,T168,T168,Charles Warren,64,4.12,499,121
174,175,175,Cameron Beckman,68,4.13,776,188
175,176,176,Daniel Chopra,74,4.14,667,161
176,T177,T177,Mathias Grönberg,61,4.15,515,124
177,T177,T177,Lee Janzen,77,4.15,751,181
178,T177,T177,Kevin Johnson,62,4.15,760,183
179,T177,T177,Bubba Watson,77,4.15,457,110
180,T181,T181,Martin Flores,75,4.16,757,182
181,T181,T181,Trevor Immelman,55,4.16,408,98
182,T181,T181,Jerod Turner,54,4.16,632,152
183,184,184,Mathew Goggin,85,4.17,759,182
184,T185,T185,Matt Bettencourt,91,4.18,806,193
185,T185,T185,Craig Bowden,56,4.18,443,106
186,T185,T185,Ted Purdy,86,4.18,714,171
187,188,188,Mike Weir,59,4.19,306,73
188,189,189,Mark Calcavecchia,50,4.21,569,135
189,190,190,Steve Lowery,67,4.22,494,117
190,191,191,Greg Kraft,52,4.24,576,136
191,192,192,Brad Faxon,58,4.28,539,126
