,6-10_Final_Round_Performance_RANK THIS WEEK,6-10_Final_Round_Performance_RANK LAST WEEK,6-10_Final_Round_Performance_PLAYER NAME,6-10_Final_Round_Performance_EVENTS,6-10_Final_Round_Performance_% TIMES IMPROVED,6-10_Final_Round_Performance_# OF TIMES IMPROVED
42,T43,T43,Stuart Appleby,31,50.0,1.0
43,T43,T43,Greg Chalmers,27,50.0,1.0
44,T43,T43,K.J. Choi,22,50.0,1.0
45,T43,T43,Chris DiMarco,25,50.0,1.0
46,T43,T43,Ernie Els,20,50.0,1.0
47,T43,T43,Mathias Grönberg,22,50.0,1.0
48,T43,T43,J.B. Holmes,26,50.0,1.0
49,T43,T43,Zach Johnson,25,50.0,1.0
50,T43,T43,Marc Leishman,26,50.0,1.0
51,T43,T43,Hunter Mahan,25,50.0,2.0
52,T43,T43,Kevin Na,26,50.0,1.0
53,T43,T43,Jeff Overton,26,50.0,1.0
54,T43,T43,Vijay Singh,24,50.0,1.0
55,T43,T43,Mark Wilson,28,50.0,1.0
56,T57,T57,Robert Allenby,22,33.3,1.0
57,T57,T57,Aaron Baddeley,26,33.3,1.0
58,T57,T57,Charles Howell III,28,33.3,1.0
59,T57,T57,Davis Love III,24,33.3,1.0
60,T57,T57,John Merrick,31,33.3,1.0
61,T57,T57,Rory Sabbatini,26,33.3,1.0
62,T57,T57,Heath Slocum,25,33.3,1.0
63,T57,T57,Kevin Stadler,28,33.3,1.0
64,T57,T57,Kevin Streelman,28,33.3,1.0
65,T57,T57,Chris Stroud,27,33.3,1.0
66,T57,T57,Charlie Wi,27,33.3,1.0
67,T68,T68,Brendon de Jonge,32,25.0,1.0
68,T68,T68,Charley Hoffman,24,25.0,1.0
69,T68,T68,Phil Mickelson,20,25.0,1.0
70,T68,T68,Sean O'Hair,25,25.0,1.0
71,72,72,Jim Furyk,21,20.0,1.0
72,T73,T73,Blake Adams,26,0.0,
73,T73,T73,Woody Austin,29,0.0,
74,T73,T73,Ricky Barnes,28,0.0,
75,T73,T73,Kris Blanks,30,0.0,
76,T73,T73,Michael Bradley,24,0.0,
77,T73,T73,Mark Calcavecchia,16,0.0,
78,T73,T73,Chad Campbell,28,0.0,
79,T73,T73,Alex Cejka,28,0.0,
80,T73,T73,Chad Collins,26,0.0,
81,T73,T73,Jason Day,24,0.0,
82,T73,T73,Joe Durant,19,0.0,
83,T73,T73,Martin Flores,26,0.0,
84,T73,T73,Brian Gay,30,0.0,
85,T73,T73,Tom Gillis,27,0.0,
86,T73,T73,Paul Goydos,25,0.0,
87,T73,T73,Nathan Green,27,0.0,
88,T73,T73,Bill Haas,25,0.0,
89,T73,T73,Padraig Harrington,18,0.0,
90,T73,T73,Lee Janzen,26,0.0,
91,T73,T73,Dustin Johnson,23,0.0,
92,T73,T73,Matt Jones,27,0.0,
93,T73,T73,Cliff Kresge,17,0.0,
94,T73,T73,Derek Lamely,28,0.0,
95,T73,T73,Justin Leonard,27,0.0,
96,T73,T73,Spencer Levin,31,0.0,
97,T73,T73,Jeff Maggert,28,0.0,
98,T73,T73,John Mallinger,29,0.0,
99,T73,T73,Scott McCarron,29,0.0,
100,T73,T73,Rocco Mediate,25,0.0,
101,T73,T73,Bryce Molder,26,0.0,
102,T73,T73,James Nitties,30,0.0,
103,T73,T73,Joe Ogilvie,32,0.0,
104,T73,T73,Greg Owen,27,0.0,
105,T73,T73,Ryan Palmer,27,0.0,
106,T73,T73,Cameron Percy,25,0.0,
107,T73,T73,Tom Pernice Jr.,22,0.0,
108,T73,T73,Kenny Perry,20,0.0,
109,T73,T73,Ian Poulter,15,0.0,
110,T73,T73,Alex Prugh,28,0.0,
111,T73,T73,Ted Purdy,30,0.0,
112,T73,T73,Andres Romero,21,0.0,
113,T73,T73,John Senden,30,0.0,
114,T73,T73,Webb Simpson,31,0.0,
115,T73,T73,Paul Stankowski,18,0.0,
116,T73,T73,Kevin Sutherland,25,0.0,
117,T73,T73,David Toms,25,0.0,
118,T73,T73,Omar Uresti,27,0.0,
119,T73,T73,Bubba Watson,22,0.0,
120,T73,T73,Boo Weekley,27,0.0,
121,T73,T73,Brett Wetterich,16,0.0,
122,T73,T73,Garrett Willis,24,0.0,
123,T73,T73,Dean Wilson,18,0.0,
