,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
166,167,167,Stuart Appleby,71.91,791,11
167,T168,T168,Kris Blanks,72.0,216,3
168,T168,T168,Brad Faxon,72.0,504,7
169,T168,T168,Freddie Jacobson,72.0,648,9
170,T168,T168,Camilo Villegas,72.0,288,4
171,172,172,Marc Leishman,72.1,721,10
172,T173,T173,J.P. Hayes,72.17,433,6
173,T173,T173,Roland Thatcher,72.17,433,6
174,175,175,Scott Piercy,72.18,794,11
175,176,176,Geoff Ogilvy,72.2,361,5
176,T177,T177,Steve Flesch,72.33,434,6
177,T177,T177,Derek Lamely,72.33,434,6
178,179,179,Billy Mayfair,72.38,579,8
179,180,180,Martin Flores,72.43,507,7
180,T181,T181,Jeff Gove,72.5,435,6
181,T181,T181,Rocco Mediate,72.5,580,8
182,T183,T183,Jim Furyk,72.67,218,3
183,T183,T183,Vance Veazey,72.67,436,6
184,185,185,Charles Warren,72.75,291,4
185,T186,T186,Skip Kendall,73.0,219,3
186,T186,T186,Cameron Tringale,73.0,511,7
187,188,188,Will MacKenzie,73.25,293,4
188,T189,T189,Blake Adams,73.5,588,8
189,T189,T189,Bryce Molder,73.5,294,4
190,191,191,Greg Kraft,75.14,526,7
