,Early_Round_1_Scoring_Average_RANK THIS WEEK,Early_Round_1_Scoring_Average_RANK LAST WEEK,Early_Round_1_Scoring_Average_PLAYER NAME,Early_Round_1_Scoring_Average_AVG,Early_Round_1_Scoring_Average_TOTAL STROKES,Early_Round_1_Scoring_Average_TOTAL ROUNDS
59,60,60,Ricky Barnes,70.15,912,13
60,61,61,Stephen Ames,70.17,842,12
61,T62,T62,Michael Connell,70.18,772,11
62,T62,T62,Mathias Grönberg,70.18,772,11
63,64,64,Justin Leonard,70.2,1053,15
64,T65,T65,Brendon de Jonge,70.25,1124,16
65,T65,T65,John Mallinger,70.25,843,12
66,67,67,Trevor Immelman,70.3,703,10
67,T68,T68,Bill Haas,70.33,844,12
68,T68,T68,Shaun Micheel,70.33,633,9
69,T68,T68,Kevin Stadler,70.33,844,12
70,T71,T71,Tim Clark,70.36,774,11
71,T71,T71,Jim Furyk,70.36,774,11
72,73,73,Nathan Green,70.38,1126,16
73,T74,T74,Tim Herron,70.4,704,10
74,T74,T74,Rory Sabbatini,70.4,1056,15
75,76,76,Bo Van Pelt,70.41,1197,17
76,77,77,Spencer Levin,70.42,845,12
77,T78,T78,Ted Purdy,70.43,986,14
78,T78,T78,Steve Wheatcroft,70.43,986,14
79,T80,T80,Davis Love III,70.46,916,13
80,T80,T80,Scott McCarron,70.46,916,13
81,T82,T82,David Duval,70.47,1057,15
82,T82,T82,Cameron Percy,70.47,1057,15
83,T84,T84,Alex Cejka,70.5,1128,16
84,T84,T84,Ben Curtis,70.5,846,12
85,T84,T84,Ian Poulter,70.5,564,8
86,T84,T84,Alex Prugh,70.5,846,12
87,T84,T84,Andres Romero,70.5,846,12
88,T84,T84,Camilo Villegas,70.5,846,12
89,T90,T90,Hunter Mahan,70.54,917,13
90,T90,T90,Boo Weekley,70.54,917,13
91,92,92,Charlie Wi,70.56,635,9
92,93,93,Joe Ogilvie,70.57,988,14
93,94,94,Robert Allenby,70.58,847,12
94,T95,T95,George McNeill,70.6,1059,15
95,T95,T95,Roger Tambellini,70.6,1059,15
96,T97,T97,Brian Davis,70.61,1271,18
97,T97,T97,John Merrick,70.61,1271,18
98,99,99,Graham DeLaet,70.62,918,13
99,100,100,Martin Laird,70.63,1130,16
100,T101,T101,Chad Campbell,70.64,989,14
101,T101,T101,Troy Merritt,70.64,989,14
102,103,103,Matt Bettencourt,70.65,1201,17
103,104,104,Jimmy Walker,70.69,919,13
104,105,105,Tom Gillis,70.73,778,11
105,T106,T106,Brett Quigley,70.77,920,13
106,T106,T106,John Rollins,70.77,920,13
107,108,108,Steve Elkington,70.78,637,9
108,T109,T109,Brian Gay,70.81,1133,16
109,T109,T109,Richard Johnson,70.81,1133,16
110,T111,T111,Greg Chalmers,70.85,921,13
111,T111,T111,Mathew Goggin,70.85,921,13
112,T113,T113,Robert Garrigus,70.86,992,14
113,T113,T113,J.P. Hayes,70.86,992,14
114,T113,T113,Chris Stroud,70.86,992,14
115,T116,T116,Cliff Kresge,70.89,638,9
116,T116,T116,Aron Price,70.89,638,9
117,118,118,Michael Letzig,70.92,922,13
118,T119,T119,Troy Matteson,70.93,1064,15
119,T119,T119,Kevin Streelman,70.93,993,14
120,121,121,Mark Wilson,70.94,1135,16
121,T122,T122,Aaron Baddeley,71.0,852,12
122,T122,T122,Jason Dufner,71.0,923,13
123,T122,T122,Retief Goosen,71.0,781,11
124,T122,T122,Freddie Jacobson,71.0,923,13
125,T122,T122,Lee Janzen,71.0,1136,16
126,T122,T122,Adam Scott,71.0,426,6
127,T128,T128,Lucas Glover,71.09,782,11
128,T128,T128,Nick Watney,71.09,782,11
129,130,130,Nicholas Thompson,71.1,1422,20
130,131,131,Michael Sim,71.11,640,9
131,132,132,Ernie Els,71.13,569,8
132,133,133,Michael Bradley,71.17,854,12
133,134,134,Bill Lunde,71.18,783,11
134,135,135,Josh Teater,71.19,1139,16
135,T136,T136,Paul Casey,71.2,356,5
136,T136,T136,Brett Wetterich,71.2,712,10
137,T138,T138,Will MacKenzie,71.21,997,14
138,T138,T138,Carl Pettersson,71.21,997,14
139,140,140,Henrik Bjornstad,71.22,641,9
140,T141,T141,James Nitties,71.29,998,14
141,T141,T141,Tim Petrovic,71.29,998,14
142,T143,T143,Cameron Beckman,71.31,927,13
143,T143,T143,Brandt Snedeker,71.31,927,13
144,145,145,John Daly,71.33,642,9
145,146,146,Webb Simpson,71.4,1071,15
146,T147,T147,Stuart Appleby,71.47,1358,19
147,T147,T147,Daniel Chopra,71.47,1215,17
148,T149,T149,Craig Bowden,71.5,715,10
149,T149,T149,Billy Mayfair,71.5,1144,16
150,T149,T149,Omar Uresti,71.5,1144,16
151,T152,T152,Kevin Na,71.55,787,11
152,T152,T152,Brian Stuard,71.55,787,11
153,T152,T152,Charles Warren,71.55,787,11
154,155,155,Skip Kendall,71.56,644,9
155,156,156,Mark Calcavecchia,71.57,501,7
156,157,157,Ángel Cabrera,71.6,716,10
157,T158,T158,Stewart Cink,71.64,788,11
158,T158,T158,Jeff Maggert,71.64,1003,14
159,T158,T158,Rocco Mediate,71.64,1003,14
160,T158,T158,Chris Wilson,71.64,788,11
161,T162,T162,Geoff Ogilvy,71.67,645,9
162,T162,T162,Greg Owen,71.67,860,12
163,164,164,Vance Veazey,71.69,932,13
164,T165,T165,Brenden Pappas,71.73,789,11
165,T165,T165,Y.E. Yang,71.73,789,11
166,T167,T167,Rod Pampling,71.81,1149,16
167,T167,T167,Johnson Wagner,71.81,1149,16
168,169,169,Rich Barcelo,71.82,790,11
169,170,170,Scott Verplank,71.83,862,12
170,171,171,Marc Leishman,71.88,1222,17
171,172,172,Garth Mulroy,71.89,647,9
172,173,173,David Lutterus,71.92,863,12
173,T174,T174,Derek Lamely,72.0,1080,15
174,T174,T174,Steve Lowery,72.0,1152,16
175,176,176,Scott Piercy,72.07,1009,14
176,177,177,Jerod Turner,72.1,721,10
177,178,178,Sergio Garcia,72.2,361,5
178,179,179,Brad Faxon,72.21,1011,14
179,180,180,Justin Bolli,72.22,650,9
180,181,181,Bryce Molder,72.23,939,13
181,182,182,Roland Thatcher,72.25,867,12
182,183,183,Cameron Tringale,72.27,795,11
183,184,184,D.A. Points,72.29,1012,14
184,185,185,Martin Flores,72.4,1086,15
185,186,186,Andrew McLardy,72.5,725,10
186,187,187,Kevin Johnson,72.7,727,10
187,188,188,Jeff Gove,72.75,873,12
188,189,189,Blake Adams,72.77,946,13
189,190,190,Kris Blanks,72.89,656,9
190,191,191,Steve Flesch,73.0,949,13
191,192,192,Greg Kraft,73.92,887,12
