,First_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_3_Scoring_Average_AVG,First_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
65,66,66,Aron Price,69.71,488,7
66,67,67,Rickie Fowler,69.73,767,11
67,68,68,Kevin Sutherland,69.75,558,8
68,T69,T69,Brian Stuard,69.8,349,5
69,T69,T69,Charles Warren,69.8,349,5
70,71,71,Chris DiMarco,69.83,419,6
71,72,72,David Toms,69.88,559,8
72,T73,T73,Woody Austin,70.0,630,9
73,T73,T73,Jason Bohn,70.0,630,9
74,T73,T73,Greg Chalmers,70.0,770,11
75,T73,T73,Tim Clark,70.0,490,7
76,T73,T73,Brian Davis,70.0,490,7
77,T73,T73,Joe Durant,70.0,420,6
78,T73,T73,Robert Garrigus,70.0,350,5
79,T73,T73,Zach Johnson,70.0,840,12
80,T73,T73,Greg Kraft,70.0,210,3
81,T73,T73,John Mallinger,70.0,490,7
82,T73,T73,John Rollins,70.0,490,7
83,T73,T73,Kevin Streelman,70.0,350,5
84,85,85,Matt Kuchar,70.07,1051,15
85,86,86,Charles Howell III,70.13,561,8
86,T87,T87,Brett Quigley,70.14,491,7
87,T87,T87,Vaughn Taylor,70.14,491,7
88,T89,T89,Ángel Cabrera,70.17,421,6
89,T89,T89,Tim Herron,70.17,421,6
90,T89,T89,Geoff Ogilvy,70.17,421,6
91,92,92,Robert Allenby,70.18,772,11
92,93,93,David Duval,70.2,351,5
93,94,94,Jason Day,70.22,632,9
94,95,95,Tom Pernice Jr.,70.25,281,4
95,96,96,Rod Pampling,70.33,211,3
96,97,97,Bo Van Pelt,70.36,985,14
97,T98,T98,Stephen Ames,70.38,563,8
98,T98,T98,Kris Blanks,70.38,563,8
99,T98,T98,Paul Casey,70.38,563,8
100,T101,T101,James Nitties,70.43,493,7
101,T101,T101,Josh Teater,70.43,493,7
102,T103,T103,Charley Hoffman,70.45,775,11
103,T103,T103,Phil Mickelson,70.45,775,11
104,105,105,Dustin Johnson,70.46,916,13
105,T106,T106,K.J. Choi,70.5,846,12
106,T106,T106,Graham DeLaet,70.5,564,8
107,T106,T106,Steve Marino,70.5,564,8
108,T106,T106,Alex Prugh,70.5,564,8
109,T106,T106,Chris Stroud,70.5,564,8
110,111,111,Hunter Mahan,70.56,635,9
111,112,112,D.J. Trahan,70.63,565,8
112,T113,T113,Stewart Cink,70.67,424,6
113,T113,T113,Michael Letzig,70.67,424,6
114,T113,T113,Ted Purdy,70.67,212,3
115,T113,T113,Omar Uresti,70.67,212,3
116,117,117,Padraig Harrington,70.71,495,7
117,118,118,Sean O'Hair,70.73,778,11
118,T119,T119,Ben Crane,70.75,566,8
119,T119,T119,Retief Goosen,70.75,566,8
120,T119,T119,Rory McIlroy,70.75,283,4
121,T119,T119,Bryce Molder,70.75,566,8
122,T119,T119,Camilo Villegas,70.75,566,8
123,T124,T124,James Driscoll,70.8,354,5
124,T124,T124,Trevor Immelman,70.8,354,5
125,126,126,Nathan Green,70.89,638,9
126,127,127,Adam Scott,70.9,709,10
127,T128,T128,Henrik Bjornstad,71.0,213,3
128,T128,T128,Sergio Garcia,71.0,284,4
129,T128,T128,J.J. Henry,71.0,355,5
130,T128,T128,Kevin Johnson,71.0,71,1
131,T128,T128,John Merrick,71.0,355,5
132,T128,T128,Brenden Pappas,71.0,142,2
133,T128,T128,Chris Riley,71.0,355,5
134,T128,T128,Johnson Wagner,71.0,355,5
135,T128,T128,Jay Williamson,71.0,355,5
136,137,137,Shaun Micheel,71.13,569,8
137,138,138,Jeff Quinney,71.14,498,7
138,139,139,Jerry Kelly,71.18,783,11
139,140,140,Rocco Mediate,71.2,356,5
140,T141,T141,Matt Bettencourt,71.29,499,7
141,T141,T141,Brian Gay,71.29,499,7
142,T141,T141,Pat Perez,71.29,499,7
143,T144,T144,Lucas Glover,71.33,642,9
144,T144,T144,J.B. Holmes,71.33,642,9
145,T144,T144,Derek Lamely,71.33,214,3
146,T144,T144,Jeev Milkha Singh,71.33,214,3
147,148,148,Steve Elkington,71.38,571,8
148,149,149,Ryuji Imada,71.43,500,7
149,150,150,Craig Bowden,71.5,143,2
150,151,151,Marc Leishman,71.56,644,9
151,152,152,Steve Wheatcroft,71.6,358,5
152,153,153,George McNeill,71.63,573,8
153,T154,T154,Ricky Barnes,71.67,645,9
154,T154,T154,Paul Goydos,71.67,430,6
155,T154,T154,Mathias Grönberg,71.67,215,3
156,T154,T154,J.P. Hayes,71.67,430,6
157,T154,T154,Bill Lunde,71.67,215,3
158,T154,T154,Garth Mulroy,71.67,215,3
159,T154,T154,Chris Tidland,71.67,430,6
160,161,161,Nicholas Thompson,71.75,287,4
161,162,162,Cliff Kresge,71.8,359,5
162,T163,T163,Chad Campbell,71.83,431,6
163,T163,T163,Daniel Chopra,71.83,431,6
164,165,165,Vijay Singh,71.88,575,8
165,T166,T166,Alex Cejka,72.0,432,6
166,T166,T166,Joe Ogilvie,72.0,504,7
167,168,168,Kevin Stadler,72.2,361,5
168,169,169,Jason Dufner,72.43,507,7
169,T170,T170,John Daly,72.5,290,4
170,T170,T170,Ian Poulter,72.5,290,4
171,T170,T170,Rory Sabbatini,72.5,435,6
172,T170,T170,Roland Thatcher,72.5,290,4
173,T170,T170,Garrett Willis,72.5,290,4
174,T175,T175,Matt Every,72.6,363,5
175,T175,T175,Y.E. Yang,72.6,363,5
176,177,177,Steve Lowery,72.67,218,3
177,T178,T178,Brad Faxon,73.0,73,1
178,T178,T178,Jeff Gove,73.0,146,2
179,T178,T178,Greg Owen,73.0,292,4
180,T178,T178,Mike Weir,73.0,511,7
181,T178,T178,Chris Wilson,73.0,219,3
182,183,183,Jarrod Lyle,73.5,294,4
183,T184,T184,Rich Barcelo,74.0,222,3
184,T184,T184,Vance Veazey,74.0,74,1
185,186,186,Mathew Goggin,74.33,223,3
186,187,187,Brent Delahoussaye,76.0,76,1
187,188,188,Mark Calcavecchia,77.0,77,1
