,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
127,128,128,Mathias Grönberg,35.86,789,22
128,129,129,Rory McIlroy,35.87,538,15
129,T130,T130,Jason Dufner,35.88,897,25
130,T130,T130,David Duval,35.88,861,24
131,T130,T130,Cliff Kresge,35.88,610,17
132,T130,T130,Davis Love III,35.88,861,24
133,T130,T130,Brandt Snedeker,35.88,933,26
134,T135,T135,Ángel Cabrera,35.89,646,18
135,T135,T135,Ryan Palmer,35.89,969,27
136,T137,T137,Joe Ogilvie,35.91,1149,32
137,T137,T137,Tim Petrovic,35.91,1149,32
138,T137,T137,Cameron Tringale,35.91,790,22
139,T140,T140,Billy Mayfair,35.92,934,26
140,T140,T140,Kevin Sutherland,35.92,898,25
141,142,142,Steve Wheatcroft,35.93,970,27
142,143,143,Skip Kendall,35.94,647,18
143,T144,T144,J.J. Henry,35.96,971,27
144,T144,T144,Steve Lowery,35.96,899,25
145,T144,T144,Boo Weekley,35.96,971,27
146,147,147,James Nitties,35.97,1079,30
147,T148,T148,Mark Calcavecchia,36.0,576,16
148,T148,T148,Richard Johnson,36.0,972,27
149,T148,T148,Kenny Perry,36.0,684,19
150,T148,T148,Ted Purdy,36.0,1080,30
151,T148,T148,Chris Wilson,36.0,936,26
152,T153,T153,Stuart Appleby,36.03,1117,31
153,T153,T153,Brian Davis,36.03,1153,32
154,T153,T153,Josh Teater,36.03,1117,31
155,T156,T156,Blake Adams,36.04,937,26
156,T156,T156,Michael Connell,36.04,901,25
157,T156,T156,Brad Faxon,36.04,829,23
158,T156,T156,Vance Veazey,36.04,829,23
159,160,160,Matt Bettencourt,36.06,1118,31
160,T161,T161,Jeff Maggert,36.07,1010,28
161,T161,T161,D.A. Points,36.07,1046,29
162,163,163,Greg Owen,36.12,939,26
163,164,164,Ben Crane,36.13,831,23
164,T165,T165,Sergio Garcia,36.14,506,14
165,T165,T165,Lucas Glover,36.14,795,22
166,T165,T165,Nicholas Thompson,36.14,1048,29
167,T165,T165,Scott Verplank,36.14,759,21
168,T169,T169,Marc Leishman,36.15,940,26
169,T169,T169,Roland Thatcher,36.15,940,26
170,171,171,Andrew McLardy,36.19,760,21
171,172,172,Rocco Mediate,36.2,905,25
172,T173,T173,Brenden Pappas,36.29,871,24
173,T173,T173,Johnson Wagner,36.29,1016,28
174,175,175,Y.E. Yang,36.3,726,20
175,T176,T176,Jeff Gove,36.32,799,22
176,T176,T176,David Lutterus,36.32,908,25
177,T176,T176,Brian Stuard,36.32,1017,28
178,T179,T179,Daniel Chopra,36.36,1018,28
179,T179,T179,Cameron Percy,36.36,909,25
180,181,181,Greg Chalmers,36.37,982,27
181,182,182,Martin Flores,36.38,946,26
182,183,183,Mathew Goggin,36.39,1019,28
183,184,184,Bill Lunde,36.5,1022,28
184,185,185,Omar Uresti,36.52,986,27
185,186,186,Justin Bolli,36.61,842,23
186,187,187,Greg Kraft,36.62,769,21
187,188,188,Rich Barcelo,36.64,916,25
188,189,189,Kevin Johnson,36.77,956,26
189,190,190,Jerod Turner,36.8,736,20
190,191,191,Steve Flesch,36.84,921,25
191,192,192,Craig Bowden,36.9,738,20
