,Early_Round_4_Scoring_Average_RANK THIS WEEK,Early_Round_4_Scoring_Average_RANK LAST WEEK,Early_Round_4_Scoring_Average_PLAYER NAME,Early_Round_4_Scoring_Average_AVG,Early_Round_4_Scoring_Average_TOTAL STROKES,Early_Round_4_Scoring_Average_TOTAL ROUNDS
127,T126,T126,Ryan Moore,71.57,501,7
128,129,129,Retief Goosen,71.6,358,5
129,T130,T130,Luke Donald,71.67,215,3
130,T130,T130,Padraig Harrington,71.67,215,3
131,T130,T130,Steve Lowery,71.67,430,6
132,T130,T130,Michael Sim,71.67,215,3
133,T134,T134,Daniel Chopra,71.71,502,7
134,T134,T134,Kevin Stadler,71.71,502,7
135,136,136,Zach Johnson,71.73,789,11
136,T137,T137,Mark Calcavecchia,71.75,287,4
137,T137,T137,Ted Purdy,71.75,574,8
138,T137,T137,Nick Watney,71.75,574,8
139,T137,T137,Charlie Wi,71.75,861,12
140,141,141,Steve Marino,71.8,359,5
141,T142,T142,Michael Connell,71.83,862,12
142,T142,T142,Troy Merritt,71.83,431,6
143,144,144,Hunter Mahan,71.88,575,8
144,T145,T145,Brad Faxon,72.0,216,3
145,T145,T145,Garth Mulroy,72.0,288,4
146,T145,T145,Scott Verplank,72.0,720,10
147,148,148,Joe Durant,72.13,577,8
148,149,149,Steve Wheatcroft,72.17,433,6
149,T150,T150,Chris Tidland,72.2,722,10
150,T150,T150,Omar Uresti,72.2,361,5
151,152,152,Craig Bowden,72.25,289,4
152,153,153,David Lutterus,72.29,506,7
153,154,154,Heath Slocum,72.3,723,10
154,T155,T155,Matt Every,72.33,217,3
155,T155,T155,Robert Garrigus,72.33,434,6
156,T155,T155,Jeff Maggert,72.33,434,6
157,T155,T155,George McNeill,72.33,651,9
158,T155,T155,Cameron Percy,72.33,217,3
159,160,160,Lucas Glover,72.38,579,8
160,161,161,Martin Flores,72.4,362,5
161,162,162,Tom Pernice Jr.,72.43,507,7
162,163,163,Derek Lamely,72.44,652,9
163,164,164,David Duval,72.57,508,7
164,165,165,Nathan Green,72.7,727,10
165,T166,T166,Kris Blanks,72.75,291,4
166,T166,T166,Matt Jones,72.75,582,8
167,T168,T168,Brendon de Jonge,72.83,437,6
168,T168,T168,Shaun Micheel,72.83,437,6
169,T170,T170,Brandt Snedeker,72.86,510,7
170,T170,T170,Mike Weir,72.86,510,7
171,172,172,Chris DiMarco,72.91,802,11
172,T173,T173,Tim Herron,73.0,657,9
173,T173,T173,Lee Janzen,73.0,219,3
174,175,175,Roger Tambellini,73.17,439,6
175,176,176,Jeff Overton,73.22,659,9
176,177,177,Stuart Appleby,73.23,952,13
177,T178,T178,John Daly,73.25,586,8
178,T178,T178,Greg Owen,73.25,293,4
179,T178,T178,Johnson Wagner,73.25,586,8
180,181,181,Kenny Perry,73.4,367,5
181,182,182,Alex Cejka,73.67,442,6
182,183,183,Jeff Gove,73.8,369,5
183,184,184,Sergio Garcia,73.89,665,9
184,185,185,Camilo Villegas,74.0,444,6
185,186,186,Matt Bettencourt,74.13,593,8
186,T187,T187,Justin Bolli,74.25,297,4
187,T187,T187,Andrew McLardy,74.25,297,4
188,189,189,Cameron Beckman,74.5,149,2
189,T190,T190,Vance Veazey,75.0,375,5
190,T190,T190,Chris Wilson,75.0,225,3
191,192,192,Greg Kraft,77.0,77,1
