,Late_Round_3_Scoring_Average_RANK THIS WEEK,Late_Round_3_Scoring_Average_RANK LAST WEEK,Late_Round_3_Scoring_Average_PLAYER NAME,Late_Round_3_Scoring_Average_AVG,Late_Round_3_Scoring_Average_TOTAL STROKES,Late_Round_3_Scoring_Average_TOTAL ROUNDS
90,T89,T89,Hunter Mahan,70.3,703,10
91,T89,T89,Aron Price,70.3,703,10
92,T93,T93,Tim Herron,70.33,633,9
93,T93,T93,Steve Marino,70.33,633,9
94,T93,T93,Rod Pampling,70.33,211,3
95,T93,T93,Tom Pernice Jr.,70.33,422,6
96,97,97,Bo Van Pelt,70.36,985,14
97,T98,T98,Paul Casey,70.38,563,8
98,T98,T98,Brian Davis,70.38,563,8
99,T98,T98,Chris DiMarco,70.38,563,8
100,T98,T98,Vaughn Taylor,70.38,563,8
101,102,102,J.P. Hayes,70.43,493,7
102,103,103,Kris Blanks,70.44,634,9
103,104,104,Phil Mickelson,70.45,775,11
104,T105,T105,Charley Hoffman,70.46,916,13
105,T105,T105,Dustin Johnson,70.46,916,13
106,T107,T107,Woody Austin,70.5,705,10
107,T107,T107,Graham DeLaet,70.5,564,8
108,T107,T107,Martin Flores,70.5,282,4
109,T107,T107,Padraig Harrington,70.5,564,8
110,T107,T107,Kevin Johnson,70.5,141,2
111,T107,T107,Garth Mulroy,70.5,282,4
112,T107,T107,Alex Prugh,70.5,564,8
113,114,114,K.J. Choi,70.54,917,13
114,115,115,J.B. Holmes,70.64,777,11
115,T116,T116,Cameron Beckman,70.67,424,6
116,T116,T116,David Duval,70.67,424,6
117,T116,T116,Retief Goosen,70.67,636,9
118,T116,T116,James Nitties,70.67,636,9
119,T116,T116,Brenden Pappas,70.67,212,3
120,T116,T116,Ted Purdy,70.67,212,3
121,T116,T116,Camilo Villegas,70.67,636,9
122,123,123,Chad Campbell,70.71,495,7
123,124,124,Chris Stroud,70.73,778,11
124,T125,T125,Mathias Grönberg,70.75,283,4
125,T125,T125,Sean O'Hair,70.75,849,12
126,T125,T125,Omar Uresti,70.75,283,4
127,128,128,Shaun Micheel,70.78,637,9
128,129,129,Trevor Immelman,70.8,354,5
129,130,130,J.J. Henry,70.86,496,7
130,131,131,George McNeill,70.89,638,9
131,132,132,Adam Scott,70.91,780,11
132,T133,T133,Jerry Kelly,70.92,922,13
133,T133,T133,D.J. Trahan,70.92,851,12
134,T135,T135,Henrik Bjornstad,71.0,213,3
135,T135,T135,James Driscoll,71.0,568,8
136,T135,T135,Sergio Garcia,71.0,284,4
137,T135,T135,Paul Goydos,71.0,497,7
138,T135,T135,Ryuji Imada,71.0,568,8
139,T135,T135,Michael Letzig,71.0,568,8
140,T135,T135,Pat Perez,71.0,639,9
141,T135,T135,Jerod Turner,71.0,71,1
142,143,143,Matt Bettencourt,71.11,640,9
143,T144,T144,John Merrick,71.14,498,7
144,T144,T144,Jeff Quinney,71.14,498,7
145,146,146,Chris Riley,71.17,427,6
146,147,147,Rocco Mediate,71.2,356,5
147,148,148,Steve Elkington,71.22,641,9
148,149,149,Ricky Barnes,71.23,926,13
149,T150,T150,Steve Flesch,71.25,285,4
150,T150,T150,Greg Kraft,71.25,285,4
151,T152,T152,Brian Gay,71.29,499,7
152,T152,T152,Johnson Wagner,71.29,499,7
153,T152,T152,Y.E. Yang,71.29,499,7
154,T155,T155,John Daly,71.33,428,6
155,T155,T155,Lucas Glover,71.33,642,9
156,T155,T155,Jeev Milkha Singh,71.33,214,3
157,T155,T155,Jay Williamson,71.33,428,6
158,T159,T159,Alex Cejka,71.38,571,8
159,T159,T159,Jason Dufner,71.38,571,8
160,161,161,Nicholas Thompson,71.4,357,5
161,162,162,Brian Stuard,71.43,500,7
162,T163,T163,Ángel Cabrera,71.56,644,9
163,T163,T163,Marc Leishman,71.56,644,9
164,165,165,Matt Every,71.57,501,7
165,T166,T166,Greg Owen,71.6,358,5
166,T166,T166,Steve Wheatcroft,71.6,358,5
167,T166,T166,Chris Wilson,71.6,358,5
168,169,169,Chris Tidland,71.67,430,6
169,170,170,Cliff Kresge,71.8,359,5
170,171,171,Daniel Chopra,71.83,431,6
171,172,172,Vijay Singh,71.88,575,8
172,173,173,Jeff Gove,72.0,216,3
173,174,174,Rich Barcelo,72.33,434,6
174,T175,T175,Steve Lowery,72.5,290,4
175,T175,T175,Bill Lunde,72.5,290,4
176,T175,T175,David Lutterus,72.5,145,2
177,T175,T175,Ian Poulter,72.5,290,4
178,T175,T175,Rory Sabbatini,72.5,435,6
179,T175,T175,Garrett Willis,72.5,435,6
180,181,181,Joe Ogilvie,72.63,581,8
181,182,182,Mathew Goggin,72.67,436,6
182,183,183,Kevin Stadler,72.86,510,7
183,T184,T184,Brent Delahoussaye,73.0,219,3
184,T184,T184,Derek Lamely,73.0,292,4
185,T184,T184,Mike Weir,73.0,511,7
186,187,187,Roland Thatcher,73.17,439,6
187,188,188,Craig Bowden,73.2,366,5
188,T189,T189,Jarrod Lyle,73.5,294,4
189,T189,T189,Vance Veazey,73.5,147,2
190,191,191,Brad Faxon,74.0,148,2
191,192,192,Mark Calcavecchia,74.67,224,3
