,Early_Round_2_Scoring_Average_RANK THIS WEEK,Early_Round_2_Scoring_Average_RANK LAST WEEK,Early_Round_2_Scoring_Average_PLAYER NAME,Early_Round_2_Scoring_Average_AVG,Early_Round_2_Scoring_Average_TOTAL STROKES,Early_Round_2_Scoring_Average_TOTAL ROUNDS
39,T39,T39,Matt Jones,69.75,837,12
40,41,41,Tom Pernice Jr.,69.78,628,9
41,T42,T42,Justin Rose,69.8,698,10
42,T42,T42,Kevin Streelman,69.8,1047,15
43,44,44,Tim Clark,69.82,768,11
44,45,45,Chris Stroud,69.86,978,14
45,T46,T46,Luke Donald,69.88,559,8
46,T46,T46,Matt Kuchar,69.88,559,8
47,T46,T46,Carl Pettersson,69.88,1118,16
48,T46,T46,Camilo Villegas,69.88,559,8
49,50,50,Joe Durant,69.89,629,9
50,51,51,Hunter Mahan,69.9,699,10
51,52,52,Stewart Cink,69.91,769,11
52,53,53,Freddie Jacobson,69.92,839,12
53,T54,T54,Ryuji Imada,69.93,1049,15
54,T54,T54,Michael Letzig,69.93,979,14
55,T54,T54,Jeff Overton,69.93,979,14
56,57,57,Zach Johnson,69.94,1119,16
57,T58,T58,Brian Gay,70.0,910,13
58,T58,T58,Will MacKenzie,70.0,700,10
59,T58,T58,Pat Perez,70.0,910,13
60,T58,T58,Paul Stankowski,70.0,560,8
61,T58,T58,Josh Teater,70.0,1050,15
62,T58,T58,Brett Wetterich,70.0,420,6
63,64,64,Aaron Baddeley,70.07,981,14
64,65,65,Steve Elkington,70.08,841,12
65,66,66,John Daly,70.09,771,11
66,T67,T67,Skip Kendall,70.1,701,10
67,T67,T67,Johnson Wagner,70.1,701,10
68,69,69,Alex Prugh,70.13,1122,16
69,T70,T70,Jeff Maggert,70.14,982,14
70,T70,T70,Heath Slocum,70.14,982,14
71,T72,T72,John Merrick,70.15,912,13
72,T72,T72,Steve Stricker,70.15,912,13
73,74,74,Marc Leishman,70.17,842,12
74,T75,T75,Briny Baird,70.2,1053,15
75,T75,T75,Andres Romero,70.2,702,10
76,T75,T75,Michael Sim,70.2,702,10
77,T75,T75,Roland Thatcher,70.2,1053,15
78,T79,T79,Matt Every,70.22,632,9
79,T79,T79,Tim Petrovic,70.22,1264,18
80,T79,T79,Chris Riley,70.22,632,9
81,T82,T82,Aron Price,70.23,913,13
82,T82,T82,Garrett Willis,70.23,913,13
83,84,84,Scott McCarron,70.24,1194,17
84,85,85,Shaun Micheel,70.27,773,11
85,86,86,Martin Laird,70.3,703,10
86,T87,T87,Woody Austin,70.31,914,13
87,T87,T87,J.P. Hayes,70.31,914,13
88,T89,T89,Stuart Appleby,70.33,844,12
89,T89,T89,John Senden,70.33,1266,18
90,T91,T91,Justin Leonard,70.36,774,11
91,T91,T91,Davis Love III,70.36,774,11
92,93,93,Omar Uresti,70.38,915,13
93,T94,T94,Derek Lamely,70.4,704,10
94,T94,T94,Rod Pampling,70.4,704,10
95,96,96,Michael Bradley,70.43,986,14
96,97,97,Jimmy Walker,70.44,1127,16
97,T98,T98,K.J. Choi,70.45,775,11
98,T98,T98,Jeev Milkha Singh,70.45,775,11
99,T100,T100,Alex Cejka,70.5,987,14
100,T100,T100,Rickie Fowler,70.5,846,12
101,T100,T100,Jerry Kelly,70.5,987,14
102,103,103,Brian Davis,70.53,1058,15
103,104,104,Mark Wilson,70.54,917,13
104,T105,T105,Chad Collins,70.56,635,9
105,T105,T105,Sergio Garcia,70.56,635,9
106,T107,T107,Brandt Snedeker,70.6,1059,15
107,T107,T107,Nick Watney,70.6,706,10
108,109,109,Steve Wheatcroft,70.64,989,14
109,T110,T110,Robert Garrigus,70.67,636,9
110,T110,T110,Richard Johnson,70.67,848,12
111,T110,T110,Ian Poulter,70.67,424,6
112,113,113,Cameron Tringale,70.78,637,9
113,T114,T114,Adam Scott,70.83,850,12
114,T114,T114,Chris Tidland,70.83,850,12
115,116,116,Steve Flesch,70.85,921,13
116,T117,T117,Brendon de Jonge,70.86,992,14
117,T117,T117,Scott Piercy,70.86,992,14
118,119,119,D.A. Points,70.87,1063,15
119,T120,T120,Brian Stuard,70.88,1134,16
120,T120,T120,Jerod Turner,70.88,567,8
121,122,122,Cameron Beckman,70.92,851,12
122,T123,T123,Troy Matteson,70.93,993,14
123,T123,T123,Kevin Stadler,70.93,993,14
124,125,125,J.J. Henry,70.94,1135,16
125,T126,T126,Brent Delahoussaye,71.0,923,13
126,T126,T126,Bill Haas,71.0,923,13
127,T126,T126,Garth Mulroy,71.0,639,9
128,T126,T126,John Rollins,71.0,923,13
129,T126,T126,Bubba Watson,71.0,781,11
130,T126,T126,Y.E. Yang,71.0,639,9
131,T132,T132,Henrik Bjornstad,71.06,1208,17
132,T132,T132,Joe Ogilvie,71.06,1279,18
133,134,134,Jeff Gove,71.09,782,11
134,135,135,Mike Weir,71.11,640,9
135,T136,T136,Matt Bettencourt,71.13,1067,15
136,T136,T136,James Nitties,71.13,1067,15
137,138,138,Ben Curtis,71.15,925,13
138,T139,T139,Jason Day,71.18,783,11
139,T139,T139,Greg Owen,71.18,783,11
140,T141,T141,Jarrod Lyle,71.2,712,10
141,T141,T141,Ryan Moore,71.2,712,10
142,T141,T141,Vance Veazey,71.2,712,10
143,T144,T144,Kris Blanks,71.25,1425,20
144,T144,T144,Jason Dufner,71.25,855,12
145,146,146,Steve Lowery,71.27,784,11
146,147,147,Bill Lunde,71.29,1212,17
147,T148,T148,Ricky Barnes,71.31,1141,16
148,T148,T148,Jeff Quinney,71.31,927,13
149,T148,T148,Vaughn Taylor,71.31,927,13
150,T151,T151,Trevor Immelman,71.33,642,9
151,T151,T151,Sean O'Hair,71.33,642,9
152,153,153,James Driscoll,71.44,1143,16
153,154,154,Ben Crane,71.47,1072,15
154,T155,T155,Jonathan Byrd,71.5,1001,14
155,T155,T155,Ted Purdy,71.5,1144,16
156,157,157,John Mallinger,71.53,1073,15
157,158,158,Roger Tambellini,71.55,787,11
158,159,159,Nicholas Thompson,71.6,716,10
159,160,160,Rory Sabbatini,71.64,788,11
160,161,161,Bob Estes,71.67,860,12
161,162,162,Daniel Chopra,71.73,789,11
162,163,163,Mark Calcavecchia,71.75,574,8
163,T164,T164,Martin Flores,71.78,646,9
164,T164,T164,Greg Kraft,71.78,646,9
165,T166,T166,Rich Barcelo,71.8,1077,15
166,T166,T166,Chris Wilson,71.8,1077,15
167,T168,T168,George McNeill,71.83,862,12
168,T168,T168,Ryan Palmer,71.83,862,12
169,170,170,Mathew Goggin,71.87,1078,15
170,171,171,Paul Goydos,71.91,791,11
171,T172,T172,Ángel Cabrera,72.0,504,7
172,T172,T172,David Lutterus,72.0,936,13
173,T174,T174,Billy Mayfair,72.09,793,11
174,T174,T174,Brenden Pappas,72.09,793,11
175,176,176,Andrew McLardy,72.11,649,9
176,T177,T177,Mathias Grönberg,72.17,866,12
177,T177,T177,Rocco Mediate,72.17,866,12
178,179,179,Chris Couch,72.2,722,10
179,180,180,Rory McIlroy,72.22,650,9
180,181,181,Vijay Singh,72.25,867,12
181,T182,T182,Brad Faxon,72.33,651,9
182,T182,T182,Nathan Green,72.33,868,12
183,184,184,Jason Bohn,72.43,1014,14
184,T185,T185,Craig Bowden,72.44,652,9
185,T185,T185,Kenny Perry,72.44,652,9
186,187,187,Troy Merritt,72.5,1015,14
187,188,188,Scott Verplank,72.63,581,8
188,189,189,Justin Bolli,72.77,946,13
189,190,190,Kevin Johnson,73.13,1170,16
190,191,191,Geoff Ogilvy,73.43,514,7
191,192,192,David Duval,74.8,748,10
