,First_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_4_Scoring_Average_AVG,First_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
145,146,146,Michael Connell,72.09,793,11
146,147,147,Scott Verplank,72.11,649,9
147,148,148,Chris Tidland,72.13,577,8
148,T149,T149,Scott Piercy,72.17,433,6
149,T149,T149,Steve Wheatcroft,72.17,433,6
150,151,151,George McNeill,72.29,506,7
151,T152,T152,Chris DiMarco,72.33,651,9
152,T152,T152,Martin Laird,72.33,434,6
153,154,154,Tom Pernice Jr.,72.43,507,7
154,155,155,Davis Love III,72.5,435,6
155,156,156,David Duval,72.57,508,7
156,T157,T157,Jason Bohn,72.67,654,9
157,T157,T157,Mark Calcavecchia,72.67,218,3
158,T157,T157,Bill Lunde,72.67,218,3
159,T157,T157,Kevin Stadler,72.67,436,6
160,T161,T161,David Lutterus,72.75,291,4
161,T161,T161,Jeff Maggert,72.75,291,4
162,T163,T163,Brendon de Jonge,72.83,437,6
163,T163,T163,Joe Durant,72.83,437,6
164,T163,T163,Shaun Micheel,72.83,437,6
165,T166,T166,Lucas Glover,72.86,510,7
166,T166,T166,Brandt Snedeker,72.86,510,7
167,168,168,Nathan Green,72.89,656,9
168,169,169,Johnson Wagner,73.0,438,6
169,T170,T170,Tim Herron,73.13,585,8
170,T170,T170,Jeff Overton,73.13,585,8
171,172,172,Roger Tambellini,73.17,439,6
172,173,173,Stuart Appleby,73.18,805,11
173,T174,T174,Derek Lamely,73.25,293,4
174,T174,T174,Ryan Moore,73.25,293,4
175,176,176,John Daly,73.29,513,7
176,177,177,Justin Bolli,73.33,220,3
177,178,178,Kenny Perry,73.4,367,5
178,T179,T179,Matt Every,73.5,147,2
179,T179,T179,Lee Janzen,73.5,147,2
180,T179,T179,Vance Veazey,73.5,294,4
181,182,182,Alex Cejka,73.6,368,5
182,183,183,Sergio Garcia,73.63,589,8
183,184,184,Greg Owen,73.67,221,3
184,185,185,Mike Weir,73.8,369,5
185,186,186,Matt Bettencourt,73.86,517,7
186,T187,T187,Jeff Gove,74.0,148,2
187,T187,T187,Andrew McLardy,74.0,222,3
188,189,189,Cameron Beckman,74.5,149,2
189,190,190,Camilo Villegas,74.8,374,5
190,191,191,Chris Wilson,75.0,150,2
191,192,192,Greg Kraft,77.0,77,1
