,Tenth_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_4_Scoring_Average_AVG,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
49,T50,T50,Stephen Ames,75,3.99,379,95
50,T50,T50,Ricky Barnes,103,3.99,663,166
51,T50,T50,Henrik Bjornstad,72,3.99,718,180
52,T50,T50,Ben Curtis,78,3.99,695,174
53,T50,T50,Joe Durant,67,3.99,459,115
54,T50,T50,Charley Hoffman,85,3.99,671,168
55,T50,T50,Ryuji Imada,90,3.99,439,110
56,T50,T50,Richard Johnson,90,3.99,714,179
57,T50,T50,Justin Leonard,89,3.99,623,156
58,T50,T50,Steve Marino,81,3.99,551,138
59,T50,T50,Ryan Moore,80,3.99,546,137
60,T50,T50,Jay Williamson,76,3.99,809,203
61,T62,T62,Ben Crane,85,4.0,468,117
62,T62,T62,Freddie Jacobson,83,4.0,688,172
63,T62,T62,Jeff Overton,89,4.0,632,158
64,T62,T62,Cameron Percy,73,4.0,596,149
65,T62,T62,Pat Perez,90,4.0,660,165
66,T62,T62,Kevin Stadler,86,4.0,472,118
67,T68,T68,Mark Calcavecchia,50,4.01,385,96
68,T68,T68,Brian Gay,101,4.01,501,125
69,T68,T68,J.P. Hayes,79,4.01,962,240
70,T68,T68,J.B. Holmes,100,4.01,870,217
71,T68,T68,Spencer Levin,110,4.01,927,231
72,T68,T68,Jarrod Lyle,54,4.01,558,139
73,T68,T68,John Merrick,109,4.01,1074,268
74,T68,T68,Kevin Na,94,4.01,610,152
75,T68,T68,Joe Ogilvie,99,4.01,1019,254
76,T68,T68,Tim Petrovic,105,4.01,726,181
77,T68,T68,Alex Prugh,88,4.01,733,183
78,T68,T68,Nick Watney,91,4.01,542,135
79,T80,T80,Alex Cejka,81,4.02,767,191
80,T80,T80,James Driscoll,78,4.02,759,189
81,T80,T80,Will MacKenzie,72,4.02,619,154
82,T80,T80,Ryan Palmer,84,4.02,696,173
83,T80,T80,Jeff Quinney,91,4.02,756,188
84,T80,T80,Paul Stankowski,62,4.02,603,150
85,T80,T80,D.J. Trahan,92,4.02,647,161
86,T80,T80,Charlie Wi,95,4.02,844,210
87,T88,T88,Woody Austin,93,4.03,866,215
88,T88,T88,Briny Baird,87,4.03,616,153
89,T88,T88,K.J. Choi,82,4.03,556,138
90,T88,T88,John Daly,63,4.03,556,138
91,T88,T88,Brian Davis,101,4.03,1209,300
92,T88,T88,Mathias Grönberg,61,4.03,601,149
93,T88,T88,Tim Herron,79,4.03,508,126
94,T88,T88,Bryce Molder,84,4.03,729,181
95,T88,T88,Rod Pampling,77,4.03,718,178
96,T88,T88,Brett Quigley,96,4.03,971,241
97,T88,T88,Chris Riley,73,4.03,536,133
98,T88,T88,Heath Slocum,97,4.03,830,206
99,T88,T88,Brandt Snedeker,89,4.03,698,173
100,T88,T88,Kevin Streelman,90,4.03,769,191
101,T88,T88,Jimmy Walker,82,4.03,777,193
102,T88,T88,Mark Wilson,87,4.03,726,180
103,T104,T104,Stuart Appleby,101,4.04,740,183
104,T104,T104,Cameron Beckman,68,4.04,428,106
105,T104,T104,Chad Collins,87,4.04,675,167
106,T104,T104,Brendon de Jonge,114,4.04,775,192
107,T104,T104,Chris DiMarco,88,4.04,444,110
108,T104,T104,Bob Estes,79,4.04,541,134
109,T104,T104,Derek Lamely,81,4.04,961,238
110,T104,T104,Sean O'Hair,84,4.04,513,127
111,T104,T104,Aron Price,70,4.04,569,141
112,T104,T104,Nicholas Thompson,88,4.04,991,245
113,T104,T104,Chris Tidland,77,4.04,691,171
114,T104,T104,Scott Verplank,74,4.04,396,98
115,T116,T116,Chris Couch,66,4.05,381,94
116,T116,T116,Jason Day,82,4.05,474,117
117,T116,T116,Lee Janzen,77,4.05,607,150
118,T116,T116,Marc Leishman,87,4.05,874,216
119,T116,T116,D.A. Points,90,4.05,827,204
120,T116,T116,Boo Weekley,88,4.05,713,176
121,T116,T116,Dean Wilson,54,4.05,490,121
122,T123,T123,Stewart Cink,84,4.06,564,139
123,T123,T123,Jason Dufner,87,4.06,548,135
124,T123,T123,Tom Gillis,97,4.06,515,127
125,T123,T123,Mathew Goggin,85,4.06,735,181
126,T123,T123,Trevor Immelman,55,4.06,349,86
127,T123,T123,Michael Letzig,84,4.06,649,160
128,T123,T123,Scott McCarron,90,4.06,702,173
129,T123,T123,Rocco Mediate,71,4.06,626,154
130,T123,T123,Geoff Ogilvy,62,4.06,394,97
131,T123,T123,Brenden Pappas,66,4.06,386,95
132,T123,T123,Scott Piercy,88,4.06,649,160
133,T123,T123,Jeev Milkha Singh,59,4.06,564,139
134,T123,T123,Roger Tambellini,77,4.06,613,151
135,T123,T123,Roland Thatcher,72,4.06,438,108
136,T123,T123,Omar Uresti,74,4.06,609,150
137,T138,T138,Matt Bettencourt,91,4.07,814,200
138,T138,T138,Steve Flesch,78,4.07,610,150
139,T138,T138,Hunter Mahan,85,4.07,618,152
140,T138,T138,Troy Matteson,84,4.07,683,168
141,T138,T138,John Rollins,81,4.07,655,161
142,T138,T138,Josh Teater,101,4.07,907,223
143,T138,T138,Steve Wheatcroft,74,4.07,659,162
144,T145,T145,Daniel Chopra,74,4.08,731,179
145,T145,T145,Nathan Green,86,4.08,641,157
146,T145,T145,Davis Love III,79,4.08,848,208
147,T145,T145,Billy Mayfair,78,4.08,534,131
148,T145,T145,Shaun Micheel,70,4.08,498,122
149,T145,T145,Ted Purdy,86,4.08,1109,272
150,T145,T145,Rory Sabbatini,79,4.08,559,137
151,T145,T145,Chris Stroud,90,4.08,804,197
152,T153,T153,Jason Bohn,84,4.09,601,147
153,T153,T153,Bill Haas,87,4.09,503,123
154,T153,T153,Matt Jones,89,4.09,659,161
155,T153,T153,Jerry Kelly,99,4.09,798,195
156,T153,T153,Brian Stuard,81,4.09,715,175
157,T153,T153,Cameron Tringale,55,4.09,454,111
158,T153,T153,Vance Veazey,58,4.09,663,162
159,T153,T153,Brett Wetterich,54,4.09,274,67
160,T161,T161,Craig Bowden,56,4.1,746,182
161,T161,T161,Retief Goosen,75,4.1,398,97
162,T161,T161,Jeff Gove,57,4.1,664,162
163,T161,T161,Bill Lunde,79,4.1,841,205
164,T161,T161,Andrew McLardy,52,4.1,435,106
165,T161,T161,George McNeill,79,4.1,841,205
166,T161,T161,Vaughn Taylor,87,4.1,517,126
167,T161,T161,Johnson Wagner,85,4.1,590,144
168,T169,T169,Rich Barcelo,70,4.11,633,154
169,T169,T169,Jonathan Byrd,85,4.11,780,190
170,T169,T169,J.J. Henry,92,4.11,579,141
171,T169,T169,Troy Merritt,86,4.11,916,223
172,T169,T169,Greg Owen,69,4.11,612,149
173,T169,T169,Chris Wilson,65,4.11,530,129
174,T175,T175,Ángel Cabrera,64,4.12,532,129
175,T175,T175,Martin Flores,75,4.12,866,210
176,T175,T175,John Mallinger,78,4.12,679,165
177,T175,T175,Garth Mulroy,53,4.12,523,127
178,T175,T175,Ian Poulter,55,4.12,391,95
179,T180,T180,Steve Lowery,67,4.13,784,190
180,T180,T180,Jeff Maggert,76,4.13,806,195
181,T180,T180,James Nitties,92,4.13,710,172
182,T183,T183,David Duval,71,4.14,679,164
183,T183,T183,Sergio Garcia,58,4.14,509,123
184,T183,T183,Greg Kraft,52,4.14,547,132
185,T183,T183,Michael Sim,64,4.14,315,76
186,187,187,Kevin Johnson,62,4.16,483,116
187,188,188,Kris Blanks,91,4.17,659,158
188,189,189,Jerod Turner,54,4.19,478,114
189,T190,T190,Brad Faxon,58,4.23,782,185
190,T190,T190,David Lutterus,69,4.23,715,169
191,192,192,Justin Bolli,55,4.33,463,107
