,Early_Par_4_Scoring_Average_RANK THIS WEEK,Early_Par_4_Scoring_Average_RANK LAST WEEK,Early_Par_4_Scoring_Average_PLAYER NAME,Early_Par_4_Scoring_Average_ROUNDS,Early_Par_4_Scoring_Average_AVG,Early_Par_4_Scoring_Average_TOTAL STROKES,Early_Par_4_Scoring_Average_TOTAL HOLES
127,T111,T111,Brandt Snedeker,89,4.04,1953,483
128,T111,T111,Johnson Wagner,85,4.04,1866,462
129,T130,T130,Ángel Cabrera,64,4.05,1123,277
130,T130,T130,Mark Calcavecchia,50,4.05,1101,272
131,T130,T130,Ben Curtis,78,4.05,2010,496
132,T130,T130,Brian Davis,101,4.05,2276,562
133,T130,T130,Jason Day,82,4.05,1700,420
134,T130,T130,Tim Herron,79,4.05,1711,422
135,T130,T130,John Merrick,109,4.05,2723,673
136,T130,T130,Shaun Micheel,70,4.05,1362,336
137,T130,T130,James Nitties,92,4.05,1931,477
138,T130,T130,Greg Owen,69,4.05,1376,340
139,T130,T130,Kenny Perry,69,4.05,1357,335
140,T130,T130,Vaughn Taylor,87,4.05,1997,493
141,T130,T130,Chris Tidland,77,4.05,1859,459
142,T130,T130,Omar Uresti,74,4.05,1740,430
143,T144,T144,Cameron Beckman,68,4.06,1363,336
144,T144,T144,Jonathan Byrd,85,4.06,1854,457
145,T144,T144,Daniel Chopra,74,4.06,1678,413
146,T144,T144,George McNeill,79,4.06,1753,432
147,T144,T144,Geoff Ogilvy,62,4.06,1173,289
148,T144,T144,Jeff Overton,89,4.06,1852,456
149,T144,T144,Scott Piercy,88,4.06,2089,515
150,T144,T144,D.A. Points,90,4.06,2122,523
151,T144,T144,Roland Thatcher,72,4.06,1585,390
152,T153,T153,Matt Bettencourt,91,4.07,2017,495
153,T153,T153,Sergio Garcia,58,4.07,1343,330
154,T153,T153,Derek Lamely,81,4.07,1978,486
155,T153,T153,Davis Love III,79,4.07,1653,406
156,T153,T153,Bill Lunde,79,4.07,1816,446
157,T153,T153,Jeff Maggert,76,4.07,1779,437
158,T153,T153,Rocco Mediate,71,4.07,1733,426
159,T153,T153,Ian Poulter,55,4.07,1237,304
160,T153,T153,Josh Teater,101,4.07,2232,548
161,T153,T153,Scott Verplank,74,4.07,1832,450
162,T153,T153,Steve Wheatcroft,74,4.07,1729,425
163,T164,T164,Steve Flesch,78,4.08,2013,493
164,T164,T164,Rod Pampling,77,4.08,1943,476
165,T164,T164,Ted Purdy,86,4.08,2075,508
166,T164,T164,Cameron Tringale,55,4.08,1094,268
167,T164,T164,Mike Weir,59,4.08,1281,314
168,T164,T164,Chris Wilson,65,4.08,1349,331
169,T170,T170,Rich Barcelo,70,4.09,1639,401
170,T170,T170,Jason Bohn,84,4.09,1896,464
171,T170,T170,Craig Bowden,56,4.09,1212,296
172,T170,T170,John Daly,63,4.09,1636,400
173,T174,T174,Kris Blanks,91,4.1,1727,421
174,T174,T174,Jeff Gove,57,4.1,1399,341
175,T174,T174,Nathan Green,86,4.1,1895,462
176,T174,T174,Steve Lowery,67,4.1,1715,418
177,T174,T174,Garth Mulroy,53,4.1,1140,278
178,T174,T174,Roger Tambellini,77,4.1,1676,409
179,T180,T180,Stuart Appleby,101,4.11,2501,609
180,T180,T180,Martin Flores,75,4.11,1587,386
181,T180,T180,John Mallinger,78,4.11,1403,341
182,T180,T180,Troy Merritt,86,4.11,2035,495
183,T180,T180,Jerod Turner,54,4.11,1520,370
184,185,185,Kevin Johnson,62,4.12,1427,346
185,T186,T186,David Lutterus,69,4.13,1770,429
186,T186,T186,Vance Veazey,58,4.13,1463,354
187,188,188,Andrew McLardy,52,4.14,1162,281
188,189,189,David Duval,71,4.15,1660,400
189,190,190,Justin Bolli,55,4.17,1167,280
190,191,191,Brad Faxon,58,4.18,1382,331
191,192,192,Greg Kraft,52,4.19,1077,257
