,Sand_Saves_from_30_yards_RANK THIS WEEK,Sand_Saves_from_30_yards_RANK LAST WEEK,Sand_Saves_from_30_yards_PLAYER NAME,Sand_Saves_from_30_yards_ROUNDS,Sand_Saves_from_30_yards_%,Sand_Saves_from_30_yards_# OF SAVES,Sand_Saves_from_30_yards_# OF BUNKERS
68,T68,T68,Scott Brown,88,38.46,5.0,13
69,T68,T68,Erik Compton,65,38.46,5.0,13
70,T71,T71,Derek Fathauer,94,37.5,9.0,24
71,T71,T71,David Hearn,95,37.5,3.0,8
72,T71,T71,Shane Lowry,57,37.5,3.0,8
73,T71,T71,Henrik Norlander,71,37.5,3.0,8
74,T71,T71,Charl Schwartzel,73,37.5,3.0,8
75,T71,T71,Jimmy Walker,85,37.5,6.0,16
76,T71,T71,Mark Wilson,66,37.5,3.0,8
77,T78,T78,Jason Bohn,67,36.36,4.0,11
78,T78,T78,Harris English,97,36.36,4.0,11
79,T78,T78,Hiroshi Iwata,85,36.36,4.0,11
80,T81,T81,Jon Curran,99,35.71,5.0,14
81,T81,T81,Chesson Hadley,81,35.71,5.0,14
82,T81,T81,Ryan Moore,86,35.71,5.0,14
83,T81,T81,Johnson Wagner,86,35.71,5.0,14
84,T85,T85,K.J. Choi,73,35.29,6.0,17
85,T85,T85,Chris Kirk,90,35.29,6.0,17
86,T85,T85,Patrick Reed,105,35.29,6.0,17
87,88,88,Zach Johnson,90,35.0,7.0,20
88,T89,T89,Tyler Aldridge,83,33.33,2.0,6
89,T89,T89,Retief Goosen,55,33.33,3.0,9
90,T89,T89,Jason Gore,78,33.33,2.0,6
91,T89,T89,Emiliano Grillo,93,33.33,5.0,15
92,T89,T89,Brian Harman,104,33.33,5.0,15
93,T89,T89,J.B. Holmes,77,33.33,2.0,6
94,T89,T89,D.H. Lee,61,33.33,2.0,6
95,T89,T89,Marc Leishman,89,33.33,3.0,9
96,T89,T89,Hunter Mahan,61,33.33,4.0,12
97,T89,T89,Steve Marino,72,33.33,3.0,9
98,T89,T89,Troy Merritt,77,33.33,4.0,12
99,T89,T89,Francesco Molinari,64,33.33,2.0,6
100,T89,T89,Kevin Na,96,33.33,4.0,12
101,T89,T89,Patrick Rodgers,89,33.33,4.0,12
102,T89,T89,Sam Saunders,69,33.33,4.0,12
103,T89,T89,Michael Thompson,71,33.33,2.0,6
104,T89,T89,Cameron Tringale,81,33.33,8.0,24
105,T89,T89,Jhonattan Vegas,97,33.33,5.0,15
106,T89,T89,Steve Wheatcroft,85,33.33,3.0,9
107,108,108,Ryan Palmer,86,31.82,7.0,22
108,T109,T109,Charles Howell III,91,31.25,5.0,16
109,T109,T109,Peter Malnati,85,31.25,5.0,16
110,T111,T111,Blayne Barber,84,30.77,4.0,13
111,T111,T111,Keegan Bradley,82,30.77,4.0,13
112,T111,T111,Matt Kuchar,100,30.77,4.0,13
113,T111,T111,Carlos Ortiz,79,30.77,4.0,13
114,T111,T111,Kyle Stanley,92,30.77,4.0,13
115,T111,T111,Hudson Swafford,104,30.77,4.0,13
116,T117,T117,Stuart Appleby,71,30.0,3.0,10
117,T117,T117,Mark Hubbard,101,30.0,6.0,20
118,T117,T117,Matt Jones,83,30.0,3.0,10
119,T117,T117,Si Woo Kim,113,30.0,6.0,20
120,T117,T117,Colt Knost,90,30.0,3.0,10
121,T117,T117,Scott Langley,65,30.0,3.0,10
122,T117,T117,Phil Mickelson,75,30.0,3.0,10
123,T117,T117,Greg Owen,85,30.0,3.0,10
124,T117,T117,Rory Sabbatini,57,30.0,3.0,10
125,T126,T126,Ricky Barnes,97,29.41,5.0,17
126,T126,T126,Jason Kokrak,89,29.41,5.0,17
127,T126,T126,Daniel Summerhays,99,29.41,5.0,17
128,T129,T129,Chad Campbell,90,28.57,4.0,14
129,T129,T129,Michael Kim,100,28.57,2.0,7
130,T129,T129,Graeme McDowell,63,28.57,4.0,14
131,T129,T129,D.A. Points,55,28.57,2.0,7
132,T133,T133,Lucas Glover,75,27.27,3.0,11
133,T133,T133,Bryce Molder,80,27.27,3.0,11
134,T133,T133,Rob Oppenheim,67,27.27,3.0,11
135,T133,T133,Scott Pinckney,87,27.27,3.0,11
136,T133,T133,Robert Streb,87,27.27,3.0,11
137,T138,T138,Steven Bowditch,71,26.67,4.0,15
138,T138,T138,Fabián Gómez,82,26.67,4.0,15
139,T138,T138,John Senden,88,26.67,4.0,15
140,T138,T138,Justin Thomas,99,26.67,4.0,15
141,T138,T138,Boo Weekley,83,26.67,4.0,15
142,T143,T143,Brendon de Jonge,83,25.0,3.0,12
143,T143,T143,Jason Dufner,105,25.0,4.0,16
144,T143,T143,Rickie Fowler,80,25.0,3.0,12
145,T143,T143,Luke Guthrie,57,25.0,3.0,12
146,T143,T143,Dustin Johnson,87,25.0,3.0,12
147,T148,T148,Anirban Lahiri,72,23.08,3.0,13
148,T148,T148,Chez Reavie,90,23.08,3.0,13
149,T148,T148,Nick Taylor,83,23.08,3.0,13
150,T148,T148,Dawie van der Walt,72,23.08,3.0,13
151,T152,T152,Roberto Castro,97,22.22,4.0,18
152,T152,T152,Andrew Landry,53,22.22,2.0,9
153,T152,T152,Brett Stegmaier,87,22.22,2.0,9
154,T152,T152,Steve Stricker,53,22.22,2.0,9
155,T152,T152,Harold Varner III,92,22.22,4.0,18
156,T157,T157,Bill Haas,86,21.43,3.0,14
157,T157,T157,Will MacKenzie,84,21.43,3.0,14
158,159,159,Kevin Kisner,97,21.05,4.0,19
159,T160,T160,Ken Duke,58,20.0,1.0,5
160,T160,T160,Spencer Levin,104,20.0,3.0,15
161,T160,T160,Hideki Matsuyama,76,20.0,2.0,10
162,T160,T160,Geoff Ogilvy,63,20.0,1.0,5
163,T160,T160,Adam Scott,79,20.0,1.0,5
164,165,165,Scott Stallings,74,18.75,3.0,16
165,166,166,Dicky Pride,55,18.18,2.0,11
166,167,167,Whee Kim,82,17.65,3.0,17
167,T168,T168,Stewart Cink,61,16.67,1.0,6
168,T168,T168,James Hahn,85,16.67,1.0,6
169,T168,T168,Rod Pampling,54,16.67,1.0,6
170,171,171,Zac Blair,99,15.38,2.0,13
171,172,172,Chris Stroud,82,15.0,3.0,20
172,T173,T173,Patton Kizzire,93,14.29,2.0,14
173,T173,T173,Wes Roach,59,14.29,1.0,7
174,T173,T173,Camilo Villegas,83,14.29,2.0,14
175,176,176,Paul Casey,77,12.5,1.0,8
176,T177,T177,Rhein Gibson,58,11.11,1.0,9
177,T177,T177,Billy Hurley III,66,11.11,1.0,9
178,T179,T179,Bronson Burgoon,83,10.0,1.0,10
179,T179,T179,Jeff Overton,69,10.0,2.0,20
180,T181,T181,Ángel Cabrera,62,6.67,1.0,15
181,T181,T181,Russell Knox,92,6.67,1.0,15
182,T183,T183,Charley Hoffman,91,0.0,,7
183,T183,T183,Tom Hoge,81,0.0,,2
184,T183,T183,Cameron Smith,73,0.0,,5
