,Proximity_to_Hole_from_10-20_yards_RANK THIS WEEK,Proximity_to_Hole_from_10-20_yards_RANK LAST WEEK,Proximity_to_Hole_from_10-20_yards_PLAYER NAME,Proximity_to_Hole_from_10-20_yards_ROUNDS,Proximity_to_Hole_from_10-20_yards_AVG DTP,Proximity_to_Hole_from_10-20_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_10-20_yards_# OF SHOTS,Proximity_to_Hole_from_10-20_yards_SCRAMBLING RANK
115,T110,T110,Brian Stuard,66,"7' 1""",1466.75,207,23
116,T110,T110,Nick Taylor,83,"7' 1""",1452.25,204,78
117,T110,T110,Steve Wheatcroft,85,"7' 1""",1560.25,221,54
118,T119,T119,Roberto Castro,97,"7' 2""",1641.8329999999999,229,62
119,T119,T119,Morgan Hoffmann,71,"7' 2""",1206.0,169,99
120,T119,T119,Sung Kang,89,"7' 2""",1670.75,233,68
121,T119,T119,Geoff Ogilvy,63,"7' 2""",1219.417,171,142
122,T119,T119,Martin Piller,59,"7' 2""",1043.417,146,90
123,T119,T119,Rory Sabbatini,57,"7' 2""",920.8330000000001,129,137
124,T119,T119,Gary Woodland,95,"7' 2""",1461.0,203,59
125,T126,T126,Robert Allenby,51,"7' 3""",1053.5,146,182
126,T126,T126,Jonas Blixt,79,"7' 3""",1823.0,251,42
127,T126,T126,Fabián Gómez,82,"7' 3""",1545.5,213,132
128,T126,T126,Charley Hoffman,91,"7' 3""",1785.9170000000001,246,111
129,T126,T126,Kevin Kisner,97,"7' 3""",1518.4170000000001,210,129
130,T126,T126,Scott Piercy,87,"7' 3""",1436.5829999999999,198,117
131,T126,T126,Kyle Reifers,115,"7' 3""",1853.25,256,147
132,T126,T126,Chris Stroud,82,"7' 3""",1568.0,217,126
133,T126,T126,Harold Varner III,92,"7' 3""",1823.25,252,134
134,T126,T126,Boo Weekley,83,"7' 3""",1622.75,225,94
135,T136,T136,Smylie Kaufman,91,"7' 4""",1517.0829999999999,206,159
136,T136,T136,Kelly Kraft,63,"7' 4""",906.5,124,145
137,T136,T136,John Senden,88,"7' 4""",1577.4170000000001,216,80
138,T136,T136,Bubba Watson,72,"7' 4""",1043.25,143,176
139,T140,T140,Jason Bohn,67,"7' 5""",1407.1670000000001,189,144
140,T140,T140,Jason Kokrak,89,"7' 5""",1531.1670000000001,206,92
141,T140,T140,Henrik Norlander,71,"7' 5""",1155.667,155,57
142,T140,T140,Vaughn Taylor,72,"7' 5""",1482.0829999999999,200,163
143,T144,T144,Blayne Barber,84,"7' 6""",1558.8329999999999,209,115
144,T144,T144,Kevin Chappell,93,"7' 6""",1958.5,260,79
145,T144,T144,Erik Compton,65,"7' 6""",1307.833,174,128
146,T144,T144,Rhein Gibson,58,"7' 6""",953.4169999999999,127,160
147,T144,T144,Emiliano Grillo,93,"7' 6""",1620.1670000000001,215,156
148,T144,T144,Russell Henley,76,"7' 6""",1492.25,200,41
149,T144,T144,Scott Stallings,74,"7' 6""",1512.3329999999999,202,103
150,T144,T144,Willy Wilcox,67,"7' 6""",1542.6670000000001,205,100
151,T152,T152,Sergio Garcia,54,"7' 7""",664.9169999999999,88,113
152,T152,T152,Anirban Lahiri,72,"7' 7""",1136.833,150,138
153,T152,T152,Scott Pinckney,87,"7' 7""",1619.4170000000001,214,177
154,T152,T152,Brendan Steele,88,"7' 7""",1502.0829999999999,199,162
155,T152,T152,Johnson Wagner,86,"7' 7""",1654.5829999999999,217,109
156,T157,T157,Ken Duke,58,"7' 8""",1280.75,167,177
157,T157,T157,Jim Herman,93,"7' 8""",1642.1670000000001,214,85
158,T157,T157,Tom Hoge,81,"7' 8""",1525.5,200,91
159,T157,T157,J.B. Holmes,77,"7' 8""",1304.25,170,130
160,T161,T161,Brendon de Jonge,83,"7' 9""",1570.0829999999999,202,136
161,T161,T161,Tony Finau,95,"7' 9""",1956.1670000000001,252,105
162,T161,T161,Chesson Hadley,81,"7' 9""",1539.5829999999999,198,168
163,T161,T161,Ryan Moore,86,"7' 9""",1378.0,178,61
164,T161,T161,Louis Oosthuizen,63,"7' 9""",934.5,120,167
165,T161,T161,Hudson Swafford,104,"7' 9""",2079.833,267,158
166,T161,T161,Jhonattan Vegas,97,"7' 9""",1662.4170000000001,214,84
167,T168,T168,Andrew Loupe,75,"7' 10""",1825.8329999999999,233,175
168,T168,T168,Graeme McDowell,63,"7' 10""",1235.75,158,86
169,T168,T168,Michael Thompson,71,"7' 10""",1059.5,135,116
170,T171,T171,Ángel Cabrera,62,"7' 11""",1190.917,151,156
171,T171,T171,Brooks Koepka,75,"7' 11""",1479.0,186,152
172,T171,T171,Steve Marino,72,"7' 11""",1336.1670000000001,168,125
173,T171,T171,Wes Roach,59,"7' 11""",1079.667,137,146
174,T171,T171,Brett Stegmaier,87,"7' 11""",1990.0,251,97
175,T176,T176,Graham DeLaet,70,"8' 0""",1388.1670000000001,174,179
176,T176,T176,Jason Gore,78,"8' 0""",1572.0,196,96
177,T176,T176,Ben Martin,92,"8' 0""",1910.5,240,160
178,T176,T176,Dawie van der Walt,72,"8' 0""",1322.4170000000001,166,180
179,T180,T180,Thomas Aiken,70,"8' 2""",1148.417,141,143
180,T180,T180,Martin Laird,82,"8' 2""",1642.8329999999999,201,92
181,T180,T180,Daniel Summerhays,99,"8' 2""",2141.583,261,121
182,183,183,Carlos Ortiz,79,"8' 4""",1627.0,195,184
183,184,184,James Hahn,85,"8' 5""",1716.25,204,150
184,185,185,Robert Garrigus,69,"8' 9""",1273.417,146,172
