,Scrambling_20-30_yds_RTP_Score_RANK THIS WEEK,Scrambling_20-30_yds_RTP_Score_RANK LAST WEEK,Scrambling_20-30_yds_RTP_Score_PLAYER NAME,Scrambling_20-30_yds_RTP_Score_ROUNDS,Scrambling_20-30_yds_RTP_Score_AVG RTP,Scrambling_20-30_yds_RTP_Score_TOTAL HOLES,Scrambling_20-30_yds_RTP_Score_TOTAL RTP
85,T86,T86,Paul Casey,77,0.508,59,30.0
86,T86,T86,Patton Kizzire,93,0.508,65,33.0
87,T86,T86,Hideki Matsuyama,76,0.508,63,32.0
88,T89,T89,Adam Hadwin,93,0.51,96,49.0
89,T89,T89,Ben Martin,92,0.51,98,50.0
90,91,91,Chez Reavie,90,0.513,76,39.0
91,T92,T92,Kevin Kisner,97,0.514,70,36.0
92,T92,T92,Scott Stallings,74,0.514,74,38.0
93,94,94,Andrew Landry,53,0.515,33,17.0
94,95,95,J.J. Henry,68,0.516,91,47.0
95,96,96,Charles Howell III,91,0.518,85,44.0
96,97,97,Padraig Harrington,54,0.519,54,28.0
97,98,98,Scott Brown,88,0.52,100,52.0
98,T99,T99,Ricky Barnes,97,0.521,94,49.0
99,T99,T99,Kyle Reifers,115,0.521,121,63.0
100,T99,T99,Brendan Steele,88,0.521,71,37.0
101,102,102,Chris Kirk,90,0.522,92,48.0
102,T103,T103,Steve Marino,72,0.523,65,34.0
103,T103,T103,Shawn Stefani,91,0.523,86,45.0
104,105,105,Rory McIlroy,69,0.524,42,22.0
105,T106,T106,Mark Hubbard,101,0.525,101,53.0
106,T106,T106,Sam Saunders,69,0.525,61,32.0
107,T108,T108,Ernie Els,66,0.526,76,40.0
108,T108,T108,Chesson Hadley,81,0.526,76,40.0
109,T108,T108,Tom Hoge,81,0.526,76,40.0
110,T108,T108,Louis Oosthuizen,63,0.526,38,20.0
111,112,112,Cameron Smith,73,0.532,62,33.0
112,113,113,Dustin Johnson,87,0.5329999999999999,60,32.0
113,114,114,William McGirt,98,0.534,103,55.0
114,115,115,Fabián Gómez,82,0.535,101,54.0
115,116,116,Spencer Levin,104,0.536,112,60.0
116,117,117,Stewart Cink,61,0.54,63,34.0
117,118,118,Charley Hoffman,91,0.541,74,40.0
118,T119,T119,Kevin Chappell,93,0.542,83,45.0
119,T119,T119,Brendon de Jonge,83,0.542,72,39.0
120,T119,T119,Ryan Palmer,86,0.542,72,39.0
121,T119,T119,Hudson Swafford,104,0.542,72,39.0
122,123,123,Henrik Norlander,71,0.5429999999999999,46,25.0
123,124,124,John Senden,88,0.544,90,49.0
124,125,125,Kevin Streelman,82,0.547,75,41.0
125,126,126,Matt Jones,83,0.5479999999999999,73,40.0
126,T127,T127,David Hearn,95,0.55,80,44.0
127,T127,T127,Boo Weekley,83,0.55,60,33.0
128,T129,T129,Tyler Aldridge,83,0.5539999999999999,74,41.0
129,T129,T129,Chad Collins,73,0.5539999999999999,74,41.0
130,T131,T131,Derek Fathauer,94,0.5579999999999999,77,43.0
131,T131,T131,Cameron Tringale,81,0.5579999999999999,104,58.0
132,133,133,Thomas Aiken,70,0.561,41,23.0
133,T134,T134,Steven Bowditch,71,0.562,89,50.0
134,T134,T134,Carlos Ortiz,79,0.562,73,41.0
135,T136,T136,Jordan Spieth,80,0.563,64,36.0
136,T136,T136,Chris Stroud,82,0.563,71,40.0
137,138,138,Ángel Cabrera,62,0.564,55,31.0
138,T139,T139,Brooks Koepka,75,0.5660000000000001,53,30.0
139,T139,T139,Michael Thompson,71,0.5660000000000001,53,30.0
140,T141,T141,Graham DeLaet,70,0.569,58,33.0
141,T141,T141,Whee Kim,82,0.569,72,41.0
142,143,143,Jim Herman,93,0.57,86,49.0
143,144,144,Danny Lee,93,0.573,89,51.0
144,T145,T145,Ryan Moore,86,0.574,61,35.0
145,T145,T145,Scott Piercy,87,0.574,54,31.0
146,147,147,Willy Wilcox,67,0.5760000000000001,66,38.0
147,148,148,Troy Merritt,77,0.5770000000000001,78,45.0
148,149,149,Stuart Appleby,71,0.578,90,52.0
149,150,150,Jerry Kelly,76,0.579,57,33.0
150,151,151,Matt Kuchar,100,0.581,86,50.0
151,T152,T152,Bronson Burgoon,83,0.586,70,41.0
152,T152,T152,Justin Thomas,99,0.586,87,51.0
153,T154,T154,Andres Gonzales,80,0.593,59,35.0
154,T154,T154,Kevin Na,96,0.593,86,51.0
155,156,156,Smylie Kaufman,91,0.594,69,41.0
156,157,157,David Lingmerth,84,0.595,79,47.0
157,158,158,Daniel Berger,92,0.602,83,50.0
158,159,159,Rob Oppenheim,67,0.603,58,35.0
159,160,160,Andrew Loupe,75,0.604,53,32.0
160,161,161,Harold Varner III,92,0.605,76,46.0
161,162,162,Billy Horschel,73,0.606,71,43.0
162,163,163,Scott Pinckney,87,0.608,79,48.0
163,T164,T164,Jason Kokrak,89,0.612,85,52.0
164,T164,T164,Justin Rose,65,0.612,49,30.0
165,T166,T166,Ken Duke,58,0.614,70,43.0
166,T166,T166,Greg Owen,85,0.614,57,35.0
167,168,168,Robert Allenby,51,0.617,60,37.0
168,169,169,Lucas Glover,75,0.618,68,42.0
169,170,170,George McNeill,51,0.623,53,33.0
170,171,171,Jason Bohn,67,0.625,56,35.0
171,T172,T172,Francesco Molinari,64,0.627,67,42.0
172,T172,T172,Martin Piller,59,0.627,51,32.0
173,T172,T172,Dawie van der Walt,72,0.627,59,37.0
174,175,175,Wes Roach,59,0.628,43,27.0
175,176,176,Tony Finau,95,0.632,76,48.0
176,177,177,Abraham Ancer,51,0.634,41,26.0
177,178,178,D.A. Points,55,0.6409999999999999,39,25.0
178,179,179,Emiliano Grillo,93,0.643,70,45.0
179,180,180,Jim Furyk,52,0.644,45,29.0
180,181,181,Vaughn Taylor,72,0.645,62,40.0
181,182,182,Rory Sabbatini,57,0.711,45,32.0
182,183,183,Jason Gore,78,0.741,54,40.0
183,184,184,Morgan Hoffmann,71,0.75,64,48.0
184,185,185,Sergio Garcia,54,0.848,33,28.0
