,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
77,T78,T78,Jonathan Kaye,35.23,775,22
78,T78,T78,Mike Weir,35.23,775,22
79,T80,T80,David Morland IV,35.25,423,12
80,T80,T80,Mike Springer,35.25,423,12
81,T80,T80,Esteban Toledo,35.25,705,20
82,T83,T83,Bob Burns,35.27,529,15
83,T83,T83,Harrison Frazar,35.27,388,11
84,T83,T83,Kelly Gibson,35.27,388,11
85,T83,T83,Steve Lowery,35.27,776,22
86,87,87,Jerry Smith,35.28,635,18
87,88,88,Cameron Beckman,35.29,494,14
88,T89,T89,Scott Dunlap,35.3,812,23
89,T89,T89,Fred Funk,35.3,812,23
90,T89,T89,Steve Pate,35.3,706,20
91,92,92,John Cook,35.31,565,16
92,93,93,Tim Herron,35.32,671,19
93,T94,T94,Robert Allenby,35.33,742,21
94,T94,T94,Rick Fehr,35.33,424,12
95,T94,T94,Davis Love III,35.33,742,21
96,T94,T94,Craig Spence,35.33,424,12
97,98,98,Pete Jordan,35.37,672,19
98,T99,T99,Edward Fryatt,35.38,566,16
99,T99,T99,Tom Lehman,35.38,566,16
100,T99,T99,Mike Reid,35.38,460,13
101,102,102,Neal Lancaster,35.39,637,18
102,103,103,Sean Murphy,35.4,531,15
103,T104,T104,Lee Janzen,35.42,673,19
104,T104,T104,Chris Riley,35.42,673,19
105,T106,T106,Jim Carter,35.44,638,18
106,T106,T106,Joe Durant,35.44,638,18
107,T106,T106,Dan Forsman,35.44,567,16
108,T106,T106,Duffy Waldorf,35.44,567,16
109,110,110,Jerry Kelly,35.45,780,22
110,111,111,Craig Stadler,35.46,461,13
111,T112,T112,Doug Barron,35.47,532,15
112,T112,T112,Brad Faxon,35.47,674,19
113,T112,T112,Paul Goydos,35.47,674,19
114,T112,T112,Casey Martin,35.47,532,15
115,116,116,Frank Lickliter II,35.48,745,21
116,T117,T117,Bob Friend,35.5,497,14
117,T117,T117,Billy Mayfair,35.5,568,16
118,T117,T117,Charles Raulerson,35.5,568,16
119,T117,T117,Bob Tway,35.5,497,14
120,121,121,Blaine McCallister,35.52,746,21
121,122,122,Brad Fabel,35.54,462,13
122,123,123,Mike Sposa,35.55,391,11
123,T124,T124,Notah Begay III,35.56,569,16
124,T124,T124,Joe Ogilvie,35.56,569,16
125,T124,T124,Kevin Wentworth,35.56,320,9
126,127,127,Brent Geiberger,35.57,498,14
127,128,128,Bob Estes,35.58,427,12
128,129,129,Keith Nolan,35.6,178,5
129,130,130,Tom Byrum,35.61,641,18
130,131,131,Fred Couples,35.63,570,16
131,T132,T132,Larry Mize,35.64,499,14
132,T132,T132,Corey Pavin,35.64,392,11
133,T134,T134,Ronnie Black,35.67,428,12
134,T134,T134,Mathew Goggin,35.67,428,12
135,T134,T134,Tom Pernice Jr.,35.67,535,15
136,T134,T134,Dicky Pride,35.67,428,12
137,T134,T134,Jeff Sluman,35.67,856,24
138,139,139,Len Mattiace,35.68,785,22
139,140,140,Steve Gotsche,35.69,464,13
140,T141,T141,Tommy Armour III,35.71,500,14
141,T141,T141,John Huston,35.71,607,17
142,T141,T141,Kenny Perry,35.71,607,17
143,144,144,Glen Day,35.72,643,18
144,T145,T145,Jimmy Green,35.73,536,15
145,T145,T145,Brian Henninger,35.73,536,15
146,T145,T145,Ryan Howison,35.73,393,11
147,T148,T148,Greg Kraft,35.78,823,23
148,T148,T148,Shigeki Maruyama,35.78,644,18
149,T150,T150,Nick Faldo,35.8,358,10
150,T150,T150,Glen Hnatiuk,35.8,537,15
151,T150,T150,Joe Ozaki,35.8,358,10
152,153,153,Mike Hulbert,35.83,215,6
153,154,154,Olin Browne,35.84,681,19
154,155,155,Steve Hart,35.86,251,7
155,T156,T156,Stephen Ames,35.89,646,18
156,T156,T156,Jason Caron,35.89,323,9
157,T158,T158,Brandt Jobe,35.92,467,13
158,T158,T158,Joey Sindelar,35.92,431,12
159,160,160,Mark Brooks,35.93,539,15
160,T161,T161,Robert Damron,35.94,611,17
161,T161,T161,Scott Gump,35.94,575,16
162,T161,T161,Mark Wiebe,35.94,647,18
163,T164,T164,Emlyn Aubrey,36.0,216,6
164,T164,T164,Rich Beem,36.0,360,10
165,T164,T164,Bobby Cochran,36.0,324,9
166,T164,T164,Steve Elkington,36.0,432,12
167,T164,T164,"Dave Stockton, Jr.",36.0,432,12
168,169,169,Mark O'Meara,36.1,361,10
169,T170,T170,David Frost,36.14,253,7
170,T170,T170,Nolan Henke,36.14,253,7
171,T170,T170,P.H. Horgan III,36.14,253,7
172,T173,T173,Trevor Dodds,36.15,470,13
173,T173,T173,Omar Uresti,36.15,470,13
174,175,175,J.P. Hayes,36.17,651,18
175,176,176,Ben Bates,36.18,615,17
176,T177,T177,John Maginnes,36.19,579,16
177,T177,T177,Brian Watts,36.19,579,16
178,T179,T179,Chip Beck,36.25,145,4
179,T179,T179,Aaron Bengoechea,36.25,290,8
180,T179,T179,Matt Gogel,36.25,435,12
181,T182,T182,Bart Bryant,36.27,399,11
182,T182,T182,John Daly,36.27,399,11
183,T182,T182,Shaun Micheel,36.27,544,15
184,185,185,Tommy Tolles,36.3,363,10
185,186,186,Jean Van de Velde,36.36,400,11
186,187,187,David Sutherland,36.43,765,21
187,188,188,Gary Nicklaus,36.45,401,11
188,189,189,Eric Booker,36.55,402,11
189,190,190,Bradley Hughes,36.67,440,12
190,191,191,Fulton Allem,36.77,478,13
191,192,192,Ted Tryba,36.84,700,19
192,193,193,Jay Delsing,36.85,479,13
193,194,194,Robin Freeman,36.88,590,16
194,195,195,Frank Nobilo,37.1,742,20
