,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
129,T129,T129,Harrison Frazar,36.0,828,23
130,T129,T129,Joe Ozaki,36.0,576,16
131,T129,T129,Mike Springer,36.0,1044,29
132,T129,T129,Craig Stadler,36.0,720,20
133,134,134,Bob Friend,36.03,1117,31
134,T135,T135,Brad Elder,36.06,1226,34
135,T135,T135,Jesper Parnevik,36.06,649,18
136,T135,T135,Charles Raulerson,36.06,1154,32
137,T135,T135,Omar Uresti,36.06,1226,34
138,T139,T139,Robert Damron,36.07,974,27
139,T139,T139,Trevor Dodds,36.07,1010,28
140,T139,T139,Franklin Langham,36.07,974,27
141,142,142,Mike Weir,36.08,938,26
142,T143,T143,Craig Parry,36.1,722,20
143,T143,T143,Joey Sindelar,36.1,1047,29
144,145,145,Jason Caron,36.11,1011,28
145,146,146,Robert Gamez,36.12,939,26
146,T147,T147,Tom Pernice Jr.,36.13,1120,31
147,T147,T147,Tom Scherrer,36.13,1156,32
148,T149,T149,Bob Burns,36.14,1012,28
149,T149,T149,Gabriel Hjertstedt,36.14,1012,28
150,151,151,Tom Purtzer,36.15,723,20
151,152,152,Ryan Howison,36.17,1049,29
152,153,153,Rocco Mediate,36.18,796,22
153,154,154,Steve Elkington,36.19,579,16
154,T155,T155,Brandel Chamblee,36.2,724,20
155,T155,T155,Jay Haas,36.2,905,25
156,T157,T157,Jim Carter,36.21,1050,29
157,T157,T157,Sergio Garcia,36.21,507,14
158,T157,T157,Steve Hart,36.21,1050,29
159,T157,T157,Tom Lehman,36.21,688,19
160,161,161,Mike Hulbert,36.24,1196,33
161,T162,T162,Chip Beck,36.25,725,20
162,T162,T162,Brian Henninger,36.25,1015,28
163,T162,T162,Steve Stricker,36.25,725,20
164,T165,T165,Michael Bradley,36.27,943,26
165,T165,T165,Jeff Gove,36.27,1088,30
166,167,167,Emlyn Aubrey,36.28,907,25
167,168,168,Nick Faldo,36.29,508,14
168,169,169,Craig Spence,36.3,1089,30
169,T170,T170,Bobby Cochran,36.31,1053,29
170,T170,T170,John Maginnes,36.31,1162,32
171,T170,T170,Gary Nicklaus,36.31,1053,29
172,173,173,Dennis Paulson,36.32,908,25
173,174,174,Steve Gotsche,36.35,1127,31
174,175,175,Ted Tryba,36.36,1309,36
175,176,176,Brett Quigley,36.38,764,21
176,177,177,Jay Delsing,36.41,1165,32
177,178,178,Jay Don Blake,36.43,1020,28
178,179,179,Bart Bryant,36.44,911,25
179,180,180,Bob Heintz,36.48,1204,33
180,181,181,Notah Begay III,36.52,840,23
181,182,182,Mark O'Meara,36.53,621,17
182,183,183,Mike Brisky,36.6,1098,30
183,184,184,Aaron Bengoechea,36.64,1026,28
184,185,185,Keith Nolan,36.65,843,23
185,186,186,Bob Estes,36.68,697,19
186,187,187,Barry Cheesman,36.71,1248,34
187,188,188,Craig Bowden,36.76,919,25
188,189,189,Eric Booker,36.77,1103,30
189,190,190,John Daly,36.88,922,25
190,T191,T191,Fulton Allem,37.0,888,24
191,T191,T191,Rich Beem,37.0,1036,28
192,193,193,Nolan Henke,37.06,1186,32
193,194,194,Brent Geiberger,37.09,816,22
194,195,195,Corey Pavin,37.24,931,25
